date,kind,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2017-01-11,relh,83.72,84.31,77.94,76.36,80.06,77.01,76.77,76.33,69.87,61.02,55.16,41.99,42.76,36.97,38.46,42.65,51.28,66.9,76.93,78.5,80.15,83.46,89.08,87.8
2017-01-11,sped,12.17,12.27,12.27,14.72,13.34,13.51,17.63,21.28,16.1,18.97,18.9,16.87,14.38,12.08,12.71,8.46,5.25,3.61,4.03,4.12,4.8,5.0,6.17,3.68
2017-01-11,tmpc,4.39,5.61,5.86,5.93,6.94,7.2,7.96,7.63,7.5,8.3,9.2,8.28,10.25,10.84,10.3,9.14,6.11,2.75,1.94,1.67,1.64,1.64,3.33,2.19
2017-01-12,dwpc,0.31,1.72,2.8,5.68,6.87,6.34,7.74,6.34,4.44,6.39,6.28,7.5,5.83,6.68,8.36,5.94,4.44,4.37,3.84,5.0,9.44,9.2,9.16,11.0
2017-01-12,relh,75.6,70.39,76.84,93.42,87.66,80.0,90.49,88.88,89.94,86.48,85.33,84.94,88.3,84.57,82.03,86.91,90.63,91.31,92.79,92.64,86.1,83.25,81.76,82.12
2017-01-12,sped,4.6,7.67,7.35,5.85,10.35,12.17,11.7,7.51,6.44,3.45,5.6,9.47,6.8,7.76,8.66,5.27,5.33,3.71,4.96,6.36,11.17,12.58,11.35,11.59
2017-01-12,tmpc,4.7,8.06,7.25,6.87,9.09,9.75,9.21,8.06,5.97,8.58,8.66,10.0,7.73,9.21,11.42,8.11,5.86,5.68,4.91,6.36,11.7,11.94,12.2,14.0
2017-01-13,dwpc,6.7,5.04,6.16,5.0,1.3,-0.97,-3.07,-4.16,-5.05,-6.24,-6.08,-8.83,-9.75,-11.11,-11.94,-13.36,-15.0,-16.11,-16.97,-16.64,-15.78,-16.39,-17.8,-17.8
2017-01-13,relh,84.98,82.16,79.97,78.14,73.18,78.02,71.18,65.26,64.85,62.25,50.38,41.3,38.55,37.26,37.49,37.54,37.54,53.25,37.03,39.88,45.52,45.81,43.07,44.78
2017-01-13,sped,11.19,10.13,9.97,10.16,11.12,10.73,15.91,14.0,11.58,11.73,16.24,19.98,18.15,18.67,18.06,15.3,11.72,10.26,12.27,12.51,8.56,11.93,11.43,8.05
