date,q_0.10,q_0.25,q_0.50,q_0.75,q_0.90
2020-02-01,0.01810186126974711,0.027289193244289356,0.04070879154860407,0.050724930237321275,0.0593842443293503
2020-02-02,-0.01480626048073308,-0.0025609699781103945,0.006485386529940129,0.01745008701867068,0.02651392269698738
2020-02-03,-0.044062185316066094,-0.0329985389425842,-0.017215557087099986,-0.0027355580832106874,0.01181470193868217
2020-02-04,-0.04216018401263666,-0.029350997767974674,-0.01717812941459118,-0.006081346672766275,0.004111019780671188
2020-02-05,0.008353955826711945,0.01629005291377117,0.025140584834870694,0.03416042232727701,0.04144178525350162
2020-02-06,-0.013318285113727235,-0.004113504049696459,0.011241943282721545,0.02209703408586905,0.030227283713477937
2020-02-07,-0.03380681825811793,-0.02375931539793541,-0.010832581477180359,-6.551518784569943e-05,0.008160729245767717
2020-02-08,0.02469449079532804,0.033102479526102124,0.04140222976188812,0.04954978370778107,0.05675120102855269
2020-02-09,-0.000984376254466346,0.010221539077359565,0.020139877160617603,0.029643404868296863,0.037646953549118845
2020-02-10,-0.026946479066274343,-0.016819105966708214,-0.004611044574406309,0.005401815984924063,0.016265778017149124
2020-02-11,-0.03960369832122157,-0.030207225614167,-0.020722116610020658,-0.012328583319101583,-0.003679531762648347
2020-02-12,0.0009860376644721391,0.008000612826306375,0.018003814332066992,0.025791502187737514,0.033706995576115784
2020-02-13,-0.033352648375501115,-0.02014444377783109,-0.011057428941871672,-0.0029103823029814624,0.006492703019457369
2020-02-14,-0.015156990908786083,-0.00925894047741238,2.5505319692920025e-06,0.008645427738601108,0.019669452193919357
2020-02-15,0.012336418868155952,0.022708544759683535,0.03611464910531825,0.044434189427735915,0.052628278988670396
2020-02-16,-0.031912794036643266,-0.021426346070884117,-0.00903165600088185,0.002990911632371085,0.013679842058257341
2020-02-17,-0.10253637722172315,-0.08358408754971403,-0.05533960067871635,-0.027970615669487442,-0.005128780290412749
2020-02-18,-0.03881021028173426,-0.027223761312166417,-0.020137039214530805,-0.011362107314986325,-0.0036030936709607886
2020-02-19,-0.0045207415739503265,0.005309239513924258,0.016414199499109494,0.026571034656149517,0.03531653082066788
2020-02-20,-0.0029833049504666143,0.0023127328246789203,0.011223447849947554,0.020375941912613604,0.027810452622161974
2020-02-21,-0.007270423196563458,0.0015469793862589176,0.008840172089984555,0.018521887724811448,0.02622483523801189
2020-02-22,-0.005920690147966923,0.005880903815298044,0.01830722301468468,0.030705383788933616,0.03968807840452404
2020-02-23,-0.03454349030162884,-0.019460672681492097,-0.0030747404357742703,0.012655508425817974,0.025059180993329155
2020-02-24,-0.01536545515851806,-0.003635414061935238,0.0059505303555309474,0.014935905087153478,0.024638617222683568
2020-02-25,-0.012763660820565903,-0.002754428428154876,0.007947694447616116,0.017743603637729644,0.026374398680221067
2020-02-26,-0.007687923760024917,0.001414864603164756,0.011402706672447693,0.022338828730982474,0.032066872682547376
2020-02-27,-0.0065399672388859464,0.005174269757170058,0.015284088092895387,0.02740899904201921,0.0356918233388418
2020-02-28,-0.018570287825940834,-0.010231204647738412,-0.0007927841497648025,0.007924125481407862,0.017408637483551703
2020-02-29,0.011559417406454164,0.019491065232450033,0.030865427121905875,0.04154648930223526,0.05015919697318083
2020-03-01,-0.02671796942064386,-0.012779345499701611,0.004266488303333982,0.019812609707619333,0.0332642817845521
2020-03-02,-0.03708893876913688,-0.02738138059700379,-0.014807384777092425,-0.005618308653764226,0.0066045214252441475
2020-03-03,-0.03205487849033495,-0.021822894454890385,-0.006625739029267663,0.0026745194468560385,0.015113934059156509
2020-03-04,-0.029778643910098213,-0.017060363469079798,-0.002207251463723914,0.010810855466356073,0.024129886747899953
2020-03-05,-0.013456585037864954,5.1610790908651616e-05,0.009037072747571706,0.019596190112071032,0.028220302990031088
2020-03-06,-0.014976160208302058,-0.0057510224901067275,0.0073705688805970615,0.01563719774023309,0.024582191127401343
2020-03-07,-0.00943483691367919,0.0017041359731345684,0.014660336211267389,0.026911293536819758,0.03456622488045624
2020-03-08,-0.043823730876723754,-0.020466118792549004,-0.004008510894483175,0.017436689342118394,0.02758145290805769
2020-03-09,-0.05924707435799115,-0.031906358776999655,-0.01130993444654238,0.012158252526558444,0.0341786866015904
2020-03-10,-0.026105680462816583,-0.013113914885258593,0.001905296694954206,0.019322727039978616,0.031447580800656905
2020-03-11,-0.006992783862059149,0.002479340060035806,0.012123252672711304,0.025319247221762264,0.03698931868336919
2020-03-12,-0.028485938242236664,-0.014673842419754335,-0.002613159433534351,0.009721222574507138,0.016455893574357505
2020-03-13,-0.05973511801386966,-0.04218039170762666,-0.027781901251623164,-0.009965500628196233,0.00936026511204413
2020-03-14,0.026852339502675848,0.0384750122419204,0.05151779843926685,0.06374734067806087,0.07377213386635473
2020-03-15,0.011491574542887073,0.022139262893570377,0.03481378001144786,0.043343746633755176,0.052511154203113475
2020-03-16,0.00908866867293201,0.01711649398817361,0.024691939574757127,0.03378949509261253,0.04118113286044611
2020-03-17,0.006913384824620894,0.015383881013071865,0.024755006706659644,0.034243815434770064,0.042383554989028016
2020-03-18,0.01749610296042392,0.02730198025978614,0.03698144669543901,0.047776812395760704,0.05580629505156098
2020-03-19,-0.021075809483416696,-0.008557905171164615,0.002349048547427457,0.015968695977808922,0.028912774775974204
2020-03-20,-0.02777965340699562,-0.017857552059850512,-0.0006743358449090575,0.017753519837450882,0.03157472229733893
2020-03-21,0.04579995167554529,0.05817139255671844,0.07039945193476649,0.08281524638371407,0.0895952263919475
2020-03-22,0.035412021549864225,0.04616339314197049,0.060641823642358816,0.0728328091903262,0.08306224271630591
2020-03-23,0.044606215842041386,0.05388680555858327,0.0672408196484583,0.07679805875888113,0.08414117381573205
2020-03-24,0.041100403440804456,0.04912476924813469,0.05952814712371557,0.06949484371786618,0.0786946826060606
2020-03-25,0.05098410286820787,0.061168843923589455,0.0715488179225775,0.08239653917511025,0.09224555095742204
2020-03-26,0.04468395258740254,0.05354057509632937,0.06695839244660928,0.07769276360312516,0.08814423629431856
2020-03-27,0.014350981133700924,0.024763364980967317,0.03708699664655957,0.05034813820559869,0.06180696103086081
2020-03-28,0.016995879570425587,0.028006368342155086,0.042881573325668665,0.05331900305454251,0.06382238438405763
2020-03-29,-0.01227224839672103,0.0030730889585256493,0.014716046470546362,0.028664793795352916,0.04170552909431691
2020-03-30,0.06307216028962692,0.07376207085092856,0.08360869056931586,0.0952884369104312,0.10323068719823758
2020-03-31,0.08019048700477627,0.09244361223653863,0.10182512108756459,0.11156750698092577,0.1212724972724718
2020-04-01,0.08505091854829605,0.09486029585565459,0.10573091099129206,0.11673507181229859,0.12491781911001132
2020-04-02,0.045457702130970445,0.06111357836562159,0.0750541251957968,0.09075112090755522,0.10198598421301774
2020-04-03,0.024623693282863623,0.03832873067353948,0.05591108493303365,0.07343268413172654,0.09046923073300828
2020-04-04,0.06476046457243523,0.0757497708306002,0.08828251501478368,0.10195659306879878,0.11391308788861343
2020-04-05,0.0503164303287974,0.06400825171997016,0.07687777156629805,0.08926055930488863,0.10208000888889612
2020-04-06,0.0625155174755685,0.0761180858394569,0.0898752391013442,0.10781403705485404,0.12131082704354379
2020-04-07,0.0640673702117388,0.07694738616504404,0.09038087575196097,0.10636816759480561,0.12163085401234675
2020-04-08,0.07080548343030524,0.08368938688558825,0.09818890928754609,0.11366381321593577,0.12602135906923406
2020-04-09,0.0797036564804765,0.09152397143256052,0.10574392976492042,0.1224093333788232,0.1340406287995507
2020-04-10,0.10908484384308892,0.12774933314433679,0.14399743572573476,0.16108993613387068,0.17457957455400896
2020-04-11,0.09531250909909039,0.10450388461272819,0.1182534096027067,0.13248350393389796,0.14302399851601666
2020-04-12,0.03638560401425961,0.04943125737856369,0.06738624175538843,0.08178351961501906,0.09353249978846623
2020-04-13,0.0633161000567748,0.07856432125050739,0.09959918490775221,0.1195501826843931,0.13785871602402477
