station,valid,tmpc,dwpc,relh,sped
OZW,2020-11-16 00:15,3.00,-1.72,71.11,18.40
OZW,2020-11-16 00:35,2.78,-1.72,72.24,14.95
SPI,2020-11-16 00:52,1.11,-2.22,78.43,5.75
BTR,2020-11-16 00:53,8.89,2.78,65.51,4.60
LIT,2020-11-16 00:53,4.39,1.72,82.80,3.45
MSP,2020-11-16 00:53,-4.39,-7.22,80.59,0.00
DSM,2020-11-16 00:54,0.61,-5.61,63.06,0.00
OZW,2020-11-16 00:55,2.72,-1.61,73.12,13.80
OZW,2020-11-16 01:15,2.61,-1.72,73.10,23.00
OZW,2020-11-16 01:35,2.72,-1.61,73.12,12.65
SPI,2020-11-16 01:52,0.00,-2.78,81.55,4.60
BTR,2020-11-16 01:53,8.89,2.22,62.97,5.75
LIT,2020-11-16 01:53,3.89,1.11,82.08,3.45
MSP,2020-11-16 01:53,-3.89,-6.72,80.66,3.45
DSM,2020-11-16 01:54,0.00,-5.61,65.92,4.60
OZW,2020-11-16 01:55,2.61,-1.50,74.30,16.10
OZW,2020-11-16 02:15,2.50,-1.78,73.38,20.70
OZW,2020-11-16 02:35,2.61,-2.00,71.62,18.40
SPI,2020-11-16 02:52,0.61,-2.78,78.03,4.60
BTR,2020-11-16 02:53,8.28,2.22,65.63,6.90
LIT,2020-11-16 02:53,2.22,1.11,92.35,0.00
MSP,2020-11-16 02:53,-3.89,-6.72,80.66,4.60
DSM,2020-11-16 02:54,-0.61,-5.61,68.91,3.45
OZW,2020-11-16 02:55,2.50,-1.78,73.38,17.25
OZW,2020-11-16 03:15,2.50,-1.72,73.68,16.10
OZW,2020-11-16 03:35,2.50,-1.89,72.78,14.95
SPI,2020-11-16 03:52,-1.11,-3.89,81.40,4.60
BTR,2020-11-16 03:53,7.22,1.72,68.05,6.90
LIT,2020-11-16 03:53,2.78,1.11,88.78,0.00
MSP,2020-11-16 03:53,-3.89,-7.22,77.62,3.45
DSM,2020-11-16 03:54,-1.11,-6.11,68.81,3.45
OZW,2020-11-16 03:55,2.39,-2.11,72.17,14.95
OZW,2020-11-16 04:15,2.28,-2.89,68.67,17.25
OZW,2020-11-16 04:35,2.22,-2.78,69.51,19.55
SPI,2020-11-16 04:52,-1.11,-3.89,81.40,4.60
BTR,2020-11-16 04:53,6.72,1.72,70.43,4.60
LIT,2020-11-16 04:53,2.78,1.11,88.78,0.00
MSP,2020-11-16 04:53,-3.28,-6.72,77.06,4.60
DSM,2020-11-16 04:54,-1.72,-6.11,71.96,3.45
OZW,2020-11-16 04:55,2.22,-2.11,73.03,13.80
OZW,2020-11-16 05:15,2.00,-1.78,76.04,11.50
OZW,2020-11-16 05:35,2.00,-2.22,73.59,14.95
SPI,2020-11-16 05:52,0.61,-3.28,75.18,4.60
BTR,2020-11-16 05:53,5.61,1.72,76.04,5.75
LIT,2020-11-16 05:53,2.22,0.61,89.09,3.45
MSP,2020-11-16 05:53,-3.28,-6.72,77.06,3.45
DSM,2020-11-16 05:54,-1.72,-6.11,71.96,5.75
OZW,2020-11-16 05:55,1.72,-3.11,70.27,20.70
OZW,2020-11-16 06:15,1.72,-2.89,71.44,9.20
OZW,2020-11-16 06:35,1.61,-2.50,74.12,14.95
SPI,2020-11-16 06:52,0.61,-3.89,71.82,5.75
BTR,2020-11-16 06:53,6.11,1.11,70.30,5.75
LIT,2020-11-16 06:53,2.22,0.61,89.09,0.00
MSP,2020-11-16 06:53,-3.28,-5.61,83.89,4.60
DSM,2020-11-16 06:54,-3.28,-6.72,77.06,6.90
OZW,2020-11-16 06:55,1.61,-3.39,69.38,21.85
OZW,2020-11-16 07:15,1.61,-3.28,69.96,20.70
OZW,2020-11-16 07:35,1.50,-3.00,71.99,11.50
SPI,2020-11-16 07:52,2.22,-2.22,72.43,4.60
BTR,2020-11-16 07:53,10.00,1.72,56.39,9.20
LIT,2020-11-16 07:53,3.89,2.22,88.87,3.45
MSP,2020-11-16 07:53,-2.22,-5.61,77.57,3.45
DSM,2020-11-16 07:54,-2.22,-6.11,74.67,5.75
OZW,2020-11-16 07:55,1.61,-2.78,72.61,17.25
MSP,2020-11-16 08:08,-2.22,-5.61,77.57,5.75
MSP,2020-11-16 08:14,-2.22,-5.00,81.25,5.75
OZW,2020-11-16 08:15,1.61,-2.72,72.91,12.65
OZW,2020-11-16 08:35,2.00,-2.50,72.09,16.10
MSP,2020-11-16 08:41,-1.72,-5.00,78.30,9.20
SPI,2020-11-16 08:52,5.61,-1.72,59.22,6.90
BTR,2020-11-16 08:53,13.28,1.11,43.46,11.50
LIT,2020-11-16 08:53,8.28,2.78,68.27,0.00
MSP,2020-11-16 08:53,-1.72,-5.00,78.30,6.90
DSM,2020-11-16 08:54,1.11,-5.00,63.72,9.20
OZW,2020-11-16 08:55,2.11,-2.39,72.11,14.95
OZW,2020-11-16 09:15,2.50,-2.22,71.01,17.25
MSP,2020-11-16 09:20,-1.11,-5.00,74.87,9.20
OZW,2020-11-16 09:35,3.72,-1.78,67.30,17.25
SPI,2020-11-16 09:52,8.28,-2.22,47.54,9.20
BTR,2020-11-16 09:53,15.61,0.61,36.05,11.50
LIT,2020-11-16 09:53,12.22,2.22,50.42,0.00
MSP,2020-11-16 09:53,0.00,-5.61,65.92,11.50
DSM,2020-11-16 09:54,5.00,-3.89,52.61,11.50
OZW,2020-11-16 09:55,3.28,-1.89,68.88,14.95
OZW,2020-11-16 10:15,3.11,-2.11,68.56,14.95
OZW,2020-11-16 10:35,3.22,-1.89,69.15,17.25
SPI,2020-11-16 10:52,11.11,-2.22,39.30,19.55
BTR,2020-11-16 10:53,18.28,-0.61,27.85,11.50
LIT,2020-11-16 10:53,15.00,2.22,42.08,0.00
MSP,2020-11-16 10:53,1.72,-5.00,60.99,6.90
DSM,2020-11-16 10:54,9.39,-2.22,44.10,14.95
OZW,2020-11-16 10:55,5.22,-1.28,62.86,13.80
OZW,2020-11-16 11:15,5.50,-1.22,61.91,16.10
OZW,2020-11-16 11:35,4.78,-2.39,59.74,18.40
SPI,2020-11-16 11:52,13.28,-2.22,34.08,16.10
BTR,2020-11-16 11:53,19.39,-1.11,25.05,9.20
LIT,2020-11-16 11:53,17.22,-2.78,25.38,6.90
MSP,2020-11-16 11:53,3.89,-4.39,54.77,8.05
DSM,2020-11-16 11:54,12.78,-2.78,33.79,20.70
