station,valid,tmpc,dwpc,relh,sped
OKC,2020-05-21 00:00,M,M,M,12.65
OMA,2020-05-21 00:00,M,M,M,12.65
OJC,2020-05-21 00:00,M,M,M,5.75
ATY,2020-05-21 00:00,M,M,M,18.40
OKC,2020-05-21 00:01,21.11,15.00,68.09,13.80
ATY,2020-05-21 00:04,14.39,11.11,80.67,19.55
OKC,2020-05-21 00:05,M,M,M,14.95
OMA,2020-05-21 00:05,M,M,M,14.95
OJC,2020-05-21 00:05,M,M,M,9.20
ATY,2020-05-21 00:05,M,M,M,18.40
OKC,2020-05-21 00:10,M,M,M,12.65
OMA,2020-05-21 00:10,M,M,M,17.25
OJC,2020-05-21 00:10,M,M,M,9.20
ATY,2020-05-21 00:10,M,M,M,16.10
OKC,2020-05-21 00:14,20.61,15.00,70.21,12.65
OKC,2020-05-21 00:15,M,M,M,12.65
OMA,2020-05-21 00:15,M,M,M,16.10
OJC,2020-05-21 00:15,M,M,M,8.05
ATY,2020-05-21 00:15,M,M,M,19.55
OKC,2020-05-21 00:20,M,M,M,14.95
OMA,2020-05-21 00:20,M,M,M,16.10
OJC,2020-05-21 00:20,M,M,M,8.05
ATY,2020-05-21 00:20,M,M,M,19.55
OJC,2020-05-21 00:22,16.11,15.00,93.12,6.90
OKC,2020-05-21 00:25,M,M,M,11.50
OMA,2020-05-21 00:25,M,M,M,16.10
OJC,2020-05-21 00:25,M,M,M,9.20
ATY,2020-05-21 00:25,M,M,M,17.25
OKC,2020-05-21 00:30,M,M,M,10.35
OMA,2020-05-21 00:30,M,M,M,14.95
OJC,2020-05-21 00:30,M,M,M,9.20
ATY,2020-05-21 00:30,M,M,M,20.70
OKC,2020-05-21 00:35,M,M,M,12.65
OMA,2020-05-21 00:35,M,M,M,12.65
OJC,2020-05-21 00:35,M,M,M,8.05
ATY,2020-05-21 00:35,M,M,M,18.40
OKC,2020-05-21 00:40,M,M,M,12.65
OMA,2020-05-21 00:40,M,M,M,12.65
OJC,2020-05-21 00:40,M,M,M,5.75
ATY,2020-05-21 00:40,M,M,M,18.40
