station,valid,tmpc,dwpc,relh,sped
BUR,2020-05-06 00:00,M,M,M,5.75
FAT,2020-05-06 00:00,M,M,M,16.10
SFO,2020-05-06 00:00,M,M,M,25.30
BUR,2020-05-06 00:05,M,M,M,4.60
FAT,2020-05-06 00:05,M,M,M,16.10
SFO,2020-05-06 00:05,M,M,M,M
BUR,2020-05-06 00:10,M,M,M,5.75
FAT,2020-05-06 00:10,M,M,M,14.95
SFO,2020-05-06 00:10,M,M,M,M
BUR,2020-05-06 00:15,M,M,M,5.75
FAT,2020-05-06 00:15,M,M,M,12.65
SFO,2020-05-06 00:15,M,M,M,27.60
BUR,2020-05-06 00:20,M,M,M,5.75
FAT,2020-05-06 00:20,M,M,M,12.65
SFO,2020-05-06 00:20,M,M,M,M
BUR,2020-05-06 00:25,M,M,M,5.75
FAT,2020-05-06 00:25,M,M,M,11.50
SFO,2020-05-06 00:25,M,M,M,M
BUR,2020-05-06 00:30,M,M,M,4.60
FAT,2020-05-06 00:30,M,M,M,12.65
SFO,2020-05-06 00:30,M,M,M,25.30
BUR,2020-05-06 00:35,M,M,M,2.30
FAT,2020-05-06 00:35,M,M,M,12.65
SFO,2020-05-06 00:35,M,M,M,25.30
BUR,2020-05-06 00:40,M,M,M,2.30
FAT,2020-05-06 00:40,M,M,M,16.10
SFO,2020-05-06 00:40,M,M,M,25.30
BUR,2020-05-06 00:45,M,M,M,4.60
FAT,2020-05-06 00:45,M,M,M,12.65
SFO,2020-05-06 00:45,M,M,M,25.30
BUR,2020-05-06 00:50,M,M,M,0.00
FAT,2020-05-06 00:50,M,M,M,11.50
SFO,2020-05-06 00:50,M,M,M,12.65
BUR,2020-05-06 00:53,23.28,5.00,30.54,0.00
FAT,2020-05-06 00:53,19.39,7.78,46.94,12.65
BUR,2020-05-06 00:55,M,M,M,0.00
FAT,2020-05-06 00:55,M,M,M,11.50
SFO,2020-05-06 00:55,M,M,M,12.65
SFO,2020-05-06 00:56,12.22,9.39,82.82,13.80
BUR,2020-05-06 01:00,M,M,M,2.30
FAT,2020-05-06 01:00,M,M,M,12.65
SFO,2020-05-06 01:00,M,M,M,14.95
BUR,2020-05-06 01:05,M,M,M,2.30
FAT,2020-05-06 01:05,M,M,M,12.65
SFO,2020-05-06 01:05,M,M,M,12.65
BUR,2020-05-06 01:10,M,M,M,0.00
FAT,2020-05-06 01:10,M,M,M,11.50
SFO,2020-05-06 01:10,M,M,M,11.50
BUR,2020-05-06 01:15,M,M,M,0.00
FAT,2020-05-06 01:15,M,M,M,12.65
SFO,2020-05-06 01:15,M,M,M,10.35
BUR,2020-05-06 01:20,M,M,M,0.00
FAT,2020-05-06 01:20,M,M,M,12.65
SFO,2020-05-06 01:20,M,M,M,14.95
BUR,2020-05-06 01:25,M,M,M,0.00
FAT,2020-05-06 01:25,M,M,M,12.65
SFO,2020-05-06 01:25,M,M,M,11.50
BUR,2020-05-06 01:30,M,M,M,0.00
FAT,2020-05-06 01:30,M,M,M,12.65
SFO,2020-05-06 01:30,M,M,M,10.35
BUR,2020-05-06 01:35,M,M,M,0.00
FAT,2020-05-06 01:35,M,M,M,12.65
SFO,2020-05-06 01:35,M,M,M,10.35
BUR,2020-05-06 01:40,M,M,M,0.00
FAT,2020-05-06 01:40,M,M,M,12.65
SFO,2020-05-06 01:40,M,M,M,10.35
BUR,2020-05-06 01:45,M,M,M,0.00
FAT,2020-05-06 01:45,M,M,M,10.35
SFO,2020-05-06 01:45,M,M,M,10.35
BUR,2020-05-06 01:50,M,M,M,0.00
FAT,2020-05-06 01:50,M,M,M,10.35
SFO,2020-05-06 01:50,M,M,M,12.65
BUR,2020-05-06 01:53,21.11,6.11,37.64,0.00
FAT,2020-05-06 01:53,17.78,9.39,57.91,12.65
BUR,2020-05-06 01:55,M,M,M,0.00
FAT,2020-05-06 01:55,M,M,M,10.35
SFO,2020-05-06 01:55,M,M,M,12.65
SFO,2020-05-06 01:56,11.11,8.28,82.68,11.50
BUR,2020-05-06 02:00,M,M,M,0.00
FAT,2020-05-06 02:00,M,M,M,11.50
SFO,2020-05-06 02:00,M,M,M,12.65
BUR,2020-05-06 02:05,M,M,M,0.00
FAT,2020-05-06 02:05,M,M,M,12.65
SFO,2020-05-06 02:05,M,M,M,12.65
BUR,2020-05-06 02:10,M,M,M,0.00
FAT,2020-05-06 02:10,M,M,M,12.65
SFO,2020-05-06 02:10,M,M,M,12.65
BUR,2020-05-06 02:15,M,M,M,0.00
FAT,2020-05-06 02:15,M,M,M,12.65
SFO,2020-05-06 02:15,M,M,M,12.65
BUR,2020-05-06 02:20,M,M,M,0.00
FAT,2020-05-06 02:20,M,M,M,11.50
SFO,2020-05-06 02:20,M,M,M,12.65
BUR,2020-05-06 02:25,M,M,M,0.00
FAT,2020-05-06 02:25,M,M,M,16.10
SFO,2020-05-06 02:25,M,M,M,11.50
BUR,2020-05-06 02:30,M,M,M,0.00
FAT,2020-05-06 02:30,M,M,M,16.10
SFO,2020-05-06 02:30,M,M,M,10.35
BUR,2020-05-06 02:35,M,M,M,2.30
FAT,2020-05-06 02:35,M,M,M,16.10
SFO,2020-05-06 02:35,M,M,M,10.35
BUR,2020-05-06 02:40,M,M,M,0.00
FAT,2020-05-06 02:40,M,M,M,16.10
SFO,2020-05-06 02:40,M,M,M,10.35
BUR,2020-05-06 02:45,M,M,M,0.00
FAT,2020-05-06 02:45,M,M,M,12.65
SFO,2020-05-06 02:45,M,M,M,10.35
BUR,2020-05-06 02:50,M,M,M,0.00
FAT,2020-05-06 02:50,M,M,M,14.95
SFO,2020-05-06 02:50,M,M,M,11.50
BUR,2020-05-06 02:53,20.00,5.61,38.94,0.00
FAT,2020-05-06 02:53,16.72,10.61,67.19,16.10
BUR,2020-05-06 02:55,M,M,M,0.00
FAT,2020-05-06 02:55,M,M,M,12.65
SFO,2020-05-06 02:55,M,M,M,12.65
SFO,2020-05-06 02:56,12.22,6.72,69.09,13.80
BUR,2020-05-06 03:00,M,M,M,0.00
FAT,2020-05-06 03:00,M,M,M,12.65
SFO,2020-05-06 03:00,M,M,M,12.65
BUR,2020-05-06 03:05,M,M,M,0.00
FAT,2020-05-06 03:05,M,M,M,12.65
SFO,2020-05-06 03:05,M,M,M,12.65
BUR,2020-05-06 03:10,M,M,M,0.00
FAT,2020-05-06 03:10,M,M,M,12.65
SFO,2020-05-06 03:10,M,M,M,14.95
BUR,2020-05-06 03:15,M,M,M,0.00
FAT,2020-05-06 03:15,M,M,M,12.65
SFO,2020-05-06 03:15,M,M,M,14.95
BUR,2020-05-06 03:20,M,M,M,0.00
FAT,2020-05-06 03:20,M,M,M,12.65
SFO,2020-05-06 03:20,M,M,M,14.95
BUR,2020-05-06 03:25,M,M,M,0.00
FAT,2020-05-06 03:25,M,M,M,12.65
SFO,2020-05-06 03:25,M,M,M,14.95
BUR,2020-05-06 03:30,M,M,M,0.00
FAT,2020-05-06 03:30,M,M,M,14.95
SFO,2020-05-06 03:30,M,M,M,12.65
BUR,2020-05-06 03:35,M,M,M,0.00
FAT,2020-05-06 03:35,M,M,M,14.95
SFO,2020-05-06 03:35,M,M,M,12.65
BUR,2020-05-06 03:40,M,M,M,0.00
FAT,2020-05-06 03:40,M,M,M,14.95
SFO,2020-05-06 03:40,M,M,M,12.65
BUR,2020-05-06 03:45,M,M,M,0.00
FAT,2020-05-06 03:45,M,M,M,12.65
SFO,2020-05-06 03:45,M,M,M,14.95
BUR,2020-05-06 03:50,M,M,M,2.30
FAT,2020-05-06 03:50,M,M,M,12.65
SFO,2020-05-06 03:50,M,M,M,16.10
BUR,2020-05-06 03:53,18.89,5.61,41.73,0.00
FAT,2020-05-06 03:53,16.11,10.00,67.06,14.95
BUR,2020-05-06 03:55,M,M,M,0.00
