station,valid,tmpc,dwpc,relh,sped
DAL,2020-06-23 00:00,M,M,M,9.20
HOU,2020-06-23 00:00,M,M,M,5.75
DAL,2020-06-23 00:05,M,M,M,9.20
HOU,2020-06-23 00:05,M,M,M,5.75
DAL,2020-06-23 00:10,M,M,M,10.35
HOU,2020-06-23 00:10,M,M,M,5.75
DAL,2020-06-23 00:15,M,M,M,5.75
HOU,2020-06-23 00:15,M,M,M,4.60
CVB,2020-06-23 00:15,27.50,21.78,71.00,M
DAL,2020-06-23 00:20,M,M,M,8.05
HOU,2020-06-23 00:20,M,M,M,5.75
DAL,2020-06-23 00:25,M,M,M,5.75
HOU,2020-06-23 00:25,M,M,M,5.75
DAL,2020-06-23 00:30,M,M,M,5.75
HOU,2020-06-23 00:30,M,M,M,5.75
DAL,2020-06-23 00:35,M,M,M,5.75
HOU,2020-06-23 00:35,M,M,M,5.75
CVB,2020-06-23 00:35,27.11,22.00,73.63,M
DAL,2020-06-23 00:40,M,M,M,5.75
HOU,2020-06-23 00:40,M,M,M,5.75
DAL,2020-06-23 00:45,M,M,M,8.05
HOU,2020-06-23 00:45,M,M,M,5.75
DAL,2020-06-23 00:50,M,M,M,10.35
HOU,2020-06-23 00:50,M,M,M,5.75
DAL,2020-06-23 00:53,27.78,22.78,74.24,8.05
HOU,2020-06-23 00:53,23.89,21.11,84.46,5.75
DAL,2020-06-23 00:55,M,M,M,8.05
HOU,2020-06-23 00:55,M,M,M,5.75
CVB,2020-06-23 00:55,27.00,22.11,74.62,M
DAL,2020-06-23 01:00,M,M,M,5.75
HOU,2020-06-23 01:00,M,M,M,5.75
DAL,2020-06-23 01:05,M,M,M,8.05
HOU,2020-06-23 01:05,M,M,M,9.20
DAL,2020-06-23 01:10,M,M,M,8.05
HOU,2020-06-23 01:10,M,M,M,8.05
DAL,2020-06-23 01:15,M,M,M,8.05
HOU,2020-06-23 01:15,M,M,M,5.75
CVB,2020-06-23 01:15,26.61,22.22,76.87,M
DAL,2020-06-23 01:20,M,M,M,8.05
HOU,2020-06-23 01:20,M,M,M,5.75
DAL,2020-06-23 01:25,M,M,M,9.20
HOU,2020-06-23 01:25,M,M,M,5.75
DAL,2020-06-23 01:30,M,M,M,8.05
HOU,2020-06-23 01:30,M,M,M,5.75
DAL,2020-06-23 01:35,M,M,M,8.05
HOU,2020-06-23 01:35,M,M,M,8.05
CVB,2020-06-23 01:35,26.50,22.39,78.16,M
DAL,2020-06-23 01:40,M,M,M,5.75
HOU,2020-06-23 01:40,M,M,M,5.75
DAL,2020-06-23 01:45,M,M,M,4.60
HOU,2020-06-23 01:45,M,M,M,4.60
DAL,2020-06-23 01:50,M,M,M,8.05
HOU,2020-06-23 01:50,M,M,M,2.30
DAL,2020-06-23 01:53,27.22,22.78,76.70,8.05
HOU,2020-06-23 01:53,23.28,21.11,87.63,3.45
DAL,2020-06-23 01:55,M,M,M,5.75
HOU,2020-06-23 01:55,M,M,M,2.30
CVB,2020-06-23 01:55,26.28,22.50,79.73,M
DAL,2020-06-23 02:00,M,M,M,10.35
HOU,2020-06-23 02:00,M,M,M,4.60
DAL,2020-06-23 02:05,M,M,M,10.35
HOU,2020-06-23 02:05,M,M,M,5.75
DAL,2020-06-23 02:10,M,M,M,8.05
HOU,2020-06-23 02:10,M,M,M,5.75
DAL,2020-06-23 02:15,M,M,M,8.05
HOU,2020-06-23 02:15,M,M,M,5.75
CVB,2020-06-23 02:15,26.00,23.00,83.55,M
DAL,2020-06-23 02:20,M,M,M,5.75
HOU,2020-06-23 02:20,M,M,M,4.60
DAL,2020-06-23 02:25,M,M,M,5.75
HOU,2020-06-23 02:25,M,M,M,4.60
DAL,2020-06-23 02:30,M,M,M,8.05
HOU,2020-06-23 02:30,M,M,M,0.00
DAL,2020-06-23 02:35,M,M,M,5.75
HOU,2020-06-23 02:35,M,M,M,0.00
CVB,2020-06-23 02:35,26.00,23.28,84.97,M
DAL,2020-06-23 02:40,M,M,M,8.05
HOU,2020-06-23 02:40,M,M,M,2.30
DAL,2020-06-23 02:45,M,M,M,5.75
HOU,2020-06-23 02:45,M,M,M,2.30
DAL,2020-06-23 02:50,M,M,M,9.20
HOU,2020-06-23 02:50,M,M,M,2.30
DAL,2020-06-23 02:53,26.72,22.78,78.99,6.90
HOU,2020-06-23 02:53,22.22,20.61,90.59,3.45
DAL,2020-06-23 02:55,M,M,M,8.05
HOU,2020-06-23 02:55,M,M,M,0.00
CVB,2020-06-23 02:55,25.89,23.78,88.15,M
DAL,2020-06-23 03:00,M,M,M,8.05
HOU,2020-06-23 03:00,M,M,M,0.00
DAL,2020-06-23 03:05,M,M,M,5.75
HOU,2020-06-23 03:05,M,M,M,0.00
DAL,2020-06-23 03:10,M,M,M,8.05
HOU,2020-06-23 03:10,M,M,M,0.00
DAL,2020-06-23 03:15,M,M,M,9.20
HOU,2020-06-23 03:15,M,M,M,0.00
CVB,2020-06-23 03:15,25.78,24.11,90.53,M
DAL,2020-06-23 03:20,M,M,M,9.20
HOU,2020-06-23 03:20,M,M,M,0.00
DAL,2020-06-23 03:25,M,M,M,5.75
HOU,2020-06-23 03:25,M,M,M,0.00
DAL,2020-06-23 03:30,M,M,M,10.35
HOU,2020-06-23 03:30,M,M,M,0.00
DAL,2020-06-23 03:35,M,M,M,5.75
HOU,2020-06-23 03:35,M,M,M,2.30
CVB,2020-06-23 03:35,25.61,24.22,92.04,M
DAL,2020-06-23 03:40,M,M,M,8.05
HOU,2020-06-23 03:40,M,M,M,4.60
DAL,2020-06-23 03:45,M,M,M,8.05
HOU,2020-06-23 03:45,M,M,M,5.75
DAL,2020-06-23 03:50,M,M,M,10.35
HOU,2020-06-23 03:50,M,M,M,5.75
DAL,2020-06-23 03:53,26.11,22.78,81.89,10.35
HOU,2020-06-23 03:53,22.22,20.61,90.59,5.75
DAL,2020-06-23 03:55,M,M,M,9.20
HOU,2020-06-23 03:55,M,M,M,4.60
CVB,2020-06-23 03:55,25.22,24.11,93.57,M
DAL,2020-06-23 04:00,M,M,M,8.05
HOU,2020-06-23 04:00,M,M,M,5.75
DAL,2020-06-23 04:05,M,M,M,8.05
HOU,2020-06-23 04:05,M,M,M,5.75
DAL,2020-06-23 04:10,M,M,M,11.50
HOU,2020-06-23 04:10,M,M,M,4.60
