station,valid,tmpc,dwpc,relh,sped
BOS,2021-11-03 00:00,M,M,M,9.20
HIE,2021-11-03 00:05,M,M,M,0.00
BOS,2021-11-03 00:05,M,M,M,11.50
HIE,2021-11-03 00:10,M,M,M,0.00
BOS,2021-11-03 00:10,M,M,M,12.65
HIE,2021-11-03 00:15,M,M,M,0.00
BOS,2021-11-03 00:20,M,M,M,10.35
HIE,2021-11-03 00:20,M,M,M,0.00
HIE,2021-11-03 00:25,M,M,M,0.00
BOS,2021-11-03 00:25,M,M,M,12.65
BOS,2021-11-03 00:30,M,M,M,10.35
HIE,2021-11-03 00:30,M,M,M,0.00
HIE,2021-11-03 00:35,M,M,M,0.00
BOS,2021-11-03 00:35,M,M,M,11.50
BOS,2021-11-03 00:45,M,M,M,12.65
HIE,2021-11-03 00:45,M,M,M,0.00
BOS,2021-11-03 00:50,M,M,M,10.35
HIE,2021-11-03 00:50,M,M,M,0.00
HIE,2021-11-03 00:52,-2.22,-2.78,95.97,0.00
BOS,2021-11-03 00:54,8.89,0.61,56.10,12.65
BOS,2021-11-03 00:55,M,M,M,12.65
HIE,2021-11-03 01:00,M,M,M,0.00
BOS,2021-11-03 01:00,M,M,M,9.20
BOS,2021-11-03 01:05,M,M,M,10.35
HIE,2021-11-03 01:05,M,M,M,0.00
BOS,2021-11-03 01:10,M,M,M,8.05
HIE,2021-11-03 01:10,M,M,M,0.00
BOS,2021-11-03 01:15,M,M,M,5.75
HIE,2021-11-03 01:20,M,M,M,0.00
BOS,2021-11-03 01:20,M,M,M,8.05
BOS,2021-11-03 01:25,M,M,M,5.75
HIE,2021-11-03 01:25,M,M,M,0.00
HIE,2021-11-03 01:30,M,M,M,0.00
BOS,2021-11-03 01:30,M,M,M,5.75
BOS,2021-11-03 01:35,M,M,M,5.75
HIE,2021-11-03 01:35,M,M,M,0.00
HIE,2021-11-03 01:40,M,M,M,0.00
BOS,2021-11-03 01:40,M,M,M,2.30
HIE,2021-11-03 01:45,M,M,M,0.00
