station,valid,tmpc,dwpc,relh,sped
OKC,2020-06-22 00:00,M,M,M,14.95
OMA,2020-06-22 00:00,M,M,M,5.75
OJC,2020-06-22 00:00,M,M,M,10.35
ATY,2020-06-22 00:00,M,M,M,2.30
OKC,2020-06-22 00:03,20.00,17.22,84.03,11.50
OKC,2020-06-22 00:05,M,M,M,8.05
OMA,2020-06-22 00:05,M,M,M,5.75
OJC,2020-06-22 00:05,M,M,M,10.35
ATY,2020-06-22 00:05,M,M,M,5.75
OKC,2020-06-22 00:10,M,M,M,5.75
OMA,2020-06-22 00:10,M,M,M,5.75
OJC,2020-06-22 00:10,M,M,M,12.65
ATY,2020-06-22 00:10,M,M,M,5.75
OKC,2020-06-22 00:15,M,M,M,9.20
OMA,2020-06-22 00:15,M,M,M,5.75
OJC,2020-06-22 00:15,M,M,M,11.50
ATY,2020-06-22 00:15,M,M,M,5.75
OKC,2020-06-22 00:20,M,M,M,12.65
OMA,2020-06-22 00:20,M,M,M,8.05
OJC,2020-06-22 00:20,M,M,M,10.35
ATY,2020-06-22 00:20,M,M,M,2.30
OKC,2020-06-22 00:25,M,M,M,12.65
OMA,2020-06-22 00:25,M,M,M,8.05
OJC,2020-06-22 00:25,M,M,M,11.50
ATY,2020-06-22 00:25,M,M,M,0.00
OKC,2020-06-22 00:30,M,M,M,10.35
OMA,2020-06-22 00:30,M,M,M,5.75
OJC,2020-06-22 00:30,M,M,M,11.50
ATY,2020-06-22 00:30,M,M,M,2.30
OKC,2020-06-22 00:35,M,M,M,9.20
OMA,2020-06-22 00:35,M,M,M,8.05
OJC,2020-06-22 00:35,M,M,M,10.35
ATY,2020-06-22 00:35,M,M,M,2.30
OKC,2020-06-22 00:40,M,M,M,5.75
OMA,2020-06-22 00:40,M,M,M,8.05
OJC,2020-06-22 00:40,M,M,M,9.20
ATY,2020-06-22 00:40,M,M,M,4.60
OKC,2020-06-22 00:45,M,M,M,4.60
OMA,2020-06-22 00:45,M,M,M,8.05
OJC,2020-06-22 00:45,M,M,M,8.05
ATY,2020-06-22 00:45,M,M,M,4.60
OKC,2020-06-22 00:50,M,M,M,2.30
OMA,2020-06-22 00:50,M,M,M,5.75
OJC,2020-06-22 00:50,M,M,M,8.05
ATY,2020-06-22 00:50,M,M,M,4.60
OKC,2020-06-22 00:52,18.89,17.22,90.05,3.45
OMA,2020-06-22 00:52,23.28,18.89,76.36,8.05
OJC,2020-06-22 00:53,24.39,21.72,85.09,10.35
ATY,2020-06-22 00:53,13.89,13.28,96.10,3.45
OKC,2020-06-22 00:55,M,M,M,2.30
OMA,2020-06-22 00:55,M,M,M,8.05
OJC,2020-06-22 00:55,M,M,M,12.65
ATY,2020-06-22 00:55,M,M,M,2.30
OKC,2020-06-22 01:00,M,M,M,0.00
OMA,2020-06-22 01:00,M,M,M,9.20
OJC,2020-06-22 01:00,M,M,M,12.65
ATY,2020-06-22 01:00,M,M,M,0.00
OKC,2020-06-22 01:05,M,M,M,4.60
OMA,2020-06-22 01:05,M,M,M,8.05
OJC,2020-06-22 01:05,M,M,M,11.50
ATY,2020-06-22 01:05,M,M,M,0.00
OKC,2020-06-22 01:10,M,M,M,4.60
OMA,2020-06-22 01:10,M,M,M,9.20
OJC,2020-06-22 01:10,M,M,M,12.65
ATY,2020-06-22 01:10,M,M,M,0.00
OKC,2020-06-22 01:15,M,M,M,2.30
OMA,2020-06-22 01:15,M,M,M,5.75
OJC,2020-06-22 01:15,M,M,M,11.50
ATY,2020-06-22 01:15,M,M,M,0.00
OKC,2020-06-22 01:20,M,M,M,5.75
OMA,2020-06-22 01:20,M,M,M,5.75
OJC,2020-06-22 01:20,M,M,M,10.35
ATY,2020-06-22 01:20,M,M,M,0.00
