station,valid,tmpc,dwpc,relh,sped
SFO,2021-09-16 00:00,M,M,M,5.75
BUR,2021-09-16 00:00,M,M,M,5.75
FAT,2021-09-16 00:00,M,M,M,9.20
SFO,2021-09-16 00:05,M,M,M,5.75
BUR,2021-09-16 00:05,M,M,M,8.05
FAT,2021-09-16 00:05,M,M,M,9.20
FAT,2021-09-16 00:10,M,M,M,8.05
BUR,2021-09-16 00:10,M,M,M,8.05
SFO,2021-09-16 00:10,M,M,M,4.60
FAT,2021-09-16 00:15,M,M,M,8.05
BUR,2021-09-16 00:15,M,M,M,8.05
SFO,2021-09-16 00:15,M,M,M,4.60
SFO,2021-09-16 00:20,M,M,M,5.75
BUR,2021-09-16 00:20,M,M,M,8.05
FAT,2021-09-16 00:20,M,M,M,5.75
FAT,2021-09-16 00:25,M,M,M,5.75
BUR,2021-09-16 00:25,M,M,M,5.75
SFO,2021-09-16 00:25,M,M,M,5.75
BUR,2021-09-16 00:30,M,M,M,5.75
SFO,2021-09-16 00:30,M,M,M,5.75
FAT,2021-09-16 00:30,M,M,M,5.75
FAT,2021-09-16 00:35,M,M,M,9.20
SFO,2021-09-16 00:35,M,M,M,5.75
BUR,2021-09-16 00:35,M,M,M,5.75
FAT,2021-09-16 00:40,M,M,M,9.20
BUR,2021-09-16 00:40,M,M,M,5.75
SFO,2021-09-16 00:40,M,M,M,5.75
FAT,2021-09-16 00:45,M,M,M,8.05
BUR,2021-09-16 00:45,M,M,M,5.75
SFO,2021-09-16 00:45,M,M,M,5.75
BUR,2021-09-16 00:50,M,M,M,4.60
FAT,2021-09-16 00:50,M,M,M,9.20
SFO,2021-09-16 00:50,M,M,M,5.75
CQT,2021-09-16 00:52,16.11,13.28,83.29,0.00
BUR,2021-09-16 00:53,15.00,12.78,86.56,6.90
FAT,2021-09-16 00:53,23.28,11.11,46.27,9.20
FAT,2021-09-16 00:55,M,M,M,5.75
SFO,2021-09-16 00:55,M,M,M,5.75
BUR,2021-09-16 00:55,M,M,M,5.75
SFO,2021-09-16 00:56,13.89,10.00,77.38,5.75
BUR,2021-09-16 01:00,M,M,M,5.75
FAT,2021-09-16 01:00,M,M,M,5.75
SFO,2021-09-16 01:00,M,M,M,4.60
BUR,2021-09-16 01:05,M,M,M,5.75
