station,valid,tmpc,dwpc,relh,sped
OZW,2020-12-15 00:15,-6.50,-9.50,79.24,4.60
OZW,2020-12-15 00:35,-7.00,-9.50,82.34,3.45
SPI,2020-12-15 00:52,-5.61,-6.72,91.86,3.45
BTR,2020-12-15 00:53,6.11,2.22,76.12,5.75
LIT,2020-12-15 00:53,-1.72,-3.89,85.14,3.45
MSP,2020-12-15 00:53,-11.11,-16.72,63.25,5.75
DSM,2020-12-15 00:54,-7.78,-11.11,76.97,8.05
OZW,2020-12-15 00:55,-6.28,-9.50,77.90,3.45
OZW,2020-12-15 01:15,-7.22,-9.50,83.76,3.45
OZW,2020-12-15 01:35,-7.11,-9.50,83.04,4.60
SPI,2020-12-15 01:52,-5.61,-7.22,88.40,5.75
BTR,2020-12-15 01:53,6.11,2.78,79.19,5.75
LIT,2020-12-15 01:53,-3.28,-4.39,92.01,6.90
MSP,2020-12-15 01:53,-11.11,-16.72,63.25,5.75
DSM,2020-12-15 01:54,-7.78,-11.11,76.97,3.45
OZW,2020-12-15 01:55,-7.22,-9.28,85.23,3.45
OZW,2020-12-15 02:15,-7.39,-9.39,85.58,0.00
OZW,2020-12-15 02:35,-7.00,-9.22,84.15,4.60
SPI,2020-12-15 02:52,-6.11,-7.22,91.83,5.75
BTR,2020-12-15 02:53,6.11,2.22,76.12,5.75
LIT,2020-12-15 02:53,-2.78,-4.39,88.65,6.90
MSP,2020-12-15 02:53,-11.11,-16.72,63.25,6.90
DSM,2020-12-15 02:54,-7.78,-10.61,80.09,4.60
OZW,2020-12-15 02:55,-7.11,-9.28,84.50,4.60
OZW,2020-12-15 03:15,-7.39,-9.11,87.47,5.75
OZW,2020-12-15 03:35,-7.11,-9.00,86.36,5.75
SPI,2020-12-15 03:52,-6.11,-6.72,95.43,6.90
BTR,2020-12-15 03:53,6.11,2.78,79.19,4.60
LIT,2020-12-15 03:53,-2.22,-3.89,88.33,9.20
MSP,2020-12-15 03:53,-10.61,-15.61,66.67,5.75
DSM,2020-12-15 03:54,-7.78,-10.61,80.09,3.45
OZW,2020-12-15 03:55,-7.22,-9.22,85.60,5.75
OZW,2020-12-15 04:15,-7.28,-9.28,85.60,4.60
OZW,2020-12-15 04:35,-7.78,-9.89,84.79,4.60
SPI,2020-12-15 04:52,-6.11,-7.22,91.83,6.90
BTR,2020-12-15 04:53,6.11,2.78,79.19,3.45
LIT,2020-12-15 04:53,-3.28,-4.39,92.01,6.90
MSP,2020-12-15 04:53,-11.11,-16.72,63.25,5.75
DSM,2020-12-15 04:54,-7.78,-11.11,76.97,4.60
OZW,2020-12-15 04:55,-7.89,-9.50,88.19,3.45
OZW,2020-12-15 05:15,-8.00,-9.72,87.41,0.00
OZW,2020-12-15 05:35,-7.50,-9.28,87.08,0.00
LIT,2020-12-15 05:36,-2.78,-4.39,88.65,4.60
SPI,2020-12-15 05:52,-6.72,-7.22,96.23,6.90
BTR,2020-12-15 05:53,6.11,3.28,82.04,5.75
LIT,2020-12-15 05:53,-2.78,-3.89,92.05,5.75
MSP,2020-12-15 05:53,-11.72,-16.11,69.89,8.05
DSM,2020-12-15 05:54,-7.78,-11.11,76.97,5.75
OZW,2020-12-15 05:55,-8.00,-9.61,88.17,0.00
OZW,2020-12-15 06:15,-7.78,-9.50,87.43,0.00
OZW,2020-12-15 06:35,-7.78,-9.61,86.67,0.00
SPI,2020-12-15 06:52,-6.11,-7.22,91.83,6.90
BTR,2020-12-15 06:53,6.11,3.28,82.04,8.05
