station,valid,tmpc,dwpc,relh,sped
RIC,2020-05-11 00:00,M,M,M,8.05
PHL,2020-05-11 00:00,M,M,M,5.75
CMH,2020-05-11 00:00,M,M,M,12.65
RIC,2020-05-11 00:05,M,M,M,8.05
PHL,2020-05-11 00:05,M,M,M,5.75
CMH,2020-05-11 00:05,M,M,M,12.65
RIC,2020-05-11 00:10,M,M,M,8.05
PHL,2020-05-11 00:10,M,M,M,5.75
CMH,2020-05-11 00:10,M,M,M,12.65
RIC,2020-05-11 00:15,M,M,M,8.05
PHL,2020-05-11 00:15,M,M,M,5.75
CMH,2020-05-11 00:15,M,M,M,14.95
RIC,2020-05-11 00:20,M,M,M,8.05
PHL,2020-05-11 00:20,M,M,M,5.75
CMH,2020-05-11 00:20,M,M,M,12.65
RIC,2020-05-11 00:25,M,M,M,8.05
PHL,2020-05-11 00:25,M,M,M,5.75
CMH,2020-05-11 00:25,M,M,M,16.10
RIC,2020-05-11 00:30,M,M,M,8.05
PHL,2020-05-11 00:30,M,M,M,5.75
CMH,2020-05-11 00:30,M,M,M,14.95
RIC,2020-05-11 00:35,M,M,M,8.05
PHL,2020-05-11 00:35,M,M,M,2.30
CMH,2020-05-11 00:35,M,M,M,14.95
RIC,2020-05-11 00:40,M,M,M,8.05
PHL,2020-05-11 00:40,M,M,M,4.60
CMH,2020-05-11 00:40,M,M,M,17.25
RIC,2020-05-11 00:45,M,M,M,8.05
PHL,2020-05-11 00:45,M,M,M,4.60
CMH,2020-05-11 00:45,M,M,M,17.25
RIC,2020-05-11 00:50,M,M,M,8.05
PHL,2020-05-11 00:50,M,M,M,2.30
CMH,2020-05-11 00:50,M,M,M,12.65
CMH,2020-05-11 00:51,7.22,2.22,70.53,13.80
RIC,2020-05-11 00:54,9.39,4.39,70.95,9.20
PHL,2020-05-11 00:54,10.00,3.89,65.75,3.45
RIC,2020-05-11 00:55,M,M,M,9.20
PHL,2020-05-11 00:55,M,M,M,2.30
CMH,2020-05-11 00:55,M,M,M,16.10
RIC,2020-05-11 01:00,M,M,M,9.20
PHL,2020-05-11 01:00,M,M,M,2.30
CMH,2020-05-11 01:00,M,M,M,12.65
RIC,2020-05-11 01:05,M,M,M,9.20
PHL,2020-05-11 01:05,M,M,M,2.30
CMH,2020-05-11 01:05,M,M,M,12.65
CMH,2020-05-11 01:08,7.22,2.22,70.53,12.65
RIC,2020-05-11 01:10,M,M,M,10.35
PHL,2020-05-11 01:10,M,M,M,4.60
CMH,2020-05-11 01:10,M,M,M,11.50
RIC,2020-05-11 01:15,M,M,M,10.35
PHL,2020-05-11 01:15,M,M,M,4.60
CMH,2020-05-11 01:15,M,M,M,11.50
RIC,2020-05-11 01:20,M,M,M,9.20
PHL,2020-05-11 01:20,M,M,M,2.30
CMH,2020-05-11 01:20,M,M,M,12.65
RIC,2020-05-11 01:25,M,M,M,10.35
PHL,2020-05-11 01:25,M,M,M,5.75
CMH,2020-05-11 01:25,M,M,M,12.65
RIC,2020-05-11 01:30,M,M,M,11.50
PHL,2020-05-11 01:30,M,M,M,0.00
CMH,2020-05-11 01:30,M,M,M,12.65
RIC,2020-05-11 01:35,M,M,M,12.65
PHL,2020-05-11 01:35,M,M,M,4.60
CMH,2020-05-11 01:35,M,M,M,10.35
RIC,2020-05-11 01:40,M,M,M,12.65
PHL,2020-05-11 01:40,M,M,M,4.60
CMH,2020-05-11 01:40,M,M,M,10.35
RIC,2020-05-11 01:45,M,M,M,12.65
PHL,2020-05-11 01:45,M,M,M,5.75
CMH,2020-05-11 01:45,M,M,M,8.05
RIC,2020-05-11 01:50,M,M,M,12.65
PHL,2020-05-11 01:50,M,M,M,4.60
CMH,2020-05-11 01:50,M,M,M,5.75
CMH,2020-05-11 01:51,7.22,2.78,73.37,6.90
RIC,2020-05-11 01:54,12.22,5.00,61.32,13.80
PHL,2020-05-11 01:54,9.39,4.39,70.95,4.60
RIC,2020-05-11 01:55,M,M,M,12.65
PHL,2020-05-11 01:55,M,M,M,4.60
CMH,2020-05-11 01:55,M,M,M,10.35
RIC,2020-05-11 02:00,M,M,M,12.65
PHL,2020-05-11 02:00,M,M,M,5.75
CMH,2020-05-11 02:00,M,M,M,20.70
RIC,2020-05-11 02:05,M,M,M,12.65
PHL,2020-05-11 02:05,M,M,M,5.75
CMH,2020-05-11 02:05,M,M,M,17.25
RIC,2020-05-11 02:10,M,M,M,12.65
PHL,2020-05-11 02:10,M,M,M,4.60
CMH,2020-05-11 02:10,M,M,M,18.40
RIC,2020-05-11 02:15,M,M,M,12.65
PHL,2020-05-11 02:15,M,M,M,5.75
CMH,2020-05-11 02:15,M,M,M,18.40
RIC,2020-05-11 02:20,M,M,M,12.65
PHL,2020-05-11 02:20,M,M,M,4.60
CMH,2020-05-11 02:20,M,M,M,20.70
RIC,2020-05-11 02:25,M,M,M,14.95
PHL,2020-05-11 02:25,M,M,M,4.60
CMH,2020-05-11 02:25,M,M,M,20.70
RIC,2020-05-11 02:30,M,M,M,12.65
PHL,2020-05-11 02:30,M,M,M,2.30
CMH,2020-05-11 02:30,M,M,M,20.70
RIC,2020-05-11 02:35,M,M,M,11.50
PHL,2020-05-11 02:35,M,M,M,4.60
CMH,2020-05-11 02:35,M,M,M,25.30
RIC,2020-05-11 02:40,M,M,M,11.50
PHL,2020-05-11 02:40,M,M,M,4.60
CMH,2020-05-11 02:40,M,M,M,21.85
RIC,2020-05-11 02:45,M,M,M,11.50
PHL,2020-05-11 02:45,M,M,M,4.60
CMH,2020-05-11 02:45,M,M,M,21.85
RIC,2020-05-11 02:50,M,M,M,12.65
PHL,2020-05-11 02:50,M,M,M,4.60
CMH,2020-05-11 02:50,M,M,M,20.70
CMH,2020-05-11 02:51,5.61,1.11,72.78,20.70
RIC,2020-05-11 02:54,12.22,6.11,66.24,12.65
PHL,2020-05-11 02:54,9.39,4.39,70.95,3.45
RIC,2020-05-11 02:55,M,M,M,12.65
PHL,2020-05-11 02:55,M,M,M,2.30
CMH,2020-05-11 02:55,M,M,M,21.85
RIC,2020-05-11 03:00,M,M,M,11.50
PHL,2020-05-11 03:00,M,M,M,4.60
CMH,2020-05-11 03:00,M,M,M,24.15
RIC,2020-05-11 03:05,M,M,M,11.50
PHL,2020-05-11 03:05,M,M,M,2.30
CMH,2020-05-11 03:05,M,M,M,19.55
RIC,2020-05-11 03:10,M,M,M,11.50
PHL,2020-05-11 03:10,M,M,M,2.30
CMH,2020-05-11 03:10,M,M,M,17.25
RIC,2020-05-11 03:15,M,M,M,12.65
PHL,2020-05-11 03:15,M,M,M,0.00
CMH,2020-05-11 03:15,M,M,M,21.85
RIC,2020-05-11 03:20,M,M,M,12.65
PHL,2020-05-11 03:20,M,M,M,2.30
CMH,2020-05-11 03:20,M,M,M,17.25
RIC,2020-05-11 03:25,M,M,M,11.50
PHL,2020-05-11 03:25,M,M,M,0.00
CMH,2020-05-11 03:25,M,M,M,17.25
RIC,2020-05-11 03:30,M,M,M,11.50
PHL,2020-05-11 03:30,M,M,M,0.00
CMH,2020-05-11 03:30,M,M,M,17.25
RIC,2020-05-11 03:35,M,M,M,11.50
PHL,2020-05-11 03:35,M,M,M,2.30
CMH,2020-05-11 03:35,M,M,M,20.70
RIC,2020-05-11 03:40,M,M,M,11.50
PHL,2020-05-11 03:40,M,M,M,2.30
CMH,2020-05-11 03:40,M,M,M,18.40
RIC,2020-05-11 03:45,M,M,M,11.50
PHL,2020-05-11 03:45,M,M,M,2.30
CMH,2020-05-11 03:45,M,M,M,16.10
RIC,2020-05-11 03:50,M,M,M,9.20
PHL,2020-05-11 03:50,M,M,M,4.60
CMH,2020-05-11 03:50,M,M,M,14.95
CMH,2020-05-11 03:51,4.39,0.61,76.44,14.95
RIC,2020-05-11 03:54,12.22,6.72,69.09,10.35
PHL,2020-05-11 03:54,9.39,5.00,74.05,4.60
RIC,2020-05-11 03:55,M,M,M,8.05
PHL,2020-05-11 03:55,M,M,M,2.30
CMH,2020-05-11 03:55,M,M,M,19.55
RIC,2020-05-11 04:00,M,M,M,8.05
PHL,2020-05-11 04:00,M,M,M,4.60
CMH,2020-05-11 04:00,M,M,M,18.40
RIC,2020-05-11 04:05,M,M,M,5.75
PHL,2020-05-11 04:05,M,M,M,5.75
CMH,2020-05-11 04:05,M,M,M,20.70
RIC,2020-05-11 04:10,M,M,M,5.75
