station,valid,tmpc,dwpc,relh,sped
HIE,2021-05-10 00:00,M,M,M,0.00
BOS,2021-05-10 00:00,M,M,M,0.00
BOS,2021-05-10 00:05,M,M,M,0.00
HIE,2021-05-10 00:10,M,M,M,0.00
BOS,2021-05-10 00:10,M,M,M,2.30
HIE,2021-05-10 00:15,M,M,M,0.00
BOS,2021-05-10 00:15,M,M,M,2.30
HIE,2021-05-10 00:20,M,M,M,0.00
BOS,2021-05-10 00:20,M,M,M,5.75
BOS,2021-05-10 00:25,M,M,M,5.75
HIE,2021-05-10 00:30,M,M,M,0.00
BOS,2021-05-10 00:30,M,M,M,5.75
HIE,2021-05-10 00:35,M,M,M,0.00
BOS,2021-05-10 00:35,M,M,M,4.60
HIE,2021-05-10 00:40,M,M,M,0.00
BOS,2021-05-10 00:40,M,M,M,4.60
HIE,2021-05-10 00:45,M,M,M,0.00
BOS,2021-05-10 00:45,M,M,M,5.75
HIE,2021-05-10 00:50,M,M,M,0.00
BOS,2021-05-10 00:50,M,M,M,4.60
HIE,2021-05-10 00:52,5.61,2.78,81.98,0.00
BOS,2021-05-10 00:54,11.72,6.72,71.40,5.75
HIE,2021-05-10 00:55,M,M,M,0.00
BOS,2021-05-10 00:55,M,M,M,5.75
HIE,2021-05-10 01:00,M,M,M,0.00
BOS,2021-05-10 01:00,M,M,M,5.75
HIE,2021-05-10 01:05,M,M,M,0.00
BOS,2021-05-10 01:05,M,M,M,5.75
HIE,2021-05-10 01:10,M,M,M,0.00
BOS,2021-05-10 01:10,M,M,M,5.75
BOS,2021-05-10 01:15,M,M,M,5.75
HIE,2021-05-10 01:20,M,M,M,0.00
BOS,2021-05-10 01:20,M,M,M,4.60
HIE,2021-05-10 01:25,M,M,M,0.00
BOS,2021-05-10 01:25,M,M,M,5.75
BOS,2021-05-10 01:30,M,M,M,4.60
HIE,2021-05-10 01:35,M,M,M,0.00
BOS,2021-05-10 01:35,M,M,M,5.75
HIE,2021-05-10 01:40,M,M,M,0.00
BOS,2021-05-10 01:40,M,M,M,5.75
HIE,2021-05-10 01:45,M,M,M,2.30
BOS,2021-05-10 01:45,M,M,M,5.75
BOS,2021-05-10 01:50,M,M,M,5.75
HIE,2021-05-10 01:52,5.00,2.78,85.54,0.00
BOS,2021-05-10 01:54,11.11,6.72,74.35,5.75
BOS,2021-05-10 01:55,M,M,M,5.75
HIE,2021-05-10 01:55,M,M,M,2.30
HIE,2021-05-10 02:00,M,M,M,0.00
BOS,2021-05-10 02:05,M,M,M,4.60
HIE,2021-05-10 02:15,M,M,M,0.00
BOS,2021-05-10 02:15,M,M,M,10.35
BOS,2021-05-10 02:20,M,M,M,9.20
HIE,2021-05-10 02:25,M,M,M,0.00
HIE,2021-05-10 02:30,M,M,M,2.30
BOS,2021-05-10 02:30,M,M,M,9.20
HIE,2021-05-10 02:35,M,M,M,0.00
BOS,2021-05-10 02:35,M,M,M,9.20
HIE,2021-05-10 02:45,M,M,M,0.00
BOS,2021-05-10 02:45,M,M,M,8.05
HIE,2021-05-10 02:52,5.61,3.28,84.93,0.00
BOS,2021-05-10 02:54,10.00,6.72,80.06,6.90
HIE,2021-05-10 02:55,M,M,M,0.00
BOS,2021-05-10 02:55,M,M,M,8.05
HIE,2021-05-10 03:00,M,M,M,0.00
BOS,2021-05-10 03:00,M,M,M,8.05
HIE,2021-05-10 03:05,M,M,M,0.00
BOS,2021-05-10 03:05,M,M,M,5.75
HIE,2021-05-10 03:10,M,M,M,2.30
BOS,2021-05-10 03:10,M,M,M,5.75
BOS,2021-05-10 03:15,M,M,M,5.75
BOS,2021-05-10 03:20,M,M,M,5.75
HIE,2021-05-10 03:20,M,M,M,0.00
BOS,2021-05-10 03:25,M,M,M,5.75
HIE,2021-05-10 03:25,M,M,M,0.00
BOS,2021-05-10 03:30,M,M,M,4.60
HIE,2021-05-10 03:30,M,M,M,0.00
HIE,2021-05-10 03:35,M,M,M,0.00
BOS,2021-05-10 03:35,M,M,M,5.75
HIE,2021-05-10 03:40,M,M,M,0.00
BOS,2021-05-10 03:40,M,M,M,4.60
HIE,2021-05-10 03:45,M,M,M,0.00
BOS,2021-05-10 03:45,M,M,M,4.60
HIE,2021-05-10 03:50,M,M,M,0.00
BOS,2021-05-10 03:50,M,M,M,4.60
BOS,2021-05-10 03:51,10.00,8.00,87.37,4.60
HIE,2021-05-10 03:52,4.39,2.78,89.27,0.00
BOS,2021-05-10 03:54,10.00,7.78,86.06,4.60
HIE,2021-05-10 03:55,M,M,M,0.00
BOS,2021-05-10 03:55,M,M,M,4.60
HIE,2021-05-10 04:00,M,M,M,0.00
BOS,2021-05-10 04:00,M,M,M,2.30
HIE,2021-05-10 04:05,M,M,M,0.00
BOS,2021-05-10 04:05,M,M,M,2.30
HIE,2021-05-10 04:15,M,M,M,0.00
BOS,2021-05-10 04:15,M,M,M,0.00
HIE,2021-05-10 04:25,M,M,M,0.00
BOS,2021-05-10 04:25,M,M,M,0.00
HIE,2021-05-10 04:35,M,M,M,0.00
BOS,2021-05-10 04:40,M,M,M,0.00
HIE,2021-05-10 04:50,M,M,M,0.00
BOS,2021-05-10 04:50,M,M,M,0.00
HIE,2021-05-10 04:52,5.00,2.78,85.54,0.00
BOS,2021-05-10 04:54,10.00,7.22,82.86,0.00
BOS,2021-05-10 04:55,M,M,M,0.00
HIE,2021-05-10 05:00,M,M,M,0.00
BOS,2021-05-10 05:00,M,M,M,0.00
HIE,2021-05-10 05:05,M,M,M,0.00
BOS,2021-05-10 05:05,M,M,M,4.60
BOS,2021-05-10 05:10,M,M,M,5.75
HIE,2021-05-10 05:15,M,M,M,0.00
BOS,2021-05-10 05:15,M,M,M,5.75
HIE,2021-05-10 05:20,M,M,M,0.00
BOS,2021-05-10 05:20,M,M,M,5.75
HIE,2021-05-10 05:25,M,M,M,0.00
BOS,2021-05-10 05:25,M,M,M,5.75
HIE,2021-05-10 05:30,M,M,M,0.00
BOS,2021-05-10 05:30,M,M,M,5.75
HIE,2021-05-10 05:35,M,M,M,0.00
BOS,2021-05-10 05:35,M,M,M,9.20
HIE,2021-05-10 05:40,M,M,M,0.00
BOS,2021-05-10 05:40,M,M,M,5.75
BOS,2021-05-10 05:45,M,M,M,5.75
HIE,2021-05-10 05:50,M,M,M,0.00
BOS,2021-05-10 05:50,M,M,M,4.60
HIE,2021-05-10 05:52,4.39,2.78,89.27,0.00
BOS,2021-05-10 05:54,10.00,7.78,86.06,6.90
HIE,2021-05-10 05:55,M,M,M,0.00
BOS,2021-05-10 05:55,M,M,M,5.75
HIE,2021-05-10 06:00,M,M,M,0.00
BOS,2021-05-10 06:00,M,M,M,8.05
BOS,2021-05-10 06:05,M,M,M,5.75
HIE,2021-05-10 06:10,M,M,M,0.00
BOS,2021-05-10 06:10,M,M,M,9.20
HIE,2021-05-10 06:15,M,M,M,0.00
BOS,2021-05-10 06:15,M,M,M,9.20
HIE,2021-05-10 06:20,M,M,M,0.00
BOS,2021-05-10 06:20,M,M,M,8.05
HIE,2021-05-10 06:25,M,M,M,2.30
BOS,2021-05-10 06:25,M,M,M,9.20
HIE,2021-05-10 06:30,M,M,M,0.00
BOS,2021-05-10 06:30,M,M,M,9.20
HIE,2021-05-10 06:35,M,M,M,2.30
BOS,2021-05-10 06:35,M,M,M,10.35
HIE,2021-05-10 06:40,M,M,M,2.30
BOS,2021-05-10 06:40,M,M,M,9.20
HIE,2021-05-10 06:45,M,M,M,0.00
BOS,2021-05-10 06:45,M,M,M,9.20
HIE,2021-05-10 06:50,M,M,M,0.00
BOS,2021-05-10 06:50,M,M,M,9.20
HIE,2021-05-10 06:52,5.61,3.28,84.93,0.00
BOS,2021-05-10 06:54,10.00,7.78,86.06,10.35
HIE,2021-05-10 07:00,M,M,M,0.00
BOS,2021-05-10 07:00,M,M,M,8.05
HIE,2021-05-10 07:05,M,M,M,0.00
BOS,2021-05-10 07:05,M,M,M,9.20
HIE,2021-05-10 07:10,M,M,M,0.00
BOS,2021-05-10 07:10,M,M,M,10.35
HIE,2021-05-10 07:15,M,M,M,0.00
BOS,2021-05-10 07:15,M,M,M,11.50
HIE,2021-05-10 07:20,M,M,M,0.00
BOS,2021-05-10 07:20,M,M,M,8.05
HIE,2021-05-10 07:25,M,M,M,0.00
BOS,2021-05-10 07:25,M,M,M,5.75
HIE,2021-05-10 07:30,M,M,M,0.00
BOS,2021-05-10 07:30,M,M,M,9.20
HIE,2021-05-10 07:35,M,M,M,0.00
BOS,2021-05-10 07:35,M,M,M,9.20
HIE,2021-05-10 07:40,M,M,M,0.00
BOS,2021-05-10 07:40,M,M,M,8.05
HIE,2021-05-10 07:45,M,M,M,2.30
BOS,2021-05-10 07:45,M,M,M,9.20
HIE,2021-05-10 07:50,M,M,M,0.00
BOS,2021-05-10 07:50,M,M,M,9.20
HIE,2021-05-10 07:52,8.28,3.89,73.85,0.00
BOS,2021-05-10 07:54,10.61,7.78,82.62,10.35
HIE,2021-05-10 07:55,M,M,M,0.00
BOS,2021-05-10 07:55,M,M,M,10.35
HIE,2021-05-10 08:00,M,M,M,0.00
BOS,2021-05-10 08:00,M,M,M,9.20
HIE,2021-05-10 08:05,M,M,M,0.00
BOS,2021-05-10 08:05,M,M,M,10.35
HIE,2021-05-10 08:10,M,M,M,0.00
BOS,2021-05-10 08:10,M,M,M,10.35
HIE,2021-05-10 08:15,M,M,M,0.00
BOS,2021-05-10 08:15,M,M,M,11.50
HIE,2021-05-10 08:20,M,M,M,0.00
BOS,2021-05-10 08:20,M,M,M,10.35
HIE,2021-05-10 08:25,M,M,M,0.00
BOS,2021-05-10 08:25,M,M,M,11.50
HIE,2021-05-10 08:30,M,M,M,0.00
BOS,2021-05-10 08:30,M,M,M,11.50
HIE,2021-05-10 08:35,M,M,M,0.00
BOS,2021-05-10 08:35,M,M,M,11.50
BOS,2021-05-10 08:40,M,M,M,11.50
HIE,2021-05-10 08:45,M,M,M,0.00
BOS,2021-05-10 08:45,M,M,M,10.35
HIE,2021-05-10 08:50,M,M,M,0.00
BOS,2021-05-10 08:50,M,M,M,11.50
HIE,2021-05-10 08:52,10.61,2.78,58.36,0.00
BOS,2021-05-10 08:54,11.72,7.22,73.89,11.50
BOS,2021-05-10 08:55,M,M,M,12.65
HIE,2021-05-10 09:00,M,M,M,0.00
BOS,2021-05-10 09:00,M,M,M,11.50
HIE,2021-05-10 09:05,M,M,M,0.00
BOS,2021-05-10 09:05,M,M,M,10.35
BOS,2021-05-10 09:10,M,M,M,11.50
HIE,2021-05-10 09:15,M,M,M,2.30
BOS,2021-05-10 09:15,M,M,M,12.65
HIE,2021-05-10 09:20,M,M,M,2.30
BOS,2021-05-10 09:20,M,M,M,11.50
HIE,2021-05-10 09:25,M,M,M,0.00
HIE,2021-05-10 09:30,M,M,M,0.00
BOS,2021-05-10 09:30,M,M,M,10.35
HIE,2021-05-10 09:35,M,M,M,2.30
BOS,2021-05-10 09:35,M,M,M,9.20
HIE,2021-05-10 09:40,M,M,M,8.05
BOS,2021-05-10 09:40,M,M,M,9.20
HIE,2021-05-10 09:45,M,M,M,5.75
BOS,2021-05-10 09:45,M,M,M,10.35
HIE,2021-05-10 09:50,M,M,M,2.30
BOS,2021-05-10 09:50,M,M,M,9.20
HIE,2021-05-10 09:52,12.78,1.11,44.90,0.00
BOS,2021-05-10 09:54,12.22,7.22,71.50,9.20
HIE,2021-05-10 09:55,M,M,M,4.60
BOS,2021-05-10 09:55,M,M,M,9.20
BOS,2021-05-10 10:00,M,M,M,8.05
HIE,2021-05-10 10:05,M,M,M,M
HIE,2021-05-10 10:10,M,M,M,5.75
BOS,2021-05-10 10:10,M,M,M,8.05
HIE,2021-05-10 10:15,M,M,M,2.30
BOS,2021-05-10 10:15,M,M,M,8.05
BOS,2021-05-10 10:20,M,M,M,5.75
HIE,2021-05-10 10:25,M,M,M,4.60
BOS,2021-05-10 10:25,M,M,M,9.20
HIE,2021-05-10 10:30,M,M,M,5.75
BOS,2021-05-10 10:30,M,M,M,9.20
HIE,2021-05-10 10:35,M,M,M,5.75
BOS,2021-05-10 10:40,M,M,M,8.05
HIE,2021-05-10 10:45,M,M,M,5.75
HIE,2021-05-10 10:50,M,M,M,5.75
HIE,2021-05-10 10:52,14.39,-1.72,32.90,3.45
BOS,2021-05-10 10:54,12.78,7.22,68.93,6.90
BOS,2021-05-10 10:55,M,M,M,5.75
HIE,2021-05-10 11:00,M,M,M,4.60
BOS,2021-05-10 11:00,M,M,M,5.75
HIE,2021-05-10 11:05,M,M,M,2.30
BOS,2021-05-10 11:05,M,M,M,8.05
BOS,2021-05-10 11:10,M,M,M,8.05
HIE,2021-05-10 11:15,M,M,M,5.75
BOS,2021-05-10 11:15,M,M,M,5.75
HIE,2021-05-10 11:20,M,M,M,5.75
BOS,2021-05-10 11:20,M,M,M,4.60
HIE,2021-05-10 11:25,M,M,M,5.75
BOS,2021-05-10 11:25,M,M,M,8.05
BOS,2021-05-10 11:30,M,M,M,5.75
HIE,2021-05-10 11:35,M,M,M,8.05
BOS,2021-05-10 11:35,M,M,M,5.75
HIE,2021-05-10 11:45,M,M,M,2.30
BOS,2021-05-10 11:45,M,M,M,5.75
HIE,2021-05-10 11:50,M,M,M,5.75
BOS,2021-05-10 11:50,M,M,M,5.75
HIE,2021-05-10 11:52,16.72,-6.11,20.38,8.05
BOS,2021-05-10 11:54,13.89,6.72,61.95,4.60
HIE,2021-05-10 11:55,M,M,M,10.35
BOS,2021-05-10 11:55,M,M,M,2.30
HIE,2021-05-10 12:00,M,M,M,9.20
BOS,2021-05-10 12:00,M,M,M,5.75
HIE,2021-05-10 12:05,M,M,M,2.30
BOS,2021-05-10 12:05,M,M,M,5.75
HIE,2021-05-10 12:10,M,M,M,5.75
BOS,2021-05-10 12:10,M,M,M,4.60
HIE,2021-05-10 12:15,M,M,M,2.30
BOS,2021-05-10 12:15,M,M,M,2.30
BOS,2021-05-10 12:20,M,M,M,8.05
HIE,2021-05-10 12:25,M,M,M,5.75
BOS,2021-05-10 12:25,M,M,M,5.75
HIE,2021-05-10 12:30,M,M,M,5.75
BOS,2021-05-10 12:30,M,M,M,5.75
HIE,2021-05-10 12:35,M,M,M,4.60
BOS,2021-05-10 12:35,M,M,M,8.05
BOS,2021-05-10 12:40,M,M,M,5.75
HIE,2021-05-10 12:45,M,M,M,4.60
BOS,2021-05-10 12:45,M,M,M,5.75
HIE,2021-05-10 12:52,16.72,-1.72,28.33,10.35
BOS,2021-05-10 12:54,13.89,7.78,66.59,8.05
HIE,2021-05-10 12:55,M,M,M,8.05
BOS,2021-05-10 12:55,M,M,M,8.05
HIE,2021-05-10 13:05,M,M,M,10.35
BOS,2021-05-10 13:05,M,M,M,5.75
HIE,2021-05-10 13:10,M,M,M,5.75
BOS,2021-05-10 13:10,M,M,M,9.20
BOS,2021-05-10 13:15,M,M,M,8.05
HIE,2021-05-10 13:20,M,M,M,4.60
BOS,2021-05-10 13:20,M,M,M,8.05
HIE,2021-05-10 13:25,M,M,M,4.60
BOS,2021-05-10 13:25,M,M,M,8.05
HIE,2021-05-10 13:30,M,M,M,0.00
BOS,2021-05-10 13:30,M,M,M,5.75
BOS,2021-05-10 13:35,M,M,M,8.05
HIE,2021-05-10 13:40,M,M,M,5.75
BOS,2021-05-10 13:40,M,M,M,8.05
HIE,2021-05-10 13:45,M,M,M,5.75
BOS,2021-05-10 13:45,M,M,M,5.75
HIE,2021-05-10 13:50,M,M,M,5.75
BOS,2021-05-10 13:50,M,M,M,5.75
HIE,2021-05-10 13:52,15.61,-1.11,31.80,8.05
BOS,2021-05-10 13:54,13.89,7.78,66.59,8.05
HIE,2021-05-10 13:55,M,M,M,5.75
BOS,2021-05-10 13:55,M,M,M,8.05
HIE,2021-05-10 14:00,M,M,M,5.75
BOS,2021-05-10 14:00,M,M,M,8.05
HIE,2021-05-10 14:05,M,M,M,5.75
BOS,2021-05-10 14:05,M,M,M,8.05
HIE,2021-05-10 14:10,M,M,M,4.60
BOS,2021-05-10 14:10,M,M,M,9.20
HIE,2021-05-10 14:15,M,M,M,9.20
BOS,2021-05-10 14:15,M,M,M,8.05
BOS,2021-05-10 14:20,M,M,M,9.20
HIE,2021-05-10 14:25,M,M,M,4.60
BOS,2021-05-10 14:25,M,M,M,9.20
HIE,2021-05-10 14:30,M,M,M,4.60
BOS,2021-05-10 14:30,M,M,M,8.05
HIE,2021-05-10 14:35,M,M,M,4.60
BOS,2021-05-10 14:35,M,M,M,8.05
BOS,2021-05-10 14:40,M,M,M,8.05
HIE,2021-05-10 14:45,M,M,M,9.20
HIE,2021-05-10 14:52,16.72,-1.11,29.63,6.90
BOS,2021-05-10 14:54,15.00,6.72,57.66,6.90
BOS,2021-05-10 14:55,M,M,M,8.05
HIE,2021-05-10 15:00,M,M,M,M
BOS,2021-05-10 15:00,M,M,M,8.05
HIE,2021-05-10 15:15,M,M,M,9.20
BOS,2021-05-10 15:15,M,M,M,8.05
HIE,2021-05-10 15:20,M,M,M,5.75
BOS,2021-05-10 15:20,M,M,M,8.05
HIE,2021-05-10 15:25,M,M,M,10.35
BOS,2021-05-10 15:25,M,M,M,8.05
BOS,2021-05-10 15:30,M,M,M,8.05
HIE,2021-05-10 15:35,M,M,M,5.75
