station,valid,tmpc,dwpc,relh,sped
RIC,2021-02-02 00:00,M,M,M,12.65
MDW,2021-02-02 00:00,M,M,M,9.20
PHL,2021-02-02 00:00,M,M,M,16.10
CMH,2021-02-02 00:00,M,M,M,12.65
RIC,2021-02-02 00:05,M,M,M,12.65
MDW,2021-02-02 00:05,M,M,M,9.20
PHL,2021-02-02 00:05,M,M,M,16.10
CMH,2021-02-02 00:05,M,M,M,11.50
RIC,2021-02-02 00:10,M,M,M,12.65
MDW,2021-02-02 00:10,M,M,M,9.20
PHL,2021-02-02 00:10,M,M,M,12.65
CMH,2021-02-02 00:10,M,M,M,12.65
RIC,2021-02-02 00:15,M,M,M,12.65
MDW,2021-02-02 00:15,M,M,M,10.35
PHL,2021-02-02 00:15,M,M,M,14.95
CMH,2021-02-02 00:15,M,M,M,11.50
RIC,2021-02-02 00:20,M,M,M,12.65
MDW,2021-02-02 00:20,M,M,M,9.20
PHL,2021-02-02 00:20,M,M,M,14.95
CMH,2021-02-02 00:20,M,M,M,11.50
RIC,2021-02-02 00:25,M,M,M,12.65
MDW,2021-02-02 00:25,M,M,M,8.05
PHL,2021-02-02 00:25,M,M,M,14.95
CMH,2021-02-02 00:25,M,M,M,11.50
RIC,2021-02-02 00:30,M,M,M,12.65
MDW,2021-02-02 00:30,M,M,M,5.75
PHL,2021-02-02 00:30,M,M,M,14.95
CMH,2021-02-02 00:30,M,M,M,12.65
PHL,2021-02-02 00:32,0.00,-1.11,92.22,12.65
CMH,2021-02-02 00:32,-2.78,-5.00,84.66,10.35
RIC,2021-02-02 00:35,M,M,M,12.65
MDW,2021-02-02 00:35,M,M,M,8.05
PHL,2021-02-02 00:35,M,M,M,12.65
CMH,2021-02-02 00:35,M,M,M,11.50
RIC,2021-02-02 00:40,M,M,M,10.35
MDW,2021-02-02 00:40,M,M,M,8.05
PHL,2021-02-02 00:40,M,M,M,17.25
CMH,2021-02-02 00:40,M,M,M,12.65
RIC,2021-02-02 00:45,M,M,M,12.65
MDW,2021-02-02 00:45,M,M,M,8.05
PHL,2021-02-02 00:45,M,M,M,16.10
CMH,2021-02-02 00:45,M,M,M,11.50
RIC,2021-02-02 00:50,M,M,M,12.65
MDW,2021-02-02 00:50,M,M,M,8.05
PHL,2021-02-02 00:50,M,M,M,16.10
CMH,2021-02-02 00:50,M,M,M,12.65
CMH,2021-02-02 00:51,-2.78,-5.00,84.66,13.80
MDW,2021-02-02 00:53,-5.00,-9.39,71.30,9.20
RIC,2021-02-02 00:54,0.61,-1.11,88.23,11.50
PHL,2021-02-02 00:54,0.00,-1.11,92.22,14.95
RIC,2021-02-02 00:55,M,M,M,14.95
MDW,2021-02-02 00:55,M,M,M,8.05
PHL,2021-02-02 00:55,M,M,M,14.95
CMH,2021-02-02 00:55,M,M,M,10.35
RIC,2021-02-02 01:00,M,M,M,10.35
MDW,2021-02-02 01:00,M,M,M,8.05
PHL,2021-02-02 01:00,M,M,M,12.65
CMH,2021-02-02 01:00,M,M,M,11.50
RIC,2021-02-02 01:05,M,M,M,12.65
MDW,2021-02-02 01:05,M,M,M,5.75
PHL,2021-02-02 01:05,M,M,M,12.65
CMH,2021-02-02 01:05,M,M,M,11.50
RIC,2021-02-02 01:10,M,M,M,9.20
MDW,2021-02-02 01:10,M,M,M,8.05
PHL,2021-02-02 01:10,M,M,M,14.95
CMH,2021-02-02 01:10,M,M,M,11.50
PHL,2021-02-02 01:11,0.00,-1.11,92.22,16.10
CMH,2021-02-02 01:11,-3.28,-5.00,87.87,10.35
RIC,2021-02-02 01:15,M,M,M,12.65
MDW,2021-02-02 01:15,M,M,M,8.05
PHL,2021-02-02 01:15,M,M,M,14.95
CMH,2021-02-02 01:15,M,M,M,11.50
RIC,2021-02-02 01:20,M,M,M,12.65
MDW,2021-02-02 01:20,M,M,M,8.05
PHL,2021-02-02 01:20,M,M,M,16.10
CMH,2021-02-02 01:20,M,M,M,12.65
RIC,2021-02-02 01:25,M,M,M,12.65
MDW,2021-02-02 01:25,M,M,M,8.05
PHL,2021-02-02 01:25,M,M,M,17.25
CMH,2021-02-02 01:25,M,M,M,10.35
RIC,2021-02-02 01:30,M,M,M,12.65
MDW,2021-02-02 01:30,M,M,M,5.75
PHL,2021-02-02 01:30,M,M,M,12.65
CMH,2021-02-02 01:30,M,M,M,11.50
RIC,2021-02-02 01:35,M,M,M,12.65
MDW,2021-02-02 01:35,M,M,M,5.75
PHL,2021-02-02 01:35,M,M,M,12.65
CMH,2021-02-02 01:35,M,M,M,12.65
CMH,2021-02-02 01:36,-3.28,-4.39,92.01,11.50
RIC,2021-02-02 01:40,M,M,M,12.65
MDW,2021-02-02 01:40,M,M,M,5.75
PHL,2021-02-02 01:40,M,M,M,12.65
CMH,2021-02-02 01:40,M,M,M,10.35
CMH,2021-02-02 01:44,-3.28,-4.39,92.01,13.80
RIC,2021-02-02 01:45,M,M,M,12.65
MDW,2021-02-02 01:45,M,M,M,8.05
PHL,2021-02-02 01:45,M,M,M,12.65
CMH,2021-02-02 01:45,M,M,M,12.65
RIC,2021-02-02 01:50,M,M,M,12.65
MDW,2021-02-02 01:50,M,M,M,8.05
PHL,2021-02-02 01:50,M,M,M,12.65
CMH,2021-02-02 01:50,M,M,M,12.65
CMH,2021-02-02 01:51,-3.28,-5.00,87.87,13.80
MDW,2021-02-02 01:53,-5.61,-9.39,74.69,8.05
RIC,2021-02-02 01:54,0.61,-1.11,88.23,14.95
PHL,2021-02-02 01:54,0.61,-0.61,91.51,12.65
RIC,2021-02-02 01:55,M,M,M,12.65
MDW,2021-02-02 01:55,M,M,M,8.05
PHL,2021-02-02 01:55,M,M,M,12.65
CMH,2021-02-02 01:55,M,M,M,12.65
RIC,2021-02-02 02:00,M,M,M,14.95
MDW,2021-02-02 02:00,M,M,M,8.05
PHL,2021-02-02 02:00,M,M,M,12.65
CMH,2021-02-02 02:00,M,M,M,12.65
RIC,2021-02-02 02:05,M,M,M,12.65
MDW,2021-02-02 02:05,M,M,M,9.20
PHL,2021-02-02 02:05,M,M,M,14.95
CMH,2021-02-02 02:05,M,M,M,12.65
