station,valid,tmpc,dwpc,relh,sped
BUR,2020-10-03 00:00,M,M,M,0.00
FAT,2020-10-03 00:00,M,M,M,0.00
SFO,2020-10-03 00:00,M,M,M,10.35
BUR,2020-10-03 00:05,M,M,M,2.30
FAT,2020-10-03 00:05,M,M,M,0.00
SFO,2020-10-03 00:05,M,M,M,10.35
BUR,2020-10-03 00:10,M,M,M,4.60
FAT,2020-10-03 00:10,M,M,M,0.00
SFO,2020-10-03 00:10,M,M,M,9.20
BUR,2020-10-03 00:15,M,M,M,2.30
FAT,2020-10-03 00:15,M,M,M,0.00
SFO,2020-10-03 00:15,M,M,M,9.20
BUR,2020-10-03 00:20,M,M,M,4.60
FAT,2020-10-03 00:20,M,M,M,0.00
SFO,2020-10-03 00:20,M,M,M,10.35
BUR,2020-10-03 00:25,M,M,M,2.30
FAT,2020-10-03 00:25,M,M,M,0.00
SFO,2020-10-03 00:25,M,M,M,8.05
BUR,2020-10-03 00:30,M,M,M,4.60
FAT,2020-10-03 00:30,M,M,M,2.30
SFO,2020-10-03 00:30,M,M,M,9.20
FAT,2020-10-03 00:31,22.22,12.78,55.06,3.45
BUR,2020-10-03 00:35,M,M,M,2.30
FAT,2020-10-03 00:35,M,M,M,2.30
SFO,2020-10-03 00:35,M,M,M,9.20
BUR,2020-10-03 00:40,M,M,M,2.30
FAT,2020-10-03 00:40,M,M,M,2.30
SFO,2020-10-03 00:40,M,M,M,10.35
BUR,2020-10-03 00:45,M,M,M,4.60
FAT,2020-10-03 00:45,M,M,M,2.30
SFO,2020-10-03 00:45,M,M,M,11.50
BUR,2020-10-03 00:50,M,M,M,4.60
FAT,2020-10-03 00:50,M,M,M,2.30
SFO,2020-10-03 00:50,M,M,M,10.35
CQT,2020-10-03 00:52,23.28,13.28,53.36,0.00
BUR,2020-10-03 00:53,23.28,7.22,35.60,4.60
FAT,2020-10-03 00:53,21.72,12.78,56.77,3.45
BUR,2020-10-03 00:55,M,M,M,4.60
FAT,2020-10-03 00:55,M,M,M,4.60
SFO,2020-10-03 00:55,M,M,M,9.20
SFO,2020-10-03 00:56,14.39,12.22,86.82,9.20
BUR,2020-10-03 01:00,M,M,M,0.00
FAT,2020-10-03 01:00,M,M,M,4.60
SFO,2020-10-03 01:00,M,M,M,10.35
BUR,2020-10-03 01:05,M,M,M,0.00
FAT,2020-10-03 01:05,M,M,M,4.60
SFO,2020-10-03 01:05,M,M,M,10.35
BUR,2020-10-03 01:10,M,M,M,0.00
FAT,2020-10-03 01:10,M,M,M,2.30
SFO,2020-10-03 01:10,M,M,M,10.35
BUR,2020-10-03 01:15,M,M,M,0.00
FAT,2020-10-03 01:15,M,M,M,2.30
SFO,2020-10-03 01:15,M,M,M,11.50
BUR,2020-10-03 01:20,M,M,M,0.00
FAT,2020-10-03 01:20,M,M,M,0.00
SFO,2020-10-03 01:20,M,M,M,10.35
BUR,2020-10-03 01:25,M,M,M,0.00
FAT,2020-10-03 01:25,M,M,M,0.00
SFO,2020-10-03 01:25,M,M,M,10.35
BUR,2020-10-03 01:30,M,M,M,0.00
FAT,2020-10-03 01:30,M,M,M,0.00
SFO,2020-10-03 01:30,M,M,M,9.20
BUR,2020-10-03 01:35,M,M,M,0.00
FAT,2020-10-03 01:35,M,M,M,2.30
SFO,2020-10-03 01:35,M,M,M,9.20
BUR,2020-10-03 01:40,M,M,M,0.00
FAT,2020-10-03 01:40,M,M,M,2.30
SFO,2020-10-03 01:40,M,M,M,9.20
BUR,2020-10-03 01:45,M,M,M,0.00
FAT,2020-10-03 01:45,M,M,M,2.30
