station,valid,tmpc,dwpc,relh,sped
BUR,2020-05-10 00:00,M,M,M,2.30
FAT,2020-05-10 00:00,M,M,M,10.35
SFO,2020-05-10 00:00,M,M,M,11.50
BUR,2020-05-10 00:05,M,M,M,4.60
FAT,2020-05-10 00:05,M,M,M,8.05
SFO,2020-05-10 00:05,M,M,M,11.50
BUR,2020-05-10 00:10,M,M,M,4.60
FAT,2020-05-10 00:10,M,M,M,5.75
SFO,2020-05-10 00:10,M,M,M,10.35
BUR,2020-05-10 00:15,M,M,M,4.60
FAT,2020-05-10 00:15,M,M,M,8.05
SFO,2020-05-10 00:15,M,M,M,10.35
BUR,2020-05-10 00:20,M,M,M,2.30
FAT,2020-05-10 00:20,M,M,M,8.05
SFO,2020-05-10 00:20,M,M,M,10.35
BUR,2020-05-10 00:25,M,M,M,2.30
FAT,2020-05-10 00:25,M,M,M,9.20
SFO,2020-05-10 00:25,M,M,M,10.35
BUR,2020-05-10 00:30,M,M,M,0.00
FAT,2020-05-10 00:30,M,M,M,9.20
SFO,2020-05-10 00:30,M,M,M,11.50
BUR,2020-05-10 00:35,M,M,M,2.30
FAT,2020-05-10 00:35,M,M,M,8.05
SFO,2020-05-10 00:35,M,M,M,9.20
BUR,2020-05-10 00:40,M,M,M,0.00
FAT,2020-05-10 00:40,M,M,M,8.05
SFO,2020-05-10 00:40,M,M,M,10.35
BUR,2020-05-10 00:45,M,M,M,0.00
FAT,2020-05-10 00:45,M,M,M,8.05
SFO,2020-05-10 00:45,M,M,M,9.20
BUR,2020-05-10 00:50,M,M,M,2.30
FAT,2020-05-10 00:50,M,M,M,5.75
SFO,2020-05-10 00:50,M,M,M,11.50
BUR,2020-05-10 00:53,17.22,12.78,75.11,3.45
FAT,2020-05-10 00:53,22.22,8.89,42.51,6.90
BUR,2020-05-10 00:55,M,M,M,2.30
FAT,2020-05-10 00:55,M,M,M,9.20
SFO,2020-05-10 00:55,M,M,M,11.50
SFO,2020-05-10 00:56,11.72,9.39,85.59,10.35
BUR,2020-05-10 01:00,M,M,M,2.30
FAT,2020-05-10 01:00,M,M,M,8.05
SFO,2020-05-10 01:00,M,M,M,12.65
BUR,2020-05-10 01:05,M,M,M,4.60
FAT,2020-05-10 01:05,M,M,M,8.05
SFO,2020-05-10 01:05,M,M,M,11.50
BUR,2020-05-10 01:10,M,M,M,2.30
FAT,2020-05-10 01:10,M,M,M,8.05
SFO,2020-05-10 01:10,M,M,M,11.50
BUR,2020-05-10 01:15,M,M,M,2.30
FAT,2020-05-10 01:15,M,M,M,8.05
SFO,2020-05-10 01:15,M,M,M,10.35
BUR,2020-05-10 01:20,M,M,M,4.60
FAT,2020-05-10 01:20,M,M,M,8.05
SFO,2020-05-10 01:20,M,M,M,10.35
BUR,2020-05-10 01:25,M,M,M,4.60
FAT,2020-05-10 01:25,M,M,M,4.60
SFO,2020-05-10 01:25,M,M,M,5.75
BUR,2020-05-10 01:30,M,M,M,5.75
FAT,2020-05-10 01:30,M,M,M,5.75
SFO,2020-05-10 01:30,M,M,M,8.05
BUR,2020-05-10 01:35,M,M,M,5.75
FAT,2020-05-10 01:35,M,M,M,5.75
SFO,2020-05-10 01:35,M,M,M,9.20
BUR,2020-05-10 01:40,M,M,M,5.75
FAT,2020-05-10 01:40,M,M,M,5.75
SFO,2020-05-10 01:40,M,M,M,5.75
BUR,2020-05-10 01:45,M,M,M,5.75
FAT,2020-05-10 01:45,M,M,M,5.75
SFO,2020-05-10 01:45,M,M,M,8.05
BUR,2020-05-10 01:50,M,M,M,4.60
FAT,2020-05-10 01:50,M,M,M,5.75
SFO,2020-05-10 01:50,M,M,M,8.05
BUR,2020-05-10 01:53,16.72,13.28,80.11,4.60
FAT,2020-05-10 01:53,21.11,8.89,45.50,5.75
BUR,2020-05-10 01:55,M,M,M,4.60
FAT,2020-05-10 01:55,M,M,M,0.00
SFO,2020-05-10 01:55,M,M,M,8.05
SFO,2020-05-10 01:56,11.72,9.39,85.59,8.05
BUR,2020-05-10 02:00,M,M,M,5.75
FAT,2020-05-10 02:00,M,M,M,0.00
SFO,2020-05-10 02:00,M,M,M,8.05
BUR,2020-05-10 02:05,M,M,M,5.75
FAT,2020-05-10 02:05,M,M,M,0.00
SFO,2020-05-10 02:05,M,M,M,5.75
BUR,2020-05-10 02:10,M,M,M,4.60
FAT,2020-05-10 02:10,M,M,M,2.30
SFO,2020-05-10 02:10,M,M,M,5.75
BUR,2020-05-10 02:15,M,M,M,5.75
FAT,2020-05-10 02:15,M,M,M,2.30
SFO,2020-05-10 02:15,M,M,M,5.75
BUR,2020-05-10 02:20,M,M,M,5.75
FAT,2020-05-10 02:20,M,M,M,2.30
SFO,2020-05-10 02:20,M,M,M,9.20
BUR,2020-05-10 02:25,M,M,M,5.75
FAT,2020-05-10 02:25,M,M,M,4.60
SFO,2020-05-10 02:25,M,M,M,8.05
BUR,2020-05-10 02:30,M,M,M,5.75
FAT,2020-05-10 02:30,M,M,M,5.75
SFO,2020-05-10 02:30,M,M,M,9.20
BUR,2020-05-10 02:35,M,M,M,4.60
FAT,2020-05-10 02:35,M,M,M,5.75
SFO,2020-05-10 02:35,M,M,M,8.05
BUR,2020-05-10 02:40,M,M,M,4.60
FAT,2020-05-10 02:40,M,M,M,4.60
SFO,2020-05-10 02:40,M,M,M,5.75
BUR,2020-05-10 02:45,M,M,M,4.60
FAT,2020-05-10 02:45,M,M,M,4.60
SFO,2020-05-10 02:45,M,M,M,2.30
BUR,2020-05-10 02:50,M,M,M,4.60
