station,valid,tmpc,dwpc,relh,sped
OKC,2021-03-09 00:00,M,M,M,18.40
OMA,2021-03-09 00:00,M,M,M,21.85
OJC,2021-03-09 00:00,M,M,M,9.20
ATY,2021-03-09 00:00,M,M,M,11.50
OKC,2021-03-09 00:05,M,M,M,19.55
OMA,2021-03-09 00:05,M,M,M,20.70
OJC,2021-03-09 00:05,M,M,M,10.35
ATY,2021-03-09 00:05,M,M,M,12.65
OKC,2021-03-09 00:10,M,M,M,18.40
OMA,2021-03-09 00:10,M,M,M,21.85
OJC,2021-03-09 00:10,M,M,M,9.20
ATY,2021-03-09 00:10,M,M,M,14.95
OKC,2021-03-09 00:15,M,M,M,18.40
OMA,2021-03-09 00:15,M,M,M,21.85
OJC,2021-03-09 00:15,M,M,M,10.35
ATY,2021-03-09 00:15,M,M,M,12.65
OKC,2021-03-09 00:20,M,M,M,19.55
OMA,2021-03-09 00:20,M,M,M,23.00
OJC,2021-03-09 00:20,M,M,M,10.35
ATY,2021-03-09 00:20,M,M,M,17.25
OKC,2021-03-09 00:25,M,M,M,14.95
OMA,2021-03-09 00:25,M,M,M,21.85
OJC,2021-03-09 00:25,M,M,M,10.35
ATY,2021-03-09 00:25,M,M,M,14.95
OKC,2021-03-09 00:30,M,M,M,17.25
OMA,2021-03-09 00:30,M,M,M,24.15
OJC,2021-03-09 00:30,M,M,M,9.20
ATY,2021-03-09 00:30,M,M,M,16.10
OKC,2021-03-09 00:35,M,M,M,16.10
OMA,2021-03-09 00:35,M,M,M,24.15
OJC,2021-03-09 00:35,M,M,M,11.50
ATY,2021-03-09 00:35,M,M,M,14.95
OKC,2021-03-09 00:40,M,M,M,17.25
OMA,2021-03-09 00:40,M,M,M,23.00
OJC,2021-03-09 00:40,M,M,M,12.65
ATY,2021-03-09 00:40,M,M,M,12.65
OKC,2021-03-09 00:45,M,M,M,18.40
OMA,2021-03-09 00:45,M,M,M,23.00
OJC,2021-03-09 00:45,M,M,M,11.50
ATY,2021-03-09 00:45,M,M,M,12.65
OKC,2021-03-09 00:50,M,M,M,17.25
OMA,2021-03-09 00:50,M,M,M,21.85
OJC,2021-03-09 00:50,M,M,M,12.65
ATY,2021-03-09 00:50,M,M,M,12.65
OKC,2021-03-09 00:52,12.78,2.22,48.62,14.95
OMA,2021-03-09 00:52,14.39,2.22,43.78,23.00
OJC,2021-03-09 00:53,11.72,0.61,46.42,11.50
ATY,2021-03-09 00:53,8.28,4.39,76.48,11.50
OKC,2021-03-09 00:55,M,M,M,16.10
OJC,2021-03-09 00:55,M,M,M,11.50
OKC,2021-03-09 01:00,M,M,M,14.95
OMA,2021-03-09 01:00,M,M,M,23.00
OJC,2021-03-09 01:00,M,M,M,12.65
ATY,2021-03-09 01:00,M,M,M,12.65
OKC,2021-03-09 01:05,M,M,M,12.65
OMA,2021-03-09 01:05,M,M,M,21.85
ATY,2021-03-09 01:05,M,M,M,12.65
OKC,2021-03-09 01:10,M,M,M,12.65
OMA,2021-03-09 01:10,M,M,M,20.70
OJC,2021-03-09 01:10,M,M,M,12.65
ATY,2021-03-09 01:10,M,M,M,14.95
OKC,2021-03-09 01:15,M,M,M,12.65
OMA,2021-03-09 01:15,M,M,M,20.70
OJC,2021-03-09 01:15,M,M,M,11.50
ATY,2021-03-09 01:15,M,M,M,14.95
OKC,2021-03-09 01:20,M,M,M,12.65
OMA,2021-03-09 01:20,M,M,M,23.00
OJC,2021-03-09 01:20,M,M,M,11.50
ATY,2021-03-09 01:20,M,M,M,16.10
OKC,2021-03-09 01:25,M,M,M,12.65
OMA,2021-03-09 01:25,M,M,M,23.00
OJC,2021-03-09 01:25,M,M,M,11.50
ATY,2021-03-09 01:25,M,M,M,14.95
OKC,2021-03-09 01:30,M,M,M,12.65
OJC,2021-03-09 01:30,M,M,M,12.65
OKC,2021-03-09 01:35,M,M,M,12.65
OMA,2021-03-09 01:35,M,M,M,23.00
OJC,2021-03-09 01:35,M,M,M,12.65
ATY,2021-03-09 01:35,M,M,M,14.95
OKC,2021-03-09 01:40,M,M,M,12.65
OMA,2021-03-09 01:40,M,M,M,21.85
OJC,2021-03-09 01:40,M,M,M,12.65
ATY,2021-03-09 01:40,M,M,M,14.95
OKC,2021-03-09 01:45,M,M,M,16.10
OJC,2021-03-09 01:45,M,M,M,12.65
OKC,2021-03-09 01:50,M,M,M,16.10
OMA,2021-03-09 01:50,M,M,M,24.15
OJC,2021-03-09 01:50,M,M,M,12.65
ATY,2021-03-09 01:50,M,M,M,16.10
OKC,2021-03-09 01:52,11.72,3.28,56.17,16.10
