station,valid,tmpc,dwpc,relh,sped
RIC,2020-05-24 00:00,M,M,M,0.00
MDW,2020-05-24 00:00,M,M,M,0.00
PHL,2020-05-24 00:00,M,M,M,11.50
CMH,2020-05-24 00:00,M,M,M,4.60
RIC,2020-05-24 00:05,M,M,M,0.00
MDW,2020-05-24 00:05,M,M,M,4.60
PHL,2020-05-24 00:05,M,M,M,14.95
CMH,2020-05-24 00:05,M,M,M,4.60
RIC,2020-05-24 00:10,M,M,M,0.00
MDW,2020-05-24 00:10,M,M,M,2.30
PHL,2020-05-24 00:10,M,M,M,11.50
CMH,2020-05-24 00:10,M,M,M,4.60
RIC,2020-05-24 00:15,M,M,M,2.30
MDW,2020-05-24 00:15,M,M,M,4.60
PHL,2020-05-24 00:15,M,M,M,11.50
CMH,2020-05-24 00:15,M,M,M,4.60
RIC,2020-05-24 00:20,M,M,M,4.60
MDW,2020-05-24 00:20,M,M,M,4.60
PHL,2020-05-24 00:20,M,M,M,12.65
CMH,2020-05-24 00:20,M,M,M,4.60
RIC,2020-05-24 00:25,M,M,M,2.30
MDW,2020-05-24 00:25,M,M,M,2.30
PHL,2020-05-24 00:25,M,M,M,11.50
CMH,2020-05-24 00:25,M,M,M,2.30
RIC,2020-05-24 00:30,M,M,M,2.30
MDW,2020-05-24 00:30,M,M,M,4.60
PHL,2020-05-24 00:30,M,M,M,9.20
CMH,2020-05-24 00:30,M,M,M,2.30
RIC,2020-05-24 00:35,M,M,M,2.30
MDW,2020-05-24 00:35,M,M,M,4.60
PHL,2020-05-24 00:35,M,M,M,10.35
CMH,2020-05-24 00:35,M,M,M,4.60
RIC,2020-05-24 00:40,M,M,M,0.00
MDW,2020-05-24 00:40,M,M,M,2.30
PHL,2020-05-24 00:40,M,M,M,11.50
CMH,2020-05-24 00:40,M,M,M,4.60
RIC,2020-05-24 00:45,M,M,M,0.00
MDW,2020-05-24 00:45,M,M,M,2.30
PHL,2020-05-24 00:45,M,M,M,12.65
CMH,2020-05-24 00:45,M,M,M,4.60
RIC,2020-05-24 00:50,M,M,M,0.00
MDW,2020-05-24 00:50,M,M,M,0.00
PHL,2020-05-24 00:50,M,M,M,10.35
CMH,2020-05-24 00:50,M,M,M,4.60
CMH,2020-05-24 00:51,22.22,16.11,68.31,4.60
