station,valid,tmpc,dwpc,relh,sped
BUR,2020-07-21 00:00,M,M,M,4.60
FAT,2020-07-21 00:00,M,M,M,9.20
SFO,2020-07-21 00:00,M,M,M,10.35
BUR,2020-07-21 00:05,M,M,M,4.60
FAT,2020-07-21 00:05,M,M,M,12.65
SFO,2020-07-21 00:05,M,M,M,12.65
BUR,2020-07-21 00:10,M,M,M,4.60
FAT,2020-07-21 00:10,M,M,M,11.50
SFO,2020-07-21 00:10,M,M,M,11.50
BUR,2020-07-21 00:15,M,M,M,4.60
FAT,2020-07-21 00:15,M,M,M,12.65
SFO,2020-07-21 00:15,M,M,M,12.65
BUR,2020-07-21 00:20,M,M,M,4.60
FAT,2020-07-21 00:20,M,M,M,11.50
SFO,2020-07-21 00:20,M,M,M,11.50
BUR,2020-07-21 00:25,M,M,M,4.60
FAT,2020-07-21 00:25,M,M,M,10.35
SFO,2020-07-21 00:25,M,M,M,10.35
BUR,2020-07-21 00:30,M,M,M,4.60
FAT,2020-07-21 00:30,M,M,M,9.20
SFO,2020-07-21 00:30,M,M,M,10.35
BUR,2020-07-21 00:35,M,M,M,4.60
FAT,2020-07-21 00:35,M,M,M,10.35
SFO,2020-07-21 00:35,M,M,M,8.05
BUR,2020-07-21 00:40,M,M,M,4.60
FAT,2020-07-21 00:40,M,M,M,10.35
SFO,2020-07-21 00:40,M,M,M,5.75
BUR,2020-07-21 00:45,M,M,M,4.60
FAT,2020-07-21 00:45,M,M,M,10.35
SFO,2020-07-21 00:45,M,M,M,9.20
BUR,2020-07-21 00:50,M,M,M,4.60
FAT,2020-07-21 00:50,M,M,M,10.35
SFO,2020-07-21 00:50,M,M,M,5.75
CQT,2020-07-21 00:52,17.78,13.28,74.93,0.00
BUR,2020-07-21 00:53,18.89,12.78,67.64,5.75
FAT,2020-07-21 00:53,26.11,13.89,46.87,10.35
BUR,2020-07-21 00:55,M,M,M,5.75
FAT,2020-07-21 00:55,M,M,M,10.35
SFO,2020-07-21 00:55,M,M,M,9.20
SFO,2020-07-21 00:56,14.39,11.72,84.00,8.05
BUR,2020-07-21 01:00,M,M,M,5.75
FAT,2020-07-21 01:00,M,M,M,10.35
SFO,2020-07-21 01:00,M,M,M,5.75
BUR,2020-07-21 01:05,M,M,M,4.60
FAT,2020-07-21 01:05,M,M,M,9.20
SFO,2020-07-21 01:05,M,M,M,5.75
BUR,2020-07-21 01:10,M,M,M,4.60
FAT,2020-07-21 01:10,M,M,M,9.20
SFO,2020-07-21 01:10,M,M,M,5.75
BUR,2020-07-21 01:15,M,M,M,5.75
FAT,2020-07-21 01:15,M,M,M,10.35
SFO,2020-07-21 01:15,M,M,M,5.75
BUR,2020-07-21 01:20,M,M,M,5.75
FAT,2020-07-21 01:20,M,M,M,10.35
SFO,2020-07-21 01:20,M,M,M,5.75
BUR,2020-07-21 01:25,M,M,M,5.75
FAT,2020-07-21 01:25,M,M,M,11.50
SFO,2020-07-21 01:25,M,M,M,5.75
BUR,2020-07-21 01:30,M,M,M,5.75
FAT,2020-07-21 01:30,M,M,M,11.50
SFO,2020-07-21 01:30,M,M,M,5.75
SFO,2020-07-21 01:31,13.28,11.11,86.71,5.75
BUR,2020-07-21 01:35,M,M,M,5.75
FAT,2020-07-21 01:35,M,M,M,10.35
SFO,2020-07-21 01:35,M,M,M,5.75
BUR,2020-07-21 01:40,M,M,M,5.75
FAT,2020-07-21 01:40,M,M,M,9.20
SFO,2020-07-21 01:40,M,M,M,5.75
BUR,2020-07-21 01:45,M,M,M,5.75
FAT,2020-07-21 01:45,M,M,M,10.35
SFO,2020-07-21 01:45,M,M,M,5.75
BUR,2020-07-21 01:50,M,M,M,5.75
FAT,2020-07-21 01:50,M,M,M,10.35
SFO,2020-07-21 01:50,M,M,M,4.60
CQT,2020-07-21 01:52,17.78,13.28,74.93,0.00
BUR,2020-07-21 01:53,18.28,12.78,70.28,6.90
FAT,2020-07-21 01:53,24.39,14.39,53.64,11.50
BUR,2020-07-21 01:55,M,M,M,5.75
FAT,2020-07-21 01:55,M,M,M,10.35
SFO,2020-07-21 01:55,M,M,M,4.60
SFO,2020-07-21 01:56,13.28,11.11,86.71,3.45
BUR,2020-07-21 02:00,M,M,M,5.75
FAT,2020-07-21 02:00,M,M,M,11.50
SFO,2020-07-21 02:00,M,M,M,2.30
BUR,2020-07-21 02:05,M,M,M,5.75
FAT,2020-07-21 02:05,M,M,M,10.35
SFO,2020-07-21 02:05,M,M,M,2.30
BUR,2020-07-21 02:10,M,M,M,8.05
FAT,2020-07-21 02:10,M,M,M,11.50
SFO,2020-07-21 02:10,M,M,M,2.30
SFO,2020-07-21 02:12,13.89,10.61,80.60,4.60
BUR,2020-07-21 02:15,M,M,M,5.75
FAT,2020-07-21 02:15,M,M,M,10.35
SFO,2020-07-21 02:15,M,M,M,2.30
BUR,2020-07-21 02:20,M,M,M,4.60
FAT,2020-07-21 02:20,M,M,M,10.35
SFO,2020-07-21 02:20,M,M,M,2.30
BUR,2020-07-21 02:25,M,M,M,4.60
FAT,2020-07-21 02:25,M,M,M,9.20
SFO,2020-07-21 02:25,M,M,M,2.30
