station,valid,tmpc,dwpc,relh,sped
DAL,2021-04-19 00:00,M,M,M,0.00
HOU,2021-04-19 00:00,M,M,M,4.60
DAL,2021-04-19 00:05,M,M,M,0.00
HOU,2021-04-19 00:05,M,M,M,4.60
DAL,2021-04-19 00:10,M,M,M,0.00
HOU,2021-04-19 00:10,M,M,M,4.60
CVB,2021-04-19 00:15,15.11,3.50,45.74,0.00
DAL,2021-04-19 00:15,M,M,M,0.00
HOU,2021-04-19 00:15,M,M,M,5.75
DAL,2021-04-19 00:20,M,M,M,0.00
HOU,2021-04-19 00:20,M,M,M,5.75
DAL,2021-04-19 00:25,M,M,M,0.00
HOU,2021-04-19 00:25,M,M,M,4.60
DAL,2021-04-19 00:30,M,M,M,0.00
HOU,2021-04-19 00:30,M,M,M,4.60
CVB,2021-04-19 00:35,14.50,3.50,47.58,3.45
DAL,2021-04-19 00:35,M,M,M,0.00
HOU,2021-04-19 00:35,M,M,M,4.60
DAL,2021-04-19 00:40,M,M,M,0.00
HOU,2021-04-19 00:40,M,M,M,4.60
DAL,2021-04-19 00:45,M,M,M,0.00
HOU,2021-04-19 00:45,M,M,M,5.75
DAL,2021-04-19 00:50,M,M,M,0.00
HOU,2021-04-19 00:50,M,M,M,5.75
DAL,2021-04-19 00:53,10.00,3.89,65.75,0.00
HOU,2021-04-19 00:53,13.89,7.78,66.59,5.75
CVB,2021-04-19 00:55,13.78,3.50,49.86,3.45
DAL,2021-04-19 00:55,M,M,M,0.00
HOU,2021-04-19 00:55,M,M,M,5.75
DAL,2021-04-19 01:00,M,M,M,0.00
HOU,2021-04-19 01:00,M,M,M,5.75
DAL,2021-04-19 01:05,M,M,M,0.00
HOU,2021-04-19 01:05,M,M,M,5.75
DAL,2021-04-19 01:10,M,M,M,0.00
HOU,2021-04-19 01:10,M,M,M,5.75
CVB,2021-04-19 01:15,13.72,3.50,50.04,0.00
DAL,2021-04-19 01:15,M,M,M,0.00
HOU,2021-04-19 01:15,M,M,M,5.75
DAL,2021-04-19 01:20,M,M,M,0.00
HOU,2021-04-19 01:20,M,M,M,5.75
DAL,2021-04-19 01:25,M,M,M,0.00
HOU,2021-04-19 01:25,M,M,M,5.75
DAL,2021-04-19 01:30,M,M,M,0.00
HOU,2021-04-19 01:30,M,M,M,5.75
CVB,2021-04-19 01:35,12.11,2.28,50.99,3.45
DAL,2021-04-19 01:35,M,M,M,0.00
HOU,2021-04-19 01:35,M,M,M,5.75
DAL,2021-04-19 01:40,M,M,M,0.00
HOU,2021-04-19 01:40,M,M,M,5.75
DAL,2021-04-19 01:45,M,M,M,0.00
HOU,2021-04-19 01:45,M,M,M,5.75
DAL,2021-04-19 01:50,M,M,M,0.00
HOU,2021-04-19 01:50,M,M,M,5.75
DAL,2021-04-19 01:53,10.00,3.89,65.75,0.00
HOU,2021-04-19 01:53,12.78,7.78,71.60,5.75
CVB,2021-04-19 01:55,12.11,3.00,53.68,3.45
DAL,2021-04-19 01:55,M,M,M,0.00
HOU,2021-04-19 01:55,M,M,M,5.75
DAL,2021-04-19 02:00,M,M,M,0.00
HOU,2021-04-19 02:00,M,M,M,5.75
DAL,2021-04-19 02:05,M,M,M,0.00
HOU,2021-04-19 02:05,M,M,M,5.75
DAL,2021-04-19 02:10,M,M,M,0.00
HOU,2021-04-19 02:10,M,M,M,5.75
CVB,2021-04-19 02:15,11.61,3.22,56.36,5.75
DAL,2021-04-19 02:15,M,M,M,0.00
HOU,2021-04-19 02:15,M,M,M,5.75
DAL,2021-04-19 02:20,M,M,M,0.00
HOU,2021-04-19 02:20,M,M,M,5.75
DAL,2021-04-19 02:25,M,M,M,0.00
HOU,2021-04-19 02:25,M,M,M,5.75
DAL,2021-04-19 02:30,M,M,M,0.00
HOU,2021-04-19 02:30,M,M,M,5.75
CVB,2021-04-19 02:35,12.11,3.22,54.53,3.45
DAL,2021-04-19 02:35,M,M,M,0.00
HOU,2021-04-19 02:35,M,M,M,5.75
DAL,2021-04-19 02:40,M,M,M,0.00
HOU,2021-04-19 02:40,M,M,M,4.60
DAL,2021-04-19 02:45,M,M,M,0.00
HOU,2021-04-19 02:45,M,M,M,5.75
DAL,2021-04-19 02:50,M,M,M,0.00
HOU,2021-04-19 02:50,M,M,M,4.60
DAL,2021-04-19 02:53,8.89,4.39,73.38,0.00
HOU,2021-04-19 02:53,13.28,7.78,69.30,3.45
CVB,2021-04-19 02:55,12.72,3.28,52.59,3.45
DAL,2021-04-19 02:55,M,M,M,0.00
HOU,2021-04-19 02:55,M,M,M,2.30
DAL,2021-04-19 03:00,M,M,M,0.00
HOU,2021-04-19 03:00,M,M,M,2.30
DAL,2021-04-19 03:05,M,M,M,0.00
HOU,2021-04-19 03:05,M,M,M,2.30
DAL,2021-04-19 03:10,M,M,M,0.00
HOU,2021-04-19 03:10,M,M,M,4.60
CVB,2021-04-19 03:15,12.61,4.00,55.74,3.45
DAL,2021-04-19 03:15,M,M,M,0.00
HOU,2021-04-19 03:15,M,M,M,5.75
DAL,2021-04-19 03:20,M,M,M,0.00
HOU,2021-04-19 03:20,M,M,M,4.60
DAL,2021-04-19 03:25,M,M,M,0.00
HOU,2021-04-19 03:25,M,M,M,4.60
DAL,2021-04-19 03:30,M,M,M,0.00
HOU,2021-04-19 03:30,M,M,M,4.60
CVB,2021-04-19 03:35,13.22,4.00,53.55,3.45
DAL,2021-04-19 03:35,M,M,M,0.00
HOU,2021-04-19 03:35,M,M,M,4.60
DAL,2021-04-19 03:40,M,M,M,0.00
HOU,2021-04-19 03:40,M,M,M,4.60
DAL,2021-04-19 03:45,M,M,M,0.00
HOU,2021-04-19 03:45,M,M,M,4.60
DAL,2021-04-19 03:50,M,M,M,0.00
HOU,2021-04-19 03:50,M,M,M,2.30
DAL,2021-04-19 03:53,8.89,3.89,70.85,0.00
HOU,2021-04-19 03:53,12.78,8.28,74.08,3.45
CVB,2021-04-19 03:55,13.72,4.11,52.24,3.45
DAL,2021-04-19 03:55,M,M,M,0.00
HOU,2021-04-19 03:55,M,M,M,0.00
DAL,2021-04-19 04:00,M,M,M,0.00
HOU,2021-04-19 04:00,M,M,M,0.00
DAL,2021-04-19 04:05,M,M,M,0.00
HOU,2021-04-19 04:05,M,M,M,0.00
