station,valid,tmpc,dwpc,relh,sped
BUR,2020-05-17 00:00,M,M,M,5.75
FAT,2020-05-17 00:00,M,M,M,12.65
SFO,2020-05-17 00:00,M,M,M,12.65
BUR,2020-05-17 00:05,M,M,M,5.75
FAT,2020-05-17 00:05,M,M,M,12.65
SFO,2020-05-17 00:05,M,M,M,12.65
BUR,2020-05-17 00:10,M,M,M,5.75
FAT,2020-05-17 00:10,M,M,M,12.65
SFO,2020-05-17 00:10,M,M,M,14.95
BUR,2020-05-17 00:15,M,M,M,5.75
FAT,2020-05-17 00:15,M,M,M,11.50
SFO,2020-05-17 00:15,M,M,M,16.10
BUR,2020-05-17 00:20,M,M,M,4.60
FAT,2020-05-17 00:20,M,M,M,11.50
SFO,2020-05-17 00:20,M,M,M,14.95
BUR,2020-05-17 00:25,M,M,M,4.60
FAT,2020-05-17 00:25,M,M,M,12.65
SFO,2020-05-17 00:25,M,M,M,14.95
BUR,2020-05-17 00:30,M,M,M,5.75
FAT,2020-05-17 00:30,M,M,M,12.65
SFO,2020-05-17 00:30,M,M,M,16.10
BUR,2020-05-17 00:35,M,M,M,5.75
FAT,2020-05-17 00:35,M,M,M,12.65
SFO,2020-05-17 00:35,M,M,M,12.65
BUR,2020-05-17 00:40,M,M,M,5.75
FAT,2020-05-17 00:40,M,M,M,12.65
SFO,2020-05-17 00:40,M,M,M,11.50
BUR,2020-05-17 00:45,M,M,M,5.75
FAT,2020-05-17 00:45,M,M,M,12.65
SFO,2020-05-17 00:45,M,M,M,12.65
SFO,2020-05-17 00:47,17.22,13.89,80.76,11.50
BUR,2020-05-17 00:50,M,M,M,5.75
FAT,2020-05-17 00:50,M,M,M,12.65
SFO,2020-05-17 00:50,M,M,M,11.50
BUR,2020-05-17 00:53,18.28,11.11,62.96,5.75
FAT,2020-05-17 00:53,18.28,9.39,56.12,13.80
BUR,2020-05-17 00:55,M,M,M,5.75
FAT,2020-05-17 00:55,M,M,M,12.65
SFO,2020-05-17 00:55,M,M,M,10.35
SFO,2020-05-17 00:56,16.72,13.89,83.36,10.35
BUR,2020-05-17 01:00,M,M,M,5.75
FAT,2020-05-17 01:00,M,M,M,12.65
SFO,2020-05-17 01:00,M,M,M,10.35
BUR,2020-05-17 01:05,M,M,M,5.75
FAT,2020-05-17 01:05,M,M,M,12.65
SFO,2020-05-17 01:05,M,M,M,11.50
BUR,2020-05-17 01:10,M,M,M,5.75
FAT,2020-05-17 01:10,M,M,M,12.65
SFO,2020-05-17 01:10,M,M,M,12.65
BUR,2020-05-17 01:15,M,M,M,5.75
FAT,2020-05-17 01:15,M,M,M,12.65
SFO,2020-05-17 01:15,M,M,M,11.50
BUR,2020-05-17 01:20,M,M,M,5.75
FAT,2020-05-17 01:20,M,M,M,12.65
SFO,2020-05-17 01:20,M,M,M,11.50
BUR,2020-05-17 01:25,M,M,M,4.60
FAT,2020-05-17 01:25,M,M,M,12.65
SFO,2020-05-17 01:25,M,M,M,11.50
BUR,2020-05-17 01:30,M,M,M,5.75
FAT,2020-05-17 01:30,M,M,M,12.65
SFO,2020-05-17 01:30,M,M,M,12.65
BUR,2020-05-17 01:35,M,M,M,5.75
FAT,2020-05-17 01:35,M,M,M,12.65
SFO,2020-05-17 01:35,M,M,M,11.50
BUR,2020-05-17 01:40,M,M,M,5.75
FAT,2020-05-17 01:40,M,M,M,11.50
SFO,2020-05-17 01:40,M,M,M,10.35
BUR,2020-05-17 01:45,M,M,M,5.75
FAT,2020-05-17 01:45,M,M,M,10.35
SFO,2020-05-17 01:45,M,M,M,10.35
BUR,2020-05-17 01:50,M,M,M,5.75
FAT,2020-05-17 01:50,M,M,M,10.35
SFO,2020-05-17 01:50,M,M,M,11.50
BUR,2020-05-17 01:53,17.78,10.00,60.34,6.90
FAT,2020-05-17 01:53,17.78,9.39,57.91,10.35
BUR,2020-05-17 01:55,M,M,M,5.75
FAT,2020-05-17 01:55,M,M,M,9.20
SFO,2020-05-17 01:55,M,M,M,10.35
