station,valid,tmpc,dwpc,relh,sped
BOS,2021-11-04 00:00,M,M,M,12.65
HIE,2021-11-04 00:00,M,M,M,0.00
BOS,2021-11-04 00:05,M,M,M,10.35
HIE,2021-11-04 00:10,M,M,M,0.00
BOS,2021-11-04 00:10,M,M,M,11.50
HIE,2021-11-04 00:15,M,M,M,0.00
BOS,2021-11-04 00:15,M,M,M,12.65
HIE,2021-11-04 00:20,M,M,M,0.00
BOS,2021-11-04 00:20,M,M,M,12.65
BOS,2021-11-04 00:25,M,M,M,12.65
HIE,2021-11-04 00:25,M,M,M,0.00
BOS,2021-11-04 00:30,M,M,M,10.35
HIE,2021-11-04 00:30,M,M,M,0.00
BOS,2021-11-04 00:35,M,M,M,10.35
HIE,2021-11-04 00:35,M,M,M,0.00
BOS,2021-11-04 00:40,M,M,M,10.35
HIE,2021-11-04 00:40,M,M,M,0.00
BOS,2021-11-04 00:45,M,M,M,9.20
HIE,2021-11-04 00:50,M,M,M,0.00
BOS,2021-11-04 00:50,M,M,M,11.50
HIE,2021-11-04 00:52,-3.89,-4.39,96.31,0.00
BOS,2021-11-04 00:54,4.39,-0.61,69.96,11.50
HIE,2021-11-04 00:55,M,M,M,0.00
BOS,2021-11-04 00:55,M,M,M,11.50
HIE,2021-11-04 01:00,M,M,M,0.00
BOS,2021-11-04 01:00,M,M,M,11.50
BOS,2021-11-04 01:05,M,M,M,10.35
HIE,2021-11-04 01:10,M,M,M,0.00
BOS,2021-11-04 01:10,M,M,M,9.20
HIE,2021-11-04 01:15,M,M,M,0.00
BOS,2021-11-04 01:15,M,M,M,9.20
HIE,2021-11-04 01:20,M,M,M,0.00
BOS,2021-11-04 01:20,M,M,M,9.20
BOS,2021-11-04 01:25,M,M,M,9.20
BOS,2021-11-04 01:30,M,M,M,8.05
HIE,2021-11-04 01:30,M,M,M,0.00
BOS,2021-11-04 01:35,M,M,M,9.20
HIE,2021-11-04 01:35,M,M,M,0.00
BOS,2021-11-04 01:40,M,M,M,8.05
HIE,2021-11-04 01:40,M,M,M,0.00
BOS,2021-11-04 01:45,M,M,M,9.20
HIE,2021-11-04 01:45,M,M,M,0.00
BOS,2021-11-04 01:50,M,M,M,8.05
HIE,2021-11-04 01:50,M,M,M,0.00
HIE,2021-11-04 01:52,-3.89,-5.00,91.97,0.00
BOS,2021-11-04 01:54,3.89,-0.61,72.45,8.05
BOS,2021-11-04 01:55,M,M,M,8.05
HIE,2021-11-04 01:55,M,M,M,0.00
BOS,2021-11-04 02:00,M,M,M,9.20
BOS,2021-11-04 02:05,M,M,M,9.20
