station,valid,tmpc,dwpc,relh,sped
BUR,2020-11-27 00:00,M,M,M,18.40
FAT,2020-11-27 00:00,M,M,M,2.30
SFO,2020-11-27 00:00,M,M,M,2.30
BUR,2020-11-27 00:05,M,M,M,17.25
FAT,2020-11-27 00:05,M,M,M,4.60
SFO,2020-11-27 00:05,M,M,M,2.30
BUR,2020-11-27 00:10,M,M,M,18.40
FAT,2020-11-27 00:10,M,M,M,4.60
SFO,2020-11-27 00:10,M,M,M,2.30
BUR,2020-11-27 00:15,M,M,M,19.55
FAT,2020-11-27 00:15,M,M,M,2.30
SFO,2020-11-27 00:15,M,M,M,4.60
BUR,2020-11-27 00:20,M,M,M,19.55
FAT,2020-11-27 00:20,M,M,M,2.30
SFO,2020-11-27 00:20,M,M,M,4.60
BUR,2020-11-27 00:25,M,M,M,12.65
FAT,2020-11-27 00:25,M,M,M,4.60
SFO,2020-11-27 00:25,M,M,M,2.30
BUR,2020-11-27 00:30,M,M,M,12.65
FAT,2020-11-27 00:30,M,M,M,5.75
SFO,2020-11-27 00:30,M,M,M,0.00
BUR,2020-11-27 00:35,M,M,M,12.65
FAT,2020-11-27 00:35,M,M,M,5.75
SFO,2020-11-27 00:35,M,M,M,2.30
BUR,2020-11-27 00:40,M,M,M,16.10
FAT,2020-11-27 00:40,M,M,M,5.75
SFO,2020-11-27 00:40,M,M,M,2.30
BUR,2020-11-27 00:45,M,M,M,12.65
FAT,2020-11-27 00:45,M,M,M,5.75
SFO,2020-11-27 00:45,M,M,M,0.00
BUR,2020-11-27 00:50,M,M,M,12.65
FAT,2020-11-27 00:50,M,M,M,5.75
SFO,2020-11-27 00:50,M,M,M,0.00
CQT,2020-11-27 00:52,9.39,1.72,58.75,0.00
BUR,2020-11-27 00:53,15.00,-17.78,8.92,11.50
FAT,2020-11-27 00:53,5.00,1.11,75.94,6.90
BUR,2020-11-27 00:55,M,M,M,12.65
FAT,2020-11-27 00:55,M,M,M,5.75
SFO,2020-11-27 00:55,M,M,M,2.30
SFO,2020-11-27 00:56,8.89,-1.72,47.32,0.00
BUR,2020-11-27 01:00,M,M,M,9.20
FAT,2020-11-27 01:00,M,M,M,5.75
SFO,2020-11-27 01:00,M,M,M,0.00
BUR,2020-11-27 01:05,M,M,M,8.05
FAT,2020-11-27 01:05,M,M,M,5.75
SFO,2020-11-27 01:05,M,M,M,0.00
BUR,2020-11-27 01:10,M,M,M,8.05
FAT,2020-11-27 01:10,M,M,M,5.75
SFO,2020-11-27 01:10,M,M,M,0.00
BUR,2020-11-27 01:15,M,M,M,5.75
FAT,2020-11-27 01:15,M,M,M,5.75
SFO,2020-11-27 01:15,M,M,M,0.00
BUR,2020-11-27 01:20,M,M,M,4.60
FAT,2020-11-27 01:20,M,M,M,5.75
SFO,2020-11-27 01:20,M,M,M,0.00
BUR,2020-11-27 01:25,M,M,M,4.60
FAT,2020-11-27 01:25,M,M,M,2.30
SFO,2020-11-27 01:25,M,M,M,4.60
BUR,2020-11-27 01:30,M,M,M,9.20
FAT,2020-11-27 01:30,M,M,M,4.60
SFO,2020-11-27 01:30,M,M,M,2.30
BUR,2020-11-27 01:35,M,M,M,10.35
FAT,2020-11-27 01:35,M,M,M,5.75
SFO,2020-11-27 01:35,M,M,M,0.00
BUR,2020-11-27 01:40,M,M,M,12.65
FAT,2020-11-27 01:40,M,M,M,5.75
SFO,2020-11-27 01:40,M,M,M,2.30
BUR,2020-11-27 01:45,M,M,M,12.65
