station,valid,tmpc,dwpc,relh,sped
HIE,2021-09-29 00:29,3.28,2.78,96.52,0.00
HIE,2021-09-29 00:52,3.28,2.78,96.52,0.00
HIE,2021-09-29 01:52,2.22,1.72,96.49,0.00
BOS,2021-09-29 01:54,13.89,8.89,71.81,14.95
HIE,2021-09-29 02:27,1.72,1.11,95.71,0.00
HIE,2021-09-29 02:42,1.72,1.11,95.71,0.00
HIE,2021-09-29 02:46,2.00,1.00,93.08,0.00
HIE,2021-09-29 02:52,1.72,1.11,95.71,0.00
BOS,2021-09-29 02:54,13.28,7.78,69.30,9.20
HIE,2021-09-29 02:57,1.72,1.11,95.71,0.00
HIE,2021-09-29 03:09,1.11,1.11,100.00,0.00
HIE,2021-09-29 03:24,1.11,1.11,100.00,0.00
HIE,2021-09-29 03:31,1.11,0.61,96.46,0.00
HIE,2021-09-29 03:52,1.11,1.11,100.00,0.00
BOS,2021-09-29 03:54,12.78,7.22,68.93,9.20
HIE,2021-09-29 04:07,1.11,1.11,100.00,0.00
HIE,2021-09-29 04:29,1.11,1.11,100.00,0.00
HIE,2021-09-29 04:52,1.11,1.11,100.00,0.00
BOS,2021-09-29 04:54,12.22,6.72,69.09,13.80
HIE,2021-09-29 05:10,1.11,0.61,96.46,0.00
HIE,2021-09-29 05:36,1.11,0.61,96.46,0.00
HIE,2021-09-29 05:52,1.11,0.61,96.46,0.00
BOS,2021-09-29 05:54,11.72,6.72,71.40,10.35
HIE,2021-09-29 06:52,0.00,0.00,100.00,3.45
BOS,2021-09-29 06:54,11.11,6.72,74.35,9.20
HIE,2021-09-29 07:52,1.72,1.72,100.00,0.00
BOS,2021-09-29 07:54,12.22,6.72,69.09,10.35
HIE,2021-09-29 08:03,2.22,2.22,100.00,0.00
HIE,2021-09-29 08:36,3.28,3.28,100.00,0.00
HIE,2021-09-29 08:42,3.28,3.28,100.00,0.00
HIE,2021-09-29 08:45,3.28,3.28,100.00,0.00
HIE,2021-09-29 08:52,3.89,3.28,95.78,0.00
BOS,2021-09-29 08:54,14.39,6.11,57.51,10.35
HIE,2021-09-29 09:52,5.61,5.00,95.84,0.00
BOS,2021-09-29 09:54,16.11,6.11,51.48,11.50
HIE,2021-09-29 10:15,6.72,5.61,92.62,0.00
HIE,2021-09-29 10:52,8.28,6.72,89.92,0.00
BOS,2021-09-29 10:54,17.22,6.72,50.03,11.50
HIE,2021-09-29 11:52,10.61,6.72,76.86,0.00
BOS,2021-09-29 11:54,17.78,6.72,48.31,9.20
HIE,2021-09-29 12:52,11.11,6.11,71.28,5.75
BOS,2021-09-29 12:54,17.22,6.72,50.03,8.05
HIE,2021-09-29 13:32,10.00,6.72,80.06,4.60
HIE,2021-09-29 13:52,9.39,7.78,89.67,0.00
BOS,2021-09-29 13:54,17.22,7.78,53.78,6.90
BOS,2021-09-29 14:20,M,M,M,0.00
HIE,2021-09-29 14:20,M,M,M,0.00
HIE,2021-09-29 14:25,M,M,M,0.00
BOS,2021-09-29 14:25,M,M,M,9.20
HIE,2021-09-29 14:26,9.39,7.78,89.67,0.00
BOS,2021-09-29 14:30,M,M,M,4.60
HIE,2021-09-29 14:30,M,M,M,0.00
BOS,2021-09-29 14:35,M,M,M,2.30
HIE,2021-09-29 14:37,9.39,7.22,86.33,0.00
HIE,2021-09-29 14:40,M,M,M,0.00
BOS,2021-09-29 14:40,M,M,M,5.75
BOS,2021-09-29 14:45,M,M,M,8.05
HIE,2021-09-29 14:45,M,M,M,0.00
BOS,2021-09-29 14:50,M,M,M,5.75
HIE,2021-09-29 14:50,M,M,M,0.00
HIE,2021-09-29 14:52,9.39,7.78,89.67,0.00
BOS,2021-09-29 14:54,17.78,8.89,55.99,10.35
BOS,2021-09-29 14:55,M,M,M,9.20
HIE,2021-09-29 14:55,M,M,M,0.00
HIE,2021-09-29 15:00,M,M,M,0.00
BOS,2021-09-29 15:00,M,M,M,9.20
BOS,2021-09-29 15:05,M,M,M,8.05
HIE,2021-09-29 15:05,M,M,M,0.00
HIE,2021-09-29 15:10,10.00,7.78,86.06,0.00
HIE,2021-09-29 15:10,M,M,M,0.00
BOS,2021-09-29 15:10,M,M,M,5.75
BOS,2021-09-29 15:15,M,M,M,5.75
HIE,2021-09-29 15:15,M,M,M,0.00
HIE,2021-09-29 15:20,M,M,M,0.00
BOS,2021-09-29 15:20,M,M,M,5.75
BOS,2021-09-29 15:25,M,M,M,9.20
HIE,2021-09-29 15:25,M,M,M,0.00
HIE,2021-09-29 15:28,10.00,7.78,86.06,0.00
HIE,2021-09-29 15:30,M,M,M,0.00
BOS,2021-09-29 15:30,M,M,M,8.05
HIE,2021-09-29 15:35,M,M,M,2.30
BOS,2021-09-29 15:35,M,M,M,9.20
BOS,2021-09-29 15:40,M,M,M,8.05
HIE,2021-09-29 15:40,M,M,M,0.00
HIE,2021-09-29 15:45,M,M,M,0.00
BOS,2021-09-29 15:45,M,M,M,9.20
HIE,2021-09-29 15:50,M,M,M,0.00
BOS,2021-09-29 15:50,M,M,M,8.05
HIE,2021-09-29 15:52,10.00,7.78,86.06,3.45
BOS,2021-09-29 15:54,17.22,8.28,55.64,8.05
BOS,2021-09-29 15:55,M,M,M,8.05
HIE,2021-09-29 15:55,M,M,M,5.75
HIE,2021-09-29 15:56,9.39,7.78,89.67,5.75
HIE,2021-09-29 16:00,M,M,M,5.75
BOS,2021-09-29 16:00,M,M,M,8.05
BOS,2021-09-29 16:05,M,M,M,9.20
HIE,2021-09-29 16:05,M,M,M,2.30
HIE,2021-09-29 16:06,9.39,7.78,89.67,3.45
BOS,2021-09-29 16:10,M,M,M,5.75
HIE,2021-09-29 16:10,M,M,M,0.00
HIE,2021-09-29 16:15,M,M,M,2.30
BOS,2021-09-29 16:15,M,M,M,5.75
HIE,2021-09-29 16:20,M,M,M,2.30
BOS,2021-09-29 16:20,M,M,M,8.05
HIE,2021-09-29 16:25,M,M,M,2.30
BOS,2021-09-29 16:25,M,M,M,8.05
HIE,2021-09-29 16:30,M,M,M,0.00
BOS,2021-09-29 16:30,M,M,M,5.75
BOS,2021-09-29 16:35,M,M,M,9.20
HIE,2021-09-29 16:35,M,M,M,0.00
BOS,2021-09-29 16:40,M,M,M,9.20
HIE,2021-09-29 16:40,M,M,M,0.00
HIE,2021-09-29 16:45,10.00,8.28,89.04,0.00
HIE,2021-09-29 16:45,M,M,M,0.00
BOS,2021-09-29 16:45,M,M,M,8.05
BOS,2021-09-29 16:50,M,M,M,8.05
HIE,2021-09-29 16:50,M,M,M,2.30
HIE,2021-09-29 16:52,10.00,8.28,89.04,3.45
BOS,2021-09-29 16:54,17.22,8.89,57.99,8.05
BOS,2021-09-29 16:55,M,M,M,8.05
HIE,2021-09-29 16:55,M,M,M,2.30
BOS,2021-09-29 17:00,M,M,M,8.05
HIE,2021-09-29 17:05,M,M,M,0.00
BOS,2021-09-29 17:05,M,M,M,8.05
HIE,2021-09-29 17:10,M,M,M,0.00
BOS,2021-09-29 17:10,M,M,M,9.20
BOS,2021-09-29 17:15,M,M,M,8.05
HIE,2021-09-29 17:15,M,M,M,0.00
HIE,2021-09-29 17:20,M,M,M,0.00
BOS,2021-09-29 17:20,M,M,M,8.05
HIE,2021-09-29 17:25,M,M,M,0.00
BOS,2021-09-29 17:25,M,M,M,8.05
HIE,2021-09-29 17:30,M,M,M,0.00
BOS,2021-09-29 17:30,M,M,M,5.75
BOS,2021-09-29 17:35,M,M,M,5.75
HIE,2021-09-29 17:35,M,M,M,0.00
HIE,2021-09-29 17:40,M,M,M,0.00
BOS,2021-09-29 17:40,M,M,M,5.75
HIE,2021-09-29 17:45,M,M,M,0.00
HIE,2021-09-29 17:48,10.00,8.00,87.37,0.00
HIE,2021-09-29 17:50,M,M,M,0.00
HIE,2021-09-29 17:52,10.00,7.78,86.06,0.00
BOS,2021-09-29 17:54,16.72,8.28,57.43,5.75
HIE,2021-09-29 17:55,M,M,M,0.00
BOS,2021-09-29 18:00,M,M,M,5.75
HIE,2021-09-29 18:00,M,M,M,0.00
BOS,2021-09-29 18:05,M,M,M,4.60
HIE,2021-09-29 18:05,M,M,M,0.00
HIE,2021-09-29 18:14,9.39,8.89,96.69,0.00
BOS,2021-09-29 18:15,M,M,M,4.60
HIE,2021-09-29 18:15,M,M,M,0.00
HIE,2021-09-29 18:20,M,M,M,2.30
BOS,2021-09-29 18:25,M,M,M,5.75
HIE,2021-09-29 18:25,M,M,M,5.75
HIE,2021-09-29 18:28,8.89,7.78,92.74,4.60
HIE,2021-09-29 18:35,M,M,M,2.30
HIE,2021-09-29 18:40,M,M,M,2.30
BOS,2021-09-29 18:40,M,M,M,4.60
HIE,2021-09-29 18:43,8.89,8.28,95.95,3.45
HIE,2021-09-29 18:50,M,M,M,2.30
BOS,2021-09-29 18:50,M,M,M,4.60
HIE,2021-09-29 18:52,8.89,7.78,92.74,3.45
BOS,2021-09-29 18:54,16.11,8.89,62.23,4.60
BOS,2021-09-29 18:55,M,M,M,4.60
HIE,2021-09-29 18:55,M,M,M,0.00
HIE,2021-09-29 19:00,M,M,M,0.00
BOS,2021-09-29 19:00,M,M,M,2.30
HIE,2021-09-29 19:05,M,M,M,0.00
BOS,2021-09-29 19:05,M,M,M,2.30
HIE,2021-09-29 19:10,M,M,M,0.00
BOS,2021-09-29 19:10,M,M,M,2.30
HIE,2021-09-29 19:15,M,M,M,0.00
BOS,2021-09-29 19:15,M,M,M,4.60
HIE,2021-09-29 19:20,M,M,M,0.00
BOS,2021-09-29 19:20,M,M,M,2.30
HIE,2021-09-29 19:25,M,M,M,0.00
BOS,2021-09-29 19:25,M,M,M,4.60
HIE,2021-09-29 19:30,M,M,M,0.00
BOS,2021-09-29 19:30,M,M,M,5.75
HIE,2021-09-29 19:35,M,M,M,0.00
BOS,2021-09-29 19:35,M,M,M,9.20
BOS,2021-09-29 19:40,M,M,M,8.05
HIE,2021-09-29 19:40,M,M,M,0.00
HIE,2021-09-29 19:44,8.89,7.78,92.74,0.00
HIE,2021-09-29 19:45,M,M,M,0.00
BOS,2021-09-29 19:45,M,M,M,9.20
HIE,2021-09-29 19:50,M,M,M,0.00
BOS,2021-09-29 19:50,M,M,M,5.75
HIE,2021-09-29 19:52,8.89,8.28,95.95,0.00
BOS,2021-09-29 19:54,16.72,6.72,51.64,9.20
BOS,2021-09-29 19:55,M,M,M,9.20
HIE,2021-09-29 20:00,M,M,M,0.00
BOS,2021-09-29 20:00,M,M,M,5.75
HIE,2021-09-29 20:05,M,M,M,0.00
