station,valid,tmpc,dwpc,relh,sped
RIC,2021-08-05 00:00,M,M,M,5.75
MDW,2021-08-05 00:00,M,M,M,2.30
PHL,2021-08-05 00:00,M,M,M,4.60
CMH,2021-08-05 00:00,M,M,M,5.75
RIC,2021-08-05 00:05,M,M,M,5.75
MDW,2021-08-05 00:05,M,M,M,2.30
PHL,2021-08-05 00:05,M,M,M,4.60
CMH,2021-08-05 00:05,M,M,M,5.75
RIC,2021-08-05 00:10,M,M,M,5.75
MDW,2021-08-05 00:10,M,M,M,2.30
PHL,2021-08-05 00:10,M,M,M,4.60
CMH,2021-08-05 00:10,M,M,M,5.75
RIC,2021-08-05 00:15,M,M,M,4.60
MDW,2021-08-05 00:15,M,M,M,4.60
PHL,2021-08-05 00:15,M,M,M,4.60
CMH,2021-08-05 00:15,M,M,M,5.75
RIC,2021-08-05 00:20,M,M,M,4.60
MDW,2021-08-05 00:20,M,M,M,5.75
PHL,2021-08-05 00:20,M,M,M,4.60
CMH,2021-08-05 00:20,M,M,M,4.60
RIC,2021-08-05 00:25,M,M,M,4.60
MDW,2021-08-05 00:25,M,M,M,4.60
PHL,2021-08-05 00:25,M,M,M,2.30
CMH,2021-08-05 00:25,M,M,M,4.60
RIC,2021-08-05 00:30,M,M,M,4.60
MDW,2021-08-05 00:30,M,M,M,2.30
PHL,2021-08-05 00:30,M,M,M,2.30
CMH,2021-08-05 00:30,M,M,M,4.60
RIC,2021-08-05 00:35,M,M,M,2.30
MDW,2021-08-05 00:35,M,M,M,2.30
PHL,2021-08-05 00:35,M,M,M,2.30
CMH,2021-08-05 00:35,M,M,M,4.60
RIC,2021-08-05 00:40,M,M,M,2.30
MDW,2021-08-05 00:40,M,M,M,2.30
PHL,2021-08-05 00:40,M,M,M,2.30
CMH,2021-08-05 00:40,M,M,M,4.60
RIC,2021-08-05 00:45,M,M,M,2.30
MDW,2021-08-05 00:45,M,M,M,2.30
PHL,2021-08-05 00:45,M,M,M,0.00
CMH,2021-08-05 00:45,M,M,M,4.60
RIC,2021-08-05 00:50,M,M,M,2.30
MDW,2021-08-05 00:50,M,M,M,2.30
PHL,2021-08-05 00:50,M,M,M,0.00
CMH,2021-08-05 00:50,M,M,M,5.75
CMH,2021-08-05 00:51,20.61,12.78,60.78,4.60
MDW,2021-08-05 00:53,23.28,12.78,51.64,3.45
RIC,2021-08-05 00:54,18.28,17.22,93.56,3.45
PHL,2021-08-05 00:54,20.00,15.61,75.84,4.60
RIC,2021-08-05 00:55,M,M,M,2.30
MDW,2021-08-05 00:55,M,M,M,2.30
PHL,2021-08-05 00:55,M,M,M,2.30
CMH,2021-08-05 00:55,M,M,M,4.60
RIC,2021-08-05 01:00,M,M,M,4.60
MDW,2021-08-05 01:00,M,M,M,2.30
PHL,2021-08-05 01:00,M,M,M,2.30
CMH,2021-08-05 01:00,M,M,M,4.60
RIC,2021-08-05 01:05,M,M,M,4.60
MDW,2021-08-05 01:05,M,M,M,2.30
PHL,2021-08-05 01:05,M,M,M,0.00
CMH,2021-08-05 01:05,M,M,M,4.60
RIC,2021-08-05 01:10,M,M,M,5.75
MDW,2021-08-05 01:10,M,M,M,2.30
PHL,2021-08-05 01:10,M,M,M,2.30
CMH,2021-08-05 01:10,M,M,M,4.60
RIC,2021-08-05 01:15,M,M,M,5.75
MDW,2021-08-05 01:15,M,M,M,2.30
PHL,2021-08-05 01:15,M,M,M,0.00
CMH,2021-08-05 01:15,M,M,M,4.60
RIC,2021-08-05 01:20,M,M,M,5.75
MDW,2021-08-05 01:20,M,M,M,2.30
PHL,2021-08-05 01:20,M,M,M,0.00
