station,valid,tmpc,dwpc,relh,sped
BUR,2020-05-08 00:00,M,M,M,0.00
FAT,2020-05-08 00:00,M,M,M,0.00
SFO,2020-05-08 00:00,M,M,M,9.20
BUR,2020-05-08 00:05,M,M,M,0.00
FAT,2020-05-08 00:05,M,M,M,0.00
SFO,2020-05-08 00:05,M,M,M,10.35
BUR,2020-05-08 00:10,M,M,M,2.30
FAT,2020-05-08 00:10,M,M,M,0.00
SFO,2020-05-08 00:10,M,M,M,9.20
BUR,2020-05-08 00:15,M,M,M,0.00
FAT,2020-05-08 00:15,M,M,M,0.00
SFO,2020-05-08 00:15,M,M,M,8.05
BUR,2020-05-08 00:20,M,M,M,0.00
FAT,2020-05-08 00:20,M,M,M,0.00
SFO,2020-05-08 00:20,M,M,M,5.75
BUR,2020-05-08 00:25,M,M,M,0.00
FAT,2020-05-08 00:25,M,M,M,0.00
SFO,2020-05-08 00:25,M,M,M,8.05
BUR,2020-05-08 00:30,M,M,M,0.00
FAT,2020-05-08 00:30,M,M,M,0.00
SFO,2020-05-08 00:30,M,M,M,8.05
BUR,2020-05-08 00:35,M,M,M,0.00
FAT,2020-05-08 00:35,M,M,M,0.00
SFO,2020-05-08 00:35,M,M,M,8.05
BUR,2020-05-08 00:40,M,M,M,0.00
FAT,2020-05-08 00:40,M,M,M,0.00
SFO,2020-05-08 00:40,M,M,M,8.05
BUR,2020-05-08 00:45,M,M,M,2.30
FAT,2020-05-08 00:45,M,M,M,0.00
SFO,2020-05-08 00:45,M,M,M,8.05
BUR,2020-05-08 00:50,M,M,M,4.60
FAT,2020-05-08 00:50,M,M,M,0.00
SFO,2020-05-08 00:50,M,M,M,8.05
BUR,2020-05-08 00:53,21.11,8.89,45.50,0.00
FAT,2020-05-08 00:53,22.22,9.39,43.97,3.45
BUR,2020-05-08 00:55,M,M,M,2.30
FAT,2020-05-08 00:55,M,M,M,2.30
SFO,2020-05-08 00:55,M,M,M,9.20
SFO,2020-05-08 00:56,12.78,8.28,74.08,9.20
BUR,2020-05-08 01:00,M,M,M,0.00
FAT,2020-05-08 01:00,M,M,M,0.00
SFO,2020-05-08 01:00,M,M,M,9.20
BUR,2020-05-08 01:05,M,M,M,2.30
FAT,2020-05-08 01:05,M,M,M,0.00
SFO,2020-05-08 01:05,M,M,M,9.20
BUR,2020-05-08 01:10,M,M,M,2.30
FAT,2020-05-08 01:10,M,M,M,0.00
SFO,2020-05-08 01:10,M,M,M,8.05
BUR,2020-05-08 01:15,M,M,M,2.30
FAT,2020-05-08 01:15,M,M,M,0.00
SFO,2020-05-08 01:15,M,M,M,9.20
BUR,2020-05-08 01:20,M,M,M,0.00
FAT,2020-05-08 01:20,M,M,M,0.00
SFO,2020-05-08 01:20,M,M,M,9.20
BUR,2020-05-08 01:25,M,M,M,0.00
FAT,2020-05-08 01:25,M,M,M,0.00
SFO,2020-05-08 01:25,M,M,M,9.20
BUR,2020-05-08 01:30,M,M,M,0.00
FAT,2020-05-08 01:30,M,M,M,0.00
SFO,2020-05-08 01:30,M,M,M,9.20
BUR,2020-05-08 01:35,M,M,M,0.00
FAT,2020-05-08 01:35,M,M,M,0.00
SFO,2020-05-08 01:35,M,M,M,9.20
BUR,2020-05-08 01:40,M,M,M,0.00
FAT,2020-05-08 01:40,M,M,M,0.00
SFO,2020-05-08 01:40,M,M,M,9.20
BUR,2020-05-08 01:45,M,M,M,0.00
FAT,2020-05-08 01:45,M,M,M,0.00
SFO,2020-05-08 01:45,M,M,M,9.20
BUR,2020-05-08 01:50,M,M,M,0.00
FAT,2020-05-08 01:50,M,M,M,0.00
SFO,2020-05-08 01:50,M,M,M,5.75
BUR,2020-05-08 01:53,20.61,8.89,46.92,0.00
FAT,2020-05-08 01:53,19.39,10.61,56.82,0.00
BUR,2020-05-08 01:55,M,M,M,0.00
FAT,2020-05-08 01:55,M,M,M,0.00
SFO,2020-05-08 01:55,M,M,M,5.75
SFO,2020-05-08 01:56,11.72,8.28,79.40,6.90
BUR,2020-05-08 02:00,M,M,M,0.00
FAT,2020-05-08 02:00,M,M,M,0.00
SFO,2020-05-08 02:00,M,M,M,5.75
BUR,2020-05-08 02:05,M,M,M,0.00
FAT,2020-05-08 02:05,M,M,M,0.00
SFO,2020-05-08 02:05,M,M,M,5.75
BUR,2020-05-08 02:10,M,M,M,0.00
FAT,2020-05-08 02:10,M,M,M,0.00
SFO,2020-05-08 02:10,M,M,M,5.75
BUR,2020-05-08 02:15,M,M,M,0.00
FAT,2020-05-08 02:15,M,M,M,0.00
SFO,2020-05-08 02:15,M,M,M,5.75
BUR,2020-05-08 02:20,M,M,M,2.30
FAT,2020-05-08 02:20,M,M,M,2.30
SFO,2020-05-08 02:20,M,M,M,4.60
BUR,2020-05-08 02:25,M,M,M,2.30
FAT,2020-05-08 02:25,M,M,M,2.30
SFO,2020-05-08 02:25,M,M,M,4.60
BUR,2020-05-08 02:30,M,M,M,0.00
FAT,2020-05-08 02:30,M,M,M,0.00
SFO,2020-05-08 02:30,M,M,M,4.60
BUR,2020-05-08 02:35,M,M,M,2.30
FAT,2020-05-08 02:35,M,M,M,2.30
SFO,2020-05-08 02:35,M,M,M,4.60
BUR,2020-05-08 02:40,M,M,M,0.00
FAT,2020-05-08 02:40,M,M,M,2.30
SFO,2020-05-08 02:40,M,M,M,4.60
BUR,2020-05-08 02:45,M,M,M,2.30
FAT,2020-05-08 02:45,M,M,M,0.00
SFO,2020-05-08 02:45,M,M,M,4.60
BUR,2020-05-08 02:50,M,M,M,0.00
FAT,2020-05-08 02:50,M,M,M,4.60
SFO,2020-05-08 02:50,M,M,M,5.75
BUR,2020-05-08 02:53,20.00,8.28,46.76,0.00
FAT,2020-05-08 02:53,19.39,10.61,56.82,3.45
BUR,2020-05-08 02:55,M,M,M,0.00
FAT,2020-05-08 02:55,M,M,M,2.30
SFO,2020-05-08 02:55,M,M,M,8.05
SFO,2020-05-08 02:56,11.72,7.78,76.75,8.05
BUR,2020-05-08 03:00,M,M,M,0.00
FAT,2020-05-08 03:00,M,M,M,4.60
SFO,2020-05-08 03:00,M,M,M,8.05
BUR,2020-05-08 03:05,M,M,M,0.00
FAT,2020-05-08 03:05,M,M,M,2.30
SFO,2020-05-08 03:05,M,M,M,5.75
BUR,2020-05-08 03:10,M,M,M,0.00
FAT,2020-05-08 03:10,M,M,M,2.30
SFO,2020-05-08 03:10,M,M,M,5.75
BUR,2020-05-08 03:15,M,M,M,0.00
FAT,2020-05-08 03:15,M,M,M,0.00
SFO,2020-05-08 03:15,M,M,M,5.75
BUR,2020-05-08 03:20,M,M,M,0.00
FAT,2020-05-08 03:20,M,M,M,2.30
SFO,2020-05-08 03:20,M,M,M,5.75
BUR,2020-05-08 03:25,M,M,M,2.30
FAT,2020-05-08 03:25,M,M,M,2.30
SFO,2020-05-08 03:25,M,M,M,5.75
BUR,2020-05-08 03:30,M,M,M,0.00
FAT,2020-05-08 03:30,M,M,M,0.00
SFO,2020-05-08 03:30,M,M,M,5.75
BUR,2020-05-08 03:35,M,M,M,0.00
FAT,2020-05-08 03:35,M,M,M,0.00
SFO,2020-05-08 03:35,M,M,M,5.75
BUR,2020-05-08 03:40,M,M,M,0.00
FAT,2020-05-08 03:40,M,M,M,0.00
SFO,2020-05-08 03:40,M,M,M,5.75
BUR,2020-05-08 03:45,M,M,M,0.00
FAT,2020-05-08 03:45,M,M,M,0.00
SFO,2020-05-08 03:45,M,M,M,5.75
BUR,2020-05-08 03:50,M,M,M,0.00
FAT,2020-05-08 03:50,M,M,M,0.00
SFO,2020-05-08 03:50,M,M,M,5.75
BUR,2020-05-08 03:53,19.39,7.78,46.94,0.00
FAT,2020-05-08 03:53,17.78,10.00,60.34,3.45
BUR,2020-05-08 03:55,M,M,M,0.00
FAT,2020-05-08 03:55,M,M,M,0.00
