station,valid,tmpc,dwpc,relh,sped
LGA,2020-05-11 00:00,M,M,M,9.20
SYR,2020-05-11 00:00,M,M,M,5.75
LGA,2020-05-11 00:05,M,M,M,9.20
SYR,2020-05-11 00:05,M,M,M,5.75
LGA,2020-05-11 00:10,M,M,M,9.20
SYR,2020-05-11 00:10,M,M,M,5.75
LGA,2020-05-11 00:15,M,M,M,12.65
SYR,2020-05-11 00:15,M,M,M,5.75
LGA,2020-05-11 00:20,M,M,M,10.35
SYR,2020-05-11 00:20,M,M,M,5.75
LGA,2020-05-11 00:25,M,M,M,9.20
SYR,2020-05-11 00:25,M,M,M,4.60
LGA,2020-05-11 00:30,M,M,M,10.35
SYR,2020-05-11 00:30,M,M,M,4.60
LGA,2020-05-11 00:35,M,M,M,12.65
SYR,2020-05-11 00:35,M,M,M,5.75
LGA,2020-05-11 00:40,M,M,M,12.65
SYR,2020-05-11 00:40,M,M,M,4.60
LGA,2020-05-11 00:45,M,M,M,11.50
SYR,2020-05-11 00:45,M,M,M,5.75
LGA,2020-05-11 00:50,M,M,M,16.10
SYR,2020-05-11 00:50,M,M,M,5.75
LGA,2020-05-11 00:51,12.78,-0.61,39.63,16.10
SYR,2020-05-11 00:54,6.11,3.28,82.04,4.60
LGA,2020-05-11 00:55,M,M,M,12.65
SYR,2020-05-11 00:55,M,M,M,4.60
LGA,2020-05-11 01:00,M,M,M,12.65
SYR,2020-05-11 01:00,M,M,M,5.75
LGA,2020-05-11 01:05,M,M,M,12.65
SYR,2020-05-11 01:05,M,M,M,5.75
LGA,2020-05-11 01:10,M,M,M,12.65
SYR,2020-05-11 01:10,M,M,M,5.75
LGA,2020-05-11 01:15,M,M,M,11.50
SYR,2020-05-11 01:15,M,M,M,8.05
LGA,2020-05-11 01:20,M,M,M,12.65
SYR,2020-05-11 01:20,M,M,M,5.75
LGA,2020-05-11 01:25,M,M,M,12.65
SYR,2020-05-11 01:25,M,M,M,8.05
LGA,2020-05-11 01:30,M,M,M,12.65
SYR,2020-05-11 01:30,M,M,M,8.05
LGA,2020-05-11 01:35,M,M,M,11.50
SYR,2020-05-11 01:35,M,M,M,8.05
LGA,2020-05-11 01:40,M,M,M,11.50
SYR,2020-05-11 01:40,M,M,M,5.75
LGA,2020-05-11 01:45,M,M,M,16.10
SYR,2020-05-11 01:45,M,M,M,5.75
LGA,2020-05-11 01:50,M,M,M,11.50
SYR,2020-05-11 01:50,M,M,M,5.75
LGA,2020-05-11 01:51,12.22,0.61,44.92,11.50
SYR,2020-05-11 01:54,5.61,2.78,81.98,6.90
LGA,2020-05-11 01:55,M,M,M,11.50
SYR,2020-05-11 01:55,M,M,M,5.75
LGA,2020-05-11 02:00,M,M,M,10.35
SYR,2020-05-11 02:00,M,M,M,5.75
LGA,2020-05-11 02:05,M,M,M,10.35
SYR,2020-05-11 02:05,M,M,M,5.75
LGA,2020-05-11 02:10,M,M,M,10.35
SYR,2020-05-11 02:10,M,M,M,5.75
LGA,2020-05-11 02:15,M,M,M,12.65
SYR,2020-05-11 02:15,M,M,M,5.75
LGA,2020-05-11 02:20,M,M,M,11.50
SYR,2020-05-11 02:20,M,M,M,5.75
LGA,2020-05-11 02:25,M,M,M,10.35
SYR,2020-05-11 02:25,M,M,M,5.75
LGA,2020-05-11 02:30,M,M,M,10.35
SYR,2020-05-11 02:30,M,M,M,5.75
LGA,2020-05-11 02:35,M,M,M,10.35
SYR,2020-05-11 02:35,M,M,M,5.75
LGA,2020-05-11 02:40,M,M,M,11.50
SYR,2020-05-11 02:40,M,M,M,5.75
LGA,2020-05-11 02:45,M,M,M,10.35
SYR,2020-05-11 02:45,M,M,M,5.75
LGA,2020-05-11 02:50,M,M,M,11.50
LGA,2020-05-11 02:51,12.22,2.22,50.42,11.50
SYR,2020-05-11 02:54,5.61,2.78,81.98,4.60
LGA,2020-05-11 02:55,M,M,M,11.50
SYR,2020-05-11 02:55,M,M,M,4.60
LGA,2020-05-11 03:00,M,M,M,10.35
SYR,2020-05-11 03:00,M,M,M,5.75
LGA,2020-05-11 03:05,M,M,M,10.35
SYR,2020-05-11 03:05,M,M,M,5.75
LGA,2020-05-11 03:10,M,M,M,10.35
SYR,2020-05-11 03:10,M,M,M,4.60
LGA,2020-05-11 03:15,M,M,M,10.35
SYR,2020-05-11 03:15,M,M,M,4.60
LGA,2020-05-11 03:20,M,M,M,10.35
SYR,2020-05-11 03:20,M,M,M,4.60
LGA,2020-05-11 03:25,M,M,M,5.75
SYR,2020-05-11 03:25,M,M,M,5.75
LGA,2020-05-11 03:30,M,M,M,5.75
SYR,2020-05-11 03:30,M,M,M,5.75
LGA,2020-05-11 03:35,M,M,M,5.75
SYR,2020-05-11 03:35,M,M,M,4.60
LGA,2020-05-11 03:40,M,M,M,8.05
SYR,2020-05-11 03:40,M,M,M,5.75
LGA,2020-05-11 03:45,M,M,M,5.75
SYR,2020-05-11 03:45,M,M,M,5.75
LGA,2020-05-11 03:50,M,M,M,5.75
SYR,2020-05-11 03:50,M,M,M,4.60
LGA,2020-05-11 03:51,11.11,2.78,56.45,5.75
SYR,2020-05-11 03:54,5.61,2.78,81.98,5.75
LGA,2020-05-11 03:55,M,M,M,5.75
SYR,2020-05-11 03:55,M,M,M,5.75
LGA,2020-05-11 04:00,M,M,M,5.75
SYR,2020-05-11 04:00,M,M,M,5.75
LGA,2020-05-11 04:05,M,M,M,5.75
SYR,2020-05-11 04:05,M,M,M,5.75
LGA,2020-05-11 04:10,M,M,M,4.60
SYR,2020-05-11 04:10,M,M,M,5.75
LGA,2020-05-11 04:15,M,M,M,4.60
SYR,2020-05-11 04:15,M,M,M,5.75
LGA,2020-05-11 04:20,M,M,M,4.60
SYR,2020-05-11 04:20,M,M,M,5.75
LGA,2020-05-11 04:25,M,M,M,4.60
SYR,2020-05-11 04:25,M,M,M,5.75
LGA,2020-05-11 04:30,M,M,M,4.60
SYR,2020-05-11 04:30,M,M,M,5.75
LGA,2020-05-11 04:35,M,M,M,2.30
SYR,2020-05-11 04:35,M,M,M,4.60
LGA,2020-05-11 04:40,M,M,M,2.30
SYR,2020-05-11 04:40,M,M,M,5.75
LGA,2020-05-11 04:45,M,M,M,4.60
SYR,2020-05-11 04:45,M,M,M,4.60
LGA,2020-05-11 04:50,M,M,M,5.75
SYR,2020-05-11 04:50,M,M,M,2.30
LGA,2020-05-11 04:51,10.61,3.28,60.46,4.60
SYR,2020-05-11 04:54,5.00,2.78,85.54,4.60
LGA,2020-05-11 04:55,M,M,M,5.75
SYR,2020-05-11 04:55,M,M,M,4.60
LGA,2020-05-11 05:00,M,M,M,5.75
SYR,2020-05-11 05:00,M,M,M,4.60
LGA,2020-05-11 05:05,M,M,M,4.60
SYR,2020-05-11 05:05,M,M,M,4.60
LGA,2020-05-11 05:10,M,M,M,4.60
SYR,2020-05-11 05:10,M,M,M,4.60
LGA,2020-05-11 05:15,M,M,M,5.75
LGA,2020-05-11 05:20,M,M,M,4.60
SYR,2020-05-11 05:20,M,M,M,4.60
