station,valid,tmpc,dwpc,relh,sped
RIC,2020-05-01 00:00,M,M,M,4.60
PHL,2020-05-01 00:00,M,M,M,5.75
CMH,2020-05-01 00:00,M,M,M,5.75
RIC,2020-05-01 00:05,M,M,M,5.75
PHL,2020-05-01 00:05,M,M,M,5.75
CMH,2020-05-01 00:05,M,M,M,5.75
RIC,2020-05-01 00:10,M,M,M,4.60
PHL,2020-05-01 00:10,M,M,M,5.75
CMH,2020-05-01 00:10,M,M,M,4.60
RIC,2020-05-01 00:15,M,M,M,5.75
PHL,2020-05-01 00:15,M,M,M,9.20
CMH,2020-05-01 00:15,M,M,M,5.75
RIC,2020-05-01 00:20,M,M,M,5.75
PHL,2020-05-01 00:20,M,M,M,11.50
CMH,2020-05-01 00:20,M,M,M,5.75
RIC,2020-05-01 00:25,M,M,M,2.30
PHL,2020-05-01 00:25,M,M,M,9.20
CMH,2020-05-01 00:25,M,M,M,5.75
RIC,2020-05-01 00:30,M,M,M,2.30
PHL,2020-05-01 00:30,M,M,M,9.20
CMH,2020-05-01 00:30,M,M,M,5.75
CMH,2020-05-01 00:31,7.22,6.11,92.65,5.75
RIC,2020-05-01 00:35,M,M,M,5.75
PHL,2020-05-01 00:35,M,M,M,10.35
CMH,2020-05-01 00:35,M,M,M,5.75
RIC,2020-05-01 00:40,M,M,M,5.75
PHL,2020-05-01 00:40,M,M,M,8.05
CMH,2020-05-01 00:40,M,M,M,8.05
RIC,2020-05-01 00:45,M,M,M,9.20
PHL,2020-05-01 00:45,M,M,M,8.05
CMH,2020-05-01 00:45,M,M,M,5.75
RIC,2020-05-01 00:50,M,M,M,8.05
PHL,2020-05-01 00:50,M,M,M,9.20
CMH,2020-05-01 00:50,M,M,M,5.75
CMH,2020-05-01 00:51,7.22,6.11,92.65,6.90
RIC,2020-05-01 00:54,14.39,13.28,93.04,6.90
PHL,2020-05-01 00:54,15.00,12.78,86.56,8.05
RIC,2020-05-01 00:55,M,M,M,5.75
PHL,2020-05-01 00:55,M,M,M,8.05
CMH,2020-05-01 00:55,M,M,M,5.75
RIC,2020-05-01 01:00,M,M,M,4.60
PHL,2020-05-01 01:00,M,M,M,8.05
CMH,2020-05-01 01:00,M,M,M,5.75
RIC,2020-05-01 01:05,M,M,M,4.60
PHL,2020-05-01 01:05,M,M,M,5.75
CMH,2020-05-01 01:05,M,M,M,5.75
RIC,2020-05-01 01:10,M,M,M,4.60
PHL,2020-05-01 01:10,M,M,M,5.75
CMH,2020-05-01 01:10,M,M,M,8.05
RIC,2020-05-01 01:15,M,M,M,5.75
PHL,2020-05-01 01:15,M,M,M,5.75
CMH,2020-05-01 01:15,M,M,M,9.20
RIC,2020-05-01 01:20,M,M,M,4.60
PHL,2020-05-01 01:20,M,M,M,4.60
CMH,2020-05-01 01:20,M,M,M,8.05
RIC,2020-05-01 01:25,M,M,M,4.60
PHL,2020-05-01 01:25,M,M,M,5.75
CMH,2020-05-01 01:25,M,M,M,5.75
RIC,2020-05-01 01:30,M,M,M,2.30
PHL,2020-05-01 01:30,M,M,M,4.60
CMH,2020-05-01 01:30,M,M,M,5.75
RIC,2020-05-01 01:35,M,M,M,2.30
PHL,2020-05-01 01:35,M,M,M,4.60
CMH,2020-05-01 01:35,M,M,M,5.75
RIC,2020-05-01 01:40,M,M,M,4.60
PHL,2020-05-01 01:40,M,M,M,0.00
CMH,2020-05-01 01:40,M,M,M,9.20
RIC,2020-05-01 01:45,M,M,M,4.60
PHL,2020-05-01 01:45,M,M,M,0.00
CMH,2020-05-01 01:45,M,M,M,8.05
RIC,2020-05-01 01:50,M,M,M,5.75
PHL,2020-05-01 01:50,M,M,M,0.00
CMH,2020-05-01 01:50,M,M,M,5.75
CMH,2020-05-01 01:51,7.22,6.11,92.65,6.90
RIC,2020-05-01 01:54,14.39,13.28,93.04,5.75
PHL,2020-05-01 01:54,14.39,12.78,90.04,0.00
RIC,2020-05-01 01:55,M,M,M,4.60
PHL,2020-05-01 01:55,M,M,M,2.30
CMH,2020-05-01 01:55,M,M,M,8.05
RIC,2020-05-01 02:00,M,M,M,2.30
PHL,2020-05-01 02:00,M,M,M,4.60
CMH,2020-05-01 02:00,M,M,M,8.05
RIC,2020-05-01 02:05,M,M,M,0.00
PHL,2020-05-01 02:05,M,M,M,2.30
CMH,2020-05-01 02:05,M,M,M,9.20
RIC,2020-05-01 02:10,M,M,M,0.00
PHL,2020-05-01 02:10,M,M,M,0.00
CMH,2020-05-01 02:10,M,M,M,8.05
RIC,2020-05-01 02:15,M,M,M,0.00
PHL,2020-05-01 02:15,M,M,M,0.00
CMH,2020-05-01 02:15,M,M,M,8.05
RIC,2020-05-01 02:20,M,M,M,0.00
PHL,2020-05-01 02:20,M,M,M,0.00
CMH,2020-05-01 02:20,M,M,M,9.20
RIC,2020-05-01 02:25,M,M,M,0.00
PHL,2020-05-01 02:25,M,M,M,0.00
CMH,2020-05-01 02:25,M,M,M,8.05
RIC,2020-05-01 02:30,M,M,M,2.30
PHL,2020-05-01 02:30,M,M,M,2.30
CMH,2020-05-01 02:30,M,M,M,9.20
RIC,2020-05-01 02:35,M,M,M,2.30
PHL,2020-05-01 02:35,M,M,M,0.00
CMH,2020-05-01 02:35,M,M,M,8.05
RIC,2020-05-01 02:40,M,M,M,0.00
PHL,2020-05-01 02:40,M,M,M,2.30
CMH,2020-05-01 02:40,M,M,M,9.20
RIC,2020-05-01 02:45,M,M,M,0.00
PHL,2020-05-01 02:45,M,M,M,0.00
CMH,2020-05-01 02:45,M,M,M,8.05
RIC,2020-05-01 02:50,M,M,M,2.30
PHL,2020-05-01 02:50,M,M,M,0.00
CMH,2020-05-01 02:50,M,M,M,9.20
CMH,2020-05-01 02:51,7.78,6.72,93.03,9.20
RIC,2020-05-01 02:54,13.89,13.28,96.10,3.45
PHL,2020-05-01 02:54,13.89,12.78,93.01,0.00
RIC,2020-05-01 02:55,M,M,M,2.30
PHL,2020-05-01 02:55,M,M,M,0.00
CMH,2020-05-01 02:55,M,M,M,8.05
RIC,2020-05-01 03:00,M,M,M,2.30
PHL,2020-05-01 03:00,M,M,M,0.00
CMH,2020-05-01 03:00,M,M,M,5.75
RIC,2020-05-01 03:05,M,M,M,4.60
PHL,2020-05-01 03:05,M,M,M,0.00
CMH,2020-05-01 03:05,M,M,M,8.05
RIC,2020-05-01 03:10,M,M,M,4.60
PHL,2020-05-01 03:10,M,M,M,0.00
CMH,2020-05-01 03:10,M,M,M,8.05
RIC,2020-05-01 03:15,M,M,M,2.30
PHL,2020-05-01 03:15,M,M,M,0.00
CMH,2020-05-01 03:15,M,M,M,8.05
RIC,2020-05-01 03:20,M,M,M,2.30
PHL,2020-05-01 03:20,M,M,M,0.00
CMH,2020-05-01 03:20,M,M,M,8.05
PHL,2020-05-01 03:22,13.89,12.78,93.01,0.00
RIC,2020-05-01 03:25,M,M,M,2.30
PHL,2020-05-01 03:25,M,M,M,0.00
CMH,2020-05-01 03:25,M,M,M,8.05
RIC,2020-05-01 03:30,M,M,M,2.30
PHL,2020-05-01 03:30,M,M,M,0.00
CMH,2020-05-01 03:30,M,M,M,9.20
RIC,2020-05-01 03:35,M,M,M,4.60
PHL,2020-05-01 03:35,M,M,M,0.00
CMH,2020-05-01 03:35,M,M,M,11.50
RIC,2020-05-01 03:40,M,M,M,4.60
PHL,2020-05-01 03:40,M,M,M,0.00
CMH,2020-05-01 03:40,M,M,M,11.50
