station,valid,tmpc,dwpc,relh,sped
OZW,2020-12-24 00:15,7.72,5.11,83.54,17.25
BTR,2020-12-24 00:16,20.00,18.28,89.81,11.50
MSP,2020-12-24 00:21,-14.39,-17.22,79.05,20.70
OZW,2020-12-24 00:35,7.78,5.39,84.84,13.80
BTR,2020-12-24 00:44,17.00,16.00,93.83,11.50
MSP,2020-12-24 00:45,-14.39,-17.22,79.05,18.40
SPI,2020-12-24 00:52,-5.00,-10.61,64.75,23.00
BTR,2020-12-24 00:53,16.72,15.61,93.16,13.80
LIT,2020-12-24 00:53,1.72,-7.78,49.31,19.55
MSP,2020-12-24 00:53,-14.39,-17.22,79.05,23.00
DSM,2020-12-24 00:54,-12.22,-16.72,69.13,27.60
OZW,2020-12-24 00:55,7.78,6.00,88.51,13.80
DSM,2020-12-24 00:59,-12.78,-16.72,72.30,25.30
BTR,2020-12-24 01:09,15.00,13.89,93.07,14.95
MSP,2020-12-24 01:11,-13.89,-17.78,72.41,19.55
BTR,2020-12-24 01:15,14.39,13.28,93.04,18.40
OZW,2020-12-24 01:15,7.78,6.28,90.23,14.95
MSP,2020-12-24 01:23,-14.39,-17.78,75.43,18.40
BTR,2020-12-24 01:30,13.89,12.78,93.01,13.80
OZW,2020-12-24 01:35,8.00,6.28,88.87,16.10
MSP,2020-12-24 01:36,-14.39,-17.78,75.43,20.70
BTR,2020-12-24 01:39,13.89,12.22,89.68,9.20
BTR,2020-12-24 01:46,13.28,12.22,93.32,11.50
SPI,2020-12-24 01:52,-6.11,-11.72,64.48,18.40
BTR,2020-12-24 01:53,13.28,12.22,93.32,10.35
LIT,2020-12-24 01:53,1.11,-7.78,51.52,17.25
MSP,2020-12-24 01:53,-14.39,-17.78,75.43,21.85
DSM,2020-12-24 01:54,-12.78,-17.22,69.33,25.30
OZW,2020-12-24 01:55,8.22,6.11,86.54,11.50
OZW,2020-12-24 02:15,8.00,6.28,88.87,14.95
MSP,2020-12-24 02:27,-15.00,-18.89,72.18,20.70
OZW,2020-12-24 02:35,7.72,6.00,88.85,14.95
SPI,2020-12-24 02:52,-6.72,-11.72,67.57,17.25
BTR,2020-12-24 02:53,12.78,11.11,89.59,10.35
LIT,2020-12-24 02:53,0.61,-7.22,55.75,14.95
MSP,2020-12-24 02:53,-15.61,-19.39,72.74,21.85
DSM,2020-12-24 02:54,-12.78,-17.22,69.33,24.15
OZW,2020-12-24 02:55,6.28,4.61,89.07,19.55
BTR,2020-12-24 03:09,11.72,9.39,85.59,17.25
OZW,2020-12-24 03:15,5.39,3.50,87.62,24.15
OZW,2020-12-24 03:35,4.72,3.28,90.35,18.40
BTR,2020-12-24 03:41,11.11,8.89,86.17,10.35
SPI,2020-12-24 03:52,-7.22,-11.72,70.22,19.55
BTR,2020-12-24 03:53,11.11,8.89,86.17,13.80
LIT,2020-12-24 03:53,0.00,-7.22,58.27,16.10
MSP,2020-12-24 03:53,-16.72,-20.61,71.82,23.00
DSM,2020-12-24 03:54,-13.28,-17.78,68.90,23.00
OZW,2020-12-24 03:55,2.78,2.00,94.62,20.70
BTR,2020-12-24 04:08,11.11,8.28,82.68,11.50
OZW,2020-12-24 04:15,1.72,1.00,94.95,16.10
DSM,2020-12-24 04:21,-13.28,-17.78,68.90,23.00
OZW,2020-12-24 04:35,0.50,-0.22,94.90,21.85
BTR,2020-12-24 04:48,11.00,8.00,81.74,9.20
SPI,2020-12-24 04:52,-7.22,-11.11,73.73,16.10
BTR,2020-12-24 04:53,10.61,7.78,82.62,10.35
LIT,2020-12-24 04:53,-0.61,-8.28,56.14,14.95
MSP,2020-12-24 04:53,-17.22,-21.72,67.99,19.55
DSM,2020-12-24 04:54,-13.89,-18.28,69.41,18.40
OZW,2020-12-24 04:55,0.00,-1.28,91.10,19.55
BTR,2020-12-24 05:08,10.00,7.00,81.61,11.50
OZW,2020-12-24 05:15,-0.61,-2.39,87.76,18.40
DSM,2020-12-24 05:29,-13.89,-19.39,63.14,21.85
OZW,2020-12-24 05:35,-1.22,-4.72,77.08,18.40
SPI,2020-12-24 05:52,-7.78,-12.22,70.41,14.95
BTR,2020-12-24 05:53,9.39,3.28,65.62,11.50
LIT,2020-12-24 05:53,-1.11,-9.39,53.38,11.50
MSP,2020-12-24 05:53,-18.28,-22.78,67.74,16.10
DSM,2020-12-24 05:54,-14.39,-20.00,62.41,17.25
OZW,2020-12-24 05:55,-1.72,-4.89,78.96,19.55
OZW,2020-12-24 06:15,-1.89,-5.00,79.27,18.40
OZW,2020-12-24 06:35,-2.50,-5.89,77.52,23.00
SPI,2020-12-24 06:52,-7.78,-13.28,64.66,19.55
BTR,2020-12-24 06:53,8.28,1.11,60.61,17.25
LIT,2020-12-24 06:53,-1.72,-9.39,55.83,10.35
MSP,2020-12-24 06:53,-18.89,-23.89,64.65,14.95
DSM,2020-12-24 06:54,-15.00,-21.72,56.51,21.85
OZW,2020-12-24 06:55,-3.50,-7.28,75.07,17.25
OZW,2020-12-24 07:15,-4.00,-8.11,73.07,19.55
OZW,2020-12-24 07:35,-4.11,-7.89,74.96,17.25
SPI,2020-12-24 07:52,-8.89,-13.28,70.50,14.95
BTR,2020-12-24 07:53,7.22,-1.72,53.00,11.50
LIT,2020-12-24 07:53,-1.11,-10.00,50.88,16.10
MSP,2020-12-24 07:53,-19.39,-24.39,64.53,17.25
DSM,2020-12-24 07:54,-15.61,-22.78,54.17,21.85
OZW,2020-12-24 07:55,-4.28,-8.28,73.65,17.25
OZW,2020-12-24 08:15,-4.78,-9.61,68.90,17.25
OZW,2020-12-24 08:35,-4.89,-9.50,70.09,13.80
SPI,2020-12-24 08:35,-9.39,-14.39,66.96,24.15
SPI,2020-12-24 08:52,-9.39,-15.61,60.54,16.10
BTR,2020-12-24 08:53,5.61,-3.28,52.78,12.65
LIT,2020-12-24 08:53,-0.61,-10.00,49.05,23.00
MSP,2020-12-24 08:53,-18.89,-23.89,64.65,14.95
DSM,2020-12-24 08:54,-15.00,-23.28,49.27,19.55
OZW,2020-12-24 08:55,-4.72,-9.00,71.98,19.55
OZW,2020-12-24 09:15,-5.11,-10.00,68.53,14.95
SPI,2020-12-24 09:34,-9.39,-15.00,63.68,16.10
OZW,2020-12-24 09:35,-5.11,-9.89,69.13,14.95
SPI,2020-12-24 09:52,-8.28,-14.39,61.39,17.25
BTR,2020-12-24 09:53,5.61,-4.39,48.56,13.80
LIT,2020-12-24 09:53,0.61,-10.00,44.89,21.85
MSP,2020-12-24 09:53,-18.28,-23.28,64.81,18.40
DSM,2020-12-24 09:54,-14.39,-22.22,51.44,21.85
OZW,2020-12-24 09:55,-5.00,-10.50,65.32,18.40
OZW,2020-12-24 10:15,-4.61,-10.39,63.99,16.10
OZW,2020-12-24 10:35,-4.78,-10.39,64.80,19.55
SPI,2020-12-24 10:52,-9.39,-14.39,66.96,13.80
BTR,2020-12-24 10:53,5.61,-4.39,48.56,16.10
LIT,2020-12-24 10:53,1.72,-10.00,41.44,19.55
MSP,2020-12-24 10:53,-16.72,-22.22,62.40,17.25
DSM,2020-12-24 10:54,-13.28,-21.11,51.77,21.85
OZW,2020-12-24 10:55,-5.28,-10.39,67.30,16.10
OZW,2020-12-24 11:15,-5.39,-10.11,69.38,18.40
OZW,2020-12-24 11:35,-5.50,-10.22,69.35,12.65
SPI,2020-12-24 11:52,-8.28,-14.39,61.39,17.25
BTR,2020-12-24 11:53,7.78,-4.39,41.84,11.50
LIT,2020-12-24 11:53,3.28,-10.61,35.35,20.70
MSP,2020-12-24 11:53,-15.61,-21.11,62.69,19.55
DSM,2020-12-24 11:54,-12.22,-20.00,52.34,21.85
OZW,2020-12-24 11:55,-5.50,-10.11,69.96,18.40
OZW,2020-12-24 12:15,-5.22,-10.22,67.91,16.10
OZW,2020-12-24 12:35,-5.22,-10.11,68.51,14.95
SPI,2020-12-24 12:52,-7.22,-13.89,58.94,18.40
BTR,2020-12-24 12:53,8.89,-6.72,32.50,19.55
LIT,2020-12-24 12:53,3.28,-11.11,33.97,18.40
MSP,2020-12-24 12:53,-15.00,-20.61,62.25,19.55
DSM,2020-12-24 12:54,-11.72,-19.39,52.99,18.40
OZW,2020-12-24 12:55,-5.22,-9.89,69.72,14.95
OZW,2020-12-24 13:15,-5.28,-9.89,70.01,11.50
OZW,2020-12-24 13:35,-5.50,-9.89,71.20,10.35
SPI,2020-12-24 13:52,-6.11,-13.89,54.12,18.40
BTR,2020-12-24 13:53,8.89,-8.89,27.48,17.25
LIT,2020-12-24 13:53,4.39,-11.72,29.92,23.00
MSP,2020-12-24 13:53,-14.39,-20.00,62.41,16.10
DSM,2020-12-24 13:54,-11.11,-18.28,55.48,19.55
OZW,2020-12-24 13:55,-5.50,-9.78,71.83,9.20
OZW,2020-12-24 14:15,-5.39,-10.11,69.38,11.50
OZW,2020-12-24 14:35,-5.50,-10.00,70.58,10.35
SPI,2020-12-24 14:52,-6.11,-13.89,54.12,17.25
BTR,2020-12-24 14:53,9.39,-7.78,28.97,19.55
LIT,2020-12-24 14:53,4.39,-11.11,31.42,21.85
MSP,2020-12-24 14:53,-14.39,-20.61,59.20,19.55
DSM,2020-12-24 14:54,-11.11,-18.28,55.48,16.10
OZW,2020-12-24 14:55,-5.50,-10.50,67.84,10.35
OZW,2020-12-24 15:15,-5.50,-9.89,71.20,10.35
OZW,2020-12-24 15:35,-5.50,-10.22,69.35,8.05
SPI,2020-12-24 15:52,-6.72,-15.00,51.77,14.95
BTR,2020-12-24 15:53,8.28,-8.89,28.64,14.95
LIT,2020-12-24 15:53,3.89,-11.11,32.54,16.10
MSP,2020-12-24 15:53,-15.00,-20.61,62.25,16.10
DSM,2020-12-24 15:54,-11.72,-18.28,58.26,21.85
OZW,2020-12-24 15:55,-5.50,-10.39,68.44,10.35
OZW,2020-12-24 16:15,-5.61,-10.28,69.63,6.90
OZW,2020-12-24 16:35,-5.61,-10.22,69.94,5.75
SPI,2020-12-24 16:52,-8.28,-15.61,55.51,16.10
BTR,2020-12-24 16:53,7.22,-8.28,32.28,11.50
LIT,2020-12-24 16:53,3.28,-11.11,33.97,19.55
MSP,2020-12-24 16:53,-15.61,-21.11,62.69,12.65
DSM,2020-12-24 16:54,-12.22,-18.28,60.64,14.95
OZW,2020-12-24 16:55,-5.61,-9.89,71.81,6.90
OZW,2020-12-24 17:15,-5.61,-10.00,71.18,6.90
OZW,2020-12-24 17:35,-5.61,-10.00,71.18,9.20
SPI,2020-12-24 17:52,-8.89,-15.61,58.22,14.95
BTR,2020-12-24 17:53,6.11,-7.78,36.22,8.05
LIT,2020-12-24 17:53,3.28,-11.11,33.97,16.10
MSP,2020-12-24 17:53,-15.61,-21.72,59.44,13.80
DSM,2020-12-24 17:54,-13.28,-18.89,62.70,16.10
OZW,2020-12-24 17:55,-6.00,-9.72,74.94,10.35
OZW,2020-12-24 18:15,-5.89,-9.89,73.34,8.05
OZW,2020-12-24 18:35,-6.00,-9.72,74.94,6.90
SPI,2020-12-24 18:52,-10.00,-15.00,66.82,11.50
BTR,2020-12-24 18:53,5.61,-8.28,36.07,6.90
LIT,2020-12-24 18:53,2.22,-11.11,36.62,14.95
MSP,2020-12-24 18:53,-16.72,-21.72,65.20,16.10
DSM,2020-12-24 18:54,-13.89,-19.39,63.14,17.25
OZW,2020-12-24 18:55,-6.00,-9.50,76.26,8.05
OZW,2020-12-24 19:15,-6.00,-9.39,76.93,6.90
OZW,2020-12-24 19:35,-6.11,-9.28,78.27,6.90
SPI,2020-12-24 19:52,-10.61,-15.61,66.67,10.35
