station,valid,tmpc,dwpc,relh,sped
RIC,2021-06-29 00:00,M,M,M,8.05
MDW,2021-06-29 00:00,M,M,M,9.20
PHL,2021-06-29 00:00,M,M,M,9.20
CMH,2021-06-29 00:00,M,M,M,0.00
RIC,2021-06-29 00:05,M,M,M,8.05
MDW,2021-06-29 00:05,M,M,M,5.75
PHL,2021-06-29 00:05,M,M,M,8.05
CMH,2021-06-29 00:05,M,M,M,0.00
RIC,2021-06-29 00:10,M,M,M,8.05
MDW,2021-06-29 00:10,M,M,M,8.05
PHL,2021-06-29 00:10,M,M,M,10.35
CMH,2021-06-29 00:10,M,M,M,0.00
MDW,2021-06-29 00:15,M,M,M,5.75
CMH,2021-06-29 00:15,M,M,M,2.30
RIC,2021-06-29 00:15,M,M,M,9.20
PHL,2021-06-29 00:15,M,M,M,11.50
MDW,2021-06-29 00:20,M,M,M,4.60
CMH,2021-06-29 00:20,M,M,M,2.30
RIC,2021-06-29 00:20,M,M,M,10.35
PHL,2021-06-29 00:20,M,M,M,9.20
MDW,2021-06-29 00:25,M,M,M,5.75
RIC,2021-06-29 00:25,M,M,M,8.05
PHL,2021-06-29 00:25,M,M,M,12.65
CMH,2021-06-29 00:25,M,M,M,4.60
MDW,2021-06-29 00:30,M,M,M,5.75
RIC,2021-06-29 00:30,M,M,M,8.05
PHL,2021-06-29 00:30,M,M,M,12.65
CMH,2021-06-29 00:30,M,M,M,2.30
RIC,2021-06-29 00:35,M,M,M,8.05
MDW,2021-06-29 00:35,M,M,M,5.75
PHL,2021-06-29 00:35,M,M,M,14.95
CMH,2021-06-29 00:35,M,M,M,0.00
RIC,2021-06-29 00:40,M,M,M,8.05
MDW,2021-06-29 00:40,M,M,M,5.75
PHL,2021-06-29 00:40,M,M,M,12.65
CMH,2021-06-29 00:40,M,M,M,0.00
RIC,2021-06-29 00:45,M,M,M,8.05
MDW,2021-06-29 00:45,M,M,M,4.60
PHL,2021-06-29 00:45,M,M,M,14.95
CMH,2021-06-29 00:45,M,M,M,2.30
RIC,2021-06-29 00:50,M,M,M,8.05
MDW,2021-06-29 00:50,M,M,M,4.60
PHL,2021-06-29 00:50,M,M,M,12.65
CMH,2021-06-29 00:50,M,M,M,2.30
CMH,2021-06-29 00:51,23.89,21.11,84.46,3.45
MDW,2021-06-29 00:53,23.89,20.61,81.90,5.75
RIC,2021-06-29 00:54,25.00,22.78,87.48,8.05
PHL,2021-06-29 00:54,26.11,20.61,71.72,12.65
RIC,2021-06-29 00:55,M,M,M,5.75
MDW,2021-06-29 00:55,M,M,M,5.75
PHL,2021-06-29 00:55,M,M,M,12.65
CMH,2021-06-29 00:55,M,M,M,0.00
RIC,2021-06-29 01:00,M,M,M,8.05
MDW,2021-06-29 01:00,M,M,M,4.60
PHL,2021-06-29 01:00,M,M,M,10.35
CMH,2021-06-29 01:00,M,M,M,0.00
RIC,2021-06-29 01:05,M,M,M,8.05
MDW,2021-06-29 01:05,M,M,M,4.60
PHL,2021-06-29 01:05,M,M,M,12.65
CMH,2021-06-29 01:05,M,M,M,0.00
RIC,2021-06-29 01:10,M,M,M,9.20
MDW,2021-06-29 01:10,M,M,M,4.60
PHL,2021-06-29 01:10,M,M,M,11.50
CMH,2021-06-29 01:10,M,M,M,2.30
MDW,2021-06-29 01:15,M,M,M,4.60
CMH,2021-06-29 01:15,M,M,M,0.00
