station,valid,tmpc,dwpc,relh,sped
HIE,2021-01-28 00:00,M,M,M,2.30
BOS,2021-01-28 00:00,M,M,M,11.50
HIE,2021-01-28 00:05,M,M,M,2.30
BOS,2021-01-28 00:05,M,M,M,10.35
HIE,2021-01-28 00:08,-3.89,-6.11,84.53,3.45
HIE,2021-01-28 00:10,M,M,M,2.30
BOS,2021-01-28 00:10,M,M,M,10.35
BOS,2021-01-28 00:15,M,M,M,11.50
BOS,2021-01-28 00:18,0.00,-2.22,84.98,10.35
HIE,2021-01-28 00:20,M,M,M,0.00
BOS,2021-01-28 00:20,M,M,M,10.35
HIE,2021-01-28 00:22,-3.89,-6.11,84.53,3.45
HIE,2021-01-28 00:25,M,M,M,2.30
HIE,2021-01-28 00:30,M,M,M,0.00
BOS,2021-01-28 00:30,M,M,M,9.20
HIE,2021-01-28 00:35,M,M,M,0.00
BOS,2021-01-28 00:35,M,M,M,9.20
HIE,2021-01-28 00:45,M,M,M,0.00
BOS,2021-01-28 00:45,M,M,M,10.35
HIE,2021-01-28 00:50,M,M,M,0.00
BOS,2021-01-28 00:50,M,M,M,12.65
HIE,2021-01-28 00:52,-4.39,-5.61,91.17,0.00
BOS,2021-01-28 00:54,0.00,-2.22,84.98,10.35
HIE,2021-01-28 00:55,M,M,M,0.00
BOS,2021-01-28 00:55,M,M,M,10.35
HIE,2021-01-28 01:00,M,M,M,0.00
HIE,2021-01-28 01:05,M,M,M,0.00
BOS,2021-01-28 01:05,M,M,M,9.20
HIE,2021-01-28 01:10,M,M,M,0.00
BOS,2021-01-28 01:10,M,M,M,9.20
HIE,2021-01-28 01:15,M,M,M,2.30
BOS,2021-01-28 01:15,M,M,M,8.05
HIE,2021-01-28 01:20,M,M,M,0.00
BOS,2021-01-28 01:20,M,M,M,8.05
HIE,2021-01-28 01:25,M,M,M,0.00
BOS,2021-01-28 01:25,M,M,M,9.20
HIE,2021-01-28 01:30,M,M,M,0.00
BOS,2021-01-28 01:30,M,M,M,9.20
HIE,2021-01-28 01:35,M,M,M,0.00
BOS,2021-01-28 01:35,M,M,M,10.35
HIE,2021-01-28 01:40,M,M,M,0.00
BOS,2021-01-28 01:40,M,M,M,10.35
HIE,2021-01-28 01:45,M,M,M,0.00
BOS,2021-01-28 01:45,M,M,M,8.05
HIE,2021-01-28 01:50,M,M,M,0.00
BOS,2021-01-28 01:50,M,M,M,8.05
HIE,2021-01-28 01:52,-4.39,-5.61,91.17,0.00
BOS,2021-01-28 01:54,0.00,-2.22,84.98,8.05
HIE,2021-01-28 01:55,M,M,M,0.00
BOS,2021-01-28 01:55,M,M,M,8.05
HIE,2021-01-28 02:00,M,M,M,0.00
BOS,2021-01-28 02:00,M,M,M,10.35
HIE,2021-01-28 02:05,M,M,M,0.00
BOS,2021-01-28 02:05,M,M,M,9.20
HIE,2021-01-28 02:10,M,M,M,0.00
BOS,2021-01-28 02:10,M,M,M,9.20
HIE,2021-01-28 02:15,M,M,M,0.00
BOS,2021-01-28 02:15,M,M,M,9.20
HIE,2021-01-28 02:20,M,M,M,0.00
BOS,2021-01-28 02:20,M,M,M,10.35
HIE,2021-01-28 02:25,M,M,M,0.00
BOS,2021-01-28 02:25,M,M,M,11.50
HIE,2021-01-28 02:30,M,M,M,0.00
BOS,2021-01-28 02:30,M,M,M,9.20
HIE,2021-01-28 02:35,M,M,M,0.00
BOS,2021-01-28 02:35,M,M,M,10.35
HIE,2021-01-28 02:40,M,M,M,0.00
BOS,2021-01-28 02:40,M,M,M,10.35
BOS,2021-01-28 02:43,-0.61,-2.22,88.84,10.35
HIE,2021-01-28 02:45,M,M,M,0.00
BOS,2021-01-28 02:45,M,M,M,10.35
HIE,2021-01-28 02:50,M,M,M,0.00
BOS,2021-01-28 02:50,M,M,M,10.35
HIE,2021-01-28 02:52,-4.39,-5.61,91.17,0.00
BOS,2021-01-28 02:54,-0.61,-2.22,88.84,9.20
BOS,2021-01-28 02:55,M,M,M,10.35
HIE,2021-01-28 03:00,M,M,M,0.00
BOS,2021-01-28 03:00,M,M,M,10.35
HIE,2021-01-28 03:05,M,M,M,0.00
BOS,2021-01-28 03:05,M,M,M,11.50
HIE,2021-01-28 03:07,-4.39,-5.61,91.17,0.00
HIE,2021-01-28 03:10,M,M,M,0.00
BOS,2021-01-28 03:10,M,M,M,11.50
HIE,2021-01-28 03:15,M,M,M,0.00
BOS,2021-01-28 03:15,M,M,M,9.20
HIE,2021-01-28 03:20,M,M,M,0.00
BOS,2021-01-28 03:20,M,M,M,9.20
HIE,2021-01-28 03:25,M,M,M,0.00
BOS,2021-01-28 03:25,M,M,M,11.50
HIE,2021-01-28 03:30,M,M,M,0.00
BOS,2021-01-28 03:30,M,M,M,10.35
HIE,2021-01-28 03:35,M,M,M,2.30
BOS,2021-01-28 03:35,M,M,M,9.20
HIE,2021-01-28 03:40,M,M,M,2.30
BOS,2021-01-28 03:40,M,M,M,9.20
HIE,2021-01-28 03:42,-5.00,-6.11,91.90,0.00
HIE,2021-01-28 03:45,M,M,M,0.00
BOS,2021-01-28 03:45,M,M,M,8.05
HIE,2021-01-28 03:50,M,M,M,0.00
BOS,2021-01-28 03:50,M,M,M,9.20
HIE,2021-01-28 03:52,-5.00,-6.11,91.90,0.00
BOS,2021-01-28 03:54,-0.61,-1.72,92.18,9.20
HIE,2021-01-28 03:55,M,M,M,0.00
BOS,2021-01-28 03:55,M,M,M,9.20
HIE,2021-01-28 04:00,M,M,M,2.30
BOS,2021-01-28 04:00,M,M,M,10.35
HIE,2021-01-28 04:03,-5.00,-6.11,91.90,3.45
HIE,2021-01-28 04:05,M,M,M,2.30
BOS,2021-01-28 04:05,M,M,M,9.20
HIE,2021-01-28 04:10,M,M,M,2.30
BOS,2021-01-28 04:10,M,M,M,8.05
HIE,2021-01-28 04:14,-5.00,-6.11,91.90,0.00
HIE,2021-01-28 04:15,M,M,M,0.00
BOS,2021-01-28 04:15,M,M,M,9.20
HIE,2021-01-28 04:20,M,M,M,0.00
BOS,2021-01-28 04:20,M,M,M,10.35
HIE,2021-01-28 04:24,-5.00,-6.11,91.90,0.00
HIE,2021-01-28 04:25,M,M,M,0.00
BOS,2021-01-28 04:25,M,M,M,10.35
HIE,2021-01-28 04:30,M,M,M,0.00
BOS,2021-01-28 04:30,M,M,M,10.35
HIE,2021-01-28 04:35,M,M,M,0.00
BOS,2021-01-28 04:35,M,M,M,11.50
BOS,2021-01-28 04:40,M,M,M,10.35
HIE,2021-01-28 04:45,M,M,M,0.00
BOS,2021-01-28 04:45,M,M,M,8.05
HIE,2021-01-28 04:50,M,M,M,0.00
BOS,2021-01-28 04:50,M,M,M,9.20
HIE,2021-01-28 04:52,-5.00,-6.11,91.90,0.00
BOS,2021-01-28 04:54,-0.61,-1.72,92.18,10.35
HIE,2021-01-28 04:55,M,M,M,0.00
BOS,2021-01-28 04:55,M,M,M,9.20
HIE,2021-01-28 05:00,M,M,M,0.00
BOS,2021-01-28 05:00,M,M,M,9.20
HIE,2021-01-28 05:05,M,M,M,0.00
BOS,2021-01-28 05:05,M,M,M,9.20
HIE,2021-01-28 05:10,M,M,M,0.00
BOS,2021-01-28 05:10,M,M,M,9.20
HIE,2021-01-28 05:15,M,M,M,0.00
BOS,2021-01-28 05:15,M,M,M,9.20
HIE,2021-01-28 05:20,M,M,M,0.00
BOS,2021-01-28 05:20,M,M,M,8.05
HIE,2021-01-28 05:25,M,M,M,2.30
BOS,2021-01-28 05:25,M,M,M,9.20
HIE,2021-01-28 05:30,M,M,M,0.00
BOS,2021-01-28 05:30,M,M,M,10.35
HIE,2021-01-28 05:35,M,M,M,2.30
BOS,2021-01-28 05:35,M,M,M,10.35
HIE,2021-01-28 05:40,M,M,M,0.00
BOS,2021-01-28 05:40,M,M,M,11.50
BOS,2021-01-28 05:42,-0.61,-1.72,92.18,13.80
HIE,2021-01-28 05:45,M,M,M,0.00
BOS,2021-01-28 05:45,M,M,M,11.50
HIE,2021-01-28 05:50,M,M,M,0.00
BOS,2021-01-28 05:50,M,M,M,9.20
HIE,2021-01-28 05:52,-5.00,-7.22,84.39,0.00
BOS,2021-01-28 05:54,-0.61,-1.72,92.18,10.35
HIE,2021-01-28 05:55,M,M,M,4.60
BOS,2021-01-28 05:55,M,M,M,10.35
HIE,2021-01-28 06:00,M,M,M,2.30
BOS,2021-01-28 06:00,M,M,M,10.35
HIE,2021-01-28 06:05,M,M,M,2.30
BOS,2021-01-28 06:05,M,M,M,11.50
HIE,2021-01-28 06:10,M,M,M,4.60
BOS,2021-01-28 06:10,M,M,M,10.35
HIE,2021-01-28 06:15,M,M,M,4.60
BOS,2021-01-28 06:15,M,M,M,12.65
HIE,2021-01-28 06:18,-5.00,-7.78,80.85,4.60
HIE,2021-01-28 06:20,M,M,M,4.60
BOS,2021-01-28 06:20,M,M,M,11.50
HIE,2021-01-28 06:25,M,M,M,5.75
BOS,2021-01-28 06:25,M,M,M,10.35
