station,valid,tmpc,dwpc,relh,sped
DAL,2021-06-18 00:00,M,M,M,9.20
HOU,2021-06-18 00:00,M,M,M,0.00
DAL,2021-06-18 00:05,M,M,M,9.20
HOU,2021-06-18 00:05,M,M,M,0.00
DAL,2021-06-18 00:10,M,M,M,5.75
HOU,2021-06-18 00:10,M,M,M,0.00
CVB,2021-06-18 00:15,27.00,20.00,65.54,0.00
DAL,2021-06-18 00:15,M,M,M,9.20
HOU,2021-06-18 00:15,M,M,M,0.00
DAL,2021-06-18 00:20,M,M,M,9.20
HOU,2021-06-18 00:20,M,M,M,0.00
DAL,2021-06-18 00:25,M,M,M,5.75
HOU,2021-06-18 00:25,M,M,M,0.00
DAL,2021-06-18 00:30,M,M,M,9.20
HOU,2021-06-18 00:30,M,M,M,0.00
CVB,2021-06-18 00:35,26.50,20.22,68.43,0.00
DAL,2021-06-18 00:35,M,M,M,8.05
HOU,2021-06-18 00:35,M,M,M,0.00
DAL,2021-06-18 00:40,M,M,M,8.05
HOU,2021-06-18 00:40,M,M,M,0.00
DAL,2021-06-18 00:45,M,M,M,9.20
HOU,2021-06-18 00:45,M,M,M,0.00
DAL,2021-06-18 00:50,M,M,M,8.05
HOU,2021-06-18 00:50,M,M,M,0.00
DAL,2021-06-18 00:53,29.39,22.22,65.36,10.35
HOU,2021-06-18 00:53,27.22,18.89,60.37,0.00
CVB,2021-06-18 00:55,26.50,20.11,67.96,0.00
DAL,2021-06-18 00:55,M,M,M,9.20
HOU,2021-06-18 00:55,M,M,M,0.00
DAL,2021-06-18 01:00,M,M,M,9.20
HOU,2021-06-18 01:00,M,M,M,0.00
DAL,2021-06-18 01:05,M,M,M,9.20
HOU,2021-06-18 01:05,M,M,M,0.00
DAL,2021-06-18 01:10,M,M,M,10.35
HOU,2021-06-18 01:10,M,M,M,0.00
CVB,2021-06-18 01:15,25.00,20.28,75.06,0.00
DAL,2021-06-18 01:15,M,M,M,8.05
HOU,2021-06-18 01:15,M,M,M,0.00
DAL,2021-06-18 01:20,M,M,M,9.20
HOU,2021-06-18 01:20,M,M,M,0.00
DAL,2021-06-18 01:25,M,M,M,9.20
HOU,2021-06-18 01:25,M,M,M,0.00
DAL,2021-06-18 01:30,M,M,M,10.35
HOU,2021-06-18 01:30,M,M,M,0.00
CVB,2021-06-18 01:35,25.11,20.39,75.08,0.00
DAL,2021-06-18 01:35,M,M,M,9.20
HOU,2021-06-18 01:35,M,M,M,0.00
DAL,2021-06-18 01:40,M,M,M,11.50
HOU,2021-06-18 01:40,M,M,M,0.00
DAL,2021-06-18 01:45,M,M,M,12.65
HOU,2021-06-18 01:45,M,M,M,0.00
DAL,2021-06-18 01:50,M,M,M,11.50
HOU,2021-06-18 01:50,M,M,M,0.00
DAL,2021-06-18 01:53,28.28,22.22,69.71,9.20
HOU,2021-06-18 01:53,25.61,19.39,68.49,3.45
CVB,2021-06-18 01:55,24.61,20.28,76.83,0.00
DAL,2021-06-18 01:55,M,M,M,10.35
HOU,2021-06-18 01:55,M,M,M,2.30
DAL,2021-06-18 02:00,M,M,M,10.35
HOU,2021-06-18 02:00,M,M,M,4.60
DAL,2021-06-18 02:05,M,M,M,11.50
HOU,2021-06-18 02:05,M,M,M,5.75
DAL,2021-06-18 02:10,M,M,M,9.20
HOU,2021-06-18 02:10,M,M,M,4.60
CVB,2021-06-18 02:15,24.72,20.28,76.32,0.00
DAL,2021-06-18 02:15,M,M,M,9.20
HOU,2021-06-18 02:15,M,M,M,4.60
DAL,2021-06-18 02:20,M,M,M,8.05
HOU,2021-06-18 02:20,M,M,M,2.30
DAL,2021-06-18 02:25,M,M,M,8.05
HOU,2021-06-18 02:25,M,M,M,4.60
DAL,2021-06-18 02:30,M,M,M,5.75
HOU,2021-06-18 02:30,M,M,M,2.30
CVB,2021-06-18 02:35,24.61,20.39,77.35,0.00
DAL,2021-06-18 02:35,M,M,M,8.05
HOU,2021-06-18 02:35,M,M,M,2.30
DAL,2021-06-18 02:40,M,M,M,9.20
HOU,2021-06-18 02:40,M,M,M,2.30
DAL,2021-06-18 02:45,M,M,M,10.35
HOU,2021-06-18 02:45,M,M,M,0.00
DAL,2021-06-18 02:50,M,M,M,8.05
HOU,2021-06-18 02:50,M,M,M,0.00
DAL,2021-06-18 02:53,27.78,21.72,69.62,8.05
HOU,2021-06-18 02:53,26.72,18.89,62.17,0.00
CVB,2021-06-18 02:55,24.11,20.28,79.16,0.00
DAL,2021-06-18 02:55,M,M,M,8.05
HOU,2021-06-18 02:55,M,M,M,0.00
