station,valid,tmpc,dwpc,relh,sped
BUR,2021-06-23 00:00,M,M,M,5.75
FAT,2021-06-23 00:00,M,M,M,11.50
SFO,2021-06-23 00:00,M,M,M,11.50
BUR,2021-06-23 00:05,M,M,M,5.75
FAT,2021-06-23 00:05,M,M,M,10.35
SFO,2021-06-23 00:05,M,M,M,12.65
BUR,2021-06-23 00:10,M,M,M,5.75
FAT,2021-06-23 00:10,M,M,M,9.20
SFO,2021-06-23 00:10,M,M,M,14.95
BUR,2021-06-23 00:15,M,M,M,8.05
FAT,2021-06-23 00:15,M,M,M,9.20
SFO,2021-06-23 00:15,M,M,M,12.65
BUR,2021-06-23 00:20,M,M,M,8.05
FAT,2021-06-23 00:20,M,M,M,12.65
SFO,2021-06-23 00:20,M,M,M,12.65
BUR,2021-06-23 00:25,M,M,M,5.75
FAT,2021-06-23 00:25,M,M,M,11.50
SFO,2021-06-23 00:25,M,M,M,11.50
BUR,2021-06-23 00:30,M,M,M,8.05
FAT,2021-06-23 00:30,M,M,M,11.50
SFO,2021-06-23 00:30,M,M,M,8.05
SFO,2021-06-23 00:32,17.78,11.11,64.97,8.05
BUR,2021-06-23 00:35,M,M,M,9.20
FAT,2021-06-23 00:35,M,M,M,10.35
SFO,2021-06-23 00:35,M,M,M,8.05
BUR,2021-06-23 00:40,M,M,M,8.05
FAT,2021-06-23 00:40,M,M,M,10.35
SFO,2021-06-23 00:40,M,M,M,8.05
BUR,2021-06-23 00:45,M,M,M,8.05
FAT,2021-06-23 00:45,M,M,M,9.20
SFO,2021-06-23 00:45,M,M,M,8.05
BUR,2021-06-23 00:50,M,M,M,9.20
SFO,2021-06-23 00:50,M,M,M,8.05
FAT,2021-06-23 00:50,M,M,M,12.65
CQT,2021-06-23 00:52,18.28,15.00,81.19,3.45
BUR,2021-06-23 00:53,18.28,13.89,75.56,10.35
FAT,2021-06-23 00:53,23.28,13.28,53.36,11.50
BUR,2021-06-23 00:55,M,M,M,9.20
FAT,2021-06-23 00:55,M,M,M,12.65
SFO,2021-06-23 00:55,M,M,M,9.20
CQT,2021-06-23 00:56,18.28,15.00,81.19,0.00
SFO,2021-06-23 00:56,17.78,11.72,67.66,6.90
BUR,2021-06-23 01:00,M,M,M,5.75
FAT,2021-06-23 01:00,M,M,M,12.65
SFO,2021-06-23 01:00,M,M,M,8.05
BUR,2021-06-23 01:05,M,M,M,9.20
FAT,2021-06-23 01:05,M,M,M,12.65
SFO,2021-06-23 01:05,M,M,M,5.75
