station,valid,tmpc,dwpc,relh,sped
BUR,2020-05-12 00:00,M,M,M,2.30
FAT,2020-05-12 00:00,M,M,M,2.30
SFO,2020-05-12 00:00,M,M,M,10.35
BUR,2020-05-12 00:05,M,M,M,4.60
FAT,2020-05-12 00:05,M,M,M,4.60
SFO,2020-05-12 00:05,M,M,M,8.05
BUR,2020-05-12 00:10,M,M,M,4.60
FAT,2020-05-12 00:10,M,M,M,4.60
SFO,2020-05-12 00:10,M,M,M,10.35
BUR,2020-05-12 00:15,M,M,M,5.75
FAT,2020-05-12 00:15,M,M,M,4.60
SFO,2020-05-12 00:15,M,M,M,10.35
BUR,2020-05-12 00:20,M,M,M,5.75
FAT,2020-05-12 00:20,M,M,M,5.75
SFO,2020-05-12 00:20,M,M,M,10.35
BUR,2020-05-12 00:25,M,M,M,4.60
FAT,2020-05-12 00:25,M,M,M,5.75
SFO,2020-05-12 00:25,M,M,M,10.35
BUR,2020-05-12 00:30,M,M,M,5.75
FAT,2020-05-12 00:30,M,M,M,4.60
SFO,2020-05-12 00:30,M,M,M,10.35
BUR,2020-05-12 00:35,M,M,M,5.75
FAT,2020-05-12 00:35,M,M,M,0.00
SFO,2020-05-12 00:35,M,M,M,11.50
BUR,2020-05-12 00:40,M,M,M,5.75
FAT,2020-05-12 00:40,M,M,M,2.30
SFO,2020-05-12 00:40,M,M,M,11.50
BUR,2020-05-12 00:45,M,M,M,5.75
FAT,2020-05-12 00:45,M,M,M,2.30
SFO,2020-05-12 00:45,M,M,M,12.65
BUR,2020-05-12 00:50,M,M,M,5.75
FAT,2020-05-12 00:50,M,M,M,2.30
SFO,2020-05-12 00:50,M,M,M,12.65
BUR,2020-05-12 00:53,15.00,10.00,72.01,5.75
FAT,2020-05-12 00:53,17.78,6.11,46.32,3.45
BUR,2020-05-12 00:55,M,M,M,5.75
FAT,2020-05-12 00:55,M,M,M,4.60
SFO,2020-05-12 00:55,M,M,M,12.65
SFO,2020-05-12 00:56,15.00,11.11,77.55,14.95
BUR,2020-05-12 01:00,M,M,M,5.75
FAT,2020-05-12 01:00,M,M,M,2.30
SFO,2020-05-12 01:00,M,M,M,14.95
BUR,2020-05-12 01:05,M,M,M,5.75
FAT,2020-05-12 01:05,M,M,M,4.60
SFO,2020-05-12 01:05,M,M,M,12.65
BUR,2020-05-12 01:10,M,M,M,5.75
FAT,2020-05-12 01:10,M,M,M,5.75
SFO,2020-05-12 01:10,M,M,M,12.65
BUR,2020-05-12 01:15,M,M,M,5.75
FAT,2020-05-12 01:15,M,M,M,4.60
SFO,2020-05-12 01:15,M,M,M,12.65
BUR,2020-05-12 01:20,M,M,M,4.60
FAT,2020-05-12 01:20,M,M,M,4.60
SFO,2020-05-12 01:20,M,M,M,11.50
BUR,2020-05-12 01:25,M,M,M,5.75
FAT,2020-05-12 01:25,M,M,M,4.60
SFO,2020-05-12 01:25,M,M,M,11.50
BUR,2020-05-12 01:30,M,M,M,5.75
FAT,2020-05-12 01:30,M,M,M,5.75
SFO,2020-05-12 01:30,M,M,M,10.35
BUR,2020-05-12 01:35,M,M,M,4.60
FAT,2020-05-12 01:35,M,M,M,5.75
SFO,2020-05-12 01:35,M,M,M,8.05
BUR,2020-05-12 01:40,M,M,M,2.30
FAT,2020-05-12 01:40,M,M,M,4.60
SFO,2020-05-12 01:40,M,M,M,8.05
BUR,2020-05-12 01:45,M,M,M,4.60
FAT,2020-05-12 01:45,M,M,M,2.30
SFO,2020-05-12 01:45,M,M,M,8.05
BUR,2020-05-12 01:50,M,M,M,5.75
FAT,2020-05-12 01:50,M,M,M,2.30
SFO,2020-05-12 01:50,M,M,M,5.75
BUR,2020-05-12 01:53,14.39,10.00,74.91,5.75
FAT,2020-05-12 01:53,17.22,6.72,50.03,3.45
BUR,2020-05-12 01:55,M,M,M,4.60
FAT,2020-05-12 01:55,M,M,M,0.00
SFO,2020-05-12 01:55,M,M,M,5.75
SFO,2020-05-12 01:56,15.00,10.61,75.02,8.05
BUR,2020-05-12 02:00,M,M,M,4.60
FAT,2020-05-12 02:00,M,M,M,0.00
SFO,2020-05-12 02:00,M,M,M,5.75
BUR,2020-05-12 02:05,M,M,M,4.60
FAT,2020-05-12 02:05,M,M,M,2.30
SFO,2020-05-12 02:05,M,M,M,5.75
BUR,2020-05-12 02:10,M,M,M,5.75
FAT,2020-05-12 02:10,M,M,M,5.75
SFO,2020-05-12 02:10,M,M,M,5.75
BUR,2020-05-12 02:15,M,M,M,4.60
FAT,2020-05-12 02:15,M,M,M,5.75
SFO,2020-05-12 02:15,M,M,M,5.75
BUR,2020-05-12 02:20,M,M,M,5.75
FAT,2020-05-12 02:20,M,M,M,5.75
SFO,2020-05-12 02:20,M,M,M,5.75
BUR,2020-05-12 02:25,M,M,M,4.60
FAT,2020-05-12 02:25,M,M,M,5.75
SFO,2020-05-12 02:25,M,M,M,8.05
SFO,2020-05-12 02:26,15.00,10.61,75.02,8.05
BUR,2020-05-12 02:30,M,M,M,2.30
FAT,2020-05-12 02:30,M,M,M,4.60
SFO,2020-05-12 02:30,M,M,M,5.75
BUR,2020-05-12 02:35,M,M,M,4.60
FAT,2020-05-12 02:35,M,M,M,2.30
SFO,2020-05-12 02:35,M,M,M,5.75
BUR,2020-05-12 02:40,M,M,M,4.60
FAT,2020-05-12 02:40,M,M,M,2.30
SFO,2020-05-12 02:40,M,M,M,5.75
BUR,2020-05-12 02:45,M,M,M,2.30
FAT,2020-05-12 02:45,M,M,M,2.30
SFO,2020-05-12 02:45,M,M,M,5.75
BUR,2020-05-12 02:50,M,M,M,4.60
FAT,2020-05-12 02:50,M,M,M,4.60
SFO,2020-05-12 02:50,M,M,M,5.75
BUR,2020-05-12 02:53,13.89,10.00,77.38,3.45
FAT,2020-05-12 02:53,16.72,8.28,57.43,5.75
BUR,2020-05-12 02:55,M,M,M,4.60
FAT,2020-05-12 02:55,M,M,M,5.75
SFO,2020-05-12 02:55,M,M,M,5.75
SFO,2020-05-12 02:56,15.00,10.61,75.02,6.90
BUR,2020-05-12 03:00,M,M,M,2.30
FAT,2020-05-12 03:00,M,M,M,4.60
SFO,2020-05-12 03:00,M,M,M,8.05
BUR,2020-05-12 03:05,M,M,M,2.30
FAT,2020-05-12 03:05,M,M,M,4.60
SFO,2020-05-12 03:05,M,M,M,8.05
BUR,2020-05-12 03:10,M,M,M,2.30
FAT,2020-05-12 03:10,M,M,M,5.75
SFO,2020-05-12 03:10,M,M,M,5.75
BUR,2020-05-12 03:15,M,M,M,5.75
FAT,2020-05-12 03:15,M,M,M,4.60
SFO,2020-05-12 03:15,M,M,M,9.20
BUR,2020-05-12 03:20,M,M,M,4.60
FAT,2020-05-12 03:20,M,M,M,2.30
SFO,2020-05-12 03:20,M,M,M,9.20
BUR,2020-05-12 03:25,M,M,M,4.60
FAT,2020-05-12 03:25,M,M,M,2.30
SFO,2020-05-12 03:25,M,M,M,9.20
BUR,2020-05-12 03:30,M,M,M,5.75
FAT,2020-05-12 03:30,M,M,M,0.00
SFO,2020-05-12 03:30,M,M,M,9.20
SFO,2020-05-12 03:33,13.28,11.72,90.29,9.20
BUR,2020-05-12 03:35,M,M,M,4.60
FAT,2020-05-12 03:35,M,M,M,0.00
SFO,2020-05-12 03:35,M,M,M,8.05
BUR,2020-05-12 03:40,M,M,M,4.60
FAT,2020-05-12 03:40,M,M,M,0.00
SFO,2020-05-12 03:40,M,M,M,9.20
BUR,2020-05-12 03:45,M,M,M,2.30
FAT,2020-05-12 03:45,M,M,M,0.00
SFO,2020-05-12 03:45,M,M,M,8.05
BUR,2020-05-12 03:50,M,M,M,4.60
FAT,2020-05-12 03:50,M,M,M,0.00
SFO,2020-05-12 03:50,M,M,M,8.05
BUR,2020-05-12 03:53,13.89,9.39,74.27,3.45
FAT,2020-05-12 03:53,15.61,8.89,64.26,3.45
BUR,2020-05-12 03:55,M,M,M,4.60
FAT,2020-05-12 03:55,M,M,M,2.30
SFO,2020-05-12 03:55,M,M,M,5.75
SFO,2020-05-12 03:56,12.78,11.72,93.29,4.60
BUR,2020-05-12 04:00,M,M,M,5.75
FAT,2020-05-12 04:00,M,M,M,2.30
SFO,2020-05-12 04:00,M,M,M,4.60
BUR,2020-05-12 04:05,M,M,M,4.60
FAT,2020-05-12 04:05,M,M,M,0.00
SFO,2020-05-12 04:05,M,M,M,4.60
BUR,2020-05-12 04:10,M,M,M,4.60
FAT,2020-05-12 04:10,M,M,M,0.00
SFO,2020-05-12 04:10,M,M,M,2.30
BUR,2020-05-12 04:15,M,M,M,4.60
FAT,2020-05-12 04:15,M,M,M,0.00
SFO,2020-05-12 04:15,M,M,M,2.30
BUR,2020-05-12 04:20,M,M,M,2.30
FAT,2020-05-12 04:20,M,M,M,2.30
SFO,2020-05-12 04:20,M,M,M,5.75
BUR,2020-05-12 04:25,M,M,M,2.30
FAT,2020-05-12 04:25,M,M,M,2.30
SFO,2020-05-12 04:25,M,M,M,5.75
BUR,2020-05-12 04:30,M,M,M,4.60
FAT,2020-05-12 04:30,M,M,M,2.30
SFO,2020-05-12 04:30,M,M,M,4.60
BUR,2020-05-12 04:35,M,M,M,4.60
FAT,2020-05-12 04:35,M,M,M,0.00
SFO,2020-05-12 04:35,M,M,M,4.60
BUR,2020-05-12 04:40,M,M,M,4.60
FAT,2020-05-12 04:40,M,M,M,4.60
SFO,2020-05-12 04:40,M,M,M,5.75
BUR,2020-05-12 04:45,M,M,M,5.75
FAT,2020-05-12 04:45,M,M,M,4.60
SFO,2020-05-12 04:45,M,M,M,4.60
BUR,2020-05-12 04:50,M,M,M,5.75
FAT,2020-05-12 04:50,M,M,M,2.30
SFO,2020-05-12 04:50,M,M,M,4.60
BUR,2020-05-12 04:53,13.28,9.39,77.28,6.90
FAT,2020-05-12 04:53,15.00,3.89,47.35,5.75
BUR,2020-05-12 04:55,M,M,M,5.75
FAT,2020-05-12 04:55,M,M,M,5.75
SFO,2020-05-12 04:55,M,M,M,4.60
SFO,2020-05-12 04:56,12.78,11.11,89.59,4.60
BUR,2020-05-12 05:00,M,M,M,5.75
FAT,2020-05-12 05:00,M,M,M,4.60
SFO,2020-05-12 05:00,M,M,M,2.30
BUR,2020-05-12 05:05,M,M,M,5.75
FAT,2020-05-12 05:05,M,M,M,2.30
SFO,2020-05-12 05:05,M,M,M,0.00
BUR,2020-05-12 05:10,M,M,M,8.05
FAT,2020-05-12 05:10,M,M,M,4.60
SFO,2020-05-12 05:10,M,M,M,0.00
SFO,2020-05-12 05:13,12.78,11.72,93.29,0.00
BUR,2020-05-12 05:15,M,M,M,9.20
FAT,2020-05-12 05:15,M,M,M,2.30
SFO,2020-05-12 05:15,M,M,M,0.00
BUR,2020-05-12 05:20,M,M,M,8.05
FAT,2020-05-12 05:20,M,M,M,2.30
SFO,2020-05-12 05:20,M,M,M,0.00
BUR,2020-05-12 05:25,M,M,M,8.05
FAT,2020-05-12 05:25,M,M,M,2.30
SFO,2020-05-12 05:25,M,M,M,2.30
BUR,2020-05-12 05:30,M,M,M,8.05
FAT,2020-05-12 05:30,M,M,M,2.30
SFO,2020-05-12 05:30,M,M,M,4.60
BUR,2020-05-12 05:35,M,M,M,5.75
FAT,2020-05-12 05:35,M,M,M,0.00
SFO,2020-05-12 05:35,M,M,M,0.00
BUR,2020-05-12 05:40,M,M,M,5.75
FAT,2020-05-12 05:40,M,M,M,2.30
SFO,2020-05-12 05:40,M,M,M,0.00
BUR,2020-05-12 05:45,M,M,M,5.75
FAT,2020-05-12 05:45,M,M,M,2.30
SFO,2020-05-12 05:45,M,M,M,2.30
