station,valid,tmpc,dwpc,relh,sped
BTR,2020-12-21 00:00,5.61,5.00,95.84,0.00
BTR,2020-12-21 00:02,5.61,5.00,95.84,0.00
BTR,2020-12-21 00:05,5.61,5.00,95.84,0.00
BTR,2020-12-21 00:14,5.61,5.00,95.84,0.00
OZW,2020-12-21 00:15,1.00,-1.00,86.49,5.75
BTR,2020-12-21 00:24,5.61,4.39,91.84,0.00
OZW,2020-12-21 00:35,1.00,-0.78,87.91,3.45
BTR,2020-12-21 00:38,6.00,5.00,93.30,0.00
BTR,2020-12-21 00:40,5.61,5.00,95.84,0.00
BTR,2020-12-21 00:50,6.00,5.00,93.30,0.00
SPI,2020-12-21 00:52,2.78,0.61,85.64,4.60
BTR,2020-12-21 00:53,5.61,5.00,95.84,0.00
LIT,2020-12-21 00:53,3.28,2.78,96.52,4.60
MSP,2020-12-21 00:53,2.22,-2.78,69.51,5.75
DSM,2020-12-21 00:54,3.89,-2.22,64.37,11.50
OZW,2020-12-21 00:55,0.78,-0.89,88.60,4.60
BTR,2020-12-21 01:14,5.00,4.39,95.82,0.00
OZW,2020-12-21 01:15,0.78,-0.78,89.33,5.75
BTR,2020-12-21 01:22,5.00,4.00,93.24,0.00
OZW,2020-12-21 01:35,0.89,-0.61,89.70,5.75
BTR,2020-12-21 01:37,5.00,4.39,95.82,0.00
SPI,2020-12-21 01:52,3.28,0.61,82.66,8.05
BTR,2020-12-21 01:53,5.00,4.39,95.82,0.00
LIT,2020-12-21 01:53,3.28,2.22,92.78,5.75
MSP,2020-12-21 01:53,1.72,-3.28,69.41,6.90
DSM,2020-12-21 01:54,3.89,-2.22,64.37,10.35
OZW,2020-12-21 01:55,1.11,-0.61,88.27,4.60
OZW,2020-12-21 02:15,1.22,-0.61,87.57,6.90
OZW,2020-12-21 02:35,1.50,-0.50,86.54,5.75
BTR,2020-12-21 02:39,4.39,4.39,100.00,0.00
SPI,2020-12-21 02:52,3.89,1.11,82.08,9.20
BTR,2020-12-21 02:53,5.00,4.39,95.82,0.00
LIT,2020-12-21 02:53,2.78,1.11,88.78,6.90
MSP,2020-12-21 02:53,1.11,-3.28,72.52,8.05
DSM,2020-12-21 02:54,3.28,-2.22,67.20,10.35
OZW,2020-12-21 02:55,1.50,-0.50,86.54,5.75
BTR,2020-12-21 03:07,5.00,4.39,95.82,0.00
OZW,2020-12-21 03:15,1.50,-0.50,86.54,5.75
OZW,2020-12-21 03:35,1.28,-0.50,87.93,5.75
BTR,2020-12-21 03:38,5.00,4.39,95.82,0.00
SPI,2020-12-21 03:52,4.39,0.61,76.44,13.80
BTR,2020-12-21 03:53,5.00,4.39,95.82,0.00
LIT,2020-12-21 03:53,2.22,1.11,92.35,4.60
MSP,2020-12-21 03:53,1.72,-2.78,72.04,11.50
DSM,2020-12-21 03:54,5.00,-1.72,61.79,19.55
OZW,2020-12-21 03:55,1.11,-0.50,88.99,4.60
OZW,2020-12-21 04:15,1.00,-0.50,89.71,3.45
