station,valid,tmpc,dwpc,relh,sped
DAL,2021-04-15 00:00,M,M,M,5.75
HOU,2021-04-15 00:00,M,M,M,9.20
DAL,2021-04-15 00:05,M,M,M,5.75
HOU,2021-04-15 00:05,M,M,M,8.05
DAL,2021-04-15 00:10,M,M,M,5.75
HOU,2021-04-15 00:10,M,M,M,9.20
CVB,2021-04-15 00:15,25.61,19.11,67.32,10.35
DAL,2021-04-15 00:15,M,M,M,4.60
HOU,2021-04-15 00:15,M,M,M,8.05
DAL,2021-04-15 00:20,M,M,M,5.75
HOU,2021-04-15 00:20,M,M,M,8.05
DAL,2021-04-15 00:25,M,M,M,5.75
HOU,2021-04-15 00:25,M,M,M,5.75
DAL,2021-04-15 00:30,M,M,M,10.35
HOU,2021-04-15 00:30,M,M,M,5.75
CVB,2021-04-15 00:35,25.50,19.00,67.30,12.65
DAL,2021-04-15 00:35,M,M,M,9.20
HOU,2021-04-15 00:35,M,M,M,9.20
DAL,2021-04-15 00:40,M,M,M,8.05
HOU,2021-04-15 00:40,M,M,M,10.35
DAL,2021-04-15 00:45,M,M,M,10.35
HOU,2021-04-15 00:45,M,M,M,10.35
DAL,2021-04-15 00:50,M,M,M,8.05
HOU,2021-04-15 00:50,M,M,M,5.75
DAL,2021-04-15 00:53,16.72,13.28,80.11,11.50
HOU,2021-04-15 00:53,21.11,18.89,87.14,5.75
CVB,2021-04-15 00:55,24.72,19.28,71.72,8.05
DAL,2021-04-15 00:55,M,M,M,9.20
HOU,2021-04-15 00:55,M,M,M,5.75
DAL,2021-04-15 01:00,M,M,M,5.75
HOU,2021-04-15 01:00,M,M,M,8.05
DAL,2021-04-15 01:05,M,M,M,8.05
HOU,2021-04-15 01:05,M,M,M,8.05
DAL,2021-04-15 01:06,16.11,13.28,83.29,6.90
DAL,2021-04-15 01:10,M,M,M,9.20
HOU,2021-04-15 01:10,M,M,M,8.05
CVB,2021-04-15 01:15,24.61,19.28,72.20,8.05
DAL,2021-04-15 01:15,M,M,M,9.20
HOU,2021-04-15 01:15,M,M,M,5.75
DAL,2021-04-15 01:20,M,M,M,9.20
HOU,2021-04-15 01:20,M,M,M,5.75
DAL,2021-04-15 01:25,M,M,M,5.75
HOU,2021-04-15 01:25,M,M,M,5.75
DAL,2021-04-15 01:30,M,M,M,5.75
HOU,2021-04-15 01:30,M,M,M,8.05
CVB,2021-04-15 01:35,24.50,19.28,72.68,5.75
DAL,2021-04-15 01:35,M,M,M,5.75
HOU,2021-04-15 01:35,M,M,M,8.05
DAL,2021-04-15 01:40,M,M,M,5.75
HOU,2021-04-15 01:40,M,M,M,8.05
DAL,2021-04-15 01:45,M,M,M,9.20
HOU,2021-04-15 01:45,M,M,M,8.05
DAL,2021-04-15 01:50,M,M,M,4.60
HOU,2021-04-15 01:50,M,M,M,8.05
DAL,2021-04-15 01:53,15.61,13.28,85.99,9.20
HOU,2021-04-15 01:53,21.11,18.89,87.14,4.60
CVB,2021-04-15 01:55,24.28,19.28,73.66,9.20
DAL,2021-04-15 01:55,M,M,M,8.05
HOU,2021-04-15 01:55,M,M,M,5.75
DAL,2021-04-15 02:00,M,M,M,5.75
HOU,2021-04-15 02:00,M,M,M,5.75
DAL,2021-04-15 02:05,M,M,M,8.05
HOU,2021-04-15 02:05,M,M,M,5.75
DAL,2021-04-15 02:10,M,M,M,5.75
HOU,2021-04-15 02:10,M,M,M,5.75
HOU,2021-04-15 02:13,21.11,18.89,87.14,5.75
CVB,2021-04-15 02:15,24.11,19.50,75.44,10.35
DAL,2021-04-15 02:15,M,M,M,5.75
HOU,2021-04-15 02:15,M,M,M,5.75
DAL,2021-04-15 02:20,M,M,M,8.05
HOU,2021-04-15 02:20,M,M,M,8.05
DAL,2021-04-15 02:25,M,M,M,5.75
HOU,2021-04-15 02:25,M,M,M,8.05
DAL,2021-04-15 02:30,M,M,M,5.75
HOU,2021-04-15 02:30,M,M,M,5.75
CVB,2021-04-15 02:35,23.78,19.61,77.50,11.50
