station,valid,tmpc,dwpc,relh,sped
LGA,2021-10-29 00:00,M,M,M,9.20
SYR,2021-10-29 00:00,M,M,M,9.20
SYR,2021-10-29 00:05,M,M,M,10.35
LGA,2021-10-29 00:05,M,M,M,8.05
SYR,2021-10-29 00:10,M,M,M,9.20
LGA,2021-10-29 00:10,M,M,M,8.05
SYR,2021-10-29 00:15,M,M,M,9.20
LGA,2021-10-29 00:15,M,M,M,8.05
LGA,2021-10-29 00:20,M,M,M,5.75
SYR,2021-10-29 00:20,M,M,M,10.35
SYR,2021-10-29 00:25,M,M,M,10.35
LGA,2021-10-29 00:25,M,M,M,5.75
SYR,2021-10-29 00:30,M,M,M,10.35
LGA,2021-10-29 00:30,M,M,M,5.75
SYR,2021-10-29 00:35,M,M,M,9.20
LGA,2021-10-29 00:35,M,M,M,8.05
SYR,2021-10-29 00:40,M,M,M,9.20
LGA,2021-10-29 00:40,M,M,M,5.75
SYR,2021-10-29 00:45,M,M,M,10.35
LGA,2021-10-29 00:45,M,M,M,10.35
LGA,2021-10-29 00:50,M,M,M,11.50
SYR,2021-10-29 00:50,M,M,M,11.50
LGA,2021-10-29 00:51,12.22,5.00,61.32,10.35
SYR,2021-10-29 00:54,7.22,5.00,85.77,10.35
SYR,2021-10-29 00:55,M,M,M,11.50
LGA,2021-10-29 00:55,M,M,M,9.20
LGA,2021-10-29 01:00,M,M,M,9.20
SYR,2021-10-29 01:00,M,M,M,10.35
SYR,2021-10-29 01:05,M,M,M,10.35
LGA,2021-10-29 01:05,M,M,M,10.35
SYR,2021-10-29 01:10,M,M,M,10.35
LGA,2021-10-29 01:10,M,M,M,9.20
LGA,2021-10-29 01:15,M,M,M,10.35
SYR,2021-10-29 01:15,M,M,M,11.50
LGA,2021-10-29 01:20,M,M,M,10.35
SYR,2021-10-29 01:20,M,M,M,11.50
SYR,2021-10-29 01:25,M,M,M,12.65
LGA,2021-10-29 01:25,M,M,M,9.20
LGA,2021-10-29 01:30,M,M,M,9.20
SYR,2021-10-29 01:30,M,M,M,11.50
SYR,2021-10-29 01:35,M,M,M,11.50
LGA,2021-10-29 01:35,M,M,M,9.20
LGA,2021-10-29 01:40,M,M,M,9.20
SYR,2021-10-29 01:40,M,M,M,11.50
LGA,2021-10-29 01:45,M,M,M,8.05
SYR,2021-10-29 01:45,M,M,M,12.65
LGA,2021-10-29 01:50,M,M,M,11.50
SYR,2021-10-29 01:50,M,M,M,11.50
LGA,2021-10-29 01:51,11.72,5.61,66.13,11.50
SYR,2021-10-29 01:54,7.22,5.00,85.77,11.50
LGA,2021-10-29 01:55,M,M,M,10.35
SYR,2021-10-29 01:55,M,M,M,11.50
SYR,2021-10-29 02:00,M,M,M,11.50
LGA,2021-10-29 02:00,M,M,M,8.05
LGA,2021-10-29 02:05,M,M,M,11.50
SYR,2021-10-29 02:05,M,M,M,10.35
SYR,2021-10-29 02:10,M,M,M,11.50
LGA,2021-10-29 02:10,M,M,M,10.35
SYR,2021-10-29 02:15,M,M,M,11.50
LGA,2021-10-29 02:15,M,M,M,9.20
LGA,2021-10-29 02:20,M,M,M,10.35
SYR,2021-10-29 02:20,M,M,M,11.50
LGA,2021-10-29 02:25,M,M,M,9.20
SYR,2021-10-29 02:25,M,M,M,11.50
SYR,2021-10-29 02:30,M,M,M,12.65
LGA,2021-10-29 02:30,M,M,M,11.50
LGA,2021-10-29 02:35,M,M,M,10.35
SYR,2021-10-29 02:40,M,M,M,11.50
LGA,2021-10-29 02:40,M,M,M,8.05
LGA,2021-10-29 02:45,M,M,M,9.20
SYR,2021-10-29 02:45,M,M,M,12.65
SYR,2021-10-29 02:50,M,M,M,12.65
LGA,2021-10-29 02:50,M,M,M,9.20
LGA,2021-10-29 02:51,11.72,4.39,60.73,10.35
SYR,2021-10-29 02:54,6.72,5.00,88.77,10.35
LGA,2021-10-29 02:55,M,M,M,10.35
SYR,2021-10-29 02:55,M,M,M,10.35
LGA,2021-10-29 03:00,M,M,M,9.20
SYR,2021-10-29 03:00,M,M,M,10.35
LGA,2021-10-29 03:05,M,M,M,9.20
SYR,2021-10-29 03:05,M,M,M,10.35
LGA,2021-10-29 03:10,M,M,M,9.20
SYR,2021-10-29 03:10,M,M,M,10.35
SYR,2021-10-29 03:15,M,M,M,10.35
LGA,2021-10-29 03:15,M,M,M,9.20
LGA,2021-10-29 03:20,M,M,M,9.20
SYR,2021-10-29 03:20,M,M,M,9.20
LGA,2021-10-29 03:25,M,M,M,10.35
LGA,2021-10-29 03:30,M,M,M,11.50
SYR,2021-10-29 03:30,M,M,M,11.50
LGA,2021-10-29 03:35,M,M,M,11.50
SYR,2021-10-29 03:35,M,M,M,10.35
LGA,2021-10-29 03:40,M,M,M,10.35
SYR,2021-10-29 03:40,M,M,M,9.20
LGA,2021-10-29 03:45,M,M,M,10.35
SYR,2021-10-29 03:45,M,M,M,10.35
SYR,2021-10-29 03:50,M,M,M,8.05
LGA,2021-10-29 03:50,M,M,M,9.20
LGA,2021-10-29 03:51,11.11,4.39,63.24,9.20
SYR,2021-10-29 03:54,6.72,5.00,88.77,10.35
SYR,2021-10-29 03:55,M,M,M,9.20
LGA,2021-10-29 03:55,M,M,M,10.35
SYR,2021-10-29 04:00,M,M,M,11.50
LGA,2021-10-29 04:00,M,M,M,12.65
LGA,2021-10-29 04:05,M,M,M,11.50
SYR,2021-10-29 04:05,M,M,M,10.35
SYR,2021-10-29 04:10,M,M,M,9.20
LGA,2021-10-29 04:10,M,M,M,11.50
LGA,2021-10-29 04:15,M,M,M,11.50
SYR,2021-10-29 04:15,M,M,M,10.35
LGA,2021-10-29 04:20,M,M,M,12.65
SYR,2021-10-29 04:20,M,M,M,8.05
SYR,2021-10-29 04:25,M,M,M,8.05
LGA,2021-10-29 04:25,M,M,M,11.50
SYR,2021-10-29 04:30,M,M,M,8.05
LGA,2021-10-29 04:30,M,M,M,12.65
SYR,2021-10-29 04:35,M,M,M,9.20
LGA,2021-10-29 04:35,M,M,M,11.50
SYR,2021-10-29 04:40,M,M,M,5.75
LGA,2021-10-29 04:40,M,M,M,12.65
LGA,2021-10-29 04:45,M,M,M,11.50
SYR,2021-10-29 04:45,M,M,M,8.05
LGA,2021-10-29 04:50,M,M,M,12.65
SYR,2021-10-29 04:50,M,M,M,9.20
LGA,2021-10-29 04:51,9.39,4.39,70.95,12.65
SYR,2021-10-29 04:54,6.11,5.00,92.58,9.20
SYR,2021-10-29 04:55,M,M,M,9.20
LGA,2021-10-29 04:55,M,M,M,12.65
LGA,2021-10-29 05:00,M,M,M,14.95
SYR,2021-10-29 05:00,M,M,M,10.35
SYR,2021-10-29 05:05,M,M,M,9.20
LGA,2021-10-29 05:05,M,M,M,12.65
LGA,2021-10-29 05:08,10.00,5.00,71.07,14.95
LGA,2021-10-29 05:10,M,M,M,12.65
SYR,2021-10-29 05:10,M,M,M,9.20
LGA,2021-10-29 05:15,M,M,M,11.50
SYR,2021-10-29 05:20,M,M,M,9.20
LGA,2021-10-29 05:20,M,M,M,11.50
SYR,2021-10-29 05:25,M,M,M,8.05
LGA,2021-10-29 05:25,M,M,M,12.65
SYR,2021-10-29 05:30,M,M,M,10.35
LGA,2021-10-29 05:30,M,M,M,12.65
LGA,2021-10-29 05:35,M,M,M,12.65
SYR,2021-10-29 05:35,M,M,M,9.20
SYR,2021-10-29 05:40,M,M,M,10.35
LGA,2021-10-29 05:40,M,M,M,12.65
SYR,2021-10-29 05:45,M,M,M,10.35
LGA,2021-10-29 05:45,M,M,M,11.50
SYR,2021-10-29 05:50,M,M,M,11.50
LGA,2021-10-29 05:50,M,M,M,10.35
LGA,2021-10-29 05:51,9.39,5.00,74.05,12.65
SYR,2021-10-29 05:54,7.22,5.61,89.49,10.35
SYR,2021-10-29 05:55,M,M,M,9.20
LGA,2021-10-29 05:55,M,M,M,10.35
SYR,2021-10-29 05:57,7.22,5.61,89.49,10.35
LGA,2021-10-29 06:00,M,M,M,9.20
LGA,2021-10-29 06:05,M,M,M,10.35
LGA,2021-10-29 06:10,M,M,M,9.20
SYR,2021-10-29 06:15,M,M,M,11.50
LGA,2021-10-29 06:15,M,M,M,11.50
SYR,2021-10-29 06:20,M,M,M,10.35
LGA,2021-10-29 06:20,M,M,M,10.35
SYR,2021-10-29 06:25,M,M,M,11.50
LGA,2021-10-29 06:25,M,M,M,9.20
LGA,2021-10-29 06:30,M,M,M,10.35
SYR,2021-10-29 06:35,M,M,M,10.35
LGA,2021-10-29 06:35,M,M,M,11.50
LGA,2021-10-29 06:40,10.00,5.61,74.15,10.35
LGA,2021-10-29 06:40,M,M,M,10.35
SYR,2021-10-29 06:40,M,M,M,10.35
LGA,2021-10-29 06:45,M,M,M,10.35
SYR,2021-10-29 06:45,M,M,M,11.50
LGA,2021-10-29 06:50,M,M,M,11.50
SYR,2021-10-29 06:50,M,M,M,10.35
LGA,2021-10-29 06:51,10.61,5.61,71.19,11.50
SYR,2021-10-29 06:54,7.22,5.61,89.49,10.35
LGA,2021-10-29 06:55,M,M,M,11.50
SYR,2021-10-29 06:55,M,M,M,10.35
LGA,2021-10-29 07:00,M,M,M,11.50
LGA,2021-10-29 07:05,M,M,M,11.50
SYR,2021-10-29 07:05,M,M,M,9.20
SYR,2021-10-29 07:10,M,M,M,10.35
LGA,2021-10-29 07:10,M,M,M,11.50
LGA,2021-10-29 07:15,M,M,M,11.50
SYR,2021-10-29 07:15,M,M,M,10.35
SYR,2021-10-29 07:20,M,M,M,10.35
LGA,2021-10-29 07:20,M,M,M,11.50
SYR,2021-10-29 07:25,M,M,M,10.35
LGA,2021-10-29 07:25,M,M,M,10.35
SYR,2021-10-29 07:30,M,M,M,9.20
LGA,2021-10-29 07:30,M,M,M,8.05
SYR,2021-10-29 07:35,M,M,M,9.20
LGA,2021-10-29 07:35,M,M,M,11.50
LGA,2021-10-29 07:40,M,M,M,12.65
SYR,2021-10-29 07:40,M,M,M,10.35
SYR,2021-10-29 07:45,M,M,M,12.65
LGA,2021-10-29 07:45,M,M,M,14.95
LGA,2021-10-29 07:50,M,M,M,11.50
LGA,2021-10-29 07:51,11.72,5.00,63.38,11.50
SYR,2021-10-29 07:54,6.11,4.39,88.71,10.35
SYR,2021-10-29 07:55,M,M,M,9.20
LGA,2021-10-29 07:55,M,M,M,12.65
LGA,2021-10-29 08:00,M,M,M,12.65
SYR,2021-10-29 08:02,6.11,4.39,88.71,12.65
SYR,2021-10-29 08:05,M,M,M,12.65
LGA,2021-10-29 08:05,M,M,M,16.10
LGA,2021-10-29 08:10,M,M,M,16.10
LGA,2021-10-29 08:15,M,M,M,16.10
SYR,2021-10-29 08:15,M,M,M,11.50
LGA,2021-10-29 08:20,M,M,M,18.40
SYR,2021-10-29 08:20,M,M,M,10.35
SYR,2021-10-29 08:25,M,M,M,12.65
LGA,2021-10-29 08:25,M,M,M,16.10
SYR,2021-10-29 08:30,M,M,M,10.35
LGA,2021-10-29 08:30,M,M,M,17.25
LGA,2021-10-29 08:35,M,M,M,17.25
SYR,2021-10-29 08:35,M,M,M,10.35
LGA,2021-10-29 08:40,M,M,M,16.10
SYR,2021-10-29 08:40,M,M,M,11.50
SYR,2021-10-29 08:45,M,M,M,11.50
LGA,2021-10-29 08:45,M,M,M,12.65
LGA,2021-10-29 08:50,M,M,M,17.25
SYR,2021-10-29 08:50,M,M,M,10.35
LGA,2021-10-29 08:51,11.72,4.39,60.73,16.10
SYR,2021-10-29 08:54,6.72,5.00,88.77,9.20
LGA,2021-10-29 08:55,M,M,M,17.25
SYR,2021-10-29 08:55,M,M,M,8.05
LGA,2021-10-29 09:00,M,M,M,12.65
SYR,2021-10-29 09:00,M,M,M,5.75
SYR,2021-10-29 09:05,M,M,M,9.20
LGA,2021-10-29 09:05,M,M,M,12.65
LGA,2021-10-29 09:10,M,M,M,17.25
