station,valid,tmpc,dwpc,relh,sped
CMH,2021-08-25 00:00,M,M,M,0.00
RIC,2021-08-25 00:00,M,M,M,0.00
PHL,2021-08-25 00:00,M,M,M,4.60
MDW,2021-08-25 00:00,M,M,M,5.75
PHL,2021-08-25 00:05,M,M,M,2.30
CMH,2021-08-25 00:05,M,M,M,0.00
MDW,2021-08-25 00:05,M,M,M,5.75
RIC,2021-08-25 00:05,M,M,M,0.00
CMH,2021-08-25 00:10,M,M,M,0.00
MDW,2021-08-25 00:10,M,M,M,5.75
PHL,2021-08-25 00:10,M,M,M,2.30
RIC,2021-08-25 00:10,M,M,M,0.00
RIC,2021-08-25 00:15,M,M,M,0.00
MDW,2021-08-25 00:15,M,M,M,5.75
CMH,2021-08-25 00:15,M,M,M,0.00
CMH,2021-08-25 00:20,M,M,M,0.00
PHL,2021-08-25 00:20,M,M,M,2.30
RIC,2021-08-25 00:20,M,M,M,0.00
MDW,2021-08-25 00:20,M,M,M,8.05
RIC,2021-08-25 00:25,M,M,M,0.00
PHL,2021-08-25 00:25,M,M,M,2.30
MDW,2021-08-25 00:25,M,M,M,10.35
CMH,2021-08-25 00:25,M,M,M,0.00
MDW,2021-08-25 00:30,M,M,M,12.65
RIC,2021-08-25 00:30,M,M,M,0.00
PHL,2021-08-25 00:30,M,M,M,0.00
CMH,2021-08-25 00:30,M,M,M,2.30
RIC,2021-08-25 00:35,M,M,M,0.00
PHL,2021-08-25 00:35,M,M,M,0.00
MDW,2021-08-25 00:35,M,M,M,12.65
CMH,2021-08-25 00:35,M,M,M,0.00
PHL,2021-08-25 00:40,M,M,M,0.00
CMH,2021-08-25 00:40,M,M,M,0.00
RIC,2021-08-25 00:40,M,M,M,0.00
MDW,2021-08-25 00:40,M,M,M,12.65
RIC,2021-08-25 00:45,M,M,M,2.30
CMH,2021-08-25 00:45,M,M,M,0.00
MDW,2021-08-25 00:45,M,M,M,11.50
PHL,2021-08-25 00:45,M,M,M,0.00
RIC,2021-08-25 00:50,M,M,M,0.00
MDW,2021-08-25 00:50,M,M,M,12.65
PHL,2021-08-25 00:50,M,M,M,0.00
CMH,2021-08-25 00:50,M,M,M,0.00
CMH,2021-08-25 00:51,25.00,21.72,82.03,0.00
MDW,2021-08-25 00:53,23.28,20.61,84.97,12.65
PHL,2021-08-25 00:54,25.00,21.11,79.02,0.00
RIC,2021-08-25 00:54,23.89,21.72,87.68,0.00
CMH,2021-08-25 00:55,M,M,M,0.00
RIC,2021-08-25 00:55,M,M,M,0.00
PHL,2021-08-25 00:55,M,M,M,0.00
MDW,2021-08-25 00:55,M,M,M,12.65
RIC,2021-08-25 01:00,M,M,M,0.00
CMH,2021-08-25 01:00,M,M,M,0.00
PHL,2021-08-25 01:00,M,M,M,0.00
MDW,2021-08-25 01:00,M,M,M,10.35
CMH,2021-08-25 01:05,M,M,M,2.30
PHL,2021-08-25 01:05,M,M,M,0.00
MDW,2021-08-25 01:05,M,M,M,11.50
RIC,2021-08-25 01:05,M,M,M,0.00
PHL,2021-08-25 01:10,M,M,M,0.00
MDW,2021-08-25 01:10,M,M,M,9.20
