station,valid,tmpc,dwpc,relh,sped
HIE,2021-02-03 00:00,M,M,M,2.30
BOS,2021-02-03 00:00,M,M,M,10.35
HIE,2021-02-03 00:05,M,M,M,0.00
HIE,2021-02-03 00:10,M,M,M,2.30
BOS,2021-02-03 00:10,M,M,M,11.50
HIE,2021-02-03 00:15,M,M,M,2.30
BOS,2021-02-03 00:15,M,M,M,9.20
BOS,2021-02-03 00:19,-0.61,-1.11,96.41,10.35
HIE,2021-02-03 00:20,M,M,M,0.00
BOS,2021-02-03 00:20,M,M,M,8.05
HIE,2021-02-03 00:25,M,M,M,0.00
BOS,2021-02-03 00:25,M,M,M,9.20
HIE,2021-02-03 00:30,M,M,M,0.00
BOS,2021-02-03 00:30,M,M,M,9.20
HIE,2021-02-03 00:35,M,M,M,4.60
BOS,2021-02-03 00:35,M,M,M,9.20
HIE,2021-02-03 00:38,-3.89,-6.72,80.66,0.00
HIE,2021-02-03 00:40,M,M,M,2.30
BOS,2021-02-03 00:40,M,M,M,9.20
HIE,2021-02-03 00:45,M,M,M,0.00
BOS,2021-02-03 00:45,M,M,M,9.20
HIE,2021-02-03 00:50,M,M,M,2.30
BOS,2021-02-03 00:50,M,M,M,9.20
HIE,2021-02-03 00:52,-3.89,-6.72,80.66,3.45
BOS,2021-02-03 00:54,-0.61,-1.11,96.41,6.90
HIE,2021-02-03 00:55,M,M,M,0.00
HIE,2021-02-03 01:00,M,M,M,0.00
BOS,2021-02-03 01:00,M,M,M,8.05
HIE,2021-02-03 01:05,M,M,M,0.00
BOS,2021-02-03 01:05,M,M,M,8.05
HIE,2021-02-03 01:10,M,M,M,0.00
BOS,2021-02-03 01:10,M,M,M,5.75
BOS,2021-02-03 01:14,-0.61,-1.11,96.41,8.05
HIE,2021-02-03 01:15,M,M,M,2.30
BOS,2021-02-03 01:15,M,M,M,5.75
HIE,2021-02-03 01:20,M,M,M,0.00
BOS,2021-02-03 01:20,M,M,M,5.75
HIE,2021-02-03 01:25,M,M,M,2.30
BOS,2021-02-03 01:25,M,M,M,5.75
HIE,2021-02-03 01:30,M,M,M,0.00
BOS,2021-02-03 01:30,M,M,M,5.75
HIE,2021-02-03 01:35,M,M,M,2.30
BOS,2021-02-03 01:35,M,M,M,9.20
HIE,2021-02-03 01:40,M,M,M,2.30
BOS,2021-02-03 01:40,M,M,M,8.05
HIE,2021-02-03 01:45,M,M,M,0.00
BOS,2021-02-03 01:45,M,M,M,5.75
HIE,2021-02-03 01:50,M,M,M,0.00
BOS,2021-02-03 01:50,M,M,M,8.05
HIE,2021-02-03 01:52,-4.39,-6.72,83.75,0.00
BOS,2021-02-03 01:54,-0.61,-1.11,96.41,6.90
HIE,2021-02-03 01:55,M,M,M,0.00
BOS,2021-02-03 01:55,M,M,M,5.75
HIE,2021-02-03 02:00,M,M,M,0.00
BOS,2021-02-03 02:00,M,M,M,5.75
HIE,2021-02-03 02:05,M,M,M,0.00
BOS,2021-02-03 02:05,M,M,M,8.05
HIE,2021-02-03 02:10,M,M,M,0.00
BOS,2021-02-03 02:10,M,M,M,9.20
HIE,2021-02-03 02:15,M,M,M,0.00
BOS,2021-02-03 02:15,M,M,M,8.05
HIE,2021-02-03 02:20,M,M,M,0.00
BOS,2021-02-03 02:20,M,M,M,9.20
BOS,2021-02-03 02:24,-0.61,-1.11,96.41,9.20
HIE,2021-02-03 02:25,M,M,M,0.00
BOS,2021-02-03 02:25,M,M,M,9.20
HIE,2021-02-03 02:30,M,M,M,0.00
BOS,2021-02-03 02:30,M,M,M,11.50
HIE,2021-02-03 02:35,M,M,M,0.00
BOS,2021-02-03 02:35,M,M,M,11.50
HIE,2021-02-03 02:40,M,M,M,0.00
BOS,2021-02-03 02:40,M,M,M,11.50
HIE,2021-02-03 02:45,M,M,M,0.00
BOS,2021-02-03 02:45,M,M,M,10.35
HIE,2021-02-03 02:50,M,M,M,0.00
BOS,2021-02-03 02:50,M,M,M,11.50
HIE,2021-02-03 02:52,-4.39,-6.11,87.76,0.00
BOS,2021-02-03 02:54,-1.11,-2.22,92.15,12.65
HIE,2021-02-03 03:00,M,M,M,0.00
BOS,2021-02-03 03:00,M,M,M,10.35
HIE,2021-02-03 03:05,M,M,M,0.00
BOS,2021-02-03 03:05,M,M,M,12.65
HIE,2021-02-03 03:10,M,M,M,0.00
BOS,2021-02-03 03:10,M,M,M,9.20
HIE,2021-02-03 03:15,M,M,M,0.00
BOS,2021-02-03 03:15,M,M,M,10.35
HIE,2021-02-03 03:20,M,M,M,2.30
BOS,2021-02-03 03:20,M,M,M,11.50
BOS,2021-02-03 03:21,-1.11,-2.22,92.15,11.50
HIE,2021-02-03 03:25,M,M,M,0.00
BOS,2021-02-03 03:25,M,M,M,9.20
HIE,2021-02-03 03:30,M,M,M,0.00
BOS,2021-02-03 03:30,M,M,M,11.50
HIE,2021-02-03 03:35,M,M,M,0.00
BOS,2021-02-03 03:35,M,M,M,10.35
BOS,2021-02-03 03:39,-1.11,-2.78,88.44,13.80
HIE,2021-02-03 03:40,M,M,M,0.00
BOS,2021-02-03 03:40,M,M,M,14.95
HIE,2021-02-03 03:45,M,M,M,0.00
BOS,2021-02-03 03:45,M,M,M,10.35
HIE,2021-02-03 03:50,M,M,M,0.00
BOS,2021-02-03 03:50,M,M,M,12.65
HIE,2021-02-03 03:52,-4.39,-6.11,87.76,0.00
BOS,2021-02-03 03:54,-1.11,-3.28,85.21,11.50
HIE,2021-02-03 03:55,M,M,M,0.00
BOS,2021-02-03 03:55,M,M,M,11.50
HIE,2021-02-03 04:00,M,M,M,2.30
BOS,2021-02-03 04:00,M,M,M,11.50
HIE,2021-02-03 04:05,M,M,M,5.75
BOS,2021-02-03 04:05,M,M,M,9.20
BOS,2021-02-03 04:08,-1.11,-3.28,85.21,12.65
HIE,2021-02-03 04:10,M,M,M,5.75
BOS,2021-02-03 04:10,M,M,M,12.65
HIE,2021-02-03 04:15,M,M,M,4.60
BOS,2021-02-03 04:15,M,M,M,10.35
HIE,2021-02-03 04:20,M,M,M,4.60
BOS,2021-02-03 04:20,M,M,M,10.35
HIE,2021-02-03 04:25,M,M,M,0.00
HIE,2021-02-03 04:30,M,M,M,0.00
BOS,2021-02-03 04:30,M,M,M,12.65
HIE,2021-02-03 04:35,M,M,M,2.30
BOS,2021-02-03 04:35,M,M,M,11.50
HIE,2021-02-03 04:40,M,M,M,0.00
BOS,2021-02-03 04:40,M,M,M,12.65
BOS,2021-02-03 04:41,-1.72,-3.28,89.12,12.65
HIE,2021-02-03 04:45,M,M,M,0.00
HIE,2021-02-03 04:50,M,M,M,0.00
BOS,2021-02-03 04:50,M,M,M,14.95
HIE,2021-02-03 04:52,-3.89,-5.61,87.81,0.00
BOS,2021-02-03 04:54,-1.72,-3.89,85.14,10.35
HIE,2021-02-03 04:55,M,M,M,0.00
BOS,2021-02-03 04:55,M,M,M,11.50
HIE,2021-02-03 05:00,M,M,M,0.00
BOS,2021-02-03 05:00,M,M,M,11.50
HIE,2021-02-03 05:05,M,M,M,0.00
BOS,2021-02-03 05:05,M,M,M,9.20
HIE,2021-02-03 05:10,M,M,M,0.00
BOS,2021-02-03 05:10,M,M,M,12.65
HIE,2021-02-03 05:15,M,M,M,0.00
BOS,2021-02-03 05:15,M,M,M,10.35
HIE,2021-02-03 05:20,M,M,M,4.60
BOS,2021-02-03 05:20,M,M,M,12.65
HIE,2021-02-03 05:25,M,M,M,2.30
BOS,2021-02-03 05:25,M,M,M,11.50
HIE,2021-02-03 05:30,M,M,M,2.30
BOS,2021-02-03 05:30,M,M,M,12.65
HIE,2021-02-03 05:35,M,M,M,0.00
BOS,2021-02-03 05:35,M,M,M,12.65
HIE,2021-02-03 05:40,M,M,M,2.30
BOS,2021-02-03 05:40,M,M,M,11.50
HIE,2021-02-03 05:45,M,M,M,0.00
BOS,2021-02-03 05:45,M,M,M,11.50
HIE,2021-02-03 05:50,M,M,M,2.30
BOS,2021-02-03 05:50,M,M,M,12.65
HIE,2021-02-03 05:52,-3.89,-5.61,87.81,0.00
BOS,2021-02-03 05:54,-1.72,-3.89,85.14,12.65
HIE,2021-02-03 05:55,M,M,M,0.00
BOS,2021-02-03 05:55,M,M,M,14.95
HIE,2021-02-03 06:00,M,M,M,0.00
BOS,2021-02-03 06:00,M,M,M,12.65
HIE,2021-02-03 06:05,M,M,M,0.00
BOS,2021-02-03 06:05,M,M,M,12.65
HIE,2021-02-03 06:10,M,M,M,0.00
BOS,2021-02-03 06:10,M,M,M,12.65
HIE,2021-02-03 06:15,M,M,M,0.00
BOS,2021-02-03 06:15,M,M,M,12.65
HIE,2021-02-03 06:20,M,M,M,0.00
BOS,2021-02-03 06:20,M,M,M,11.50
HIE,2021-02-03 06:25,M,M,M,0.00
BOS,2021-02-03 06:25,M,M,M,10.35
HIE,2021-02-03 06:30,M,M,M,0.00
BOS,2021-02-03 06:30,M,M,M,12.65
HIE,2021-02-03 06:35,M,M,M,0.00
BOS,2021-02-03 06:35,M,M,M,12.65
HIE,2021-02-03 06:40,M,M,M,0.00
BOS,2021-02-03 06:40,M,M,M,16.10
BOS,2021-02-03 06:44,-1.72,-4.39,82.00,10.35
HIE,2021-02-03 06:45,M,M,M,0.00
BOS,2021-02-03 06:45,M,M,M,9.20
HIE,2021-02-03 06:50,M,M,M,0.00
BOS,2021-02-03 06:50,M,M,M,11.50
HIE,2021-02-03 06:52,-3.89,-5.61,87.81,0.00
BOS,2021-02-03 06:54,-2.22,-4.39,85.08,12.65
HIE,2021-02-03 06:55,M,M,M,0.00
BOS,2021-02-03 06:55,M,M,M,12.65
HIE,2021-02-03 07:00,M,M,M,0.00
BOS,2021-02-03 07:04,-2.22,-4.39,85.08,11.50
HIE,2021-02-03 07:05,M,M,M,0.00
HIE,2021-02-03 07:10,M,M,M,0.00
BOS,2021-02-03 07:10,M,M,M,11.50
HIE,2021-02-03 07:20,M,M,M,0.00
HIE,2021-02-03 07:25,M,M,M,2.30
BOS,2021-02-03 07:25,M,M,M,10.35
HIE,2021-02-03 07:30,M,M,M,0.00
BOS,2021-02-03 07:30,M,M,M,11.50
BOS,2021-02-03 07:36,-2.22,-3.89,88.33,12.65
HIE,2021-02-03 07:40,M,M,M,0.00
HIE,2021-02-03 07:45,M,M,M,0.00
HIE,2021-02-03 07:50,-3.00,-6.00,79.77,0.00
HIE,2021-02-03 07:52,-3.28,-5.61,83.89,0.00
BOS,2021-02-03 07:54,-2.22,-3.89,88.33,11.50
HIE,2021-02-03 08:00,M,M,M,2.30
HIE,2021-02-03 08:05,M,M,M,2.30
HIE,2021-02-03 08:10,M,M,M,2.30
BOS,2021-02-03 08:10,M,M,M,11.50
HIE,2021-02-03 08:15,M,M,M,5.75
BOS,2021-02-03 08:15,M,M,M,10.35
HIE,2021-02-03 08:25,M,M,M,4.60
BOS,2021-02-03 08:25,M,M,M,11.50
HIE,2021-02-03 08:30,M,M,M,4.60
BOS,2021-02-03 08:30,M,M,M,10.35
HIE,2021-02-03 08:35,M,M,M,5.75
BOS,2021-02-03 08:35,M,M,M,10.35
HIE,2021-02-03 08:40,M,M,M,5.75
BOS,2021-02-03 08:40,M,M,M,10.35
HIE,2021-02-03 08:45,M,M,M,5.75
BOS,2021-02-03 08:45,M,M,M,9.20
HIE,2021-02-03 08:52,-2.78,-5.61,80.83,5.75
BOS,2021-02-03 08:54,-1.72,-4.39,82.00,12.65
HIE,2021-02-03 08:55,M,M,M,4.60
BOS,2021-02-03 08:55,M,M,M,12.65
HIE,2021-02-03 09:00,M,M,M,8.05
BOS,2021-02-03 09:00,M,M,M,11.50
HIE,2021-02-03 09:05,M,M,M,9.20
BOS,2021-02-03 09:05,M,M,M,9.20
HIE,2021-02-03 09:10,M,M,M,8.05
BOS,2021-02-03 09:10,M,M,M,12.65
HIE,2021-02-03 09:15,M,M,M,5.75
BOS,2021-02-03 09:15,M,M,M,12.65
HIE,2021-02-03 09:20,M,M,M,10.35
BOS,2021-02-03 09:20,M,M,M,12.65
