station,valid,tmpc,dwpc,relh,sped
BUR,2020-05-20 00:00,M,M,M,5.75
FAT,2020-05-20 00:00,M,M,M,5.75
SFO,2020-05-20 00:00,M,M,M,24.15
BUR,2020-05-20 00:05,M,M,M,4.60
FAT,2020-05-20 00:05,M,M,M,8.05
SFO,2020-05-20 00:05,M,M,M,21.85
BUR,2020-05-20 00:10,M,M,M,4.60
FAT,2020-05-20 00:10,M,M,M,8.05
SFO,2020-05-20 00:10,M,M,M,24.15
BUR,2020-05-20 00:15,M,M,M,4.60
FAT,2020-05-20 00:15,M,M,M,8.05
SFO,2020-05-20 00:15,M,M,M,21.85
BUR,2020-05-20 00:20,M,M,M,5.75
FAT,2020-05-20 00:20,M,M,M,8.05
SFO,2020-05-20 00:20,M,M,M,20.70
BUR,2020-05-20 00:25,M,M,M,8.05
FAT,2020-05-20 00:25,M,M,M,8.05
SFO,2020-05-20 00:25,M,M,M,23.00
BUR,2020-05-20 00:30,M,M,M,8.05
FAT,2020-05-20 00:30,M,M,M,5.75
SFO,2020-05-20 00:30,M,M,M,25.30
BUR,2020-05-20 00:35,M,M,M,8.05
FAT,2020-05-20 00:35,M,M,M,5.75
SFO,2020-05-20 00:35,M,M,M,24.15
BUR,2020-05-20 00:40,M,M,M,5.75
FAT,2020-05-20 00:40,M,M,M,5.75
SFO,2020-05-20 00:40,M,M,M,24.15
BUR,2020-05-20 00:45,M,M,M,8.05
FAT,2020-05-20 00:45,M,M,M,5.75
SFO,2020-05-20 00:45,M,M,M,18.40
BUR,2020-05-20 00:50,M,M,M,5.75
FAT,2020-05-20 00:50,M,M,M,8.05
SFO,2020-05-20 00:50,M,M,M,20.70
CQT,2020-05-20 00:52,16.11,10.61,69.86,0.00
BUR,2020-05-20 00:53,14.39,8.89,69.52,8.05
FAT,2020-05-20 00:53,15.61,8.28,61.65,8.05
BUR,2020-05-20 00:55,M,M,M,8.05
FAT,2020-05-20 00:55,M,M,M,5.75
SFO,2020-05-20 00:55,M,M,M,21.85
SFO,2020-05-20 00:56,12.78,8.89,77.21,20.70
BUR,2020-05-20 01:00,M,M,M,5.75
FAT,2020-05-20 01:00,M,M,M,5.75
SFO,2020-05-20 01:00,M,M,M,20.70
BUR,2020-05-20 01:05,M,M,M,5.75
FAT,2020-05-20 01:05,M,M,M,5.75
SFO,2020-05-20 01:05,M,M,M,21.85
BUR,2020-05-20 01:10,M,M,M,5.75
FAT,2020-05-20 01:10,M,M,M,5.75
SFO,2020-05-20 01:10,M,M,M,18.40
BUR,2020-05-20 01:15,M,M,M,5.75
FAT,2020-05-20 01:15,M,M,M,5.75
SFO,2020-05-20 01:15,M,M,M,19.55
BUR,2020-05-20 01:20,M,M,M,4.60
FAT,2020-05-20 01:20,M,M,M,4.60
SFO,2020-05-20 01:20,M,M,M,19.55
BUR,2020-05-20 01:25,M,M,M,5.75
FAT,2020-05-20 01:25,M,M,M,2.30
SFO,2020-05-20 01:25,M,M,M,18.40
BUR,2020-05-20 01:30,M,M,M,5.75
FAT,2020-05-20 01:30,M,M,M,2.30
SFO,2020-05-20 01:30,M,M,M,19.55
BUR,2020-05-20 01:35,M,M,M,5.75
FAT,2020-05-20 01:35,M,M,M,2.30
SFO,2020-05-20 01:35,M,M,M,17.25
BUR,2020-05-20 01:40,M,M,M,4.60
FAT,2020-05-20 01:40,M,M,M,0.00
SFO,2020-05-20 01:40,M,M,M,20.70
BUR,2020-05-20 01:45,M,M,M,5.75
FAT,2020-05-20 01:45,M,M,M,2.30
SFO,2020-05-20 01:45,M,M,M,20.70
BUR,2020-05-20 01:50,M,M,M,5.75
FAT,2020-05-20 01:50,M,M,M,2.30
SFO,2020-05-20 01:50,M,M,M,19.55
CQT,2020-05-20 01:52,16.72,10.61,67.19,0.00
BUR,2020-05-20 01:53,13.89,9.39,74.27,5.75
FAT,2020-05-20 01:53,13.89,8.28,68.90,3.45
BUR,2020-05-20 01:55,M,M,M,5.75
FAT,2020-05-20 01:55,M,M,M,2.30
SFO,2020-05-20 01:55,M,M,M,19.55
SFO,2020-05-20 01:56,13.28,8.89,74.72,19.55
BUR,2020-05-20 02:00,M,M,M,5.75
FAT,2020-05-20 02:00,M,M,M,2.30
SFO,2020-05-20 02:00,M,M,M,18.40
BUR,2020-05-20 02:05,M,M,M,4.60
FAT,2020-05-20 02:05,M,M,M,2.30
SFO,2020-05-20 02:05,M,M,M,17.25
BUR,2020-05-20 02:10,M,M,M,5.75
FAT,2020-05-20 02:10,M,M,M,2.30
SFO,2020-05-20 02:10,M,M,M,18.40
BUR,2020-05-20 02:15,M,M,M,5.75
FAT,2020-05-20 02:15,M,M,M,2.30
SFO,2020-05-20 02:15,M,M,M,19.55
BUR,2020-05-20 02:20,M,M,M,5.75
FAT,2020-05-20 02:20,M,M,M,2.30
SFO,2020-05-20 02:20,M,M,M,16.10
BUR,2020-05-20 02:25,M,M,M,5.75
FAT,2020-05-20 02:25,M,M,M,4.60
SFO,2020-05-20 02:25,M,M,M,19.55
BUR,2020-05-20 02:30,M,M,M,9.20
FAT,2020-05-20 02:30,M,M,M,4.60
SFO,2020-05-20 02:30,M,M,M,20.70
BUR,2020-05-20 02:35,M,M,M,5.75
FAT,2020-05-20 02:35,M,M,M,4.60
SFO,2020-05-20 02:35,M,M,M,19.55
BUR,2020-05-20 02:40,M,M,M,9.20
FAT,2020-05-20 02:40,M,M,M,5.75
SFO,2020-05-20 02:40,M,M,M,14.95
BUR,2020-05-20 02:45,M,M,M,9.20
FAT,2020-05-20 02:45,M,M,M,9.20
SFO,2020-05-20 02:45,M,M,M,12.65
BUR,2020-05-20 02:50,M,M,M,9.20
FAT,2020-05-20 02:50,M,M,M,10.35
SFO,2020-05-20 02:50,M,M,M,17.25
CQT,2020-05-20 02:52,16.72,10.61,67.19,3.45
BUR,2020-05-20 02:53,13.89,8.89,71.81,8.05
FAT,2020-05-20 02:53,13.89,8.28,68.90,10.35
BUR,2020-05-20 02:55,M,M,M,5.75
FAT,2020-05-20 02:55,M,M,M,10.35
