station,valid,tmpc,dwpc,relh,sped
RIC,2020-05-12 00:00,M,M,M,8.05
PHL,2020-05-12 00:00,M,M,M,11.50
CMH,2020-05-12 00:00,M,M,M,5.75
RIC,2020-05-12 00:05,M,M,M,5.75
PHL,2020-05-12 00:05,M,M,M,11.50
CMH,2020-05-12 00:05,M,M,M,5.75
RIC,2020-05-12 00:10,M,M,M,5.75
PHL,2020-05-12 00:10,M,M,M,11.50
CMH,2020-05-12 00:10,M,M,M,5.75
RIC,2020-05-12 00:15,M,M,M,5.75
PHL,2020-05-12 00:15,M,M,M,12.65
CMH,2020-05-12 00:15,M,M,M,5.75
RIC,2020-05-12 00:20,M,M,M,5.75
PHL,2020-05-12 00:20,M,M,M,12.65
CMH,2020-05-12 00:20,M,M,M,5.75
RIC,2020-05-12 00:25,M,M,M,5.75
PHL,2020-05-12 00:25,M,M,M,11.50
CMH,2020-05-12 00:25,M,M,M,5.75
RIC,2020-05-12 00:30,M,M,M,5.75
PHL,2020-05-12 00:30,M,M,M,12.65
CMH,2020-05-12 00:30,M,M,M,5.75
RIC,2020-05-12 00:35,M,M,M,4.60
PHL,2020-05-12 00:35,M,M,M,12.65
CMH,2020-05-12 00:35,M,M,M,5.75
RIC,2020-05-12 00:40,M,M,M,4.60
PHL,2020-05-12 00:40,M,M,M,12.65
CMH,2020-05-12 00:40,M,M,M,5.75
RIC,2020-05-12 00:45,M,M,M,5.75
PHL,2020-05-12 00:45,M,M,M,12.65
CMH,2020-05-12 00:45,M,M,M,5.75
RIC,2020-05-12 00:50,M,M,M,5.75
PHL,2020-05-12 00:50,M,M,M,12.65
CMH,2020-05-12 00:50,M,M,M,5.75
CMH,2020-05-12 00:51,6.11,1.11,70.30,5.75
RIC,2020-05-12 00:54,6.72,-1.11,57.37,4.60
PHL,2020-05-12 00:54,8.89,0.00,53.67,14.95
RIC,2020-05-12 00:55,M,M,M,4.60
PHL,2020-05-12 00:55,M,M,M,17.25
CMH,2020-05-12 00:55,M,M,M,10.35
RIC,2020-05-12 01:00,M,M,M,2.30
PHL,2020-05-12 01:00,M,M,M,17.25
CMH,2020-05-12 01:00,M,M,M,8.05
RIC,2020-05-12 01:05,M,M,M,4.60
PHL,2020-05-12 01:05,M,M,M,12.65
CMH,2020-05-12 01:05,M,M,M,9.20
RIC,2020-05-12 01:10,M,M,M,2.30
PHL,2020-05-12 01:10,M,M,M,12.65
CMH,2020-05-12 01:10,M,M,M,8.05
RIC,2020-05-12 01:15,M,M,M,2.30
PHL,2020-05-12 01:15,M,M,M,17.25
CMH,2020-05-12 01:15,M,M,M,8.05
RIC,2020-05-12 01:20,M,M,M,2.30
PHL,2020-05-12 01:20,M,M,M,12.65
CMH,2020-05-12 01:20,M,M,M,5.75
RIC,2020-05-12 01:25,M,M,M,0.00
PHL,2020-05-12 01:25,M,M,M,14.95
CMH,2020-05-12 01:25,M,M,M,8.05
RIC,2020-05-12 01:30,M,M,M,2.30
PHL,2020-05-12 01:30,M,M,M,16.10
CMH,2020-05-12 01:30,M,M,M,8.05
RIC,2020-05-12 01:35,M,M,M,4.60
PHL,2020-05-12 01:35,M,M,M,14.95
CMH,2020-05-12 01:35,M,M,M,8.05
RIC,2020-05-12 01:40,M,M,M,5.75
PHL,2020-05-12 01:40,M,M,M,14.95
CMH,2020-05-12 01:40,M,M,M,5.75
RIC,2020-05-12 01:45,M,M,M,4.60
PHL,2020-05-12 01:45,M,M,M,11.50
CMH,2020-05-12 01:45,M,M,M,4.60
RIC,2020-05-12 01:50,M,M,M,5.75
PHL,2020-05-12 01:50,M,M,M,12.65
CMH,2020-05-12 01:50,M,M,M,5.75
CMH,2020-05-12 01:51,3.89,-0.61,72.45,5.75
RIC,2020-05-12 01:54,6.72,-1.11,57.37,5.75
PHL,2020-05-12 01:54,7.78,0.00,57.87,14.95
RIC,2020-05-12 01:55,M,M,M,4.60
PHL,2020-05-12 01:55,M,M,M,14.95
CMH,2020-05-12 01:55,M,M,M,4.60
RIC,2020-05-12 02:00,M,M,M,4.60
PHL,2020-05-12 02:00,M,M,M,11.50
CMH,2020-05-12 02:00,M,M,M,5.75
RIC,2020-05-12 02:05,M,M,M,4.60
PHL,2020-05-12 02:05,M,M,M,10.35
CMH,2020-05-12 02:05,M,M,M,4.60
RIC,2020-05-12 02:10,M,M,M,4.60
PHL,2020-05-12 02:10,M,M,M,12.65
CMH,2020-05-12 02:10,M,M,M,4.60
RIC,2020-05-12 02:15,M,M,M,5.75
PHL,2020-05-12 02:15,M,M,M,12.65
CMH,2020-05-12 02:15,M,M,M,4.60
RIC,2020-05-12 02:20,M,M,M,4.60
PHL,2020-05-12 02:20,M,M,M,12.65
CMH,2020-05-12 02:20,M,M,M,2.30
RIC,2020-05-12 02:25,M,M,M,4.60
PHL,2020-05-12 02:25,M,M,M,12.65
CMH,2020-05-12 02:25,M,M,M,2.30
RIC,2020-05-12 02:30,M,M,M,2.30
PHL,2020-05-12 02:30,M,M,M,11.50
CMH,2020-05-12 02:30,M,M,M,2.30
RIC,2020-05-12 02:35,M,M,M,0.00
PHL,2020-05-12 02:35,M,M,M,11.50
CMH,2020-05-12 02:35,M,M,M,2.30
RIC,2020-05-12 02:40,M,M,M,0.00
PHL,2020-05-12 02:40,M,M,M,12.65
CMH,2020-05-12 02:40,M,M,M,2.30
RIC,2020-05-12 02:45,M,M,M,0.00
PHL,2020-05-12 02:45,M,M,M,12.65
CMH,2020-05-12 02:45,M,M,M,2.30
RIC,2020-05-12 02:50,M,M,M,0.00
PHL,2020-05-12 02:50,M,M,M,12.65
CMH,2020-05-12 02:50,M,M,M,2.30
CMH,2020-05-12 02:51,3.28,-0.61,75.64,3.45
RIC,2020-05-12 02:54,5.00,-0.61,67.03,0.00
PHL,2020-05-12 02:54,7.22,-0.61,57.50,12.65
RIC,2020-05-12 02:55,M,M,M,0.00
PHL,2020-05-12 02:55,M,M,M,12.65
CMH,2020-05-12 02:55,M,M,M,4.60
RIC,2020-05-12 03:00,M,M,M,0.00
PHL,2020-05-12 03:00,M,M,M,11.50
CMH,2020-05-12 03:00,M,M,M,4.60
RIC,2020-05-12 03:05,M,M,M,0.00
PHL,2020-05-12 03:05,M,M,M,12.65
CMH,2020-05-12 03:05,M,M,M,4.60
RIC,2020-05-12 03:10,M,M,M,2.30
PHL,2020-05-12 03:10,M,M,M,12.65
CMH,2020-05-12 03:10,M,M,M,4.60
RIC,2020-05-12 03:15,M,M,M,2.30
PHL,2020-05-12 03:15,M,M,M,11.50
CMH,2020-05-12 03:15,M,M,M,5.75
RIC,2020-05-12 03:20,M,M,M,2.30
PHL,2020-05-12 03:20,M,M,M,11.50
CMH,2020-05-12 03:20,M,M,M,4.60
RIC,2020-05-12 03:25,M,M,M,0.00
PHL,2020-05-12 03:25,M,M,M,11.50
CMH,2020-05-12 03:25,M,M,M,4.60
RIC,2020-05-12 03:30,M,M,M,0.00
PHL,2020-05-12 03:30,M,M,M,12.65
CMH,2020-05-12 03:30,M,M,M,4.60
RIC,2020-05-12 03:35,M,M,M,4.60
PHL,2020-05-12 03:35,M,M,M,11.50
CMH,2020-05-12 03:35,M,M,M,4.60
RIC,2020-05-12 03:40,M,M,M,2.30
PHL,2020-05-12 03:40,M,M,M,9.20
CMH,2020-05-12 03:40,M,M,M,4.60
RIC,2020-05-12 03:45,M,M,M,4.60
PHL,2020-05-12 03:45,M,M,M,11.50
CMH,2020-05-12 03:45,M,M,M,4.60
RIC,2020-05-12 03:50,M,M,M,4.60
PHL,2020-05-12 03:50,M,M,M,12.65
CMH,2020-05-12 03:50,M,M,M,4.60
CMH,2020-05-12 03:51,2.78,-1.11,75.56,4.60
RIC,2020-05-12 03:54,7.22,0.00,60.11,5.75
PHL,2020-05-12 03:54,7.22,-1.11,55.43,11.50
RIC,2020-05-12 03:55,M,M,M,5.75
PHL,2020-05-12 03:55,M,M,M,11.50
CMH,2020-05-12 03:55,M,M,M,4.60
RIC,2020-05-12 04:00,M,M,M,4.60
PHL,2020-05-12 04:00,M,M,M,10.35
