station,valid,tmpc,dwpc,relh,sped
OZW,2020-11-17 00:15,0.50,0.50,100.00,3.45
OZW,2020-11-17 00:35,0.50,0.50,100.00,6.90
SPI,2020-11-17 00:52,5.00,0.00,70.08,19.55
BTR,2020-11-17 00:53,6.72,5.00,88.77,0.00
LIT,2020-11-17 00:53,6.72,1.11,67.41,5.75
MSP,2020-11-17 00:53,-4.39,-9.39,68.09,8.05
DSM,2020-11-17 00:54,-0.61,-3.28,82.15,8.05
OZW,2020-11-17 00:55,0.50,0.28,98.41,6.90
OZW,2020-11-17 01:15,0.61,0.28,97.62,6.90
OZW,2020-11-17 01:35,0.61,0.28,97.62,8.05
SPI,2020-11-17 01:52,3.28,-0.61,75.64,16.10
BTR,2020-11-17 01:53,6.11,4.39,88.71,0.00
LIT,2020-11-17 01:53,6.72,1.11,67.41,0.00
MSP,2020-11-17 01:53,-5.61,-10.00,71.18,5.75
DSM,2020-11-17 01:54,-1.72,-4.39,82.00,6.90
OZW,2020-11-17 01:55,0.72,0.28,96.84,9.20
OZW,2020-11-17 02:15,0.72,0.22,96.45,9.20
OZW,2020-11-17 02:35,0.72,0.22,96.45,10.35
SPI,2020-11-17 02:52,2.22,-1.72,75.15,13.80
BTR,2020-11-17 02:53,5.61,3.89,88.67,3.45
LIT,2020-11-17 02:53,6.72,1.72,70.43,0.00
MSP,2020-11-17 02:53,-5.61,-10.00,71.18,8.05
DSM,2020-11-17 02:54,-1.72,-3.89,85.14,5.75
OZW,2020-11-17 02:55,0.72,0.11,95.68,9.20
OZW,2020-11-17 03:15,0.72,0.11,95.68,10.35
OZW,2020-11-17 03:35,0.61,0.11,96.45,9.20
SPI,2020-11-17 03:52,1.11,-2.22,78.43,8.05
BTR,2020-11-17 03:53,6.72,3.28,78.66,4.60
LIT,2020-11-17 03:53,6.72,1.72,70.43,6.90
MSP,2020-11-17 03:53,-6.72,-10.61,73.83,4.60
DSM,2020-11-17 03:54,-2.78,-4.39,88.65,5.75
OZW,2020-11-17 03:55,0.61,0.00,95.67,8.05
OZW,2020-11-17 04:15,0.72,0.00,94.91,11.50
OZW,2020-11-17 04:35,0.61,-0.39,93.01,19.55
SPI,2020-11-17 04:52,0.61,-2.22,81.30,12.65
BTR,2020-11-17 04:53,5.00,3.28,88.62,0.00
LIT,2020-11-17 04:53,8.28,1.11,60.61,9.20
MSP,2020-11-17 04:53,-6.11,-10.61,70.45,3.45
DSM,2020-11-17 04:54,-3.28,-5.00,87.87,4.60
OZW,2020-11-17 04:55,0.28,-1.61,87.13,11.50
OZW,2020-11-17 05:15,0.22,-3.11,78.29,12.65
OZW,2020-11-17 05:35,0.00,-3.50,77.28,11.50
SPI,2020-11-17 05:52,-0.61,-3.28,82.15,8.05
BTR,2020-11-17 05:53,5.00,3.28,88.62,0.00
LIT,2020-11-17 05:53,6.11,1.11,70.30,6.90
MSP,2020-11-17 05:53,-6.72,-10.00,77.48,4.60
DSM,2020-11-17 05:54,-3.28,-5.00,87.87,4.60
OZW,2020-11-17 05:55,-0.22,-3.39,79.20,13.80
OZW,2020-11-17 06:15,-0.50,-3.39,80.81,13.80
OZW,2020-11-17 06:35,-0.50,-3.22,81.82,16.10
SPI,2020-11-17 06:52,-1.72,-3.89,85.14,6.90
BTR,2020-11-17 06:53,5.00,3.28,88.62,3.45
LIT,2020-11-17 06:53,5.61,0.61,70.20,8.05
MSP,2020-11-17 06:53,-6.72,-10.61,73.83,3.45
DSM,2020-11-17 06:54,-1.72,-3.89,85.14,0.00
OZW,2020-11-17 06:55,-0.61,-3.39,81.47,17.25
OZW,2020-11-17 07:15,-0.72,-3.50,81.45,14.95
OZW,2020-11-17 07:35,-0.61,-4.22,76.54,16.10
SPI,2020-11-17 07:52,0.00,-2.78,81.55,10.35
BTR,2020-11-17 07:53,10.00,3.28,62.98,6.90
LIT,2020-11-17 07:53,9.39,2.78,63.34,5.75
MSP,2020-11-17 07:53,-5.61,-9.39,74.69,0.00
DSM,2020-11-17 07:54,-1.11,-3.89,81.40,3.45
OZW,2020-11-17 07:55,0.00,-4.50,71.70,17.25
OZW,2020-11-17 08:15,-0.28,-3.50,78.86,14.95
OZW,2020-11-17 08:35,-0.22,-3.39,79.20,13.80
SPI,2020-11-17 08:52,2.22,-3.28,66.97,5.75
LIT,2020-11-17 08:53,13.28,0.61,41.92,11.50
BTR,2020-11-17 08:53,14.39,2.78,45.54,8.05
