station,valid,tmpc,dwpc,relh,sped
BUR,2020-05-05 00:00,M,M,M,5.75
FAT,2020-05-05 00:00,M,M,M,2.30
SFO,2020-05-05 00:00,M,M,M,11.50
BUR,2020-05-05 00:05,M,M,M,5.75
FAT,2020-05-05 00:05,M,M,M,2.30
SFO,2020-05-05 00:05,M,M,M,10.35
BUR,2020-05-05 00:10,M,M,M,5.75
FAT,2020-05-05 00:10,M,M,M,4.60
SFO,2020-05-05 00:10,M,M,M,11.50
BUR,2020-05-05 00:15,M,M,M,5.75
FAT,2020-05-05 00:15,M,M,M,8.05
SFO,2020-05-05 00:15,M,M,M,10.35
BUR,2020-05-05 00:20,M,M,M,5.75
FAT,2020-05-05 00:20,M,M,M,5.75
SFO,2020-05-05 00:20,M,M,M,12.65
BUR,2020-05-05 00:25,M,M,M,4.60
FAT,2020-05-05 00:25,M,M,M,5.75
SFO,2020-05-05 00:25,M,M,M,12.65
BUR,2020-05-05 00:30,M,M,M,5.75
FAT,2020-05-05 00:30,M,M,M,5.75
SFO,2020-05-05 00:30,M,M,M,14.95
BUR,2020-05-05 00:35,M,M,M,4.60
FAT,2020-05-05 00:35,M,M,M,5.75
SFO,2020-05-05 00:35,M,M,M,14.95
BUR,2020-05-05 00:40,M,M,M,5.75
FAT,2020-05-05 00:40,M,M,M,5.75
SFO,2020-05-05 00:40,M,M,M,14.95
BUR,2020-05-05 00:45,M,M,M,4.60
FAT,2020-05-05 00:45,M,M,M,5.75
SFO,2020-05-05 00:45,M,M,M,14.95
BUR,2020-05-05 00:50,M,M,M,2.30
FAT,2020-05-05 00:50,M,M,M,5.75
SFO,2020-05-05 00:50,M,M,M,12.65
BUR,2020-05-05 00:53,20.61,12.22,58.60,3.45
FAT,2020-05-05 00:53,18.28,4.39,39.82,6.90
BUR,2020-05-05 00:55,M,M,M,2.30
FAT,2020-05-05 00:55,M,M,M,5.75
SFO,2020-05-05 00:55,M,M,M,17.25
SFO,2020-05-05 00:56,11.72,7.78,76.75,16.10
BUR,2020-05-05 01:00,M,M,M,2.30
FAT,2020-05-05 01:00,M,M,M,5.75
SFO,2020-05-05 01:00,M,M,M,12.65
BUR,2020-05-05 01:05,M,M,M,2.30
FAT,2020-05-05 01:05,M,M,M,5.75
SFO,2020-05-05 01:05,M,M,M,14.95
BUR,2020-05-05 01:10,M,M,M,2.30
FAT,2020-05-05 01:10,M,M,M,5.75
SFO,2020-05-05 01:10,M,M,M,14.95
BUR,2020-05-05 01:15,M,M,M,0.00
FAT,2020-05-05 01:15,M,M,M,5.75
SFO,2020-05-05 01:15,M,M,M,14.95
BUR,2020-05-05 01:20,M,M,M,2.30
FAT,2020-05-05 01:20,M,M,M,8.05
SFO,2020-05-05 01:20,M,M,M,12.65
BUR,2020-05-05 01:25,M,M,M,4.60
FAT,2020-05-05 01:25,M,M,M,5.75
SFO,2020-05-05 01:25,M,M,M,12.65
BUR,2020-05-05 01:30,M,M,M,2.30
FAT,2020-05-05 01:30,M,M,M,5.75
SFO,2020-05-05 01:30,M,M,M,12.65
BUR,2020-05-05 01:35,M,M,M,2.30
FAT,2020-05-05 01:35,M,M,M,4.60
SFO,2020-05-05 01:35,M,M,M,12.65
BUR,2020-05-05 01:40,M,M,M,2.30
FAT,2020-05-05 01:40,M,M,M,5.75
SFO,2020-05-05 01:40,M,M,M,12.65
BUR,2020-05-05 01:45,M,M,M,2.30
FAT,2020-05-05 01:45,M,M,M,4.60
SFO,2020-05-05 01:45,M,M,M,12.65
BUR,2020-05-05 01:50,M,M,M,2.30
FAT,2020-05-05 01:50,M,M,M,4.60
SFO,2020-05-05 01:50,M,M,M,12.65
BUR,2020-05-05 01:53,18.89,10.00,56.27,3.45
FAT,2020-05-05 01:53,16.72,4.39,43.93,4.60
BUR,2020-05-05 01:55,M,M,M,2.30
FAT,2020-05-05 01:55,M,M,M,2.30
SFO,2020-05-05 01:55,M,M,M,10.35
SFO,2020-05-05 01:56,11.11,7.22,76.94,12.65
BUR,2020-05-05 02:00,M,M,M,4.60
FAT,2020-05-05 02:00,M,M,M,2.30
SFO,2020-05-05 02:00,M,M,M,12.65
BUR,2020-05-05 02:05,M,M,M,4.60
FAT,2020-05-05 02:05,M,M,M,0.00
SFO,2020-05-05 02:05,M,M,M,12.65
BUR,2020-05-05 02:10,M,M,M,4.60
FAT,2020-05-05 02:10,M,M,M,2.30
SFO,2020-05-05 02:10,M,M,M,14.95
BUR,2020-05-05 02:15,M,M,M,5.75
FAT,2020-05-05 02:15,M,M,M,4.60
SFO,2020-05-05 02:15,M,M,M,14.95
BUR,2020-05-05 02:20,M,M,M,5.75
FAT,2020-05-05 02:20,M,M,M,4.60
SFO,2020-05-05 02:20,M,M,M,14.95
BUR,2020-05-05 02:25,M,M,M,4.60
FAT,2020-05-05 02:25,M,M,M,5.75
SFO,2020-05-05 02:25,M,M,M,12.65
BUR,2020-05-05 02:30,M,M,M,4.60
FAT,2020-05-05 02:30,M,M,M,4.60
SFO,2020-05-05 02:30,M,M,M,12.65
BUR,2020-05-05 02:35,M,M,M,4.60
FAT,2020-05-05 02:35,M,M,M,2.30
SFO,2020-05-05 02:35,M,M,M,12.65
BUR,2020-05-05 02:40,M,M,M,2.30
FAT,2020-05-05 02:40,M,M,M,4.60
SFO,2020-05-05 02:40,M,M,M,12.65
BUR,2020-05-05 02:45,M,M,M,0.00
FAT,2020-05-05 02:45,M,M,M,4.60
SFO,2020-05-05 02:45,M,M,M,12.65
BUR,2020-05-05 02:50,M,M,M,0.00
FAT,2020-05-05 02:50,M,M,M,0.00
SFO,2020-05-05 02:50,M,M,M,9.20
BUR,2020-05-05 02:53,18.89,7.78,48.43,0.00
FAT,2020-05-05 02:53,16.11,4.39,45.67,0.00
BUR,2020-05-05 02:55,M,M,M,0.00
FAT,2020-05-05 02:55,M,M,M,0.00
SFO,2020-05-05 02:55,M,M,M,10.35
SFO,2020-05-05 02:56,12.22,7.22,71.50,10.35
BUR,2020-05-05 03:00,M,M,M,2.30
FAT,2020-05-05 03:00,M,M,M,0.00
SFO,2020-05-05 03:00,M,M,M,10.35
BUR,2020-05-05 03:05,M,M,M,4.60
FAT,2020-05-05 03:05,M,M,M,0.00
SFO,2020-05-05 03:05,M,M,M,9.20
BUR,2020-05-05 03:10,M,M,M,2.30
FAT,2020-05-05 03:10,M,M,M,0.00
SFO,2020-05-05 03:10,M,M,M,10.35
BUR,2020-05-05 03:15,M,M,M,0.00
FAT,2020-05-05 03:15,M,M,M,0.00
SFO,2020-05-05 03:15,M,M,M,11.50
BUR,2020-05-05 03:20,M,M,M,0.00
FAT,2020-05-05 03:20,M,M,M,0.00
SFO,2020-05-05 03:20,M,M,M,11.50
BUR,2020-05-05 03:25,M,M,M,0.00
FAT,2020-05-05 03:25,M,M,M,0.00
