station,valid,tmpc,dwpc,relh,sped
LGA,2020-12-12 00:00,M,M,M,5.75
LGA,2020-12-12 00:05,M,M,M,5.75
LGA,2020-12-12 00:10,M,M,M,5.75
LGA,2020-12-12 00:15,M,M,M,5.75
LGA,2020-12-12 00:20,M,M,M,5.75
LGA,2020-12-12 00:25,M,M,M,5.75
LGA,2020-12-12 00:30,M,M,M,5.75
LGA,2020-12-12 00:35,M,M,M,5.75
LGA,2020-12-12 00:40,M,M,M,5.75
LGA,2020-12-12 00:45,M,M,M,5.75
LGA,2020-12-12 00:50,M,M,M,4.60
LGA,2020-12-12 00:51,8.89,4.39,73.38,3.45
SYR,2020-12-12 00:54,1.11,-0.61,88.27,0.00
LGA,2020-12-12 00:55,M,M,M,0.00
LGA,2020-12-12 01:00,M,M,M,0.00
LGA,2020-12-12 01:05,M,M,M,0.00
LGA,2020-12-12 01:10,M,M,M,2.30
LGA,2020-12-12 01:15,M,M,M,5.75
LGA,2020-12-12 01:20,M,M,M,4.60
LGA,2020-12-12 01:25,M,M,M,4.60
LGA,2020-12-12 01:30,M,M,M,4.60
LGA,2020-12-12 01:35,M,M,M,5.75
LGA,2020-12-12 01:40,M,M,M,5.75
LGA,2020-12-12 01:45,M,M,M,5.75
LGA,2020-12-12 01:50,M,M,M,8.05
LGA,2020-12-12 01:51,9.39,5.00,74.05,8.05
SYR,2020-12-12 01:54,1.11,-0.61,88.27,0.00
LGA,2020-12-12 01:55,M,M,M,5.75
LGA,2020-12-12 02:00,M,M,M,5.75
LGA,2020-12-12 02:05,M,M,M,5.75
LGA,2020-12-12 02:10,M,M,M,5.75
LGA,2020-12-12 02:15,M,M,M,5.75
LGA,2020-12-12 02:20,M,M,M,5.75
LGA,2020-12-12 02:25,M,M,M,5.75
LGA,2020-12-12 02:30,M,M,M,5.75
LGA,2020-12-12 02:35,M,M,M,4.60
LGA,2020-12-12 02:40,M,M,M,2.30
LGA,2020-12-12 02:45,M,M,M,0.00
LGA,2020-12-12 02:50,M,M,M,0.00
LGA,2020-12-12 02:51,8.89,5.00,76.58,0.00
SYR,2020-12-12 02:54,1.11,-0.61,88.27,4.60
LGA,2020-12-12 02:55,M,M,M,0.00
LGA,2020-12-12 03:00,M,M,M,0.00
LGA,2020-12-12 03:05,M,M,M,2.30
LGA,2020-12-12 03:10,M,M,M,2.30
LGA,2020-12-12 03:15,M,M,M,4.60
LGA,2020-12-12 03:20,M,M,M,4.60
LGA,2020-12-12 03:25,M,M,M,4.60
LGA,2020-12-12 03:30,M,M,M,4.60
LGA,2020-12-12 03:35,M,M,M,4.60
LGA,2020-12-12 03:40,M,M,M,2.30
LGA,2020-12-12 03:45,M,M,M,2.30
LGA,2020-12-12 03:50,M,M,M,0.00
LGA,2020-12-12 03:51,6.72,3.28,78.66,0.00
SYR,2020-12-12 03:54,1.11,-0.61,88.27,3.45
LGA,2020-12-12 03:55,M,M,M,0.00
LGA,2020-12-12 04:00,M,M,M,2.30
LGA,2020-12-12 04:05,M,M,M,4.60
LGA,2020-12-12 04:10,M,M,M,4.60
LGA,2020-12-12 04:15,M,M,M,4.60
LGA,2020-12-12 04:20,M,M,M,4.60
LGA,2020-12-12 04:25,M,M,M,4.60
LGA,2020-12-12 04:30,M,M,M,4.60
LGA,2020-12-12 04:35,M,M,M,4.60
LGA,2020-12-12 04:40,M,M,M,4.60
LGA,2020-12-12 04:45,M,M,M,4.60
LGA,2020-12-12 04:50,M,M,M,4.60
LGA,2020-12-12 04:51,7.78,5.61,86.16,4.60
SYR,2020-12-12 04:54,1.11,-0.61,88.27,6.90
LGA,2020-12-12 04:55,M,M,M,5.75
LGA,2020-12-12 05:00,M,M,M,5.75
LGA,2020-12-12 05:05,M,M,M,5.75
LGA,2020-12-12 05:10,M,M,M,5.75
LGA,2020-12-12 05:15,M,M,M,5.75
LGA,2020-12-12 05:20,M,M,M,5.75
LGA,2020-12-12 05:25,M,M,M,5.75
LGA,2020-12-12 05:30,M,M,M,5.75
LGA,2020-12-12 05:35,M,M,M,4.60
LGA,2020-12-12 05:40,M,M,M,5.75
LGA,2020-12-12 05:45,M,M,M,2.30
LGA,2020-12-12 05:50,M,M,M,4.60
LGA,2020-12-12 05:51,7.22,5.00,85.77,3.45
SYR,2020-12-12 05:54,1.72,0.00,88.33,3.45
LGA,2020-12-12 05:55,M,M,M,4.60
LGA,2020-12-12 06:00,M,M,M,2.30
LGA,2020-12-12 06:05,M,M,M,4.60
LGA,2020-12-12 06:10,M,M,M,2.30
LGA,2020-12-12 06:15,M,M,M,4.60
LGA,2020-12-12 06:20,M,M,M,4.60
LGA,2020-12-12 06:25,M,M,M,4.60
LGA,2020-12-12 06:30,M,M,M,4.60
LGA,2020-12-12 06:35,M,M,M,2.30
LGA,2020-12-12 06:40,M,M,M,4.60
LGA,2020-12-12 06:45,M,M,M,4.60
LGA,2020-12-12 06:49,8.00,6.00,87.19,4.60
LGA,2020-12-12 06:50,M,M,M,5.75
LGA,2020-12-12 06:51,7.78,5.61,86.16,5.75
SYR,2020-12-12 06:54,1.72,0.00,88.33,5.75
LGA,2020-12-12 06:55,M,M,M,5.75
LGA,2020-12-12 07:00,M,M,M,4.60
LGA,2020-12-12 07:05,M,M,M,5.75
LGA,2020-12-12 07:10,M,M,M,4.60
LGA,2020-12-12 07:15,M,M,M,4.60
LGA,2020-12-12 07:20,M,M,M,4.60
LGA,2020-12-12 07:25,M,M,M,2.30
LGA,2020-12-12 07:30,M,M,M,4.60
LGA,2020-12-12 07:35,M,M,M,4.60
LGA,2020-12-12 07:40,M,M,M,4.60
LGA,2020-12-12 07:45,M,M,M,5.75
LGA,2020-12-12 07:50,M,M,M,4.60
LGA,2020-12-12 07:51,8.89,6.11,82.72,4.60
SYR,2020-12-12 07:54,1.72,0.00,88.33,6.90
LGA,2020-12-12 07:55,M,M,M,4.60
LGA,2020-12-12 08:00,M,M,M,4.60
LGA,2020-12-12 08:05,M,M,M,5.75
