station,valid,tmpc,dwpc,relh,sped
CQT,2020-11-09 00:52,11.11,-0.61,44.24,0.00
BUR,2020-11-09 00:53,9.39,-2.78,42.32,9.20
FAT,2020-11-09 00:53,3.89,0.61,79.17,4.60
SFO,2020-11-09 00:56,6.72,-2.78,50.73,4.60
CQT,2020-11-09 01:52,10.00,-1.11,45.93,0.00
BUR,2020-11-09 01:53,8.89,-2.22,45.61,3.45
FAT,2020-11-09 01:53,3.28,0.61,82.66,3.45
SFO,2020-11-09 01:56,7.78,-3.89,43.44,6.90
CQT,2020-11-09 02:52,8.89,0.00,53.67,0.00
BUR,2020-11-09 02:53,7.78,-1.72,51.03,3.45
FAT,2020-11-09 02:53,2.78,0.00,81.93,5.75
SFO,2020-11-09 02:56,7.78,-3.89,43.44,4.60
CQT,2020-11-09 03:52,8.89,1.72,60.76,0.00
BUR,2020-11-09 03:53,6.11,-2.22,55.14,5.75
FAT,2020-11-09 03:53,3.28,0.00,79.08,3.45
SFO,2020-11-09 03:56,5.61,-3.28,52.78,8.05
CQT,2020-11-09 04:52,8.89,1.72,60.76,3.45
BUR,2020-11-09 04:53,5.61,-1.11,61.94,3.45
FAT,2020-11-09 04:53,3.28,-0.61,75.64,3.45
SFO,2020-11-09 04:56,7.78,-3.89,43.44,3.45
CQT,2020-11-09 05:52,8.28,1.72,63.33,0.00
BUR,2020-11-09 05:53,5.00,-1.11,64.63,0.00
FAT,2020-11-09 05:53,3.28,-1.11,72.93,4.60
SFO,2020-11-09 05:56,6.72,-2.78,50.73,3.45
CQT,2020-11-09 06:52,8.89,0.61,56.10,3.45
BUR,2020-11-09 06:53,5.61,-1.72,59.22,0.00
FAT,2020-11-09 06:53,2.78,-1.11,75.56,4.60
SFO,2020-11-09 06:56,6.72,-2.78,50.73,3.45
CQT,2020-11-09 07:52,11.11,1.11,50.12,0.00
BUR,2020-11-09 07:53,7.78,-1.11,53.37,0.00
FAT,2020-11-09 07:53,4.39,0.00,73.14,5.75
SFO,2020-11-09 07:56,8.89,-1.11,49.49,0.00
CQT,2020-11-09 08:52,12.78,1.11,44.90,0.00
BUR,2020-11-09 08:53,10.00,-2.22,42.33,0.00
FAT,2020-11-09 08:53,6.72,1.72,70.43,5.75
SFO,2020-11-09 08:56,10.00,2.78,60.79,5.75
CQT,2020-11-09 09:52,15.00,2.78,43.78,3.45
BUR,2020-11-09 09:53,12.22,0.00,42.98,0.00
FAT,2020-11-09 09:53,8.89,2.22,62.97,8.05
SFO,2020-11-09 09:56,12.22,-0.61,41.11,5.75
CQT,2020-11-09 10:52,15.61,2.22,40.46,4.60
BUR,2020-11-09 10:53,13.89,-0.61,36.86,0.00
FAT,2020-11-09 10:53,10.00,1.72,56.39,6.90
SFO,2020-11-09 10:56,12.78,-2.78,33.79,0.00
CQT,2020-11-09 11:52,16.72,0.00,32.13,0.00
BUR,2020-11-09 11:53,13.89,-0.61,36.86,0.00
FAT,2020-11-09 11:53,11.11,1.11,50.12,5.75
SFO,2020-11-09 11:56,13.28,-2.22,34.08,3.45
CQT,2020-11-09 12:52,16.72,-1.11,29.63,0.00
BUR,2020-11-09 12:53,15.61,-1.72,30.41,0.00
FAT,2020-11-09 12:53,11.72,1.11,48.13,5.75
SFO,2020-11-09 12:56,13.89,-3.28,30.28,4.60
CQT,2020-11-09 13:52,17.22,-2.22,26.45,0.00
BUR,2020-11-09 13:53,15.61,-2.22,29.31,0.00
FAT,2020-11-09 13:53,12.78,1.11,44.90,4.60
SFO,2020-11-09 13:56,14.39,-3.28,29.32,0.00
CQT,2020-11-09 14:52,17.22,3.28,39.36,3.45
BUR,2020-11-09 14:53,16.11,-1.72,29.45,0.00
FAT,2020-11-09 14:53,12.78,0.00,41.44,4.60
SFO,2020-11-09 14:56,14.39,-4.39,26.98,4.60
CQT,2020-11-09 15:52,16.11,3.89,44.10,4.60
BUR,2020-11-09 15:53,16.11,-1.11,30.80,8.05
FAT,2020-11-09 15:53,12.78,0.00,41.44,3.45
SFO,2020-11-09 15:56,14.39,-2.22,31.71,10.35
CQT,2020-11-09 16:52,14.39,4.39,51.02,3.45
BUR,2020-11-09 16:53,13.89,0.61,40.28,6.90
FAT,2020-11-09 16:53,11.72,0.00,44.42,3.45
SFO,2020-11-09 16:56,11.11,2.22,54.26,13.80
CQT,2020-11-09 17:52,12.78,3.28,52.40,0.00
