station,valid,tmpc,dwpc,relh,sped
HOU,2021-11-16 00:00,M,M,M,5.75
DAL,2021-11-16 00:00,M,M,M,12.65
DAL,2021-11-16 00:05,M,M,M,5.75
HOU,2021-11-16 00:05,M,M,M,5.75
HOU,2021-11-16 00:10,M,M,M,5.75
DAL,2021-11-16 00:10,M,M,M,10.35
CVB,2021-11-16 00:13,19.00,18.00,93.92,3.45
HOU,2021-11-16 00:15,M,M,M,5.75
DAL,2021-11-16 00:15,M,M,M,9.20
HOU,2021-11-16 00:20,M,M,M,5.75
DAL,2021-11-16 00:20,M,M,M,9.20
DAL,2021-11-16 00:25,M,M,M,5.75
HOU,2021-11-16 00:25,M,M,M,5.75
DAL,2021-11-16 00:30,M,M,M,9.20
HOU,2021-11-16 00:30,M,M,M,5.75
CVB,2021-11-16 00:33,19.00,18.00,93.92,0.00
HOU,2021-11-16 00:35,M,M,M,5.75
DAL,2021-11-16 00:35,M,M,M,9.20
HOU,2021-11-16 00:40,M,M,M,5.75
DAL,2021-11-16 00:40,M,M,M,8.05
HOU,2021-11-16 00:45,M,M,M,5.75
DAL,2021-11-16 00:45,M,M,M,8.05
HOU,2021-11-16 00:50,M,M,M,5.75
DAL,2021-11-16 00:50,M,M,M,9.20
HOU,2021-11-16 00:53,19.39,17.22,87.28,6.90
CVB,2021-11-16 00:53,19.00,18.00,93.92,0.00
DAL,2021-11-16 00:53,18.89,14.39,75.12,9.20
DAL,2021-11-16 00:55,M,M,M,9.20
HOU,2021-11-16 00:55,M,M,M,5.75
HOU,2021-11-16 01:00,M,M,M,5.75
DAL,2021-11-16 01:00,M,M,M,9.20
HOU,2021-11-16 01:05,M,M,M,5.75
DAL,2021-11-16 01:05,M,M,M,9.20
HOU,2021-11-16 01:10,M,M,M,5.75
DAL,2021-11-16 01:10,M,M,M,8.05
CVB,2021-11-16 01:13,19.00,18.00,93.92,3.45
DAL,2021-11-16 01:15,M,M,M,5.75
HOU,2021-11-16 01:15,M,M,M,5.75
DAL,2021-11-16 01:20,M,M,M,8.05
HOU,2021-11-16 01:20,M,M,M,5.75
HOU,2021-11-16 01:25,M,M,M,5.75
DAL,2021-11-16 01:25,M,M,M,9.20
HOU,2021-11-16 01:30,M,M,M,5.75
DAL,2021-11-16 01:30,M,M,M,9.20
CVB,2021-11-16 01:33,18.00,18.00,100.00,3.45
