station,valid,tmpc,dwpc,relh,sped
SFO,2021-08-18 00:00,M,M,M,2.30
BUR,2021-08-18 00:00,M,M,M,5.75
FAT,2021-08-18 00:00,M,M,M,11.50
BUR,2021-08-18 00:05,M,M,M,8.05
SFO,2021-08-18 00:05,M,M,M,2.30
FAT,2021-08-18 00:05,M,M,M,9.20
BUR,2021-08-18 00:10,M,M,M,5.75
FAT,2021-08-18 00:10,M,M,M,10.35
SFO,2021-08-18 00:10,M,M,M,4.60
BUR,2021-08-18 00:15,M,M,M,5.75
SFO,2021-08-18 00:15,M,M,M,2.30
FAT,2021-08-18 00:15,M,M,M,9.20
BUR,2021-08-18 00:20,M,M,M,5.75
FAT,2021-08-18 00:20,M,M,M,9.20
SFO,2021-08-18 00:20,M,M,M,2.30
SFO,2021-08-18 00:25,M,M,M,2.30
BUR,2021-08-18 00:25,M,M,M,5.75
FAT,2021-08-18 00:25,M,M,M,8.05
BUR,2021-08-18 00:30,M,M,M,5.75
FAT,2021-08-18 00:30,M,M,M,8.05
SFO,2021-08-18 00:30,M,M,M,0.00
FAT,2021-08-18 00:35,M,M,M,5.75
BUR,2021-08-18 00:35,M,M,M,8.05
SFO,2021-08-18 00:35,M,M,M,2.30
SFO,2021-08-18 00:40,M,M,M,2.30
BUR,2021-08-18 00:40,M,M,M,10.35
FAT,2021-08-18 00:40,M,M,M,5.75
FAT,2021-08-18 00:45,M,M,M,5.75
BUR,2021-08-18 00:45,M,M,M,8.05
SFO,2021-08-18 00:45,M,M,M,2.30
BUR,2021-08-18 00:50,M,M,M,9.20
SFO,2021-08-18 00:50,M,M,M,0.00
FAT,2021-08-18 00:50,M,M,M,5.75
CQT,2021-08-18 00:52,22.78,17.78,73.40,0.00
BUR,2021-08-18 00:53,20.61,16.72,78.39,10.35
FAT,2021-08-18 00:53,23.89,11.72,46.44,6.90
SFO,2021-08-18 00:55,M,M,M,4.60
BUR,2021-08-18 00:55,M,M,M,9.20
FAT,2021-08-18 00:55,M,M,M,5.75
SFO,2021-08-18 00:56,16.11,11.11,72.22,5.75
BUR,2021-08-18 01:00,M,M,M,11.50
FAT,2021-08-18 01:00,M,M,M,5.75
SFO,2021-08-18 01:00,M,M,M,5.75
