station,valid,tmpc,dwpc,relh,sped
HIE,2020-11-08 00:52,1.11,0.61,96.46,0.00
BOS,2020-11-08 00:54,12.78,6.72,66.61,4.60
HIE,2020-11-08 01:52,0.61,0.00,95.67,0.00
BOS,2020-11-08 01:54,11.72,6.72,71.40,5.75
HIE,2020-11-08 02:52,0.00,-0.61,95.65,0.00
BOS,2020-11-08 02:54,11.11,6.72,74.35,0.00
HIE,2020-11-08 03:52,0.61,-0.61,91.51,0.00
BOS,2020-11-08 03:54,12.22,7.22,71.50,6.90
HIE,2020-11-08 04:52,2.22,1.72,96.49,0.00
BOS,2020-11-08 04:54,13.28,6.72,64.47,8.05
HIE,2020-11-08 05:52,3.89,2.78,92.45,0.00
BOS,2020-11-08 05:54,13.28,6.72,64.47,8.05
HIE,2020-11-08 06:52,3.89,3.28,95.78,0.00
BOS,2020-11-08 06:54,10.61,6.11,73.69,0.00
HIE,2020-11-08 07:52,3.28,2.78,96.52,0.00
BOS,2020-11-08 07:54,12.22,8.28,76.83,0.00
HIE,2020-11-08 08:52,8.89,6.11,82.72,0.00
BOS,2020-11-08 08:54,16.72,8.28,57.43,4.60
HIE,2020-11-08 09:52,13.89,7.78,66.59,0.00
BOS,2020-11-08 09:54,19.39,7.78,46.94,3.45
HIE,2020-11-08 10:52,18.28,8.28,52.06,0.00
BOS,2020-11-08 10:54,21.11,7.78,42.20,0.00
HIE,2020-11-08 11:52,19.39,8.28,48.56,3.45
HIE,2020-11-08 12:52,20.00,9.39,50.40,6.90
BOS,2020-11-08 12:54,20.00,8.28,46.76,6.90
HIE,2020-11-08 13:52,20.00,8.28,46.76,8.05
BOS,2020-11-08 13:54,18.89,8.28,50.10,8.05
HIE,2020-11-08 14:52,20.00,7.22,43.51,4.60
BOS,2020-11-08 14:54,17.78,8.89,55.99,5.75
HIE,2020-11-08 15:52,18.28,7.78,50.32,0.00
BOS,2020-11-08 15:54,14.39,8.28,66.70,8.05
HIE,2020-11-08 16:52,10.61,8.28,85.48,0.00
BOS,2020-11-08 16:54,12.22,7.78,74.26,4.60
HIE,2020-11-08 17:52,8.28,6.72,89.92,0.00
BOS,2020-11-08 17:54,12.22,8.28,76.83,3.45
HIE,2020-11-08 18:52,6.11,4.39,88.71,0.00
BOS,2020-11-08 18:54,11.72,8.89,82.76,4.60
HIE,2020-11-08 19:52,5.00,3.89,92.52,0.00
BOS,2020-11-08 19:54,10.61,8.28,85.48,4.60
HIE,2020-11-08 20:52,3.28,2.78,96.52,0.00
BOS,2020-11-08 20:54,11.11,8.28,82.68,3.45
HIE,2020-11-08 21:52,2.22,1.72,96.49,0.00
BOS,2020-11-08 21:54,10.00,8.28,89.04,3.45
HIE,2020-11-08 22:52,1.11,0.00,92.29,0.00
BOS,2020-11-08 22:54,10.61,8.28,85.48,3.45
HIE,2020-11-08 23:52,0.61,-0.61,91.51,0.00
BOS,2020-11-08 23:54,9.39,7.22,86.33,0.00
