station,valid,tmpc,dwpc,relh,sped
OZW,2020-11-10 00:15,18.22,12.28,68.24,9.20
OZW,2020-11-10 00:35,18.50,12.22,66.82,11.50
SPI,2020-11-10 00:52,18.28,16.72,90.64,13.80
BTR,2020-11-10 00:53,20.00,18.28,89.81,0.00
LIT,2020-11-10 00:53,17.78,16.72,93.54,6.90
MSP,2020-11-10 00:53,0.00,-5.61,65.92,4.60
DSM,2020-11-10 00:54,3.28,2.22,92.78,14.95
OZW,2020-11-10 00:55,18.61,12.22,66.36,9.20
OZW,2020-11-10 01:15,18.72,12.22,65.90,8.05
OZW,2020-11-10 01:35,18.78,12.22,65.67,9.20
SPI,2020-11-10 01:52,18.28,16.72,90.64,12.65
BTR,2020-11-10 01:53,20.61,18.89,89.86,0.00
LIT,2020-11-10 01:53,17.22,16.72,96.88,5.75
MSP,2020-11-10 01:53,0.00,-5.61,65.92,10.35
DSM,2020-11-10 01:54,2.22,1.72,96.49,11.50
OZW,2020-11-10 01:55,18.61,12.22,66.36,9.20
OZW,2020-11-10 02:15,18.39,12.28,67.53,6.90
DSM,2020-11-10 02:19,2.22,1.11,92.35,17.25
OZW,2020-11-10 02:35,18.50,12.28,67.07,9.20
SPI,2020-11-10 02:52,18.28,16.72,90.64,12.65
BTR,2020-11-10 02:53,20.61,18.89,89.86,0.00
LIT,2020-11-10 02:53,17.22,16.72,96.88,0.00
MSP,2020-11-10 02:53,0.00,-6.11,63.45,6.90
DSM,2020-11-10 02:54,1.72,1.11,95.71,9.20
OZW,2020-11-10 02:55,18.28,12.22,67.76,9.20
DSM,2020-11-10 03:03,2.22,1.11,92.35,10.35
OZW,2020-11-10 03:15,17.78,12.11,69.41,8.05
DSM,2020-11-10 03:31,2.22,1.72,96.49,11.50
OZW,2020-11-10 03:35,17.50,12.22,71.16,9.20
SPI,2020-11-10 03:52,18.89,17.22,90.05,14.95
BTR,2020-11-10 03:53,21.11,18.89,87.14,3.45
LIT,2020-11-10 03:53,16.72,16.11,96.18,0.00
MSP,2020-11-10 03:53,-0.61,-5.61,68.91,9.20
DSM,2020-11-10 03:54,2.22,1.72,96.49,10.35
OZW,2020-11-10 03:55,17.61,12.28,70.92,8.05
DSM,2020-11-10 03:57,2.22,1.72,96.49,9.20
LIT,2020-11-10 04:13,14.39,14.39,100.00,0.00
OZW,2020-11-10 04:15,17.78,12.50,71.21,8.05
OZW,2020-11-10 04:35,17.50,12.50,72.47,8.05
LIT,2020-11-10 04:38,15.00,15.00,100.00,3.45
LIT,2020-11-10 04:46,14.39,14.39,100.00,4.60
DSM,2020-11-10 04:46,1.72,0.61,92.32,18.40
SPI,2020-11-10 04:52,18.28,17.22,93.56,14.95
DSM,2020-11-10 04:52,2.00,1.00,93.08,13.80
BTR,2020-11-10 04:53,21.11,18.89,87.14,4.60
LIT,2020-11-10 04:53,15.61,15.00,96.15,4.60
MSP,2020-11-10 04:53,-0.61,-6.11,66.34,9.20
DSM,2020-11-10 04:54,1.72,1.11,95.71,14.95
OZW,2020-11-10 04:55,17.50,12.61,73.00,5.75
DSM,2020-11-10 05:09,1.72,0.61,92.32,16.10
OZW,2020-11-10 05:15,17.50,12.50,72.47,9.20
OZW,2020-11-10 05:35,17.39,12.61,73.52,9.20
LIT,2020-11-10 05:44,15.61,15.61,100.00,0.00
SPI,2020-11-10 05:52,18.28,17.22,93.56,17.25
BTR,2020-11-10 05:53,21.11,19.39,89.90,5.75
LIT,2020-11-10 05:53,16.11,16.11,100.00,0.00
MSP,2020-11-10 05:53,-0.61,-6.11,66.34,9.20
DSM,2020-11-10 05:54,1.72,0.61,92.32,19.55
OZW,2020-11-10 05:55,17.50,12.78,73.80,8.05
DSM,2020-11-10 05:59,1.72,0.61,92.32,14.95
LIT,2020-11-10 06:03,16.72,16.11,96.18,0.00
BTR,2020-11-10 06:07,21.11,19.39,89.90,3.45
OZW,2020-11-10 06:15,17.50,13.00,74.89,8.05
DSM,2020-11-10 06:22,2.22,1.11,92.35,5.75
LIT,2020-11-10 06:30,15.61,15.61,100.00,0.00
OZW,2020-11-10 06:35,17.50,13.11,75.43,8.05
LIT,2020-11-10 06:38,16.11,15.61,96.85,0.00
SPI,2020-11-10 06:52,18.28,17.22,93.56,14.95
BTR,2020-11-10 06:53,21.11,19.39,89.90,0.00
LIT,2020-11-10 06:53,16.11,16.11,100.00,0.00
MSP,2020-11-10 06:53,-0.61,-6.11,66.34,8.05
DSM,2020-11-10 06:54,2.22,1.72,96.49,9.20
OZW,2020-11-10 06:55,17.28,13.11,76.50,8.05
LIT,2020-11-10 07:00,16.72,16.11,96.18,0.00
OZW,2020-11-10 07:15,17.61,13.28,75.72,9.20
DSM,2020-11-10 07:16,2.22,1.72,96.49,9.20
LIT,2020-11-10 07:26,17.22,17.22,100.00,0.00
DSM,2020-11-10 07:31,2.78,1.72,92.76,5.75
OZW,2020-11-10 07:35,18.11,13.61,74.99,9.20
BTR,2020-11-10 07:45,21.72,20.00,89.94,5.75
SPI,2020-11-10 07:52,18.28,17.22,93.56,18.40
BTR,2020-11-10 07:53,21.72,20.00,89.94,5.75
LIT,2020-11-10 07:53,17.78,17.22,96.55,0.00
MSP,2020-11-10 07:53,-1.11,-6.11,68.81,11.50
DSM,2020-11-10 07:54,2.78,1.72,92.76,3.45
OZW,2020-11-10 07:55,18.22,13.50,73.93,9.20
OZW,2020-11-10 08:15,18.72,13.78,72.95,11.50
BTR,2020-11-10 08:16,21.72,20.61,93.40,6.90
LIT,2020-11-10 08:17,18.28,17.78,96.90,0.00
LIT,2020-11-10 08:28,18.89,17.78,93.26,3.45
BTR,2020-11-10 08:30,21.72,20.61,93.40,6.90
OZW,2020-11-10 08:35,19.50,14.00,70.51,12.65
SPI,2020-11-10 08:52,20.00,17.22,84.03,19.55
BTR,2020-11-10 08:53,21.72,21.11,96.32,5.75
LIT,2020-11-10 08:53,18.89,17.78,93.26,5.75
MSP,2020-11-10 08:53,-1.11,-6.72,65.66,11.50
DSM,2020-11-10 08:54,3.28,2.78,96.52,0.00
OZW,2020-11-10 08:55,20.22,14.11,67.91,11.50
BTR,2020-11-10 09:00,22.22,21.11,93.43,4.60
LIT,2020-11-10 09:05,19.39,17.78,90.40,0.00
BTR,2020-11-10 09:06,22.22,21.11,93.43,4.60
OZW,2020-11-10 09:15,M,M,M,M
BTR,2020-11-10 09:22,22.22,21.11,93.43,4.60
OZW,2020-11-10 09:35,20.72,14.22,66.32,11.50
BTR,2020-11-10 09:39,22.22,21.11,93.43,4.60
BTR,2020-11-10 09:48,22.00,21.00,94.06,4.60
SPI,2020-11-10 09:52,21.72,17.22,75.58,21.85
BTR,2020-11-10 09:53,22.22,21.72,96.99,5.75
LIT,2020-11-10 09:53,21.11,17.78,81.27,3.45
MSP,2020-11-10 09:53,-0.61,-6.11,66.34,13.80
BTR,2020-11-10 09:54,22.22,21.72,96.99,5.75
DSM,2020-11-10 09:54,3.89,2.78,92.45,12.65
OZW,2020-11-10 09:55,21.11,14.28,64.98,14.95
LIT,2020-11-10 10:05,22.22,18.28,78.35,8.05
MSP,2020-11-10 10:10,-0.61,-6.11,66.34,12.65
OZW,2020-11-10 10:15,21.28,14.50,65.25,13.80
DSM,2020-11-10 10:23,3.28,2.78,96.52,9.20
MSP,2020-11-10 10:31,-0.61,-5.61,68.91,8.05
OZW,2020-11-10 10:35,22.00,14.61,62.88,10.35
SPI,2020-11-10 10:52,22.78,17.22,70.87,23.00
BTR,2020-11-10 10:53,23.28,21.72,90.97,5.75
LIT,2020-11-10 10:53,23.89,18.89,73.59,10.35
MSP,2020-11-10 10:53,-0.61,-5.61,68.91,9.20
DSM,2020-11-10 10:54,3.89,3.28,95.78,4.60
OZW,2020-11-10 10:55,22.00,14.11,60.88,16.10
BTR,2020-11-10 11:00,23.89,21.72,87.68,6.90
OZW,2020-11-10 11:15,23.00,14.11,57.29,12.65
