station,valid,tmpc,dwpc,relh,sped
RIC,2020-05-07 00:00,M,M,M,12.65
PHL,2020-05-07 00:00,M,M,M,5.75
CMH,2020-05-07 00:00,M,M,M,0.00
RIC,2020-05-07 00:05,M,M,M,11.50
PHL,2020-05-07 00:05,M,M,M,5.75
CMH,2020-05-07 00:05,M,M,M,0.00
RIC,2020-05-07 00:10,M,M,M,11.50
PHL,2020-05-07 00:10,M,M,M,5.75
CMH,2020-05-07 00:10,M,M,M,0.00
RIC,2020-05-07 00:15,M,M,M,12.65
PHL,2020-05-07 00:15,M,M,M,5.75
CMH,2020-05-07 00:15,M,M,M,0.00
RIC,2020-05-07 00:20,M,M,M,14.95
PHL,2020-05-07 00:20,M,M,M,5.75
CMH,2020-05-07 00:20,M,M,M,0.00
RIC,2020-05-07 00:25,M,M,M,12.65
PHL,2020-05-07 00:25,M,M,M,5.75
CMH,2020-05-07 00:25,M,M,M,0.00
RIC,2020-05-07 00:30,M,M,M,18.40
PHL,2020-05-07 00:30,M,M,M,5.75
CMH,2020-05-07 00:30,M,M,M,0.00
RIC,2020-05-07 00:35,M,M,M,17.25
PHL,2020-05-07 00:35,M,M,M,5.75
CMH,2020-05-07 00:35,M,M,M,0.00
RIC,2020-05-07 00:40,M,M,M,14.95
PHL,2020-05-07 00:40,M,M,M,5.75
CMH,2020-05-07 00:40,M,M,M,2.30
RIC,2020-05-07 00:45,M,M,M,16.10
PHL,2020-05-07 00:45,M,M,M,5.75
CMH,2020-05-07 00:45,M,M,M,0.00
RIC,2020-05-07 00:50,M,M,M,14.95
PHL,2020-05-07 00:50,M,M,M,5.75
CMH,2020-05-07 00:50,M,M,M,0.00
CMH,2020-05-07 00:51,3.28,-1.72,69.73,0.00
RIC,2020-05-07 00:54,9.39,2.22,60.88,17.25
PHL,2020-05-07 00:54,7.78,4.39,79.13,4.60
RIC,2020-05-07 00:55,M,M,M,17.25
PHL,2020-05-07 00:55,M,M,M,5.75
CMH,2020-05-07 00:55,M,M,M,0.00
RIC,2020-05-07 01:00,M,M,M,16.10
PHL,2020-05-07 01:00,M,M,M,5.75
CMH,2020-05-07 01:00,M,M,M,0.00
RIC,2020-05-07 01:05,M,M,M,14.95
PHL,2020-05-07 01:05,M,M,M,5.75
CMH,2020-05-07 01:05,M,M,M,0.00
RIC,2020-05-07 01:10,M,M,M,12.65
PHL,2020-05-07 01:10,M,M,M,5.75
CMH,2020-05-07 01:10,M,M,M,0.00
RIC,2020-05-07 01:15,M,M,M,12.65
PHL,2020-05-07 01:15,M,M,M,5.75
CMH,2020-05-07 01:15,M,M,M,0.00
RIC,2020-05-07 01:20,M,M,M,10.35
PHL,2020-05-07 01:20,M,M,M,5.75
CMH,2020-05-07 01:20,M,M,M,0.00
RIC,2020-05-07 01:25,M,M,M,16.10
PHL,2020-05-07 01:25,M,M,M,5.75
CMH,2020-05-07 01:25,M,M,M,0.00
RIC,2020-05-07 01:30,M,M,M,14.95
PHL,2020-05-07 01:30,M,M,M,4.60
CMH,2020-05-07 01:30,M,M,M,0.00
RIC,2020-05-07 01:35,M,M,M,11.50
PHL,2020-05-07 01:35,M,M,M,5.75
CMH,2020-05-07 01:35,M,M,M,0.00
RIC,2020-05-07 01:40,M,M,M,11.50
PHL,2020-05-07 01:40,M,M,M,5.75
CMH,2020-05-07 01:40,M,M,M,0.00
RIC,2020-05-07 01:45,M,M,M,11.50
PHL,2020-05-07 01:45,M,M,M,5.75
CMH,2020-05-07 01:45,M,M,M,0.00
RIC,2020-05-07 01:50,M,M,M,12.65
PHL,2020-05-07 01:50,M,M,M,5.75
CMH,2020-05-07 01:50,M,M,M,0.00
CMH,2020-05-07 01:51,2.78,-1.11,75.56,0.00
RIC,2020-05-07 01:54,8.89,2.78,65.51,12.65
PHL,2020-05-07 01:54,7.78,5.00,82.58,5.75
RIC,2020-05-07 01:55,M,M,M,14.95
PHL,2020-05-07 01:55,M,M,M,5.75
CMH,2020-05-07 01:55,M,M,M,0.00
RIC,2020-05-07 02:00,M,M,M,12.65
PHL,2020-05-07 02:00,M,M,M,5.75
CMH,2020-05-07 02:00,M,M,M,2.30
RIC,2020-05-07 02:05,M,M,M,17.25
PHL,2020-05-07 02:05,M,M,M,5.75
CMH,2020-05-07 02:05,M,M,M,0.00
RIC,2020-05-07 02:10,M,M,M,14.95
PHL,2020-05-07 02:10,M,M,M,5.75
CMH,2020-05-07 02:10,M,M,M,0.00
RIC,2020-05-07 02:15,M,M,M,16.10
PHL,2020-05-07 02:15,M,M,M,5.75
CMH,2020-05-07 02:15,M,M,M,0.00
RIC,2020-05-07 02:20,M,M,M,11.50
PHL,2020-05-07 02:20,M,M,M,5.75
CMH,2020-05-07 02:20,M,M,M,0.00
RIC,2020-05-07 02:25,M,M,M,14.95
PHL,2020-05-07 02:25,M,M,M,5.75
CMH,2020-05-07 02:25,M,M,M,0.00
RIC,2020-05-07 02:30,M,M,M,12.65
