station,valid,tmpc,dwpc,relh,sped
BTR,2020-12-18 00:00,M,M,M,0.00
LIT,2020-12-18 00:00,M,M,M,0.00
DSM,2020-12-18 00:00,M,M,M,5.75
MSP,2020-12-18 00:00,M,M,M,8.05
SPI,2020-12-18 00:02,-5.00,-6.11,91.90,0.00
BTR,2020-12-18 00:05,M,M,M,0.00
SPI,2020-12-18 00:05,M,M,M,0.00
LIT,2020-12-18 00:05,M,M,M,0.00
DSM,2020-12-18 00:05,M,M,M,5.75
MSP,2020-12-18 00:05,M,M,M,5.75
BTR,2020-12-18 00:10,M,M,M,0.00
SPI,2020-12-18 00:10,M,M,M,0.00
LIT,2020-12-18 00:10,M,M,M,0.00
DSM,2020-12-18 00:10,M,M,M,5.75
MSP,2020-12-18 00:10,M,M,M,8.05
OZW,2020-12-18 00:15,-3.22,-3.22,100.00,3.45
BTR,2020-12-18 00:15,M,M,M,0.00
SPI,2020-12-18 00:15,M,M,M,2.30
LIT,2020-12-18 00:15,M,M,M,0.00
DSM,2020-12-18 00:15,M,M,M,5.75
MSP,2020-12-18 00:15,M,M,M,8.05
BTR,2020-12-18 00:20,M,M,M,0.00
SPI,2020-12-18 00:20,M,M,M,2.30
LIT,2020-12-18 00:20,M,M,M,0.00
DSM,2020-12-18 00:20,M,M,M,5.75
MSP,2020-12-18 00:20,M,M,M,9.20
BTR,2020-12-18 00:25,M,M,M,0.00
SPI,2020-12-18 00:25,M,M,M,2.30
LIT,2020-12-18 00:25,M,M,M,0.00
BTR,2020-12-18 00:30,M,M,M,0.00
LIT,2020-12-18 00:30,M,M,M,0.00
OZW,2020-12-18 00:35,-3.61,-3.61,100.00,0.00
BTR,2020-12-18 00:35,M,M,M,0.00
SPI,2020-12-18 00:35,M,M,M,4.60
LIT,2020-12-18 00:35,M,M,M,0.00
DSM,2020-12-18 00:35,M,M,M,5.75
MSP,2020-12-18 00:35,M,M,M,16.10
BTR,2020-12-18 00:40,M,M,M,M
SPI,2020-12-18 00:40,M,M,M,2.30
LIT,2020-12-18 00:40,M,M,M,0.00
DSM,2020-12-18 00:40,M,M,M,8.05
MSP,2020-12-18 00:40,M,M,M,9.20
BTR,2020-12-18 00:45,M,M,M,0.00
LIT,2020-12-18 00:45,M,M,M,0.00
BTR,2020-12-18 00:50,M,M,M,0.00
SPI,2020-12-18 00:50,M,M,M,2.30
LIT,2020-12-18 00:50,M,M,M,0.00
DSM,2020-12-18 00:50,M,M,M,8.05
MSP,2020-12-18 00:50,M,M,M,14.95
SPI,2020-12-18 00:52,-3.28,-4.39,92.01,3.45
BTR,2020-12-18 00:53,0.61,-0.61,91.51,0.00
LIT,2020-12-18 00:53,-1.11,-2.78,88.44,0.00
MSP,2020-12-18 00:53,-2.78,-5.61,80.83,11.50
DSM,2020-12-18 00:54,-5.00,-6.11,91.90,9.20
OZW,2020-12-18 00:55,-3.89,-3.89,100.00,3.45
BTR,2020-12-18 00:55,M,M,M,0.00
SPI,2020-12-18 00:55,M,M,M,2.30
LIT,2020-12-18 00:55,M,M,M,0.00
DSM,2020-12-18 00:55,M,M,M,9.20
MSP,2020-12-18 00:55,M,M,M,11.50
DSM,2020-12-18 00:59,-5.00,-6.11,91.90,9.20
BTR,2020-12-18 01:00,M,M,M,0.00
SPI,2020-12-18 01:00,M,M,M,4.60
LIT,2020-12-18 01:00,M,M,M,2.30
DSM,2020-12-18 01:00,M,M,M,9.20
MSP,2020-12-18 01:00,M,M,M,14.95
BTR,2020-12-18 01:05,M,M,M,0.00
SPI,2020-12-18 01:05,M,M,M,4.60
LIT,2020-12-18 01:05,M,M,M,0.00
DSM,2020-12-18 01:05,M,M,M,9.20
MSP,2020-12-18 01:05,M,M,M,12.65
SPI,2020-12-18 01:09,-4.39,-5.61,91.17,4.60
BTR,2020-12-18 01:10,M,M,M,0.00
SPI,2020-12-18 01:10,M,M,M,4.60
LIT,2020-12-18 01:10,M,M,M,0.00
DSM,2020-12-18 01:10,M,M,M,8.05
MSP,2020-12-18 01:10,M,M,M,14.95
OZW,2020-12-18 01:15,-4.00,-4.00,100.00,0.00
BTR,2020-12-18 01:15,M,M,M,0.00
SPI,2020-12-18 01:15,M,M,M,4.60
LIT,2020-12-18 01:15,M,M,M,0.00
DSM,2020-12-18 01:15,M,M,M,8.05
MSP,2020-12-18 01:15,M,M,M,12.65
BTR,2020-12-18 01:20,M,M,M,0.00
SPI,2020-12-18 01:20,M,M,M,4.60
LIT,2020-12-18 01:20,M,M,M,0.00
DSM,2020-12-18 01:20,M,M,M,9.20
MSP,2020-12-18 01:20,M,M,M,14.95
BTR,2020-12-18 01:25,M,M,M,0.00
SPI,2020-12-18 01:25,M,M,M,4.60
LIT,2020-12-18 01:25,M,M,M,0.00
DSM,2020-12-18 01:25,M,M,M,8.05
MSP,2020-12-18 01:25,M,M,M,12.65
BTR,2020-12-18 01:30,M,M,M,0.00
SPI,2020-12-18 01:30,M,M,M,4.60
LIT,2020-12-18 01:30,M,M,M,0.00
DSM,2020-12-18 01:30,M,M,M,8.05
MSP,2020-12-18 01:30,M,M,M,9.20
OZW,2020-12-18 01:35,-4.00,-4.00,100.00,0.00
BTR,2020-12-18 01:35,M,M,M,0.00
SPI,2020-12-18 01:35,M,M,M,4.60
LIT,2020-12-18 01:35,M,M,M,0.00
DSM,2020-12-18 01:35,M,M,M,8.05
MSP,2020-12-18 01:35,M,M,M,10.35
BTR,2020-12-18 01:40,M,M,M,0.00
SPI,2020-12-18 01:40,M,M,M,4.60
LIT,2020-12-18 01:40,M,M,M,0.00
DSM,2020-12-18 01:40,M,M,M,8.05
MSP,2020-12-18 01:40,M,M,M,12.65
BTR,2020-12-18 01:45,M,M,M,2.30
SPI,2020-12-18 01:45,M,M,M,4.60
LIT,2020-12-18 01:45,M,M,M,0.00
DSM,2020-12-18 01:45,M,M,M,9.20
MSP,2020-12-18 01:45,M,M,M,16.10
BTR,2020-12-18 01:50,M,M,M,4.60
SPI,2020-12-18 01:50,M,M,M,4.60
LIT,2020-12-18 01:50,M,M,M,0.00
DSM,2020-12-18 01:50,M,M,M,8.05
MSP,2020-12-18 01:50,M,M,M,14.95
SPI,2020-12-18 01:52,-5.00,-6.11,91.90,5.75
