station,valid,tmpc,dwpc,relh,sped
RIC,2020-05-06 00:00,M,M,M,8.05
PHL,2020-05-06 00:00,M,M,M,2.30
CMH,2020-05-06 00:00,M,M,M,9.20
RIC,2020-05-06 00:05,M,M,M,5.75
PHL,2020-05-06 00:05,M,M,M,2.30
CMH,2020-05-06 00:05,M,M,M,9.20
RIC,2020-05-06 00:10,M,M,M,4.60
PHL,2020-05-06 00:10,M,M,M,2.30
CMH,2020-05-06 00:10,M,M,M,9.20
RIC,2020-05-06 00:15,M,M,M,5.75
PHL,2020-05-06 00:15,M,M,M,2.30
CMH,2020-05-06 00:15,M,M,M,8.05
RIC,2020-05-06 00:20,M,M,M,5.75
PHL,2020-05-06 00:20,M,M,M,2.30
CMH,2020-05-06 00:20,M,M,M,5.75
RIC,2020-05-06 00:25,M,M,M,5.75
PHL,2020-05-06 00:25,M,M,M,4.60
CMH,2020-05-06 00:25,M,M,M,9.20
CMH,2020-05-06 00:27,5.00,2.78,85.54,10.35
RIC,2020-05-06 00:30,M,M,M,4.60
PHL,2020-05-06 00:30,M,M,M,2.30
CMH,2020-05-06 00:30,M,M,M,9.20
RIC,2020-05-06 00:35,M,M,M,5.75
PHL,2020-05-06 00:35,M,M,M,2.30
CMH,2020-05-06 00:35,M,M,M,10.35
RIC,2020-05-06 00:40,M,M,M,5.75
PHL,2020-05-06 00:40,M,M,M,2.30
CMH,2020-05-06 00:40,M,M,M,11.50
RIC,2020-05-06 00:45,M,M,M,5.75
PHL,2020-05-06 00:45,M,M,M,2.30
CMH,2020-05-06 00:45,M,M,M,11.50
RIC,2020-05-06 00:50,M,M,M,5.75
PHL,2020-05-06 00:50,M,M,M,2.30
CMH,2020-05-06 00:50,M,M,M,9.20
CMH,2020-05-06 00:51,4.39,2.78,89.27,8.05
RIC,2020-05-06 00:54,10.61,9.39,92.14,5.75
PHL,2020-05-06 00:54,11.72,2.78,54.21,3.45
RIC,2020-05-06 00:55,M,M,M,5.75
PHL,2020-05-06 00:55,M,M,M,2.30
CMH,2020-05-06 00:55,M,M,M,10.35
RIC,2020-05-06 01:00,M,M,M,8.05
PHL,2020-05-06 01:00,M,M,M,2.30
CMH,2020-05-06 01:00,M,M,M,12.65
RIC,2020-05-06 01:05,M,M,M,4.60
PHL,2020-05-06 01:05,M,M,M,0.00
CMH,2020-05-06 01:05,M,M,M,12.65
RIC,2020-05-06 01:10,M,M,M,5.75
PHL,2020-05-06 01:10,M,M,M,0.00
CMH,2020-05-06 01:10,M,M,M,12.65
RIC,2020-05-06 01:15,M,M,M,5.75
PHL,2020-05-06 01:15,M,M,M,0.00
CMH,2020-05-06 01:15,M,M,M,12.65
RIC,2020-05-06 01:20,M,M,M,5.75
PHL,2020-05-06 01:20,M,M,M,0.00
CMH,2020-05-06 01:20,M,M,M,11.50
RIC,2020-05-06 01:25,M,M,M,5.75
PHL,2020-05-06 01:25,M,M,M,0.00
CMH,2020-05-06 01:25,M,M,M,11.50
RIC,2020-05-06 01:30,M,M,M,4.60
PHL,2020-05-06 01:30,M,M,M,0.00
CMH,2020-05-06 01:30,M,M,M,9.20
RIC,2020-05-06 01:35,M,M,M,8.05
PHL,2020-05-06 01:35,M,M,M,0.00
CMH,2020-05-06 01:35,M,M,M,12.65
RIC,2020-05-06 01:40,M,M,M,5.75
PHL,2020-05-06 01:40,M,M,M,2.30
CMH,2020-05-06 01:40,M,M,M,11.50
RIC,2020-05-06 01:45,M,M,M,8.05
PHL,2020-05-06 01:45,M,M,M,2.30
CMH,2020-05-06 01:45,M,M,M,11.50
RIC,2020-05-06 01:50,M,M,M,5.75
PHL,2020-05-06 01:50,M,M,M,2.30
CMH,2020-05-06 01:50,M,M,M,10.35
CMH,2020-05-06 01:51,3.89,1.11,82.08,10.35
RIC,2020-05-06 01:54,10.61,9.39,92.14,5.75
PHL,2020-05-06 01:54,11.72,1.72,50.28,5.75
RIC,2020-05-06 01:55,M,M,M,5.75
PHL,2020-05-06 01:55,M,M,M,5.75
CMH,2020-05-06 01:55,M,M,M,8.05
RIC,2020-05-06 02:00,M,M,M,5.75
