station,valid,tmpc,dwpc,relh,sped
BUR,2020-07-24 00:00,M,M,M,5.75
FAT,2020-07-24 00:00,M,M,M,8.05
SFO,2020-07-24 00:00,M,M,M,10.35
BUR,2020-07-24 00:05,M,M,M,4.60
FAT,2020-07-24 00:05,M,M,M,9.20
SFO,2020-07-24 00:05,M,M,M,9.20
BUR,2020-07-24 00:10,M,M,M,4.60
FAT,2020-07-24 00:10,M,M,M,9.20
SFO,2020-07-24 00:10,M,M,M,9.20
BUR,2020-07-24 00:15,M,M,M,4.60
FAT,2020-07-24 00:15,M,M,M,10.35
SFO,2020-07-24 00:15,M,M,M,10.35
BUR,2020-07-24 00:20,M,M,M,4.60
FAT,2020-07-24 00:20,M,M,M,10.35
SFO,2020-07-24 00:20,M,M,M,8.05
BUR,2020-07-24 00:25,M,M,M,2.30
FAT,2020-07-24 00:25,M,M,M,9.20
SFO,2020-07-24 00:25,M,M,M,11.50
BUR,2020-07-24 00:30,M,M,M,4.60
FAT,2020-07-24 00:30,M,M,M,9.20
SFO,2020-07-24 00:30,M,M,M,9.20
BUR,2020-07-24 00:35,M,M,M,4.60
FAT,2020-07-24 00:35,M,M,M,10.35
SFO,2020-07-24 00:35,M,M,M,9.20
BUR,2020-07-24 00:40,M,M,M,4.60
FAT,2020-07-24 00:40,M,M,M,10.35
SFO,2020-07-24 00:40,M,M,M,9.20
BUR,2020-07-24 00:45,M,M,M,4.60
FAT,2020-07-24 00:45,M,M,M,9.20
SFO,2020-07-24 00:45,M,M,M,5.75
BUR,2020-07-24 00:50,M,M,M,4.60
FAT,2020-07-24 00:50,M,M,M,11.50
SFO,2020-07-24 00:50,M,M,M,8.05
CQT,2020-07-24 00:52,16.72,13.28,80.11,0.00
BUR,2020-07-24 00:53,17.22,12.22,72.42,4.60
FAT,2020-07-24 00:53,25.00,12.78,46.57,11.50
BUR,2020-07-24 00:55,M,M,M,5.75
FAT,2020-07-24 00:55,M,M,M,10.35
SFO,2020-07-24 00:55,M,M,M,5.75
SFO,2020-07-24 00:56,14.39,11.11,80.67,5.75
BUR,2020-07-24 01:00,M,M,M,5.75
FAT,2020-07-24 01:00,M,M,M,9.20
SFO,2020-07-24 01:00,M,M,M,4.60
BUR,2020-07-24 01:05,M,M,M,4.60
FAT,2020-07-24 01:05,M,M,M,8.05
SFO,2020-07-24 01:05,M,M,M,4.60
BUR,2020-07-24 01:10,M,M,M,5.75
FAT,2020-07-24 01:10,M,M,M,10.35
SFO,2020-07-24 01:10,M,M,M,5.75
BUR,2020-07-24 01:15,M,M,M,5.75
FAT,2020-07-24 01:15,M,M,M,8.05
SFO,2020-07-24 01:15,M,M,M,5.75
BUR,2020-07-24 01:20,M,M,M,5.75
FAT,2020-07-24 01:20,M,M,M,10.35
SFO,2020-07-24 01:20,M,M,M,5.75
BUR,2020-07-24 01:25,M,M,M,4.60
FAT,2020-07-24 01:25,M,M,M,9.20
SFO,2020-07-24 01:25,M,M,M,5.75
BUR,2020-07-24 01:30,M,M,M,5.75
FAT,2020-07-24 01:30,M,M,M,8.05
SFO,2020-07-24 01:30,M,M,M,5.75
BUR,2020-07-24 01:35,M,M,M,5.75
FAT,2020-07-24 01:35,M,M,M,9.20
SFO,2020-07-24 01:35,M,M,M,5.75
BUR,2020-07-24 01:40,M,M,M,5.75
FAT,2020-07-24 01:40,M,M,M,8.05
SFO,2020-07-24 01:40,M,M,M,5.75
BUR,2020-07-24 01:45,M,M,M,5.75
FAT,2020-07-24 01:45,M,M,M,8.05
SFO,2020-07-24 01:45,M,M,M,5.75
BUR,2020-07-24 01:50,M,M,M,5.75
FAT,2020-07-24 01:50,M,M,M,5.75
SFO,2020-07-24 01:50,M,M,M,8.05
CQT,2020-07-24 01:52,16.72,13.28,80.11,0.00
BUR,2020-07-24 01:53,16.72,12.78,77.53,6.90
FAT,2020-07-24 01:53,23.89,12.78,49.78,8.05
BUR,2020-07-24 01:55,M,M,M,5.75
FAT,2020-07-24 01:55,M,M,M,8.05
SFO,2020-07-24 01:55,M,M,M,8.05
SFO,2020-07-24 01:56,15.00,11.11,77.55,8.05
BUR,2020-07-24 02:00,M,M,M,5.75
FAT,2020-07-24 02:00,M,M,M,8.05
SFO,2020-07-24 02:00,M,M,M,5.75
BUR,2020-07-24 02:05,M,M,M,8.05
FAT,2020-07-24 02:05,M,M,M,9.20
SFO,2020-07-24 02:05,M,M,M,10.35
BUR,2020-07-24 02:10,M,M,M,5.75
FAT,2020-07-24 02:10,M,M,M,9.20
SFO,2020-07-24 02:10,M,M,M,9.20
BUR,2020-07-24 02:15,M,M,M,8.05
FAT,2020-07-24 02:15,M,M,M,9.20
SFO,2020-07-24 02:15,M,M,M,8.05
BUR,2020-07-24 02:20,M,M,M,5.75
FAT,2020-07-24 02:20,M,M,M,10.35
SFO,2020-07-24 02:20,M,M,M,8.05
CQT,2020-07-24 02:21,16.72,13.28,80.11,0.00
BUR,2020-07-24 02:25,M,M,M,5.75
FAT,2020-07-24 02:25,M,M,M,10.35
SFO,2020-07-24 02:25,M,M,M,5.75
BUR,2020-07-24 02:30,M,M,M,5.75
FAT,2020-07-24 02:30,M,M,M,5.75
SFO,2020-07-24 02:30,M,M,M,9.20
BUR,2020-07-24 02:35,M,M,M,5.75
FAT,2020-07-24 02:35,M,M,M,5.75
SFO,2020-07-24 02:35,M,M,M,8.05
BUR,2020-07-24 02:40,M,M,M,5.75
FAT,2020-07-24 02:40,M,M,M,5.75
SFO,2020-07-24 02:40,M,M,M,5.75
BUR,2020-07-24 02:45,M,M,M,5.75
FAT,2020-07-24 02:45,M,M,M,5.75
SFO,2020-07-24 02:45,M,M,M,5.75
BUR,2020-07-24 02:50,M,M,M,5.75
FAT,2020-07-24 02:50,M,M,M,5.75
SFO,2020-07-24 02:50,M,M,M,9.20
CQT,2020-07-24 02:52,17.22,13.28,77.61,0.00
BUR,2020-07-24 02:53,16.11,12.78,80.61,6.90
FAT,2020-07-24 02:53,22.78,12.78,53.23,5.75
BUR,2020-07-24 02:55,M,M,M,8.05
FAT,2020-07-24 02:55,M,M,M,5.75
SFO,2020-07-24 02:55,M,M,M,8.05
SFO,2020-07-24 02:56,15.00,11.11,77.55,9.20
BUR,2020-07-24 03:00,M,M,M,8.05
FAT,2020-07-24 03:00,M,M,M,8.05
SFO,2020-07-24 03:00,M,M,M,8.05
BUR,2020-07-24 03:05,M,M,M,5.75
FAT,2020-07-24 03:05,M,M,M,5.75
SFO,2020-07-24 03:05,M,M,M,8.05
BUR,2020-07-24 03:10,M,M,M,4.60
FAT,2020-07-24 03:10,M,M,M,5.75
SFO,2020-07-24 03:10,M,M,M,9.20
BUR,2020-07-24 03:15,M,M,M,5.75
FAT,2020-07-24 03:15,M,M,M,5.75
SFO,2020-07-24 03:15,M,M,M,9.20
BUR,2020-07-24 03:20,M,M,M,4.60
FAT,2020-07-24 03:20,M,M,M,4.60
SFO,2020-07-24 03:20,M,M,M,5.75
BUR,2020-07-24 03:25,M,M,M,4.60
FAT,2020-07-24 03:25,M,M,M,5.75
SFO,2020-07-24 03:25,M,M,M,5.75
BUR,2020-07-24 03:30,M,M,M,5.75
FAT,2020-07-24 03:30,M,M,M,8.05
SFO,2020-07-24 03:30,M,M,M,5.75
BUR,2020-07-24 03:35,M,M,M,4.60
FAT,2020-07-24 03:35,M,M,M,5.75
SFO,2020-07-24 03:35,M,M,M,4.60
CQT,2020-07-24 03:38,17.22,13.28,77.61,0.00
BUR,2020-07-24 03:40,M,M,M,2.30
FAT,2020-07-24 03:40,M,M,M,5.75
SFO,2020-07-24 03:40,M,M,M,5.75
