station,valid,tmpc,dwpc,relh,sped
HIE,2021-03-04 00:00,M,M,M,0.00
BOS,2021-03-04 00:00,M,M,M,11.50
HIE,2021-03-04 00:05,M,M,M,0.00
BOS,2021-03-04 00:05,M,M,M,11.50
HIE,2021-03-04 00:10,M,M,M,0.00
BOS,2021-03-04 00:10,M,M,M,12.65
HIE,2021-03-04 00:15,M,M,M,0.00
BOS,2021-03-04 00:15,M,M,M,9.20
HIE,2021-03-04 00:20,M,M,M,2.30
BOS,2021-03-04 00:20,M,M,M,11.50
HIE,2021-03-04 00:25,M,M,M,2.30
BOS,2021-03-04 00:25,M,M,M,8.05
HIE,2021-03-04 00:30,M,M,M,0.00
BOS,2021-03-04 00:30,M,M,M,5.75
HIE,2021-03-04 00:35,M,M,M,0.00
BOS,2021-03-04 00:35,M,M,M,10.35
HIE,2021-03-04 00:40,M,M,M,0.00
BOS,2021-03-04 00:40,M,M,M,10.35
HIE,2021-03-04 00:45,M,M,M,4.60
BOS,2021-03-04 00:45,M,M,M,8.05
HIE,2021-03-04 00:50,M,M,M,4.60
BOS,2021-03-04 00:50,M,M,M,9.20
HIE,2021-03-04 00:52,-5.00,-8.28,77.77,3.45
BOS,2021-03-04 00:54,5.61,-4.39,48.56,10.35
HIE,2021-03-04 00:55,M,M,M,4.60
BOS,2021-03-04 00:55,M,M,M,11.50
HIE,2021-03-04 01:00,M,M,M,0.00
BOS,2021-03-04 01:00,M,M,M,11.50
HIE,2021-03-04 01:05,M,M,M,0.00
BOS,2021-03-04 01:05,M,M,M,10.35
HIE,2021-03-04 01:06,-5.61,-8.28,81.46,0.00
HIE,2021-03-04 01:10,M,M,M,0.00
BOS,2021-03-04 01:10,M,M,M,8.05
HIE,2021-03-04 01:15,M,M,M,0.00
BOS,2021-03-04 01:15,M,M,M,5.75
HIE,2021-03-04 01:20,M,M,M,0.00
BOS,2021-03-04 01:20,M,M,M,5.75
HIE,2021-03-04 01:25,M,M,M,2.30
BOS,2021-03-04 01:25,M,M,M,5.75
HIE,2021-03-04 01:30,M,M,M,0.00
BOS,2021-03-04 01:30,M,M,M,5.75
