station,valid,tmpc,dwpc,relh,sped
SFO,2020-05-16 00:00,M,M,M,12.65
FAT,2020-05-16 00:00,M,M,M,12.65
BUR,2020-05-16 00:00,M,M,M,8.05
SFO,2020-05-16 00:05,M,M,M,9.20
FAT,2020-05-16 00:05,M,M,M,12.65
BUR,2020-05-16 00:05,M,M,M,5.75
SFO,2020-05-16 00:10,M,M,M,12.65
FAT,2020-05-16 00:10,M,M,M,12.65
BUR,2020-05-16 00:10,M,M,M,5.75
SFO,2020-05-16 00:15,M,M,M,10.35
FAT,2020-05-16 00:15,M,M,M,11.50
BUR,2020-05-16 00:15,M,M,M,5.75
SFO,2020-05-16 00:20,M,M,M,9.20
FAT,2020-05-16 00:20,M,M,M,11.50
BUR,2020-05-16 00:20,M,M,M,5.75
SFO,2020-05-16 00:25,M,M,M,9.20
FAT,2020-05-16 00:25,M,M,M,11.50
BUR,2020-05-16 00:25,M,M,M,5.75
SFO,2020-05-16 00:30,M,M,M,10.35
FAT,2020-05-16 00:30,M,M,M,12.65
BUR,2020-05-16 00:30,M,M,M,8.05
SFO,2020-05-16 00:35,M,M,M,5.75
FAT,2020-05-16 00:35,M,M,M,12.65
BUR,2020-05-16 00:35,M,M,M,5.75
SFO,2020-05-16 00:40,M,M,M,10.35
FAT,2020-05-16 00:40,M,M,M,12.65
BUR,2020-05-16 00:40,M,M,M,5.75
SFO,2020-05-16 00:45,M,M,M,11.50
FAT,2020-05-16 00:45,M,M,M,12.65
BUR,2020-05-16 00:45,M,M,M,5.75
SFO,2020-05-16 00:50,M,M,M,9.20
FAT,2020-05-16 00:50,M,M,M,12.65
BUR,2020-05-16 00:50,M,M,M,5.75
FAT,2020-05-16 00:53,18.28,8.89,54.26,12.65
BUR,2020-05-16 00:53,17.78,10.61,62.85,4.60
SFO,2020-05-16 00:55,M,M,M,8.05
FAT,2020-05-16 00:55,M,M,M,12.65
BUR,2020-05-16 00:55,M,M,M,5.75
SFO,2020-05-16 00:56,13.28,8.28,71.69,8.05
SFO,2020-05-16 01:00,M,M,M,10.35
FAT,2020-05-16 01:00,M,M,M,11.50
BUR,2020-05-16 01:00,M,M,M,2.30
SFO,2020-05-16 01:05,M,M,M,11.50
FAT,2020-05-16 01:05,M,M,M,12.65
BUR,2020-05-16 01:05,M,M,M,4.60
SFO,2020-05-16 01:10,M,M,M,12.65
FAT,2020-05-16 01:10,M,M,M,12.65
BUR,2020-05-16 01:10,M,M,M,5.75
SFO,2020-05-16 01:15,M,M,M,14.95
FAT,2020-05-16 01:15,M,M,M,12.65
BUR,2020-05-16 01:15,M,M,M,2.30
SFO,2020-05-16 01:20,M,M,M,11.50
FAT,2020-05-16 01:20,M,M,M,10.35
BUR,2020-05-16 01:20,M,M,M,2.30
SFO,2020-05-16 01:25,M,M,M,11.50
FAT,2020-05-16 01:25,M,M,M,10.35
BUR,2020-05-16 01:25,M,M,M,2.30
SFO,2020-05-16 01:30,M,M,M,11.50
FAT,2020-05-16 01:30,M,M,M,9.20
BUR,2020-05-16 01:30,M,M,M,4.60
SFO,2020-05-16 01:35,M,M,M,9.20
FAT,2020-05-16 01:35,M,M,M,10.35
BUR,2020-05-16 01:35,M,M,M,4.60
SFO,2020-05-16 01:40,M,M,M,9.20
FAT,2020-05-16 01:40,M,M,M,10.35
BUR,2020-05-16 01:40,M,M,M,4.60
SFO,2020-05-16 01:45,M,M,M,10.35
FAT,2020-05-16 01:45,M,M,M,10.35
BUR,2020-05-16 01:45,M,M,M,4.60
SFO,2020-05-16 01:50,M,M,M,10.35
FAT,2020-05-16 01:50,M,M,M,10.35
BUR,2020-05-16 01:50,M,M,M,2.30
FAT,2020-05-16 01:53,17.78,9.39,57.91,10.35
BUR,2020-05-16 01:53,17.22,10.61,65.09,0.00
SFO,2020-05-16 01:55,M,M,M,9.20
FAT,2020-05-16 01:55,M,M,M,9.20
BUR,2020-05-16 01:55,M,M,M,4.60
SFO,2020-05-16 01:56,13.28,7.78,69.30,9.20
SFO,2020-05-16 02:00,M,M,M,5.75
FAT,2020-05-16 02:00,M,M,M,9.20
BUR,2020-05-16 02:00,M,M,M,2.30
SFO,2020-05-16 02:05,M,M,M,5.75
FAT,2020-05-16 02:05,M,M,M,8.05
BUR,2020-05-16 02:05,M,M,M,2.30
SFO,2020-05-16 02:10,M,M,M,4.60
FAT,2020-05-16 02:10,M,M,M,8.05
BUR,2020-05-16 02:10,M,M,M,4.60
SFO,2020-05-16 02:15,M,M,M,4.60
FAT,2020-05-16 02:15,M,M,M,8.05
BUR,2020-05-16 02:15,M,M,M,4.60
SFO,2020-05-16 02:20,M,M,M,5.75
FAT,2020-05-16 02:20,M,M,M,8.05
BUR,2020-05-16 02:20,M,M,M,4.60
SFO,2020-05-16 02:25,M,M,M,5.75
FAT,2020-05-16 02:25,M,M,M,5.75
BUR,2020-05-16 02:25,M,M,M,5.75
SFO,2020-05-16 02:30,M,M,M,5.75
FAT,2020-05-16 02:30,M,M,M,9.20
BUR,2020-05-16 02:30,M,M,M,4.60
SFO,2020-05-16 02:35,M,M,M,8.05
FAT,2020-05-16 02:35,M,M,M,8.05
BUR,2020-05-16 02:35,M,M,M,0.00
SFO,2020-05-16 02:40,M,M,M,10.35
FAT,2020-05-16 02:40,M,M,M,5.75
BUR,2020-05-16 02:40,M,M,M,2.30
SFO,2020-05-16 02:45,M,M,M,9.20
FAT,2020-05-16 02:45,M,M,M,5.75
BUR,2020-05-16 02:45,M,M,M,2.30
SFO,2020-05-16 02:50,M,M,M,8.05
FAT,2020-05-16 02:50,M,M,M,5.75
BUR,2020-05-16 02:50,M,M,M,2.30
FAT,2020-05-16 02:53,17.22,8.89,57.99,5.75
BUR,2020-05-16 02:53,17.22,10.61,65.09,4.60
SFO,2020-05-16 02:55,M,M,M,8.05
FAT,2020-05-16 02:55,M,M,M,5.75
BUR,2020-05-16 02:55,M,M,M,2.30
SFO,2020-05-16 02:56,12.78,8.89,77.21,8.05
SFO,2020-05-16 03:00,M,M,M,9.20
FAT,2020-05-16 03:00,M,M,M,5.75
BUR,2020-05-16 03:00,M,M,M,2.30
SFO,2020-05-16 03:05,M,M,M,8.05
FAT,2020-05-16 03:05,M,M,M,8.05
BUR,2020-05-16 03:05,M,M,M,2.30
SFO,2020-05-16 03:10,M,M,M,9.20
FAT,2020-05-16 03:10,M,M,M,5.75
BUR,2020-05-16 03:10,M,M,M,2.30
SFO,2020-05-16 03:15,M,M,M,9.20
FAT,2020-05-16 03:15,M,M,M,5.75
BUR,2020-05-16 03:15,M,M,M,0.00
SFO,2020-05-16 03:20,M,M,M,10.35
FAT,2020-05-16 03:20,M,M,M,5.75
BUR,2020-05-16 03:20,M,M,M,0.00
SFO,2020-05-16 03:25,M,M,M,11.50
FAT,2020-05-16 03:25,M,M,M,2.30
BUR,2020-05-16 03:25,M,M,M,2.30
SFO,2020-05-16 03:30,M,M,M,9.20
FAT,2020-05-16 03:30,M,M,M,2.30
BUR,2020-05-16 03:30,M,M,M,0.00
SFO,2020-05-16 03:35,M,M,M,11.50
FAT,2020-05-16 03:35,M,M,M,2.30
BUR,2020-05-16 03:35,M,M,M,2.30
SFO,2020-05-16 03:40,M,M,M,11.50
FAT,2020-05-16 03:40,M,M,M,5.75
BUR,2020-05-16 03:40,M,M,M,4.60
SFO,2020-05-16 03:45,M,M,M,12.65
FAT,2020-05-16 03:45,M,M,M,8.05
BUR,2020-05-16 03:45,M,M,M,4.60
SFO,2020-05-16 03:50,M,M,M,9.20
FAT,2020-05-16 03:50,M,M,M,8.05
BUR,2020-05-16 03:50,M,M,M,4.60
FAT,2020-05-16 03:53,16.72,8.89,59.86,8.05
BUR,2020-05-16 03:53,17.22,10.61,65.09,3.45
SFO,2020-05-16 03:55,M,M,M,8.05
FAT,2020-05-16 03:55,M,M,M,2.30
BUR,2020-05-16 03:55,M,M,M,2.30
SFO,2020-05-16 03:56,12.78,10.00,83.20,9.20
SFO,2020-05-16 04:00,M,M,M,9.20
FAT,2020-05-16 04:00,M,M,M,4.60
BUR,2020-05-16 04:00,M,M,M,0.00
SFO,2020-05-16 04:05,M,M,M,9.20
FAT,2020-05-16 04:05,M,M,M,4.60
BUR,2020-05-16 04:05,M,M,M,0.00
SFO,2020-05-16 04:10,M,M,M,11.50
FAT,2020-05-16 04:10,M,M,M,5.75
BUR,2020-05-16 04:10,M,M,M,2.30
SFO,2020-05-16 04:15,M,M,M,11.50
FAT,2020-05-16 04:15,M,M,M,5.75
BUR,2020-05-16 04:15,M,M,M,2.30
SFO,2020-05-16 04:20,M,M,M,11.50
FAT,2020-05-16 04:20,M,M,M,4.60
BUR,2020-05-16 04:20,M,M,M,0.00
SFO,2020-05-16 04:25,M,M,M,9.20
FAT,2020-05-16 04:25,M,M,M,2.30
BUR,2020-05-16 04:25,M,M,M,0.00
SFO,2020-05-16 04:30,M,M,M,8.05
FAT,2020-05-16 04:30,M,M,M,5.75
BUR,2020-05-16 04:30,M,M,M,0.00
