station,valid,tmpc,dwpc,relh,sped
OKC,2021-05-14 00:00,M,M,M,5.75
OMA,2021-05-14 00:00,M,M,M,10.35
OJC,2021-05-14 00:00,M,M,M,5.75
ATY,2021-05-14 00:00,M,M,M,10.35
OKC,2021-05-14 00:05,M,M,M,5.75
OMA,2021-05-14 00:05,M,M,M,9.20
OJC,2021-05-14 00:05,M,M,M,5.75
ATY,2021-05-14 00:05,M,M,M,8.05
OJC,2021-05-14 00:10,M,M,M,5.75
OKC,2021-05-14 00:10,M,M,M,5.75
OMA,2021-05-14 00:10,M,M,M,10.35
ATY,2021-05-14 00:10,M,M,M,8.05
OKC,2021-05-14 00:15,M,M,M,5.75
OMA,2021-05-14 00:15,M,M,M,9.20
OJC,2021-05-14 00:15,M,M,M,5.75
ATY,2021-05-14 00:15,M,M,M,9.20
OKC,2021-05-14 00:20,M,M,M,5.75
OMA,2021-05-14 00:20,M,M,M,10.35
OJC,2021-05-14 00:20,M,M,M,5.75
ATY,2021-05-14 00:20,M,M,M,5.75
OKC,2021-05-14 00:25,M,M,M,5.75
OJC,2021-05-14 00:25,M,M,M,5.75
OKC,2021-05-14 00:30,M,M,M,5.75
OMA,2021-05-14 00:30,M,M,M,9.20
OJC,2021-05-14 00:30,M,M,M,5.75
ATY,2021-05-14 00:30,M,M,M,4.60
ATY,2021-05-14 00:33,11.72,9.39,85.59,3.45
OKC,2021-05-14 00:35,M,M,M,5.75
OMA,2021-05-14 00:35,M,M,M,10.35
OJC,2021-05-14 00:35,M,M,M,8.05
ATY,2021-05-14 00:35,M,M,M,0.00
OKC,2021-05-14 00:40,M,M,M,5.75
OMA,2021-05-14 00:40,M,M,M,10.35
OJC,2021-05-14 00:40,M,M,M,5.75
ATY,2021-05-14 00:40,M,M,M,0.00
ATY,2021-05-14 00:41,11.11,9.39,89.13,0.00
OKC,2021-05-14 00:45,M,M,M,5.75
OMA,2021-05-14 00:45,M,M,M,11.50
OJC,2021-05-14 00:45,M,M,M,5.75
ATY,2021-05-14 00:45,M,M,M,2.30
OKC,2021-05-14 00:50,M,M,M,5.75
OMA,2021-05-14 00:50,M,M,M,12.65
OJC,2021-05-14 00:50,M,M,M,5.75
ATY,2021-05-14 00:50,M,M,M,4.60
OKC,2021-05-14 00:52,11.72,9.39,85.59,5.75
OMA,2021-05-14 00:52,15.00,1.11,38.87,11.50
OJC,2021-05-14 00:53,11.72,0.61,46.42,5.75
ATY,2021-05-14 00:53,10.61,10.00,96.00,0.00
OKC,2021-05-14 00:55,M,M,M,5.75
OMA,2021-05-14 00:55,M,M,M,11.50
OJC,2021-05-14 00:55,M,M,M,5.75
ATY,2021-05-14 00:55,M,M,M,0.00
OKC,2021-05-14 01:00,M,M,M,5.75
OMA,2021-05-14 01:00,M,M,M,11.50
OJC,2021-05-14 01:00,M,M,M,5.75
ATY,2021-05-14 01:00,M,M,M,4.60
ATY,2021-05-14 01:05,10.61,10.00,96.00,5.75
OKC,2021-05-14 01:05,M,M,M,5.75
OJC,2021-05-14 01:05,M,M,M,5.75
OJC,2021-05-14 01:10,M,M,M,5.75
OKC,2021-05-14 01:10,M,M,M,5.75
OMA,2021-05-14 01:10,M,M,M,11.50
ATY,2021-05-14 01:10,M,M,M,8.05
OKC,2021-05-14 01:15,M,M,M,5.75
OMA,2021-05-14 01:15,M,M,M,12.65
ATY,2021-05-14 01:15,M,M,M,9.20
OJC,2021-05-14 01:15,M,M,M,5.75
OKC,2021-05-14 01:20,M,M,M,5.75
OMA,2021-05-14 01:20,M,M,M,12.65
ATY,2021-05-14 01:20,M,M,M,10.35
OJC,2021-05-14 01:20,M,M,M,5.75
OKC,2021-05-14 01:25,M,M,M,5.75
OMA,2021-05-14 01:25,M,M,M,12.65
ATY,2021-05-14 01:25,M,M,M,8.05
OJC,2021-05-14 01:25,M,M,M,5.75
OKC,2021-05-14 01:30,M,M,M,5.75
OMA,2021-05-14 01:30,M,M,M,12.65
OJC,2021-05-14 01:30,M,M,M,5.75
ATY,2021-05-14 01:30,M,M,M,11.50
OKC,2021-05-14 01:35,M,M,M,5.75
OMA,2021-05-14 01:35,M,M,M,14.95
OJC,2021-05-14 01:35,M,M,M,5.75
ATY,2021-05-14 01:35,M,M,M,11.50
OKC,2021-05-14 01:40,M,M,M,5.75
OMA,2021-05-14 01:40,M,M,M,12.65
OJC,2021-05-14 01:40,M,M,M,5.75
ATY,2021-05-14 01:40,M,M,M,11.50
OKC,2021-05-14 01:45,M,M,M,5.75
OMA,2021-05-14 01:45,M,M,M,12.65
OJC,2021-05-14 01:45,M,M,M,5.75
ATY,2021-05-14 01:45,M,M,M,14.95
OKC,2021-05-14 01:50,M,M,M,5.75
OMA,2021-05-14 01:50,M,M,M,12.65
OJC,2021-05-14 01:50,M,M,M,5.75
ATY,2021-05-14 01:50,M,M,M,14.95
OKC,2021-05-14 01:52,10.61,8.89,89.09,5.75
OMA,2021-05-14 01:52,15.00,0.00,35.87,13.80
OJC,2021-05-14 01:53,11.11,1.11,50.12,5.75
ATY,2021-05-14 01:53,11.72,8.28,79.40,13.80
OKC,2021-05-14 01:55,M,M,M,5.75
OMA,2021-05-14 01:55,M,M,M,12.65
OJC,2021-05-14 01:55,M,M,M,5.75
ATY,2021-05-14 01:55,M,M,M,14.95
OKC,2021-05-14 02:00,M,M,M,4.60
OMA,2021-05-14 02:00,M,M,M,12.65
OJC,2021-05-14 02:00,M,M,M,5.75
ATY,2021-05-14 02:00,M,M,M,11.50
OKC,2021-05-14 02:05,M,M,M,5.75
OMA,2021-05-14 02:05,M,M,M,12.65
OJC,2021-05-14 02:05,M,M,M,5.75
ATY,2021-05-14 02:05,M,M,M,12.65
OKC,2021-05-14 02:10,M,M,M,4.60
OMA,2021-05-14 02:10,M,M,M,11.50
ATY,2021-05-14 02:10,M,M,M,12.65
OJC,2021-05-14 02:10,M,M,M,4.60
OKC,2021-05-14 02:15,M,M,M,5.75
OMA,2021-05-14 02:15,M,M,M,11.50
ATY,2021-05-14 02:15,M,M,M,14.95
OJC,2021-05-14 02:15,M,M,M,2.30
OKC,2021-05-14 02:20,M,M,M,5.75
OMA,2021-05-14 02:20,M,M,M,9.20
ATY,2021-05-14 02:20,M,M,M,16.10
OJC,2021-05-14 02:20,M,M,M,2.30
OKC,2021-05-14 02:25,M,M,M,5.75
OMA,2021-05-14 02:25,M,M,M,10.35
ATY,2021-05-14 02:25,M,M,M,18.40
OJC,2021-05-14 02:25,M,M,M,5.75
OKC,2021-05-14 02:30,M,M,M,5.75
OMA,2021-05-14 02:30,M,M,M,10.35
OJC,2021-05-14 02:30,M,M,M,4.60
ATY,2021-05-14 02:30,M,M,M,16.10
OKC,2021-05-14 02:35,M,M,M,5.75
OMA,2021-05-14 02:35,M,M,M,10.35
OJC,2021-05-14 02:35,M,M,M,5.75
ATY,2021-05-14 02:35,M,M,M,16.10
OKC,2021-05-14 02:40,M,M,M,5.75
OMA,2021-05-14 02:40,M,M,M,11.50
OJC,2021-05-14 02:40,M,M,M,5.75
ATY,2021-05-14 02:40,M,M,M,17.25
OKC,2021-05-14 02:45,M,M,M,5.75
OMA,2021-05-14 02:45,M,M,M,10.35
OJC,2021-05-14 02:45,M,M,M,5.75
ATY,2021-05-14 02:45,M,M,M,14.95
OKC,2021-05-14 02:50,M,M,M,5.75
OMA,2021-05-14 02:50,M,M,M,11.50
OJC,2021-05-14 02:50,M,M,M,5.75
ATY,2021-05-14 02:50,M,M,M,12.65
OKC,2021-05-14 02:52,10.00,8.89,92.80,5.75
OMA,2021-05-14 02:52,14.39,1.11,40.43,11.50
OJC,2021-05-14 02:53,11.11,1.72,52.36,5.75
ATY,2021-05-14 02:53,10.00,8.89,92.80,13.80
OKC,2021-05-14 02:55,M,M,M,5.75
OMA,2021-05-14 02:55,M,M,M,9.20
OJC,2021-05-14 02:55,M,M,M,5.75
ATY,2021-05-14 02:55,M,M,M,12.65
OKC,2021-05-14 03:00,M,M,M,5.75
OMA,2021-05-14 03:00,M,M,M,10.35
OJC,2021-05-14 03:00,M,M,M,5.75
ATY,2021-05-14 03:00,M,M,M,10.35
OKC,2021-05-14 03:05,M,M,M,5.75
OMA,2021-05-14 03:05,M,M,M,10.35
OJC,2021-05-14 03:05,M,M,M,5.75
ATY,2021-05-14 03:05,M,M,M,11.50
OKC,2021-05-14 03:10,M,M,M,5.75
OMA,2021-05-14 03:10,M,M,M,12.65
ATY,2021-05-14 03:10,M,M,M,10.35
OJC,2021-05-14 03:10,M,M,M,5.75
ATY,2021-05-14 03:14,10.61,8.28,85.48,10.35
OKC,2021-05-14 03:15,M,M,M,5.75
OMA,2021-05-14 03:15,M,M,M,12.65
OJC,2021-05-14 03:15,M,M,M,5.75
ATY,2021-05-14 03:15,M,M,M,10.35
OKC,2021-05-14 03:20,M,M,M,5.75
OMA,2021-05-14 03:20,M,M,M,12.65
ATY,2021-05-14 03:20,M,M,M,9.20
OJC,2021-05-14 03:20,M,M,M,8.05
OJC,2021-05-14 03:25,M,M,M,5.75
OKC,2021-05-14 03:25,M,M,M,5.75
OMA,2021-05-14 03:25,M,M,M,12.65
ATY,2021-05-14 03:25,M,M,M,10.35
OKC,2021-05-14 03:30,M,M,M,5.75
OMA,2021-05-14 03:30,M,M,M,12.65
OJC,2021-05-14 03:30,M,M,M,5.75
ATY,2021-05-14 03:30,M,M,M,9.20
OKC,2021-05-14 03:35,M,M,M,5.75
OJC,2021-05-14 03:35,M,M,M,5.75
OKC,2021-05-14 03:40,M,M,M,5.75
OMA,2021-05-14 03:40,M,M,M,12.65
OJC,2021-05-14 03:40,M,M,M,5.75
ATY,2021-05-14 03:40,M,M,M,10.35
OKC,2021-05-14 03:45,M,M,M,5.75
OMA,2021-05-14 03:45,M,M,M,11.50
OJC,2021-05-14 03:45,M,M,M,5.75
ATY,2021-05-14 03:45,M,M,M,11.50
OKC,2021-05-14 03:50,M,M,M,5.75
OMA,2021-05-14 03:50,M,M,M,11.50
ATY,2021-05-14 03:50,M,M,M,11.50
OKC,2021-05-14 03:52,10.00,8.28,89.04,6.90
OMA,2021-05-14 03:52,14.39,1.11,40.43,10.35
OJC,2021-05-14 03:53,11.11,1.72,52.36,9.20
ATY,2021-05-14 03:53,10.00,7.22,82.86,9.20
OKC,2021-05-14 03:55,M,M,M,5.75
OMA,2021-05-14 03:55,M,M,M,11.50
OJC,2021-05-14 03:55,M,M,M,8.05
ATY,2021-05-14 03:55,M,M,M,9.20
OKC,2021-05-14 04:00,M,M,M,5.75
OMA,2021-05-14 04:00,M,M,M,12.65
OJC,2021-05-14 04:00,M,M,M,5.75
ATY,2021-05-14 04:00,M,M,M,10.35
OKC,2021-05-14 04:05,M,M,M,5.75
OJC,2021-05-14 04:05,M,M,M,8.05
OKC,2021-05-14 04:10,M,M,M,5.75
OMA,2021-05-14 04:10,M,M,M,11.50
OJC,2021-05-14 04:10,M,M,M,9.20
ATY,2021-05-14 04:10,M,M,M,10.35
OKC,2021-05-14 04:15,M,M,M,4.60
OMA,2021-05-14 04:15,M,M,M,11.50
OJC,2021-05-14 04:15,M,M,M,8.05
ATY,2021-05-14 04:15,M,M,M,12.65
OKC,2021-05-14 04:20,M,M,M,5.75
OMA,2021-05-14 04:20,M,M,M,10.35
ATY,2021-05-14 04:20,M,M,M,12.65
OKC,2021-05-14 04:25,M,M,M,5.75
OMA,2021-05-14 04:25,M,M,M,10.35
OJC,2021-05-14 04:25,M,M,M,5.75
ATY,2021-05-14 04:25,M,M,M,12.65
OKC,2021-05-14 04:30,M,M,M,4.60
OMA,2021-05-14 04:30,M,M,M,10.35
ATY,2021-05-14 04:30,M,M,M,11.50
OJC,2021-05-14 04:30,M,M,M,8.05
OKC,2021-05-14 04:35,M,M,M,4.60
OMA,2021-05-14 04:35,M,M,M,10.35
OJC,2021-05-14 04:35,M,M,M,5.75
