"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"05/09/2020 00:00:00","EDT","CAPITL",61757,1019.8
"05/09/2020 00:00:00","EDT","CENTRL",61754,1485.3
"05/09/2020 00:00:00","EDT","DUNWOD",61760,501.5
"05/09/2020 00:00:00","EDT","GENESE",61753,910.5
"05/09/2020 00:00:00","EDT","HUD VL",61758,842.4
"05/09/2020 00:00:00","EDT","LONGIL",61762,1701.7
"05/09/2020 00:00:00","EDT","MHK VL",61756,707.6
"05/09/2020 00:00:00","EDT","MILLWD",61759,252.4
"05/09/2020 00:00:00","EDT","N.Y.C.",61761,4222.1
"05/09/2020 00:00:00","EDT","NORTH",61755,517.5
"05/09/2020 00:00:00","EDT","WEST",61752,1380.9
"05/09/2020 01:00:00","EDT","CAPITL",61757,996.7
"05/09/2020 01:00:00","EDT","CENTRL",61754,1460.9
"05/09/2020 01:00:00","EDT","DUNWOD",61760,489.4
"05/09/2020 01:00:00","EDT","GENESE",61753,880.1
"05/09/2020 01:00:00","EDT","HUD VL",61758,810
"05/09/2020 01:00:00","EDT","LONGIL",61762,1646.1
"05/09/2020 01:00:00","EDT","MHK VL",61756,689.7
"05/09/2020 01:00:00","EDT","MILLWD",61759,241.2
"05/09/2020 01:00:00","EDT","N.Y.C.",61761,4082.1
"05/09/2020 01:00:00","EDT","NORTH",61755,515.5
"05/09/2020 01:00:00","EDT","WEST",61752,1343.5
"05/09/2020 02:00:00","EDT","CAPITL",61757,988.5
"05/09/2020 02:00:00","EDT","CENTRL",61754,1440.3
"05/09/2020 02:00:00","EDT","DUNWOD",61760,476.8
"05/09/2020 02:00:00","EDT","GENESE",61753,865.3
"05/09/2020 02:00:00","EDT","HUD VL",61758,785.5
"05/09/2020 02:00:00","EDT","LONGIL",61762,1615.9
"05/09/2020 02:00:00","EDT","MHK VL",61756,686.8
"05/09/2020 02:00:00","EDT","MILLWD",61759,244.4
"05/09/2020 02:00:00","EDT","N.Y.C.",61761,3970
"05/09/2020 02:00:00","EDT","NORTH",61755,513.3
"05/09/2020 02:00:00","EDT","WEST",61752,1320.3
"05/09/2020 03:00:00","EDT","CAPITL",61757,980.3
"05/09/2020 03:00:00","EDT","CENTRL",61754,1441
"05/09/2020 03:00:00","EDT","DUNWOD",61760,471.3
"05/09/2020 03:00:00","EDT","GENESE",61753,860.8
"05/09/2020 03:00:00","EDT","HUD VL",61758,778.7
"05/09/2020 03:00:00","EDT","LONGIL",61762,1601.5
"05/09/2020 03:00:00","EDT","MHK VL",61756,687.1
"05/09/2020 03:00:00","EDT","MILLWD",61759,243.1
"05/09/2020 03:00:00","EDT","N.Y.C.",61761,3899.2
"05/09/2020 03:00:00","EDT","NORTH",61755,510.9
"05/09/2020 03:00:00","EDT","WEST",61752,1314.3
"05/09/2020 04:00:00","EDT","CAPITL",61757,994.7
"05/09/2020 04:00:00","EDT","CENTRL",61754,1453.4
"05/09/2020 04:00:00","EDT","DUNWOD",61760,474.1
"05/09/2020 04:00:00","EDT","GENESE",61753,865.1
"05/09/2020 04:00:00","EDT","HUD VL",61758,787.4
"05/09/2020 04:00:00","EDT","LONGIL",61762,1618.6
"05/09/2020 04:00:00","EDT","MHK VL",61756,689.2
"05/09/2020 04:00:00","EDT","MILLWD",61759,249.7
"05/09/2020 04:00:00","EDT","N.Y.C.",61761,3881.7
"05/09/2020 04:00:00","EDT","NORTH",61755,514.2
"05/09/2020 04:00:00","EDT","WEST",61752,1324.3
"05/09/2020 05:00:00","EDT","CAPITL",61757,1013.9
"05/09/2020 05:00:00","EDT","CENTRL",61754,1479.2
"05/09/2020 05:00:00","EDT","DUNWOD",61760,479.9
"05/09/2020 05:00:00","EDT","GENESE",61753,885.3
"05/09/2020 05:00:00","EDT","HUD VL",61758,808.6
"05/09/2020 05:00:00","EDT","LONGIL",61762,1658.6
"05/09/2020 05:00:00","EDT","MHK VL",61756,705.3
"05/09/2020 05:00:00","EDT","MILLWD",61759,254.7
"05/09/2020 05:00:00","EDT","N.Y.C.",61761,3924.5
"05/09/2020 05:00:00","EDT","NORTH",61755,520.7
"05/09/2020 05:00:00","EDT","WEST",61752,1340.8
"05/09/2020 06:00:00","EDT","CAPITL",61757,1041.2
"05/09/2020 06:00:00","EDT","CENTRL",61754,1520.4
"05/09/2020 06:00:00","EDT","DUNWOD",61760,491.3
"05/09/2020 06:00:00","EDT","GENESE",61753,903
"05/09/2020 06:00:00","EDT","HUD VL",61758,826.5
"05/09/2020 06:00:00","EDT","LONGIL",61762,1682
"05/09/2020 06:00:00","EDT","MHK VL",61756,736.9
"05/09/2020 06:00:00","EDT","MILLWD",61759,265.3
"05/09/2020 06:00:00","EDT","N.Y.C.",61761,4005
"05/09/2020 06:00:00","EDT","NORTH",61755,531.5
"05/09/2020 06:00:00","EDT","WEST",61752,1337.3
"05/09/2020 07:00:00","EDT","CAPITL",61757,1084.7
"05/09/2020 07:00:00","EDT","CENTRL",61754,1560
"05/09/2020 07:00:00","EDT","DUNWOD",61760,504.6
"05/09/2020 07:00:00","EDT","GENESE",61753,917.9
"05/09/2020 07:00:00","EDT","HUD VL",61758,846.2
"05/09/2020 07:00:00","EDT","LONGIL",61762,1682.1
"05/09/2020 07:00:00","EDT","MHK VL",61756,773.2
"05/09/2020 07:00:00","EDT","MILLWD",61759,281.9
"05/09/2020 07:00:00","EDT","N.Y.C.",61761,4112.1
"05/09/2020 07:00:00","EDT","NORTH",61755,539.4
"05/09/2020 07:00:00","EDT","WEST",61752,1370
"05/09/2020 08:00:00","EDT","CAPITL",61757,1089.7
"05/09/2020 08:00:00","EDT","CENTRL",61754,1601.6
"05/09/2020 08:00:00","EDT","DUNWOD",61760,518.1
"05/09/2020 08:00:00","EDT","GENESE",61753,939.3
"05/09/2020 08:00:00","EDT","HUD VL",61758,846.9
"05/09/2020 08:00:00","EDT","LONGIL",61762,1672.2
