"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"01/29/2018 00:00:00","EST","CAPITL",61757,1118.7
"01/29/2018 00:00:00","EST","CENTRL",61754,1678.3
"01/29/2018 00:00:00","EST","DUNWOD",61760,507.2
"01/29/2018 00:00:00","EST","GENESE",61753,972.2
"01/29/2018 00:00:00","EST","HUD VL",61758,905.4
"01/29/2018 00:00:00","EST","LONGIL",61762,1788.4
"01/29/2018 00:00:00","EST","MHK VL",61756,767.8
"01/29/2018 00:00:00","EST","MILLWD",61759,250.9
"01/29/2018 00:00:00","EST","N.Y.C.",61761,4733.4
"01/29/2018 00:00:00","EST","NORTH",61755,540.1
"01/29/2018 00:00:00","EST","WEST",61752,1596.4
"01/29/2018 01:00:00","EST","CAPITL",61757,1098.9
"01/29/2018 01:00:00","EST","CENTRL",61754,1624.4
"01/29/2018 01:00:00","EST","DUNWOD",61760,536
"01/29/2018 01:00:00","EST","GENESE",61753,951
"01/29/2018 01:00:00","EST","HUD VL",61758,874.5
"01/29/2018 01:00:00","EST","LONGIL",61762,1721
"01/29/2018 01:00:00","EST","MHK VL",61756,747.8
"01/29/2018 01:00:00","EST","MILLWD",61759,242.3
"01/29/2018 01:00:00","EST","N.Y.C.",61761,4460.9
"01/29/2018 01:00:00","EST","NORTH",61755,536.7
"01/29/2018 01:00:00","EST","WEST",61752,1561.8
"01/29/2018 02:00:00","EST","CAPITL",61757,1098
"01/29/2018 02:00:00","EST","CENTRL",61754,1637.7
"01/29/2018 02:00:00","EST","DUNWOD",61760,526.8
"01/29/2018 02:00:00","EST","GENESE",61753,942.4
"01/29/2018 02:00:00","EST","HUD VL",61758,861.2
"01/29/2018 02:00:00","EST","LONGIL",61762,1685.4
"01/29/2018 02:00:00","EST","MHK VL",61756,741.7
"01/29/2018 02:00:00","EST","MILLWD",61759,239.8
"01/29/2018 02:00:00","EST","N.Y.C.",61761,4365.3
"01/29/2018 02:00:00","EST","NORTH",61755,537.1
"01/29/2018 02:00:00","EST","WEST",61752,1560.6
"01/29/2018 03:00:00","EST","CAPITL",61757,1105
"01/29/2018 03:00:00","EST","CENTRL",61754,1645.3
"01/29/2018 03:00:00","EST","DUNWOD",61760,524.8
"01/29/2018 03:00:00","EST","GENESE",61753,949.1
"01/29/2018 03:00:00","EST","HUD VL",61758,863.6
"01/29/2018 03:00:00","EST","LONGIL",61762,1683.6
"01/29/2018 03:00:00","EST","MHK VL",61756,745.3
"01/29/2018 03:00:00","EST","MILLWD",61759,239.2
"01/29/2018 03:00:00","EST","N.Y.C.",61761,4333
"01/29/2018 03:00:00","EST","NORTH",61755,537.4
"01/29/2018 03:00:00","EST","WEST",61752,1563.9
"01/29/2018 04:00:00","EST","CAPITL",61757,1140
"01/29/2018 04:00:00","EST","CENTRL",61754,1697.5
"01/29/2018 04:00:00","EST","DUNWOD",61760,535
"01/29/2018 04:00:00","EST","GENESE",61753,980.7
"01/29/2018 04:00:00","EST","HUD VL",61758,884.2
"01/29/2018 04:00:00","EST","LONGIL",61762,1732.9
"01/29/2018 04:00:00","EST","MHK VL",61756,779.5
"01/29/2018 04:00:00","EST","MILLWD",61759,248.5
"01/29/2018 04:00:00","EST","N.Y.C.",61761,4402.9
"01/29/2018 04:00:00","EST","NORTH",61755,547.6
"01/29/2018 04:00:00","EST","WEST",61752,1594.3
"01/29/2018 05:00:00","EST","CAPITL",61757,1240.9
"01/29/2018 05:00:00","EST","CENTRL",61754,1831.1
"01/29/2018 05:00:00","EST","DUNWOD",61760,570.8
"01/29/2018 05:00:00","EST","GENESE",61753,1068.3
"01/29/2018 05:00:00","EST","HUD VL",61758,954.5
"01/29/2018 05:00:00","EST","LONGIL",61762,1867.8
"01/29/2018 05:00:00","EST","MHK VL",61756,853.7
"01/29/2018 05:00:00","EST","MILLWD",61759,270.7
