"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"05/03/2020 00:00:00","EDT","CAPITL",61757,893.4
"05/03/2020 00:00:00","EDT","CENTRL",61754,1248.9
"05/03/2020 00:00:00","EDT","DUNWOD",61760,473.4
"05/03/2020 00:00:00","EDT","GENESE",61753,798.5
"05/03/2020 00:00:00","EDT","HUD VL",61758,746.5
"05/03/2020 00:00:00","EDT","LONGIL",61762,1603.3
"05/03/2020 00:00:00","EDT","MHK VL",61756,606.3
"05/03/2020 00:00:00","EDT","MILLWD",61759,222.7
"05/03/2020 00:00:00","EDT","N.Y.C.",61761,4101.7
"05/03/2020 00:00:00","EDT","NORTH",61755,479.9
"05/03/2020 00:00:00","EDT","WEST",61752,1254
"05/03/2020 01:00:00","EDT","CAPITL",61757,861.5
"05/03/2020 01:00:00","EDT","CENTRL",61754,1213.4
"05/03/2020 01:00:00","EDT","DUNWOD",61760,451.1
"05/03/2020 01:00:00","EDT","GENESE",61753,774.9
"05/03/2020 01:00:00","EDT","HUD VL",61758,709
"05/03/2020 01:00:00","EDT","LONGIL",61762,1517.6
"05/03/2020 01:00:00","EDT","MHK VL",61756,595.9
"05/03/2020 01:00:00","EDT","MILLWD",61759,211.9
"05/03/2020 01:00:00","EDT","N.Y.C.",61761,3926.6
"05/03/2020 01:00:00","EDT","NORTH",61755,474.8
"05/03/2020 01:00:00","EDT","WEST",61752,1226.9
"05/03/2020 02:00:00","EDT","CAPITL",61757,843.8
"05/03/2020 02:00:00","EDT","CENTRL",61754,1193.4
"05/03/2020 02:00:00","EDT","DUNWOD",61760,433.5
"05/03/2020 02:00:00","EDT","GENESE",61753,766.9
"05/03/2020 02:00:00","EDT","HUD VL",61758,680.3
"05/03/2020 02:00:00","EDT","LONGIL",61762,1458.7
"05/03/2020 02:00:00","EDT","MHK VL",61756,577
"05/03/2020 02:00:00","EDT","MILLWD",61759,202
"05/03/2020 02:00:00","EDT","N.Y.C.",61761,3800.3
"05/03/2020 02:00:00","EDT","NORTH",61755,470.4
"05/03/2020 02:00:00","EDT","WEST",61752,1226.5
"05/03/2020 03:00:00","EDT","CAPITL",61757,830.5
"05/03/2020 03:00:00","EDT","CENTRL",61754,1182.4
"05/03/2020 03:00:00","EDT","DUNWOD",61760,421
"05/03/2020 03:00:00","EDT","GENESE",61753,758.1
