"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"01/09/2018 00:00:00","EST","CAPITL",61757,1424.9
"01/09/2018 00:00:00","EST","CENTRL",61754,1796.5
"01/09/2018 00:00:00","EST","DUNWOD",61760,617.8
"01/09/2018 00:00:00","EST","GENESE",61753,1066.3
"01/09/2018 00:00:00","EST","HUD VL",61758,1099.6
"01/09/2018 00:00:00","EST","LONGIL",61762,2177.4
"01/09/2018 00:00:00","EST","MHK VL",61756,886.8
"01/09/2018 00:00:00","EST","MILLWD",61759,311.2
"01/09/2018 00:00:00","EST","N.Y.C.",61761,5553.5
"01/09/2018 00:00:00","EST","NORTH",61755,566.4
"01/09/2018 00:00:00","EST","WEST",61752,1663.6
"01/09/2018 01:00:00","EST","CAPITL",61757,1390.3
"01/09/2018 01:00:00","EST","CENTRL",61754,1751.4
"01/09/2018 01:00:00","EST","DUNWOD",61760,597.8
"01/09/2018 01:00:00","EST","GENESE",61753,1029.5
"01/09/2018 01:00:00","EST","HUD VL",61758,1079
"01/09/2018 01:00:00","EST","LONGIL",61762,2082
"01/09/2018 01:00:00","EST","MHK VL",61756,856.3
"01/09/2018 01:00:00","EST","MILLWD",61759,304.2
"01/09/2018 01:00:00","EST","N.Y.C.",61761,5317.3
"01/09/2018 01:00:00","EST","NORTH",61755,561.6
"01/09/2018 01:00:00","EST","WEST",61752,1616
"01/09/2018 02:00:00","EST","CAPITL",61757,1370.4
"01/09/2018 02:00:00","EST","CENTRL",61754,1727.9
"01/09/2018 02:00:00","EST","DUNWOD",61760,579.9
"01/09/2018 02:00:00","EST","GENESE",61753,1017.6
"01/09/2018 02:00:00","EST","HUD VL",61758,1057.1
"01/09/2018 02:00:00","EST","LONGIL",61762,2038.7
"01/09/2018 02:00:00","EST","MHK VL",61756,848.6
"01/09/2018 02:00:00","EST","MILLWD",61759,301.8
"01/09/2018 02:00:00","EST","N.Y.C.",61761,5174.2
"01/09/2018 02:00:00","EST","NORTH",61755,559.5
"01/09/2018 02:00:00","EST","WEST",61752,1598.7
"01/09/2018 03:00:00","EST","CAPITL",61757,1365.4
"01/09/2018 03:00:00","EST","CENTRL",61754,1737.1
"01/09/2018 03:00:00","EST","DUNWOD",61760,574.3
"01/09/2018 03:00:00","EST","GENESE",61753,1020
"01/09/2018 03:00:00","EST","HUD VL",61758,1058.2
"01/09/2018 03:00:00","EST","LONGIL",61762,2025.4
"01/09/2018 03:00:00","EST","MHK VL",61756,843.8
"01/09/2018 03:00:00","EST","MILLWD",61759,303.6
"01/09/2018 03:00:00","EST","N.Y.C.",61761,5109.2
"01/09/2018 03:00:00","EST","NORTH",61755,558.2
"01/09/2018 03:00:00","EST","WEST",61752,1600.2
"01/09/2018 04:00:00","EST","CAPITL",61757,1379
"01/09/2018 04:00:00","EST","CENTRL",61754,1763.8
"01/09/2018 04:00:00","EST","DUNWOD",61760,583.4
"01/09/2018 04:00:00","EST","GENESE",61753,1042.3
"01/09/2018 04:00:00","EST","HUD VL",61758,1081.1
"01/09/2018 04:00:00","EST","LONGIL",61762,2052.8
"01/09/2018 04:00:00","EST","MHK VL",61756,862.7
"01/09/2018 04:00:00","EST","MILLWD",61759,304.3
"01/09/2018 04:00:00","EST","N.Y.C.",61761,5147.2
"01/09/2018 04:00:00","EST","NORTH",61755,562.1
"01/09/2018 04:00:00","EST","WEST",61752,1624.2
"01/09/2018 05:00:00","EST","CAPITL",61757,1455
"01/09/2018 05:00:00","EST","CENTRL",61754,1871.2
"01/09/2018 05:00:00","EST","DUNWOD",61760,620.2
"01/09/2018 05:00:00","EST","GENESE",61753,1116.9
"01/09/2018 05:00:00","EST","HUD VL",61758,1124.5
"01/09/2018 05:00:00","EST","LONGIL",61762,2164.3
"01/09/2018 05:00:00","EST","MHK VL",61756,928.3
"01/09/2018 05:00:00","EST","MILLWD",61759,333
"01/09/2018 05:00:00","EST","N.Y.C.",61761,5389
"01/09/2018 05:00:00","EST","NORTH",61755,577.4
"01/09/2018 05:00:00","EST","WEST",61752,1697.1
