"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"05/11/2020 00:00:00","EDT","CAPITL",61757,952.8
"05/11/2020 00:00:00","EDT","CENTRL",61754,1360.5
"05/11/2020 00:00:00","EDT","DUNWOD",61760,468.2
"05/11/2020 00:00:00","EDT","GENESE",61753,829.2
"05/11/2020 00:00:00","EDT","HUD VL",61758,764.3
"05/11/2020 00:00:00","EDT","LONGIL",61762,1604.9
"05/11/2020 00:00:00","EDT","MHK VL",61756,656.8
"05/11/2020 00:00:00","EDT","MILLWD",61759,238
"05/11/2020 00:00:00","EDT","N.Y.C.",61761,4026.8
"05/11/2020 00:00:00","EDT","NORTH",61755,511.6
"05/11/2020 00:00:00","EDT","WEST",61752,1275.6
"05/11/2020 01:00:00","EDT","CAPITL",61757,929.9
"05/11/2020 01:00:00","EDT","CENTRL",61754,1331.6
"05/11/2020 01:00:00","EDT","DUNWOD",61760,451.7
"05/11/2020 01:00:00","EDT","GENESE",61753,808.4
"05/11/2020 01:00:00","EDT","HUD VL",61758,735.1
"05/11/2020 01:00:00","EDT","LONGIL",61762,1534.9
"05/11/2020 01:00:00","EDT","MHK VL",61756,637.9
"05/11/2020 01:00:00","EDT","MILLWD",61759,228
"05/11/2020 01:00:00","EDT","N.Y.C.",61761,3870.9
"05/11/2020 01:00:00","EDT","NORTH",61755,509.8
"05/11/2020 01:00:00","EDT","WEST",61752,1253.2
"05/11/2020 02:00:00","EDT","CAPITL",61757,930.5
"05/11/2020 02:00:00","EDT","CENTRL",61754,1331.5
"05/11/2020 02:00:00","EDT","DUNWOD",61760,436.1
"05/11/2020 02:00:00","EDT","GENESE",61753,799.2
"05/11/2020 02:00:00","EDT","HUD VL",61758,722.5
"05/11/2020 02:00:00","EDT","LONGIL",61762,1494.8
"05/11/2020 02:00:00","EDT","MHK VL",61756,624.9
"05/11/2020 02:00:00","EDT","MILLWD",61759,223.9
"05/11/2020 02:00:00","EDT","N.Y.C.",61761,3767.5
"05/11/2020 02:00:00","EDT","NORTH",61755,504.5
"05/11/2020 02:00:00","EDT","WEST",61752,1249.9
"05/11/2020 03:00:00","EDT","CAPITL",61757,941
"05/11/2020 03:00:00","EDT","CENTRL",61754,1330.6
"05/11/2020 03:00:00","EDT","DUNWOD",61760,430.2
"05/11/2020 03:00:00","EDT","GENESE",61753,794.8
"05/11/2020 03:00:00","EDT","HUD VL",61758,720.7
"05/11/2020 03:00:00","EDT","LONGIL",61762,1476.6
"05/11/2020 03:00:00","EDT","MHK VL",61756,619.1
"05/11/2020 03:00:00","EDT","MILLWD",61759,222.4
"05/11/2020 03:00:00","EDT","N.Y.C.",61761,3717.9
"05/11/2020 03:00:00","EDT","NORTH",61755,502.7
"05/11/2020 03:00:00","EDT","WEST",61752,1243.9
"05/11/2020 04:00:00","EDT","CAPITL",61757,965.7
"05/11/2020 04:00:00","EDT","CENTRL",61754,1354
"05/11/2020 04:00:00","EDT","DUNWOD",61760,433.5
"05/11/2020 04:00:00","EDT","GENESE",61753,809.5
"05/11/2020 04:00:00","EDT","HUD VL",61758,730.5
"05/11/2020 04:00:00","EDT","LONGIL",61762,1495.7
"05/11/2020 04:00:00","EDT","MHK VL",61756,640.9
"05/11/2020 04:00:00","EDT","MILLWD",61759,226.6
"05/11/2020 04:00:00","EDT","N.Y.C.",61761,3707.1
"05/11/2020 04:00:00","EDT","NORTH",61755,505.5
"05/11/2020 04:00:00","EDT","WEST",61752,1253.9
"05/11/2020 05:00:00","EDT","CAPITL",61757,1014.4
"05/11/2020 05:00:00","EDT","CENTRL",61754,1443.6
"05/11/2020 05:00:00","EDT","DUNWOD",61760,447.4
"05/11/2020 05:00:00","EDT","GENESE",61753,859.3
"05/11/2020 05:00:00","EDT","HUD VL",61758,761.8
"05/11/2020 05:00:00","EDT","LONGIL",61762,1551.1
"05/11/2020 05:00:00","EDT","MHK VL",61756,683.1
"05/11/2020 05:00:00","EDT","MILLWD",61759,234.1
"05/11/2020 05:00:00","EDT","N.Y.C.",61761,3795.2
"05/11/2020 05:00:00","EDT","NORTH",61755,520
