"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"06/01/2020 00:00:00","EDT","CAPITL",61757,1036.2
"06/01/2020 00:00:00","EDT","CENTRL",61754,1255.2
"06/01/2020 00:00:00","EDT","DUNWOD",61760,485.4
"06/01/2020 00:00:00","EDT","GENESE",61753,798.5
"06/01/2020 00:00:00","EDT","HUD VL",61758,762
"06/01/2020 00:00:00","EDT","LONGIL",61762,1687
"06/01/2020 00:00:00","EDT","MHK VL",61756,627.8
"06/01/2020 00:00:00","EDT","MILLWD",61759,204.1
"06/01/2020 00:00:00","EDT","N.Y.C.",61761,4073.3
"06/01/2020 00:00:00","EDT","NORTH",61755,488.9
"06/01/2020 00:00:00","EDT","WEST",61752,1268.8
"06/01/2020 01:00:00","EDT","CAPITL",61757,1001.3
"06/01/2020 01:00:00","EDT","CENTRL",61754,1219
"06/01/2020 01:00:00","EDT","DUNWOD",61760,458.2
"06/01/2020 01:00:00","EDT","GENESE",61753,768.5
"06/01/2020 01:00:00","EDT","HUD VL",61758,732.2
"06/01/2020 01:00:00","EDT","LONGIL",61762,1600.7
"06/01/2020 01:00:00","EDT","MHK VL",61756,606.1
"06/01/2020 01:00:00","EDT","MILLWD",61759,188.4
"06/01/2020 01:00:00","EDT","N.Y.C.",61761,3901.5
"06/01/2020 01:00:00","EDT","NORTH",61755,482.8
"06/01/2020 01:00:00","EDT","WEST",61752,1226.7
"06/01/2020 02:00:00","EDT","CAPITL",61757,987.3
"06/01/2020 02:00:00","EDT","CENTRL",61754,1201.7
"06/01/2020 02:00:00","EDT","DUNWOD",61760,443.3
"06/01/2020 02:00:00","EDT","GENESE",61753,755.6
"06/01/2020 02:00:00","EDT","HUD VL",61758,708.2
"06/01/2020 02:00:00","EDT","LONGIL",61762,1552.5
"06/01/2020 02:00:00","EDT","MHK VL",61756,596.3
"06/01/2020 02:00:00","EDT","MILLWD",61759,183.2
"06/01/2020 02:00:00","EDT","N.Y.C.",61761,3780.6
"06/01/2020 02:00:00","EDT","NORTH",61755,482.2
"06/01/2020 02:00:00","EDT","WEST",61752,1214
"06/01/2020 03:00:00","EDT","CAPITL",61757,984.4
"06/01/2020 03:00:00","EDT","CENTRL",61754,1197.8
"06/01/2020 03:00:00","EDT","DUNWOD",61760,440.3
"06/01/2020 03:00:00","EDT","GENESE",61753,752.6
"06/01/2020 03:00:00","EDT","HUD VL",61758,702.3
"06/01/2020 03:00:00","EDT","LONGIL",61762,1529.4
"06/01/2020 03:00:00","EDT","MHK VL",61756,597.3
"06/01/2020 03:00:00","EDT","MILLWD",61759,182.9
"06/01/2020 03:00:00","EDT","N.Y.C.",61761,3707.9
"06/01/2020 03:00:00","EDT","NORTH",61755,482.8
"06/01/2020 03:00:00","EDT","WEST",61752,1213
