"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"05/17/2020 00:00:00","EDT","CAPITL",61757,968.9
"05/17/2020 00:00:00","EDT","CENTRL",61754,1248.6
"05/17/2020 00:00:00","EDT","DUNWOD",61760,512.3
"05/17/2020 00:00:00","EDT","GENESE",61753,812.6
"05/17/2020 00:00:00","EDT","HUD VL",61758,798.5
"05/17/2020 00:00:00","EDT","LONGIL",61762,1689.9
"05/17/2020 00:00:00","EDT","MHK VL",61756,584.7
"05/17/2020 00:00:00","EDT","MILLWD",61759,235.7
"05/17/2020 00:00:00","EDT","N.Y.C.",61761,4250.6
"05/17/2020 00:00:00","EDT","NORTH",61755,478.3
"05/17/2020 00:00:00","EDT","WEST",61752,1270.9
"05/17/2020 01:00:00","EDT","CAPITL",61757,930.8
"05/17/2020 01:00:00","EDT","CENTRL",61754,1213.8
"05/17/2020 01:00:00","EDT","DUNWOD",61760,480.2
"05/17/2020 01:00:00","EDT","GENESE",61753,778.5
"05/17/2020 01:00:00","EDT","HUD VL",61758,758.8
"05/17/2020 01:00:00","EDT","LONGIL",61762,1585.8
"05/17/2020 01:00:00","EDT","MHK VL",61756,549
"05/17/2020 01:00:00","EDT","MILLWD",61759,218.2
"05/17/2020 01:00:00","EDT","N.Y.C.",61761,4053
"05/17/2020 01:00:00","EDT","NORTH",61755,476.4
"05/17/2020 01:00:00","EDT","WEST",61752,1231.5
"05/17/2020 02:00:00","EDT","CAPITL",61757,910.2
"05/17/2020 02:00:00","EDT","CENTRL",61754,1188.4
"05/17/2020 02:00:00","EDT","DUNWOD",61760,456.7
"05/17/2020 02:00:00","EDT","GENESE",61753,756
"05/17/2020 02:00:00","EDT","HUD VL",61758,724.4
"05/17/2020 02:00:00","EDT","LONGIL",61762,1522.1
"05/17/2020 02:00:00","EDT","MHK VL",61756,534.2
"05/17/2020 02:00:00","EDT","MILLWD",61759,212
"05/17/2020 02:00:00","EDT","N.Y.C.",61761,3902.9
"05/17/2020 02:00:00","EDT","NORTH",61755,475.7
"05/17/2020 02:00:00","EDT","WEST",61752,1206.5
"05/17/2020 03:00:00","EDT","CAPITL",61757,901.7
"05/17/2020 03:00:00","EDT","CENTRL",61754,1179.9
"05/17/2020 03:00:00","EDT","DUNWOD",61760,437.7
"05/17/2020 03:00:00","EDT","GENESE",61753,746.5
"05/17/2020 03:00:00","EDT","HUD VL",61758,701.5
"05/17/2020 03:00:00","EDT","LONGIL",61762,1479.9
"05/17/2020 03:00:00","EDT","MHK VL",61756,525.2
"05/17/2020 03:00:00","EDT","MILLWD",61759,201.8
"05/17/2020 03:00:00","EDT","N.Y.C.",61761,3808.4
"05/17/2020 03:00:00","EDT","NORTH",61755,474.8
"05/17/2020 03:00:00","EDT","WEST",61752,1193.1
"05/17/2020 04:00:00","EDT","CAPITL",61757,900.7
"05/17/2020 04:00:00","EDT","CENTRL",61754,1183.8
"05/17/2020 04:00:00","EDT","DUNWOD",61760,425.8
"05/17/2020 04:00:00","EDT","GENESE",61753,750
"05/17/2020 04:00:00","EDT","HUD VL",61758,690.9
"05/17/2020 04:00:00","EDT","LONGIL",61762,1467.9
"05/17/2020 04:00:00","EDT","MHK VL",61756,538.6
"05/17/2020 04:00:00","EDT","MILLWD",61759,194.3
"05/17/2020 04:00:00","EDT","N.Y.C.",61761,3750.3
"05/17/2020 04:00:00","EDT","NORTH",61755,476.7
"05/17/2020 04:00:00","EDT","WEST",61752,1193.6
"05/17/2020 05:00:00","EDT","CAPITL",61757,903.1
"05/17/2020 05:00:00","EDT","CENTRL",61754,1201.2
"05/17/2020 05:00:00","EDT","DUNWOD",61760,428.9
"05/17/2020 05:00:00","EDT","GENESE",61753,758.9
"05/17/2020 05:00:00","EDT","HUD VL",61758,690
"05/17/2020 05:00:00","EDT","LONGIL",61762,1462.1
"05/17/2020 05:00:00","EDT","MHK VL",61756,546.6
"05/17/2020 05:00:00","EDT","MILLWD",61759,192
"05/17/2020 05:00:00","EDT","N.Y.C.",61761,3724.2
"05/17/2020 05:00:00","EDT","NORTH",61755,481.1
"05/17/2020 05:00:00","EDT","WEST",61752,1195.3
"05/17/2020 06:00:00","EDT","CAPITL",61757,915.6
"05/17/2020 06:00:00","EDT","CENTRL",61754,1222.2
"05/17/2020 06:00:00","EDT","DUNWOD",61760,433.8
"05/17/2020 06:00:00","EDT","GENESE",61753,762.6
"05/17/2020 06:00:00","EDT","HUD VL",61758,693.6
"05/17/2020 06:00:00","EDT","LONGIL",61762,1443.6
"05/17/2020 06:00:00","EDT","MHK VL",61756,568.1
"05/17/2020 06:00:00","EDT","MILLWD",61759,195
"05/17/2020 06:00:00","EDT","N.Y.C.",61761,3725.6
"05/17/2020 06:00:00","EDT","NORTH",61755,486.2
"05/17/2020 06:00:00","EDT","WEST",61752,1194.4
"05/17/2020 07:00:00","EDT","CAPITL",61757,946.3
"05/17/2020 07:00:00","EDT","CENTRL",61754,1254.7
"05/17/2020 07:00:00","EDT","DUNWOD",61760,445.8
"05/17/2020 07:00:00","EDT","GENESE",61753,788.9
"05/17/2020 07:00:00","EDT","HUD VL",61758,714.1
"05/17/2020 07:00:00","EDT","LONGIL",61762,1470.8
"05/17/2020 07:00:00","EDT","MHK VL",61756,605.1
"05/17/2020 07:00:00","EDT","MILLWD",61759,207.3
"05/17/2020 07:00:00","EDT","N.Y.C.",61761,3807.8
"05/17/2020 07:00:00","EDT","NORTH",61755,490.1
"05/17/2020 07:00:00","EDT","WEST",61752,1221.5
"05/17/2020 08:00:00","EDT","CAPITL",61757,990
"05/17/2020 08:00:00","EDT","CENTRL",61754,1274.4
"05/17/2020 08:00:00","EDT","DUNWOD",61760,465.5
"05/17/2020 08:00:00","EDT","GENESE",61753,814.9
"05/17/2020 08:00:00","EDT","HUD VL",61758,735.3
"05/17/2020 08:00:00","EDT","LONGIL",61762,1492.1
"05/17/2020 08:00:00","EDT","MHK VL",61756,638.6
"05/17/2020 08:00:00","EDT","MILLWD",61759,222.4
"05/17/2020 08:00:00","EDT","N.Y.C.",61761,3948
"05/17/2020 08:00:00","EDT","NORTH",61755,494.9
"05/17/2020 08:00:00","EDT","WEST",61752,1270
"05/17/2020 09:00:00","EDT","CAPITL",61757,1008.6
"05/17/2020 09:00:00","EDT","CENTRL",61754,1281.2
"05/17/2020 09:00:00","EDT","DUNWOD",61760,482.5
"05/17/2020 09:00:00","EDT","GENESE",61753,827.1
"05/17/2020 09:00:00","EDT","HUD VL",61758,738.9
"05/17/2020 09:00:00","EDT","LONGIL",61762,1494
"05/17/2020 09:00:00","EDT","MHK VL",61756,659.5
"05/17/2020 09:00:00","EDT","MILLWD",61759,235.6
"05/17/2020 09:00:00","EDT","N.Y.C.",61761,4093.9
"05/17/2020 09:00:00","EDT","NORTH",61755,493.3
"05/17/2020 09:00:00","EDT","WEST",61752,1293
"05/17/2020 10:00:00","EDT","CAPITL",61757,1002.2
"05/17/2020 10:00:00","EDT","CENTRL",61754,1282.5
"05/17/2020 10:00:00","EDT","DUNWOD",61760,497.2
"05/17/2020 10:00:00","EDT","GENESE",61753,832.6
"05/17/2020 10:00:00","EDT","HUD VL",61758,735.3
"05/17/2020 10:00:00","EDT","LONGIL",61762,1510.1
"05/17/2020 10:00:00","EDT","MHK VL",61756,659.9
"05/17/2020 10:00:00","EDT","MILLWD",61759,245.5
"05/17/2020 10:00:00","EDT","N.Y.C.",61761,4232.4
"05/17/2020 10:00:00","EDT","NORTH",61755,493.9
"05/17/2020 10:00:00","EDT","WEST",61752,1311.6
"05/17/2020 11:00:00","EDT","CAPITL",61757,1026.3
"05/17/2020 11:00:00","EDT","CENTRL",61754,1288.8
"05/17/2020 11:00:00","EDT","DUNWOD",61760,504.9
"05/17/2020 11:00:00","EDT","GENESE",61753,843.4
"05/17/2020 11:00:00","EDT","HUD VL",61758,743.9
"05/17/2020 11:00:00","EDT","LONGIL",61762,1535
"05/17/2020 11:00:00","EDT","MHK VL",61756,649.4
"05/17/2020 11:00:00","EDT","MILLWD",61759,250.6
"05/17/2020 11:00:00","EDT","N.Y.C.",61761,4336.9
"05/17/2020 11:00:00","EDT","NORTH",61755,490.2
"05/17/2020 11:00:00","EDT","WEST",61752,1331.1
"05/17/2020 12:00:00","EDT","CAPITL",61757,1027.9
"05/17/2020 12:00:00","EDT","CENTRL",61754,1297.8
"05/17/2020 12:00:00","EDT","DUNWOD",61760,517
"05/17/2020 12:00:00","EDT","GENESE",61753,859.5
"05/17/2020 12:00:00","EDT","HUD VL",61758,757.3
"05/17/2020 12:00:00","EDT","LONGIL",61762,1567.9
"05/17/2020 12:00:00","EDT","MHK VL",61756,644.3
"05/17/2020 12:00:00","EDT","MILLWD",61759,258.7
"05/17/2020 12:00:00","EDT","N.Y.C.",61761,4389.7
"05/17/2020 12:00:00","EDT","NORTH",61755,486.1
"05/17/2020 12:00:00","EDT","WEST",61752,1354.4
"05/17/2020 13:00:00","EDT","CAPITL",61757,1003.7
"05/17/2020 13:00:00","EDT","CENTRL",61754,1310
"05/17/2020 13:00:00","EDT","DUNWOD",61760,520.6
"05/17/2020 13:00:00","EDT","GENESE",61753,865.1
"05/17/2020 13:00:00","EDT","HUD VL",61758,779.6
"05/17/2020 13:00:00","EDT","LONGIL",61762,1576.9
"05/17/2020 13:00:00","EDT","MHK VL",61756,637.1
"05/17/2020 13:00:00","EDT","MILLWD",61759,260.3
"05/17/2020 13:00:00","EDT","N.Y.C.",61761,4412.4
"05/17/2020 13:00:00","EDT","NORTH",61755,481.8
"05/17/2020 13:00:00","EDT","WEST",61752,1382.6
"05/17/2020 14:00:00","EDT","CAPITL",61757,1007.3
"05/17/2020 14:00:00","EDT","CENTRL",61754,1339.3
"05/17/2020 14:00:00","EDT","DUNWOD",61760,525.6
"05/17/2020 14:00:00","EDT","GENESE",61753,899.1
"05/17/2020 14:00:00","EDT","HUD VL",61758,810.1
"05/17/2020 14:00:00","EDT","LONGIL",61762,1599.4
"05/17/2020 14:00:00","EDT","MHK VL",61756,643.5
"05/17/2020 14:00:00","EDT","MILLWD",61759,262.8
"05/17/2020 14:00:00","EDT","N.Y.C.",61761,4439.1
"05/17/2020 14:00:00","EDT","NORTH",61755,474
"05/17/2020 14:00:00","EDT","WEST",61752,1418
"05/17/2020 15:00:00","EDT","CAPITL",61757,1021.4
"05/17/2020 15:00:00","EDT","CENTRL",61754,1382.4
"05/17/2020 15:00:00","EDT","DUNWOD",61760,534.5
"05/17/2020 15:00:00","EDT","GENESE",61753,925.2
"05/17/2020 15:00:00","EDT","HUD VL",61758,830.5
"05/17/2020 15:00:00","EDT","LONGIL",61762,1649.5
"05/17/2020 15:00:00","EDT","MHK VL",61756,656
"05/17/2020 15:00:00","EDT","MILLWD",61759,267.2
"05/17/2020 15:00:00","EDT","N.Y.C.",61761,4446.1
"05/17/2020 15:00:00","EDT","NORTH",61755,473.5
"05/17/2020 15:00:00","EDT","WEST",61752,1440
"05/17/2020 16:00:00","EDT","CAPITL",61757,1081.4
"05/17/2020 16:00:00","EDT","CENTRL",61754,1434.6
"05/17/2020 16:00:00","EDT","DUNWOD",61760,547.4
"05/17/2020 16:00:00","EDT","GENESE",61753,957.8
"05/17/2020 16:00:00","EDT","HUD VL",61758,878
"05/17/2020 16:00:00","EDT","LONGIL",61762,1766.7
"05/17/2020 16:00:00","EDT","MHK VL",61756,688.4
"05/17/2020 16:00:00","EDT","MILLWD",61759,277.8
"05/17/2020 16:00:00","EDT","N.Y.C.",61761,4496.4
"05/17/2020 16:00:00","EDT","NORTH",61755,480.8
"05/17/2020 16:00:00","EDT","WEST",61752,1463.6
"05/17/2020 17:00:00","EDT","CAPITL",61757,1160.4
"05/17/2020 17:00:00","EDT","CENTRL",61754,1490.5
"05/17/2020 17:00:00","EDT","DUNWOD",61760,564.2
"05/17/2020 17:00:00","EDT","GENESE",61753,990.9
"05/17/2020 17:00:00","EDT","HUD VL",61758,942.9
"05/17/2020 17:00:00","EDT","LONGIL",61762,1948.4
"05/17/2020 17:00:00","EDT","MHK VL",61756,728.4
"05/17/2020 17:00:00","EDT","MILLWD",61759,290.8
"05/17/2020 17:00:00","EDT","N.Y.C.",61761,4552.9
"05/17/2020 17:00:00","EDT","NORTH",61755,491.2
"05/17/2020 17:00:00","EDT","WEST",61752,1487.7
"05/17/2020 18:00:00","EDT","CAPITL",61757,1205.1
"05/17/2020 18:00:00","EDT","CENTRL",61754,1514.8
"05/17/2020 18:00:00","EDT","DUNWOD",61760,573.1
"05/17/2020 18:00:00","EDT","GENESE",61753,994.4
"05/17/2020 18:00:00","EDT","HUD VL",61758,977.3
"05/17/2020 18:00:00","EDT","LONGIL",61762,2022
"05/17/2020 18:00:00","EDT","MHK VL",61756,768.1
"05/17/2020 18:00:00","EDT","MILLWD",61759,303.7
"05/17/2020 18:00:00","EDT","N.Y.C.",61761,4596.3
"05/17/2020 18:00:00","EDT","NORTH",61755,497.2
"05/17/2020 18:00:00","EDT","WEST",61752,1485.7
"05/17/2020 19:00:00","EDT","CAPITL",61757,1218
"05/17/2020 19:00:00","EDT","CENTRL",61754,1509.4
"05/17/2020 19:00:00","EDT","DUNWOD",61760,579.6
"05/17/2020 19:00:00","EDT","GENESE",61753,987.5
"05/17/2020 19:00:00","EDT","HUD VL",61758,984.4
"05/17/2020 19:00:00","EDT","LONGIL",61762,2051.6
"05/17/2020 19:00:00","EDT","MHK VL",61756,772.9
"05/17/2020 19:00:00","EDT","MILLWD",61759,301.6
"05/17/2020 19:00:00","EDT","N.Y.C.",61761,4623.7
"05/17/2020 19:00:00","EDT","NORTH",61755,501.3
"05/17/2020 19:00:00","EDT","WEST",61752,1473.4
"05/17/2020 20:00:00","EDT","CAPITL",61757,1217.3
"05/17/2020 20:00:00","EDT","CENTRL",61754,1504.4
"05/17/2020 20:00:00","EDT","DUNWOD",61760,592.4
"05/17/2020 20:00:00","EDT","GENESE",61753,989.6
"05/17/2020 20:00:00","EDT","HUD VL",61758,989.7
"05/17/2020 20:00:00","EDT","LONGIL",61762,2103.6
"05/17/2020 20:00:00","EDT","MHK VL",61756,778.4
"05/17/2020 20:00:00","EDT","MILLWD",61759,303.1
"05/17/2020 20:00:00","EDT","N.Y.C.",61761,4664.1
"05/17/2020 20:00:00","EDT","NORTH",61755,504.8
"05/17/2020 20:00:00","EDT","WEST",61752,1469.6
"05/17/2020 21:00:00","EDT","CAPITL",61757,1159.4
"05/17/2020 21:00:00","EDT","CENTRL",61754,1443.9
"05/17/2020 21:00:00","EDT","DUNWOD",61760,574.8
"05/17/2020 21:00:00","EDT","GENESE",61753,957.1
"05/17/2020 21:00:00","EDT","HUD VL",61758,939.5
"05/17/2020 21:00:00","EDT","LONGIL",61762,2020.5
"05/17/2020 21:00:00","EDT","MHK VL",61756,734.3
"05/17/2020 21:00:00","EDT","MILLWD",61759,291.8
"05/17/2020 21:00:00","EDT","N.Y.C.",61761,4590.3
"05/17/2020 21:00:00","EDT","NORTH",61755,498.4
"05/17/2020 21:00:00","EDT","WEST",61752,1431.7
"05/17/2020 22:00:00","EDT","CAPITL",61757,1073.3
"05/17/2020 22:00:00","EDT","CENTRL",61754,1366.9
"05/17/2020 22:00:00","EDT","DUNWOD",61760,542.1
"05/17/2020 22:00:00","EDT","GENESE",61753,908
"05/17/2020 22:00:00","EDT","HUD VL",61758,876.2
"05/17/2020 22:00:00","EDT","LONGIL",61762,1882.6
"05/17/2020 22:00:00","EDT","MHK VL",61756,676.2
"05/17/2020 22:00:00","EDT","MILLWD",61759,269.9
"05/17/2020 22:00:00","EDT","N.Y.C.",61761,4426.6
"05/17/2020 22:00:00","EDT","NORTH",61755,483.4
"05/17/2020 22:00:00","EDT","WEST",61752,1367.2
"05/17/2020 23:00:00","EDT","CAPITL",61757,990
"05/17/2020 23:00:00","EDT","CENTRL",61754,1295.3
"05/17/2020 23:00:00","EDT","DUNWOD",61760,508.3
"05/17/2020 23:00:00","EDT","GENESE",61753,855.4
"05/17/2020 23:00:00","EDT","HUD VL",61758,807
"05/17/2020 23:00:00","EDT","LONGIL",61762,1736.1
"05/17/2020 23:00:00","EDT","MHK VL",61756,613.5
"05/17/2020 23:00:00","EDT","MILLWD",61759,244
"05/17/2020 23:00:00","EDT","N.Y.C.",61761,4217.1
"05/17/2020 23:00:00","EDT","NORTH",61755,474
"05/17/2020 23:00:00","EDT","WEST",61752,1313.9
