"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"06/05/2020 00:00:00","EDT","CAPITL",61757,1319
"06/05/2020 00:00:00","EDT","CENTRL",61754,1598.1
"06/05/2020 00:00:00","EDT","DUNWOD",61760,633
"06/05/2020 00:00:00","EDT","GENESE",61753,1065.9
"06/05/2020 00:00:00","EDT","HUD VL",61758,1024.9
"06/05/2020 00:00:00","EDT","LONGIL",61762,2163.7
"06/05/2020 00:00:00","EDT","MHK VL",61756,760.2
"06/05/2020 00:00:00","EDT","MILLWD",61759,293.7
"06/05/2020 00:00:00","EDT","N.Y.C.",61761,5210.6
"06/05/2020 00:00:00","EDT","NORTH",61755,499
"06/05/2020 00:00:00","EDT","WEST",61752,1493.7
"06/05/2020 01:00:00","EDT","CAPITL",61757,1258.4
"06/05/2020 01:00:00","EDT","CENTRL",61754,1550
"06/05/2020 01:00:00","EDT","DUNWOD",61760,591.2
"06/05/2020 01:00:00","EDT","GENESE",61753,1006.8
"06/05/2020 01:00:00","EDT","HUD VL",61758,954.1
"06/05/2020 01:00:00","EDT","LONGIL",61762,2032.2
"06/05/2020 01:00:00","EDT","MHK VL",61756,723.3
"06/05/2020 01:00:00","EDT","MILLWD",61759,294.5
"06/05/2020 01:00:00","EDT","N.Y.C.",61761,4965.6
"06/05/2020 01:00:00","EDT","NORTH",61755,489.1
"06/05/2020 01:00:00","EDT","WEST",61752,1427.1
"06/05/2020 02:00:00","EDT","CAPITL",61757,1219.1
"06/05/2020 02:00:00","EDT","CENTRL",61754,1493.8
"06/05/2020 02:00:00","EDT","DUNWOD",61760,563.3
"06/05/2020 02:00:00","EDT","GENESE",61753,969.5
"06/05/2020 02:00:00","EDT","HUD VL",61758,911.9
"06/05/2020 02:00:00","EDT","LONGIL",61762,1948.4
"06/05/2020 02:00:00","EDT","MHK VL",61756,703.1
"06/05/2020 02:00:00","EDT","MILLWD",61759,284.2
"06/05/2020 02:00:00","EDT","N.Y.C.",61761,4827.9
"06/05/2020 02:00:00","EDT","NORTH",61755,478.1
"06/05/2020 02:00:00","EDT","WEST",61752,1392.2
"06/05/2020 03:00:00","EDT","CAPITL",61757,1202.9
"06/05/2020 03:00:00","EDT","CENTRL",61754,1461.4
"06/05/2020 03:00:00","EDT","DUNWOD",61760,547.6
"06/05/2020 03:00:00","EDT","GENESE",61753,948.8
"06/05/2020 03:00:00","EDT","HUD VL",61758,883.7
"06/05/2020 03:00:00","EDT","LONGIL",61762,1896.6
"06/05/2020 03:00:00","EDT","MHK VL",61756,691.1
"06/05/2020 03:00:00","EDT","MILLWD",61759,273.5
"06/05/2020 03:00:00","EDT","N.Y.C.",61761,4716
"06/05/2020 03:00:00","EDT","NORTH",61755,479.1
"06/05/2020 03:00:00","EDT","WEST",61752,1376.6
"06/05/2020 04:00:00","EDT","CAPITL",61757,1208.8
"06/05/2020 04:00:00","EDT","CENTRL",61754,1468.6
"06/05/2020 04:00:00","EDT","DUNWOD",61760,542.9
"06/05/2020 04:00:00","EDT","GENESE",61753,946.6
"06/05/2020 04:00:00","EDT","HUD VL",61758,868.6
"06/05/2020 04:00:00","EDT","LONGIL",61762,1886.9
"06/05/2020 04:00:00","EDT","MHK VL",61756,703.1
"06/05/2020 04:00:00","EDT","MILLWD",61759,273.3
"06/05/2020 04:00:00","EDT","N.Y.C.",61761,4676.2
"06/05/2020 04:00:00","EDT","NORTH",61755,477
"06/05/2020 04:00:00","EDT","WEST",61752,1370.1
"06/05/2020 05:00:00","EDT","CAPITL",61757,1238.3
"06/05/2020 05:00:00","EDT","CENTRL",61754,1504.4
"06/05/2020 05:00:00","EDT","DUNWOD",61760,553.9
"06/05/2020 05:00:00","EDT","GENESE",61753,961.3
"06/05/2020 05:00:00","EDT","HUD VL",61758,886.7
"06/05/2020 05:00:00","EDT","LONGIL",61762,1915.6
"06/05/2020 05:00:00","EDT","MHK VL",61756,728.3
"06/05/2020 05:00:00","EDT","MILLWD",61759,275.1
"06/05/2020 05:00:00","EDT","N.Y.C.",61761,4767.6
"06/05/2020 05:00:00","EDT","NORTH",61755,482.9
"06/05/2020 05:00:00","EDT","WEST",61752,1385.6
"06/05/2020 06:00:00","EDT","CAPITL",61757,1302.1
"06/05/2020 06:00:00","EDT","CENTRL",61754,1601.2
"06/05/2020 06:00:00","EDT","DUNWOD",61760,581.1
"06/05/2020 06:00:00","EDT","GENESE",61753,1005.8
"06/05/2020 06:00:00","EDT","HUD VL",61758,930.1
"06/05/2020 06:00:00","EDT","LONGIL",61762,1975.7
"06/05/2020 06:00:00","EDT","MHK VL",61756,783.7
"06/05/2020 06:00:00","EDT","MILLWD",61759,279.7
"06/05/2020 06:00:00","EDT","N.Y.C.",61761,5018.4
