"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20190118.csv"
"C","Report for 01/18/2019"
"C","Report generated 04/16/2020 21:27:49 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","01/18/2019","00:08:33","Coal","Coal",484,"No"
"D","01/18/2019","00:08:33","Hydro","Hydro",780,"No"
"D","01/18/2019","00:08:33","Natural Gas","Natural Gas",3367,"Yes"
"D","01/18/2019","00:08:33","Nuclear","Nuclear",4014,"No"
"D","01/18/2019","00:08:33","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","00:08:33","Refuse","Renewables",328,"No"
"D","01/18/2019","00:08:33","Wind","Renewables",263,"No"
"D","01/18/2019","00:08:33","Wood","Renewables",515,"No"
"D","01/18/2019","00:20:58","Coal","Coal",482,"No"
"D","01/18/2019","00:20:58","Hydro","Hydro",779,"No"
"D","01/18/2019","00:20:58","Natural Gas","Natural Gas",3405,"Yes"
"D","01/18/2019","00:20:58","Nuclear","Nuclear",4016,"No"
"D","01/18/2019","00:20:58","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","00:20:58","Refuse","Renewables",323,"No"
"D","01/18/2019","00:20:58","Wind","Renewables",264,"No"
"D","01/18/2019","00:20:58","Wood","Renewables",510,"No"
"D","01/18/2019","00:36:09","Coal","Coal",407,"No"
"D","01/18/2019","00:36:09","Hydro","Hydro",777,"No"
"D","01/18/2019","00:36:09","Natural Gas","Natural Gas",3241,"Yes"
"D","01/18/2019","00:36:09","Nuclear","Nuclear",4015,"No"
"D","01/18/2019","00:36:09","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","00:36:09","Refuse","Renewables",318,"No"
"D","01/18/2019","00:36:09","Wind","Renewables",280,"No"
"D","01/18/2019","00:36:09","Wood","Renewables",506,"No"
"D","01/18/2019","00:43:22","Coal","Coal",374,"No"
"D","01/18/2019","00:43:22","Hydro","Hydro",776,"No"
"D","01/18/2019","00:43:22","Natural Gas","Natural Gas",3164,"Yes"
"D","01/18/2019","00:43:22","Nuclear","Nuclear",4018,"No"
"D","01/18/2019","00:43:22","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","00:43:22","Refuse","Renewables",319,"No"
"D","01/18/2019","00:43:22","Wind","Renewables",287,"No"
"D","01/18/2019","00:43:22","Wood","Renewables",497,"No"
"D","01/18/2019","00:51:22","Coal","Coal",343,"Yes"
"D","01/18/2019","00:51:22","Hydro","Hydro",777,"No"
"D","01/18/2019","00:51:22","Natural Gas","Natural Gas",3138,"No"
"D","01/18/2019","00:51:22","Nuclear","Nuclear",4015,"No"
"D","01/18/2019","00:51:22","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","00:51:22","Refuse","Renewables",323,"No"
"D","01/18/2019","00:51:22","Wind","Renewables",296,"No"
"D","01/18/2019","00:51:22","Wood","Renewables",504,"No"
"D","01/18/2019","01:06:57","Coal","Coal",382,"No"
"D","01/18/2019","01:06:57","Hydro","Hydro",723,"No"
"D","01/18/2019","01:06:57","Natural Gas","Natural Gas",3068,"Yes"
"D","01/18/2019","01:06:57","Nuclear","Nuclear",4015,"No"
"D","01/18/2019","01:06:57","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","01:06:57","Refuse","Renewables",326,"No"
"D","01/18/2019","01:06:57","Wind","Renewables",300,"No"
"D","01/18/2019","01:06:57","Wood","Renewables",492,"No"
"D","01/18/2019","01:22:10","Coal","Coal",342,"Yes"
"D","01/18/2019","01:22:10","Hydro","Hydro",715,"No"
"D","01/18/2019","01:22:10","Natural Gas","Natural Gas",3039,"No"
"D","01/18/2019","01:22:10","Nuclear","Nuclear",4015,"No"
"D","01/18/2019","01:22:10","Landfill Gas","Renewables",26,"No"
"D","01/18/2019","01:22:10","Refuse","Renewables",320,"No"
"D","01/18/2019","01:22:10","Wind","Renewables",316,"No"
"D","01/18/2019","01:22:10","Wood","Renewables",494,"No"
"D","01/18/2019","01:35:15","Coal","Coal",379,"No"
"D","01/18/2019","01:35:15","Hydro","Hydro",713,"No"
"D","01/18/2019","01:35:15","Natural Gas","Natural Gas",2992,"Yes"
"D","01/18/2019","01:35:15","Nuclear","Nuclear",4015,"No"
"D","01/18/2019","01:35:15","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","01:35:15","Refuse","Renewables",318,"No"
"D","01/18/2019","01:35:15","Wind","Renewables",321,"No"
"D","01/18/2019","01:35:15","Wood","Renewables",505,"No"
"D","01/18/2019","01:42:08","Coal","Coal",367,"No"
"D","01/18/2019","01:42:08","Hydro","Hydro",713,"No"
"D","01/18/2019","01:42:08","Natural Gas","Natural Gas",2939,"Yes"
"D","01/18/2019","01:42:08","Nuclear","Nuclear",4014,"No"
"D","01/18/2019","01:42:08","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","01:42:08","Refuse","Renewables",319,"No"
"D","01/18/2019","01:42:08","Wind","Renewables",324,"No"
"D","01/18/2019","01:42:08","Wood","Renewables",513,"No"
"D","01/18/2019","01:42:59","Coal","Coal",365,"No"
"D","01/18/2019","01:42:59","Hydro","Hydro",714,"No"
"D","01/18/2019","01:42:59","Natural Gas","Natural Gas",2940,"Yes"
"D","01/18/2019","01:42:59","Nuclear","Nuclear",4013,"No"
"D","01/18/2019","01:42:59","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","01:42:59","Refuse","Renewables",318,"No"
"D","01/18/2019","01:42:59","Wind","Renewables",324,"No"
"D","01/18/2019","01:42:59","Wood","Renewables",510,"No"
"D","01/18/2019","01:51:31","Coal","Coal",341,"No"
"D","01/18/2019","01:51:31","Hydro","Hydro",712,"No"
"D","01/18/2019","01:51:31","Natural Gas","Natural Gas",2870,"Yes"
"D","01/18/2019","01:51:31","Nuclear","Nuclear",4016,"No"
"D","01/18/2019","01:51:31","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","01:51:31","Refuse","Renewables",312,"No"
"D","01/18/2019","01:51:31","Wind","Renewables",329,"No"
"D","01/18/2019","01:51:31","Wood","Renewables",504,"No"
"D","01/18/2019","02:12:46","Coal","Coal",340,"Yes"
"D","01/18/2019","02:12:46","Hydro","Hydro",754,"No"
"D","01/18/2019","02:12:46","Natural Gas","Natural Gas",2910,"No"
"D","01/18/2019","02:12:46","Nuclear","Nuclear",3941,"No"
"D","01/18/2019","02:12:46","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","02:12:46","Refuse","Renewables",320,"No"
"D","01/18/2019","02:12:46","Wind","Renewables",377,"No"
"D","01/18/2019","02:12:46","Wood","Renewables",498,"No"
"D","01/18/2019","02:23:13","Coal","Coal",362,"Yes"
"D","01/18/2019","02:23:13","Hydro","Hydro",752,"No"
"D","01/18/2019","02:23:13","Natural Gas","Natural Gas",3042,"No"
"D","01/18/2019","02:23:13","Nuclear","Nuclear",3882,"No"
"D","01/18/2019","02:23:13","Landfill Gas","Renewables",26,"No"
"D","01/18/2019","02:23:13","Refuse","Renewables",318,"No"
"D","01/18/2019","02:23:13","Wind","Renewables",377,"No"
"D","01/18/2019","02:23:13","Wood","Renewables",502,"No"
"D","01/18/2019","02:27:41","Coal","Coal",365,"No"
"D","01/18/2019","02:27:41","Hydro","Hydro",751,"No"
"D","01/18/2019","02:27:41","Natural Gas","Natural Gas",3032,"Yes"
"D","01/18/2019","02:27:41","Nuclear","Nuclear",3849,"No"
"D","01/18/2019","02:27:41","Landfill Gas","Renewables",26,"No"
"D","01/18/2019","02:27:41","Refuse","Renewables",313,"No"
"D","01/18/2019","02:27:41","Wind","Renewables",374,"No"
"D","01/18/2019","02:27:41","Wood","Renewables",503,"No"
"D","01/18/2019","02:35:54","Coal","Coal",403,"No"
"D","01/18/2019","02:35:54","Hydro","Hydro",752,"No"
"D","01/18/2019","02:35:54","Natural Gas","Natural Gas",3046,"Yes"
"D","01/18/2019","02:35:54","Nuclear","Nuclear",3830,"No"
"D","01/18/2019","02:35:54","Landfill Gas","Renewables",26,"No"
"D","01/18/2019","02:35:54","Refuse","Renewables",314,"No"
"D","01/18/2019","02:35:54","Wind","Renewables",379,"No"
"D","01/18/2019","02:35:54","Wood","Renewables",501,"No"
"D","01/18/2019","02:50:30","Coal","Coal",453,"No"
"D","01/18/2019","02:50:30","Hydro","Hydro",749,"No"
"D","01/18/2019","02:50:30","Natural Gas","Natural Gas",2936,"Yes"
"D","01/18/2019","02:50:30","Nuclear","Nuclear",3879,"No"
"D","01/18/2019","02:50:30","Landfill Gas","Renewables",26,"No"
"D","01/18/2019","02:50:30","Refuse","Renewables",317,"No"
"D","01/18/2019","02:50:30","Wind","Renewables",395,"No"
"D","01/18/2019","02:50:30","Wood","Renewables",501,"No"
"D","01/18/2019","03:06:03","Coal","Coal",464,"Yes"
"D","01/18/2019","03:06:03","Hydro","Hydro",754,"No"
"D","01/18/2019","03:06:03","Natural Gas","Natural Gas",2927,"No"
"D","01/18/2019","03:06:03","Nuclear","Nuclear",3883,"No"
"D","01/18/2019","03:06:03","Landfill Gas","Renewables",26,"No"
"D","01/18/2019","03:06:03","Refuse","Renewables",324,"No"
"D","01/18/2019","03:06:03","Wind","Renewables",414,"No"
"D","01/18/2019","03:06:03","Wood","Renewables",492,"No"
"D","01/18/2019","03:20:18","Coal","Coal",431,"No"
"D","01/18/2019","03:20:18","Hydro","Hydro",754,"No"
"D","01/18/2019","03:20:18","Natural Gas","Natural Gas",2985,"Yes"
"D","01/18/2019","03:20:18","Nuclear","Nuclear",3930,"No"
"D","01/18/2019","03:20:18","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","03:20:18","Refuse","Renewables",325,"No"
"D","01/18/2019","03:20:18","Wind","Renewables",414,"No"
"D","01/18/2019","03:20:18","Wood","Renewables",494,"No"
"D","01/18/2019","03:24:51","Coal","Coal",422,"No"
"D","01/18/2019","03:24:51","Hydro","Hydro",752,"No"
"D","01/18/2019","03:24:51","Natural Gas","Natural Gas",3010,"Yes"
"D","01/18/2019","03:24:51","Nuclear","Nuclear",3959,"No"
"D","01/18/2019","03:24:51","Landfill Gas","Renewables",26,"No"
"D","01/18/2019","03:24:51","Refuse","Renewables",322,"No"
"D","01/18/2019","03:24:51","Wind","Renewables",408,"No"
"D","01/18/2019","03:24:51","Wood","Renewables",497,"No"
"D","01/18/2019","03:38:15","Coal","Coal",358,"Yes"
"D","01/18/2019","03:38:15","Hydro","Hydro",753,"No"
"D","01/18/2019","03:38:15","Natural Gas","Natural Gas",2927,"No"
"D","01/18/2019","03:38:15","Nuclear","Nuclear",3996,"No"
"D","01/18/2019","03:38:15","Landfill Gas","Renewables",25,"No"
"D","01/18/2019","03:38:15","Refuse","Renewables",316,"No"
"D","01/18/2019","03:38:15","Wind","Renewables",416,"No"
"D","01/18/2019","03:38:15","Wood","Renewables",500,"No"
"D","01/18/2019","03:55:10","Coal","Coal",391,"Yes"
"D","01/18/2019","03:55:10","Hydro","Hydro",752,"No"
"D","01/18/2019","03:55:10","Natural Gas","Natural Gas",3010,"No"
"D","01/18/2019","03:55:10","Nuclear","Nuclear",4001,"No"
"D","01/18/2019","03:55:10","Landfill Gas","Renewables",26,"No"
"D","01/18/2019","03:55:10","Refuse","Renewables",318,"No"
"D","01/18/2019","03:55:10","Wind","Renewables",427,"No"
"D","01/18/2019","03:55:10","Wood","Renewables",500,"No"
"D","01/18/2019","04:05:41","Coal","Coal",433,"No"
"D","01/18/2019","04:05:41","Hydro","Hydro",754,"No"
"D","01/18/2019","04:05:41","Natural Gas","Natural Gas",3067,"No"
"D","01/18/2019","04:05:41","Nuclear","Nuclear",4005,"No"
"D","01/18/2019","04:05:41","Landfill Gas","Renewables",26,"No"
"D","01/18/2019","04:05:41","Refuse","Renewables",318,"No"
"D","01/18/2019","04:05:41","Wind","Renewables",442,"No"
"D","01/18/2019","04:05:41","Wood","Renewables",507,"Yes"
"D","01/18/2019","04:21:25","Coal","Coal",411,"No"
"D","01/18/2019","04:21:25","Hydro","Hydro",753,"No"
"D","01/18/2019","04:21:25","Natural Gas","Natural Gas",3063,"Yes"
"D","01/18/2019","04:21:25","Nuclear","Nuclear",4003,"No"
"D","01/18/2019","04:21:25","Landfill Gas","Renewables",26,"No"
